date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price
2014-08-15,AUG | Colony (Battle-Scarred),0.03,0.03,52.0,0.058,0.031,0.03,-0.4827586206896552,-0.0322580645161291,0.0349999999999999,0.0095468768266306,0.0359,0.0245035371596292,0.8389052351722314,432.0,61.71428571428572,1920.0,64.0,4,8,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,-0.032258064516129115,0.0,0.03292857142857143,0.007395053291681758,0.0295588022415444
2014-08-15,AUG | Condemned (Factory New),2.204,2.204,14.0,1.983,2.022,1.593,0.1114473020675743,0.090009891196835,2.206,0.1048604514853635,2.1556666666666664,0.3064630845994705,0.1180338526461563,62.0,8.857142857142858,312.0,10.4,4,8,0.0,2.008857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,2.227357142857143,0.2017948719112316,1.1644000292061127
2014-08-15,AUG | Contractor (Factory New),0.242,0.242,34.0,0.25,0.215,0.207,-0.032,0.1255813953488371,0.2101428571428571,0.0251761143684619,0.1906999999999999,0.0192598892347109,0.0969128689689143,242.0,34.57142857142857,975.0,32.5,4,8,0.0,0.1814285714285714,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.19935714285714284,0.024827426344691844,0.21672298351128702
2014-08-15,AWP | Asiimov (Battle-Scarred),41.659,41.659,253.0,41.381,35.475,29.994,0.0067180590125903,0.1743199436222691,37.34157142857142,2.9371268204120287,33.8189,3.020154061743649,0.0425578026302228,1444.0,206.28571428571428,5863.0,195.4333333333333,4,8,0.0,30.401999999999997,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1,0,0,0,,,36.17964285714286,2.5807047817078317,3.7532382716057744
2014-08-15,AWP | Electric Hive (Field-Tested),4.589,4.589,342.0,4.794,4.22,3.676,-0.0427617855652897,0.087440758293839,4.456571428571428,0.1777083140935142,4.017766666666666,0.3752708962277191,0.0398742739191896,1959.0,279.85714285714283,8695.0,289.8333333333333,4,8,0.0,3.537857142857143,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,1,0,0,0,,,4.314,0.2604401599659256,1.720800380287561
2014-08-15,AWP | Snake Camo (Battle-Scarred),5.177,5.177,7.0,4.636,4.614,3.883,0.1166954270923208,0.1220199393151277,4.863428571428571,0.248298700959065,4.2836333333333325,0.6065488429540435,0.1190843741892992,29.0,4.142857142857143,156.0,5.2,4,8,0.0,3.515285714285714,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,1,0,0,0,,,4.634642857142857,0.5036157887093722,1.8208327167137621
2014-08-15,CS:GO Case Key,2.127,2.127,3181.0,2.138,2.118,2.177,-0.0051449953227316,0.0042492917847025,2.1392857142857147,0.0091450890133024,2.1467666666666663,0.0176005366079812,0.0089525727217433,18093.0,2584.714285714286,62262.0,2075.4,4,8,0.0,2.1438571428571427,CS:GO Case Key,CS:GO Case Key,0,0,1,0,0,0,,,2.1433571428571425,0.018193858401023593,1.1400740784757042
2014-08-15,Dual Berettas | Black Limba (Minimal Wear),0.128,0.128,68.0,0.147,0.13,0.126,-0.129251700680272,-0.0153846153846154,0.1382857142857143,0.0093153373639434,0.1251666666666666,0.0134686879671167,0.0824393500831818,405.0,57.85714285714285,1680.0,56.0,4,8,0.0,0.1081428571428571,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0,1,0,0,0,,,0.1345,0.010846835766888248,0.12044615307586716
2014-08-15,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1341.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,8915.0,1273.571428571429,36331.0,1211.0333333333333,4,8,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0,1,0,0,0,,,0.03,0.0,0.0295588022415444
2014-08-15,FAMAS | Contrast Spray (Factory New),1.977,1.977,6.0,1.913,1.183,0.857,0.0334553058024045,0.6711749788672865,1.264,0.4612002973608259,1.2858333333333332,0.4819181177567639,0.3785850486982406,66.0,9.428571428571429,265.0,8.833333333333334,4,8,0.0,1.2319999999999998,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0,1,0,0,0,,,1.2692857142857144,0.3440000958343849,1.0909160820336394
