date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price
2014-07-15,AUG | Colony (Battle-Scarred),0.03,0.03,69.0,0.03,0.036,0.03,0.0,-0.1666666666666666,0.0301428571428571,0.0003499271061118,0.0394,0.0344814926204382,1.1883694680940726,428.0,61.142857142857146,2128.0,70.93333333333334,1,7,0.0,0.0367142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,-0.16666666666666663,0.0,0.0305,0.0016052797503622461,0.0295588022415444
2014-07-15,AUG | Condemned (Factory New),1.983,1.983,11.0,1.899,1.976,1.907,0.0442338072669825,0.0035425101214574,1.9497142857142855,0.2048272542452117,1.812533333333333,0.1687747479795349,0.0949108309929219,80.0,11.428571428571429,314.0,10.466666666666669,1,7,0.0,1.7198571428571428,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,1.9132142857142858,0.17440852950711777,1.0929295055326116
2014-07-15,AUG | Contractor (Factory New),0.206,0.206,33.0,0.211,0.185,0.159,-0.023696682464455,0.1135135135135134,0.1922857142857142,0.0134240113838097,0.1528666666666667,0.0334123064487057,0.1191990255868293,210.0,30.0,936.0,31.2,1,7,0.0,0.137,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.1799285714285714,0.02353872189757609,0.1873090983049937
2014-07-15,AWP | Asiimov (Battle-Scarred),30.068,30.068,167.0,30.086,28.594,36.036,-0.0005982849165724,0.0515492760719031,28.48014285714286,1.2725216168325482,28.59376666666667,2.138160123148457,0.0626352348511694,1234.0,176.28571428571428,4798.0,159.93333333333334,1,7,0.0,28.59585714285714,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1,0,0,0,,,27.93135714285714,1.309718208514445,3.436178350557401
2014-07-15,AWP | Electric Hive (Field-Tested),3.776,3.776,284.0,3.682,3.604,3.523,0.0255296034763714,0.0477247502774693,3.5707142857142853,0.1098527771750045,3.0516333333333336,0.4443243922581288,0.0975199863190703,2013.0,287.57142857142856,8529.0,284.3,1,7,0.0,2.749428571428572,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,1,0,0,0,,,3.3354285714285714,0.407806649941199,1.563603376090301
2014-07-15,AWP | Snake Camo (Battle-Scarred),3.504,3.504,10.0,3.272,3.638,3.911,0.0709046454767727,-0.0368334249587685,3.6237142857142857,0.3546204064250409,3.216933333333334,0.4499363609321754,0.1320401586620183,47.0,6.714285714285714,179.0,5.966666666666667,1,7,0.0,2.995285714285714,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,1,0,0,0,,,3.496428571428571,0.41909053809514596,1.504965890837389
2014-07-15,CS:GO Case Key,2.167,2.167,2015.0,2.188,2.154,2.154,-0.0095978062157222,0.0060352831940575,2.1832857142857143,0.0228330229881089,2.1234666666666664,0.0542719899109005,0.0187546909767928,10786.0,1540.857142857143,65805.0,2193.5,1,7,0.0,2.0837142857142856,CS:GO Case Key,CS:GO Case Key,0,0,1,0,0,0,,,2.1635,0.03169991506904418,1.1527847675565026
2014-07-15,Dual Berettas | Black Limba (Minimal Wear),0.111,0.111,61.0,0.111,0.098,0.1,0.0,0.1326530612244898,0.1071428571428571,0.0051388873567442,0.0906333333333333,0.0140106705367333,0.0976814901702941,422.0,60.285714285714285,1973.0,65.76666666666667,1,7,0.0,0.0775714285714285,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0,1,0,0,0,,,0.10035714285714285,0.00933650521717466,0.10526051065749295
2014-07-15,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1148.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,8232.0,1176.0,33175.0,1105.8333333333333,1,7,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0,1,0,0,0,,,0.03,0.0,0.0295588022415444
2014-07-15,FAMAS | Contrast Spray (Factory New),0.844,0.844,7.0,0.704,0.612,0.741,0.1988636363636364,0.3790849673202614,0.6537142857142858,0.1285420601378778,0.5751666666666667,0.1707922877519812,0.1864908403411846,47.0,6.714285714285714,194.0,6.466666666666667,1,7,0.0,0.6591428571428571,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0,1,0,0,0,,,0.6022142857142858,0.1158567939453561,0.6119371251344021
