date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price
2013-10-15,AWP | Snake Camo (Battle-Scarred),3.555,3.555,13.0,3.73,4.105,5.455,-0.0469168900804288,-0.1339829476248477,3.988428571428571,0.370994361583206,4.393533333333333,0.5606900351848209,0.0821131312169159,131.0,18.714285714285715,546.0,18.2,1,10,0.0,4.709142857142857,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,1,0,0,0,-0.13398294762484775,-0.26746342468576134,4.174142857142857,0.36767624913206476,1.5162255307119217
2013-10-15,CS:GO Case Key,2.35,2.35,660.0,2.343,2.375,2.34,0.0029876227059326,-0.0105263157894736,2.3514285714285714,0.0084828759081734,2.3721000000000005,0.0213468967299698,0.0079210412493278,4919.0,702.7142857142857,24001.0,800.0333333333333,1,10,0.0,2.3724285714285718,CS:GO Case Key,CS:GO Case Key,0,0,1,0,0,0,,,2.366357142857143,0.018316059127935373,1.208960345836975
2013-10-15,Dual Berettas | Black Limba (Minimal Wear),0.346,0.346,98.0,0.398,0.516,,-0.1306532663316584,-0.3294573643410853,0.4642857142857143,0.0671559257798367,1.11464,1.1793189858558202,0.1459581785008233,607.0,86.71428571428571,1466.0,58.64,1,10,0.0,0.5125714285714286,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0,1,0,0,0,,,0.5682857142857143,0.13512411876688585,0.29713723122253605
2013-10-15,FAMAS | Contrast Spray (Factory New),0.565,0.565,12.0,0.574,0.794,1.297,-0.0156794425087107,-0.2884130982367759,0.5348571428571429,0.033993396717718,0.7619000000000001,0.185870089040706,0.1660321663079985,90.0,12.857142857142858,335.0,11.166666666666666,1,10,0.0,0.9974285714285714,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0,1,0,0,0,,,0.6185714285714285,0.11407130987353367,0.4478858239921165
2013-10-15,Glock-18 | Dragon Tattoo (Factory New),0.764,0.764,787.0,0.806,0.796,1.523,-0.0521091811414392,-0.0402010050251256,0.7842857142857144,0.014449066066846,0.961533333333333,0.1902911336756275,0.0400861765099385,6057.0,865.2857142857143,24608.0,820.2666666666667,1,10,0.0,1.1771428571428568,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0,1,0,0,0,,,0.8270714285714286,0.05350264448635207,0.5675839575845996
2013-10-15,Glock-18 | Sand Dune (Field-Tested),0.485,0.485,114.0,0.509,0.598,,-0.0471512770137525,-0.1889632107023411,0.5437142857142857,0.03813402787056,0.9599615384615382,0.790255872913676,0.1523772512884959,784.0,112.0,2220.0,85.38461538461539,1,10,0.0,0.5972857142857143,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,1,0,0,0,,,0.6241428571428571,0.10300922822204377,0.3954147722546629
2013-10-15,MAC-10 | Urban DDPAT (Factory New),0.388,0.388,8.0,0.407,0.424,0.936,-0.0466830466830465,-0.0849056603773584,0.3641428571428571,0.0423267175718619,0.5835000000000002,0.1827972921024816,0.1912007438713703,69.0,9.857142857142858,239.0,7.966666666666667,1,10,0.0,0.7158571428571429,MAC-10 | Urban DDPAT (Factory New),MAC-10 | Urban DDPAT (Factory New),0,0,1,0,0,0,,,0.45521428571428574,0.11386981674190562,0.32786386208461277
2013-10-15,Nova | Forest Leaves (Battle-Scarred),0.048,0.048,182.0,0.047,0.052,0.037,0.0212765957446807,-0.0769230769230768,0.0485714285714285,0.0028713930346059,0.0573666666666666,0.016015582689646,0.3832833737614954,1177.0,168.14285714285714,5249.0,174.96666666666667,1,10,0.0,0.0622857142857142,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,1,0,0,0,,,0.051500000000000004,0.005345738777467817,0.046883585898850416
2013-10-15,P250 | Facets (Battle-Scarred),0.32,0.32,15.0,0.371,0.318,,-0.1374663072776279,0.0062893081761006,0.3662857142857142,0.0288231766154267,0.6556538461538461,0.6917015776223204,0.1793988302689563,142.0,20.285714285714285,432.0,16.615384615384617,1,10,0.0,0.3697142857142857,P250 | Facets (Battle-Scarred),P250 | Facets (Battle-Scarred),0,0,1,0,0,0,,,0.40364285714285714,0.07969809103288304,0.2776317365982795
2013-10-15,PP-Bizon | Forest Leaves (Field-Tested),0.05,0.05,591.0,0.046,0.059,0.039,0.0869565217391306,-0.1525423728813558,0.0534285714285714,0.0048948119140033,0.0629,0.0162856787802453,0.3850073791628676,4878.0,696.8571428571429,20404.0,680.1333333333333,1,10,0.0,0.065,PP-Bizon | Forest Leaves (Field-Tested),PP-Bizon | Forest Leaves (Field-Tested),0,0,1,0,0,0,,,0.058428571428571434,0.007078833951286757,0.048790164169432
