date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price
2017-11-15,AK-47 | Cartel (Factory New),5.709,5.709,47.0,5.501,5.545,5.727,0.0378113070350845,0.029576194770063,5.495857142857143,0.1783779523303005,5.6804,0.2326050443706384,0.0440878337336228,373.0,53.285714285714285,1554.0,51.8,2,11,0.0,5.895000000000001,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.029576194770063013,0.0615470435105987,5.577071428571428,0.19282573411311998,1.903449908580751
2017-11-15,AUG | Colony (Battle-Scarred),0.15,0.15,2.0,0.15,0.129,0.263,0.0,0.1627906976744184,0.1401428571428571,0.0098767920099677,0.1806,0.051537429763878,0.1280537005250456,21.0,3.0,96.0,3.2,2,11,0.0,0.2602857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.14464285714285713,0.011506567642051161,0.1397619423751587
2017-11-15,AUG | Condemned (Factory New),0.525,0.525,17.0,0.525,0.515,0.535,0.0,0.0194174757281553,0.5162857142857142,0.0271330809461928,0.5682999999999999,0.0497018778987943,0.0695281919152872,95.0,13.571428571428571,421.0,14.033333333333331,2,11,0.0,0.5884285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.5279285714285714,0.030218344621245393,0.42199441005937494
2017-11-15,AUG | Contractor (Factory New),0.061,0.061,22.0,0.069,0.074,0.076,-0.1159420289855073,-0.1756756756756756,0.0685714285714285,0.0042714046822074,0.0744333333333333,0.0104265153441704,0.1462125219496569,174.0,24.857142857142858,862.0,28.73333333333333,2,11,0.0,0.0811428571428571,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.06842857142857144,0.0038373525672362597,0.05921185963184609
2017-11-15,AUG | Fleet Flock (Battle-Scarred),1.004,1.004,3.0,1.081,0.993,1.043,-0.0712303422756706,0.0110775427995972,1.0187142857142857,0.0454775118232369,1.0422333333333331,0.0778394430150222,0.0936773574591526,94.0,13.428571428571429,441.0,14.7,2,11,0.0,1.0682857142857145,AUG | Fleet Flock (Battle-Scarred),AUG | Fleet Flock (Battle-Scarred),0,0,1,0,0,0,,,1.0447857142857144,0.055543716076658006,0.6951451832226183
2017-11-15,AWP | Asiimov (Battle-Scarred),23.027,23.027,151.0,21.994,22.201,23.606,0.046967354733109,0.0372055312823746,22.356571428571424,0.3790148346674039,23.12306666666667,0.9979891760713416,0.0449451485460883,1116.0,159.42857142857142,4644.0,154.8,2,11,0.0,23.95157142857143,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1,0,0,0,,,22.54921428571428,0.7234765615863679,3.1791781980096547
2017-11-15,AWP | Electric Hive (Field-Tested),8.114,8.114,48.0,8.328,9.009,9.785,-0.0256964457252639,-0.0993450993450992,8.499857142857143,0.2338029870097767,8.802166666666668,0.3587854589522206,0.0330222265317813,331.0,47.285714285714285,1416.0,47.2,2,11,0.0,9.154857142857145,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,1,0,0,0,,,8.73307142857143,0.34176092955022336,2.209811692841691
2017-11-15,AWP | Phobos (Well-Worn),2.838,2.838,14.0,2.729,2.577,2.38,0.0399413704653719,0.1012805587892899,2.700571428571429,0.0824012086299313,2.6457,0.1115452524015851,0.0484263656913462,115.0,16.428571428571427,500.0,16.666666666666668,2,11,0.0,2.5422857142857143,AWP | Phobos (Well-Worn),AWP | Phobos (Well-Worn),0,0,1,0,0,0,,,2.671071428571428,0.08941387285729588,1.344951397585508
2017-11-15,AWP | Snake Camo (Battle-Scarred),9.922,9.922,1.0,6.083,5.444,6.825,0.6311030741410488,0.822556943423953,6.657428571428572,1.4813667296638946,5.903966666666666,1.106266046462403,0.2182692280134247,14.0,2.0,68.0,2.2666666666666666,2,11,0.0,5.821285714285715,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,1,0,0,0,,,6.109928571428571,1.3956544350940896,2.390779103729962
2017-11-15,AWP | Worm God (Field-Tested),0.849,0.849,646.0,0.835,0.838,0.959,0.0167664670658682,0.0131264916467781,0.8411428571428571,0.0068749768088662,0.8694666666666667,0.0415433374789374,0.0150609413073748,5122.0,731.7142857142857,24621.0,820.7,2,11,0.0,0.9407142857142856,AWP | Worm God (Field-Tested),AWP | Worm God (Field-Tested),0,0,1,0,0,0,,,0.8436428571428571,0.00745867737148272,0.6146449524049877
