date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,cat_index_used,rel_to_cat,spread_to_cat,vol_weighted_return,cat_mom_7,mom_vs_cat_7
2014-04-21,AUG | Contractor (Factory New),0.29,0.29,27.0,0.305,0.255,0.25,-0.0491803278688525,0.1372549019607842,0.2654285714285714,0.0288337953641562,0.2874333333333333,0.0387777284304047,0.1205458666093961,166.0,23.714285714285715,655.0,21.83333333333333,0,4,0.0,0.4228571428571429,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.2764285714285714,0.02711149142029937,0.2546422183735807,,,,,-0.9392927939147511,
2014-04-22,AUG | Contractor (Factory New),0.308,0.308,15.0,0.29,0.258,0.27,0.0620689655172415,0.193798449612403,0.2725714285714286,0.0321152262190699,0.2887,0.038808203600098,0.120252343805366,161.0,23.0,634.0,21.133333333333333,1,4,0.0,0.4151428571428571,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.27764285714285714,0.028174202992910263,0.26849925303500694,,,,,-0.7779208830274568,
2014-04-23,AUG | Contractor (Factory New),0.287,0.287,21.0,0.308,0.261,0.294,-0.0681818181818182,0.0996168582375478,0.2762857142857143,0.0320656214914455,0.2884666666666666,0.0387966779792061,0.1201930248318996,159.0,22.714285714285715,625.0,20.83333333333333,2,4,0.0,0.4034285714285713,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.27664285714285713,0.027522318615589444,0.2523139286139896,,,,,-0.6298892856311563,
2014-04-24,AUG | Contractor (Factory New),0.292,0.292,18.0,0.287,0.23,0.347,0.0174216027874565,0.2695652173913041,0.2851428571428571,0.0260572368419357,0.2866333333333333,0.0372563044627647,0.115814255560194,158.0,22.571428571428573,630.0,21.0,3,4,0.0,0.3917142857142857,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.2762142857142857,0.02720910077226302,0.2561914053604101,,,,,-0.45654654831326374,
2014-04-25,AUG | Contractor (Factory New),0.323,0.323,20.0,0.292,0.224,0.327,0.1061643835616439,0.4419642857142858,0.2992857142857143,0.0122324426449186,0.2865,0.0371185039210005,0.1167808619258572,157.0,22.428571428571427,633.0,21.1,4,4,0.0,0.3984285714285714,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.2792142857142857,0.029954269174163495,0.27990188513281866,,,,,-0.2576770121888608,
2014-04-26,AUG | Contractor (Factory New),0.321,0.321,27.0,0.323,0.29,0.353,-0.0061919504643962,0.106896551724138,0.3037142857142857,0.0136037209795627,0.2854333333333333,0.035621794202738,0.1160032397715062,159.0,22.714285714285715,651.0,21.7,5,4,0.0,0.4439999999999999,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.2824285714285714,0.031931933102277904,0.2783890255401883,,,,,-0.10823781160698485,
2014-04-27,AUG | Contractor (Factory New),0.285,0.285,27.0,0.321,0.305,0.319,-0.1121495327102805,-0.0655737704918033,0.3008571428571428,0.0150563567157204,0.2843,0.0350724488262035,0.1164913524118703,155.0,22.142857142857142,668.0,22.266666666666666,6,4,0.0,0.443,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.28064285714285714,0.030955569010232272,0.2507587183471831,,,,,0.01561195316472971,
2014-04-28,AUG | Contractor (Factory New),0.289,0.289,22.0,0.285,0.29,0.321,0.0140350877192982,-0.0034482758620689,0.3007142857142857,0.0151630593003832,0.2832333333333333,0.0344206172066813,0.1165069104489045,150.0,21.428571428571427,664.0,22.133333333333333,0,4,0.0,0.4497142857142857,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.2830714285714286,0.030111240645094867,0.25386672395705034,,,,,0.1489741880465438,
2014-04-29,AUG | Contractor (Factory New),0.325,0.325,11.0,0.289,0.308,0.284,0.124567474048443,0.0551948051948052,0.3031428571428571,0.017340527026334,0.2846,0.0352283976359981,0.1163266150517465,146.0,20.857142857142858,657.0,21.9,1,4,0.0,0.467,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.28785714285714287,0.0311271762114892,0.28141245943818555,,,,,0.12917366741545838,
2014-04-30,AUG | Contractor (Factory New),0.314,0.314,25.0,0.325,0.287,0.338,-0.0338461538461538,0.0940766550522649,0.3069999999999999,0.0162919787450319,0.2838,0.0342660181520993,0.1117029700997803,150.0,21.428571428571427,656.0,21.866666666666667,2,4,0.0,0.4791428571428571,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.29164285714285715,0.030831071098081326,0.27307592006241876,,,,,0.12838220981756082,
2014-04-15,AWP | Asiimov (Battle-Scarred),56.226,56.226,81.0,56.824,54.676,49.397,-0.0105237223708292,0.0283488184944034,54.69271428571428,1.7403881105978076,51.83656666666668,3.9467415478538186,0.0520527375879333,425.0,60.71428571428572,1503.0,50.1,1,4,0.0,47.85014285714286,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1,0,0,0,,,54.80428571428571,2.1314750554693136,4.047008340565807,,,,,27.454843538839935,
2014-04-16,AWP | Asiimov (Battle-Scarred),54.55,54.55,85.0,56.226,53.789,47.595,-0.0298082737523566,0.0141478741006524,54.80142857142857,1.7039278872352437,52.0684,3.894707935990409,0.0518860945458724,479.0,68.42857142857143,1549.0,51.63333333333333,2,4,0.0,47.94342857142857,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1,0,0,0,,,54.71914285714286,2.114879151198911,4.017283516085639,,,,,51.375341343224854,
2014-04-17,AWP | Asiimov (Battle-Scarred),54.991,54.991,75.0,54.55,51.102,41.805,0.0080843263061411,0.076102696567649,55.357000000000006,0.8029534766811115,52.50793333333333,3.427686400798974,0.04616525774729,488.0,69.71428571428571,1579.0,52.63333333333333,3,4,0.0,48.80542857142858,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1,0,0,0,,,54.71264285714286,2.1138177130906595,4.02519096353351,,,,,75.69028847580009,
2014-04-18,AWP | Asiimov (Battle-Scarred),53.011,53.011,65.0,54.991,55.377,45.301,-0.0360058918732155,-0.0427253191758311,55.019000000000005,1.1474660281308038,52.76493333333334,3.155961236911647,0.0448001234518587,494.0,70.57142857142857,1595.0,53.16666666666666,4,4,0.0,50.41514285714286,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1,0,0,0,,,54.89664285714286,1.801928565439001,3.989187729523196,,,,,102.12872883900317,
2014-04-19,AWP | Asiimov (Battle-Scarred),56.162,56.162,68.0,53.011,55.011,47.448,0.0594404934824845,0.0209230881096507,55.18342857142857,1.2150176785477935,53.05539999999999,3.0525502736782792,0.0452191623130831,501.0,71.57142857142857,1621.0,54.03333333333333,5,4,0.0,52.00271428571428,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1,0,0,0,,,55.085857142857144,1.7844572050019905,4.045889341952697,,,,,129.74810429709717,
2014-04-20,AWP | Asiimov (Battle-Scarred),55.482,55.482,59.0,56.162,54.52,51.981,-0.0121078309177024,0.0176449009537784,55.32085714285714,1.1862712805342654,53.1721,3.0760764007633714,0.0421930280706223,494.0,70.57142857142857,1637.0,54.56666666666667,6,4,0.0,53.60357142857142,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1,0,0,0,,,54.877071428571426,1.5172261361944854,4.033922003322913,,,,,153.98505448976167,
2014-04-21,AWP | Asiimov (Battle-Scarred),55.447,55.447,63.0,55.482,56.824,52.077,-0.0006308352258389,-0.0242327185696183,55.124142857142864,1.0237378889667612,53.28443333333333,3.0955061156816064,0.0421977456875529,496.0,70.85714285714286,1655.0,55.16666666666666,0,4,0.0,55.232857142857135,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1,0,0,0,,,54.797714285714285,1.4501142887888008,4.033302144807905,,,,,179.0548724744357,
2014-04-22,AWP | Asiimov (Battle-Scarred),56.784,56.784,77.0,55.447,56.226,48.744,0.0241131170306778,0.009924234339985,55.203857142857146,1.123313393310983,53.55243333333335,3.038318917683849,0.0404645204771992,492.0,70.28571428571429,1688.0,56.266666666666666,1,4,0.0,55.48057142857142,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1,0,0,0,,,54.94828571428571,1.5429721782511643,4.056711920748546,,,,,151.691319576406,
2014-04-23,AWP | Asiimov (Battle-Scarred),57.759,57.759,61.0,56.784,54.55,46.223,0.0171703296703296,0.0588267644362969,55.66228571428572,1.3868236796245386,53.93696666666668,2.807609237807538,0.0390590295596044,468.0,66.85714285714286,1708.0,56.93333333333333,2,4,0.0,55.625,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1,0,0,0,,,55.231857142857145,1.672867499334503,4.073444332781012,,,,,127.71608784040994,
2014-04-24,AWP | Asiimov (Battle-Scarred),57.51,57.51,84.0,57.759,54.991,47.985,-0.0043110164649665,0.0458074957720353,56.02214285714286,1.4890026795113007,54.25446666666667,2.650764427271667,0.038717116902058,477.0,68.14285714285714,1748.0,58.266666666666666,3,4,0.0,55.12085714285714,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1,0,0,0,,,55.689571428571426,1.2884545133480807,4.069197679800145,,,,,103.39241369984154,
2014-04-25,AWP | Asiimov (Battle-Scarred),58.516,58.516,69.0,57.51,53.011,48.919,0.0174926099808729,0.1038463715078001,56.80857142857143,1.0917192021424411,54.57436666666667,2.5652806407010424,0.0386972237159226,481.0,68.71428571428571,1773.0,59.1,4,4,0.0,54.145,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1,0,0,0,,,55.913785714285716,1.4876073809242245,4.086245183965451,,,,,76.97817621406698,
2014-04-26,AWP | Asiimov (Battle-Scarred),58.603,58.603,73.0,58.516,56.162,49.089,0.0014867728484517,0.043463551867811,57.15728571428571,1.2126513707322375,54.8915,2.453184158734657,0.0387044444616703,486.0,69.42857142857143,1809.0,60.3,5,4,0.0,53.89628571428572,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1,0,0,0,,,56.17035714285714,1.6234799094794905,4.087705908374981,,,,,49.36550244564869,
