date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,cat_index_used,rel_to_cat,spread_to_cat,vol_weighted_return,cat_mom_7,mom_vs_cat_7
2018-11-15,AK-47 | Cartel (Factory New),6.856,6.856,33.0,6.68,6.953,7.881,0.0263473053892215,-0.0139508125988782,7.041142857142858,0.2503491439521035,7.2298,0.4315503369635267,0.0352643120508605,186.0,26.571428571428573,811.0,27.03333333333333,3,11,0.0,7.764142857142858,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.013950812598878204,0.028194361127774403,7.0104999999999995,0.20723333188981413,2.0612775710521647,,,,-0.013950812598878204,,
2018-11-26,AK-47 | Cartel (Factory New),6.713,6.713,28.0,6.487,6.615,7.473,0.0348389085864035,0.0148148148148148,6.886,0.2978906798522859,6.947,0.2610861926644149,0.0463485293273609,222.0,31.714285714285715,862.0,28.73333333333333,0,11,0.0,8.057285714285713,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.014814814814814836,-0.06452062430323302,6.914142857142857,0.28993523338918226,2.0429072169518623,,,,0.0018685352018685379,-0.04086232999386104,0.055677144808675874
2018-11-27,AK-47 | Cartel (Factory New),7.274,7.274,25.0,6.713,7.188,6.906,0.0835691941009979,0.0119643850862549,6.898285714285715,0.3115526620404483,6.959266666666666,0.2674393306070661,0.0467669410342345,219.0,31.285714285714285,863.0,28.766666666666666,1,11,0.0,8.010142857142856,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.01196438508625497,0.06891991182953716,6.947642857142857,0.303148251912101,2.11311806803922,,,,0.0013657973842756813,-0.03205787748050837,0.04402226256676334
2018-11-28,AK-47 | Cartel (Factory New),6.997,6.997,24.0,7.274,7.399,7.126,-0.0380808358537255,-0.054331666441411,6.840857142857144,0.2436035588359722,6.9549666666666665,0.2657557128057436,0.047004942268882,207.0,29.571428571428573,863.0,28.766666666666666,2,11,0.0,7.959571428571429,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.054331666441411075,0.0474550898203594,6.970285714285715,0.2932983329102163,2.0790664713497526,,,,-0.006299323645380994,-0.0352398473320659,-0.019091819109345175
2018-11-29,AK-47 | Cartel (Factory New),7.259,7.259,30.0,6.997,6.869,6.551,0.037444619122481,0.0567768234095211,6.896571428571429,0.2847860636351722,6.978566666666668,0.2602128210181471,0.0449405812426086,208.0,29.714285714285715,860.0,28.666666666666668,3,11,0.0,7.997999999999999,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.05677682340952117,0.05878063010501755,6.999071428571428,0.30089672756502467,2.11130351482858,,,,0.008188964914834784,-0.02739975103902378,0.08417657444854496
2018-11-30,AK-47 | Cartel (Factory New),7.416,7.416,29.0,7.259,6.612,6.555,0.0216283234605316,0.1215970961887478,7.011428571428572,0.3080356459627254,7.007266666666665,0.2593935148679619,0.0450390366030113,199.0,28.428571428571427,852.0,28.4,4,11,0.0,8.032571428571428,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.12159709618874781,0.03301295445048069,7.016,0.3179801638709319,2.130134655995354,,,,0.01772017984660144,0.0012541711853015463,0.12034292500344626
2018-11-15,AUG | Colony (Battle-Scarred),0.182,0.182,3.0,0.174,0.179,0.168,0.0459770114942528,0.0167597765363127,0.1761428571428571,0.0065558822317621,0.1655666666666667,0.0099354024690609,0.0436791484685234,8.0,1.1428571428571428,34.0,1.1333333333333333,3,11,0.0,0.1557142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.1732857142857143,0.008588261858970167,0.16720791898390647,,,,,-0.13459193746453976,
2018-11-16,AUG | Colony (Battle-Scarred),0.171,0.171,2.0,0.182,0.179,0.163,-0.0604395604395603,-0.0446927374301674,0.175,0.0066547512564869,0.1658333333333333,0.0099702334754786,0.0447935816565038,9.0,1.2857142857142858,35.0,1.1666666666666667,4,11,0.0,0.1574285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.17421428571428568,0.007433588753639906,0.1578580846155803,,,,,-0.25665295108627156,
2018-11-17,AUG | Colony (Battle-Scarred),0.177,0.177,1.0,0.171,0.179,0.163,0.0350877192982455,-0.0111731843575418,0.1747142857142857,0.0065184197408856,0.1663,0.0101526679580623,0.0451670160776809,10.0,1.4285714285714286,36.0,1.2,5,11,0.0,0.1597142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.17564285714285713,0.005555415138640608,0.16296882827813966,,,,,-0.3978598173341031,
2018-11-18,AUG | Colony (Battle-Scarred),0.178,0.178,1.0,0.177,0.179,0.16,0.0056497175141243,-0.0055865921787709,0.1745714285714285,0.0064333315709701,0.1669,0.0102935254731635,0.0449794179495004,11.0,1.5714285714285714,35.0,1.1666666666666667,6,11,0.0,0.162,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.17635714285714285,0.005123207271549007,0.16381808522939498,,,,,-0.538930341257223,
2018-11-19,AUG | Colony (Battle-Scarred),,0.178,0.0,0.178,0.179,0.16,0.0,-0.0055865921787709,0.1744285714285714,0.0063438866603355,0.1674999999999999,0.0103979164579576,0.0449794179495004,11.0,1.5714285714285714,35.0,1.1666666666666667,0,11,1.0,0.1664285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0,1,1,1,,,0.1764285714285714,0.00513980373337176,0.16381808522939498,,,,,-0.670391606899834,
2018-11-20,AUG | Colony (Battle-Scarred),0.154,0.154,2.0,0.178,0.161,0.152,-0.1348314606741573,-0.0434782608695653,0.1734285714285714,0.0085499731471114,0.1675666666666666,0.010304314091141,0.0506324183752795,11.0,1.5714285714285714,35.0,1.1666666666666667,1,11,0.0,0.1714285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.1747857142857143,0.00788551321610196,0.14323416808590783,,,,,-0.8183290040448503,
2018-11-21,AUG | Colony (Battle-Scarred),,0.154,0.0,0.154,0.174,0.152,0.0,-0.1149425287356321,0.1705714285714285,0.010900290203963,0.1676333333333333,0.0102094183096894,0.0506324183752795,9.0,1.2857142857142858,35.0,1.1666666666666667,2,11,1.0,0.1781428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0,1,1,1,,,0.17314285714285713,0.009598534686704437,0.14323416808590783,,,,,-0.9755906018514414,
2018-11-22,AUG | Colony (Battle-Scarred),,0.154,0.0,0.154,0.182,0.152,0.0,-0.1538461538461538,0.1665714285714285,0.0111080041007392,0.1676999999999999,0.0101131927039222,0.0506324183752795,6.0,0.8571428571428571,35.0,1.1666666666666667,3,11,2.0,0.1814285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0,1,1,2,,,0.17135714285714285,0.010688650651380324,0.14323416808590783,,,,,-0.858461120430065,
2018-11-23,AUG | Colony (Battle-Scarred),0.172,0.172,1.0,0.154,0.171,0.151,0.1168831168831168,0.0058479532163742,0.1667142857142857,0.0111702958870426,0.1683999999999999,0.0096491795851599,0.054647233346037,5.0,0.7142857142857143,34.0,1.1333333333333333,4,11,0.0,0.1847142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.17085714285714285,0.010465012351473067,0.15871169115482087,,,,,-0.7185343289897201,
2018-11-24,AUG | Colony (Battle-Scarred),,0.172,0.0,0.172,0.177,0.168,0.0,-0.0282485875706215,0.1659999999999999,0.010636863125135,0.1685333333333332,0.0096703441280833,0.0509283552424914,4.0,0.5714285714285714,33.0,1.1,5,11,1.0,0.1872857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0,1,1,1,,,0.17035714285714285,0.010210154393898906,0.15871169115482087,,,,,-0.5834793773683795,
2018-11-25,AUG | Colony (Battle-Scarred),,0.172,0.0,0.172,0.178,0.155,0.0,-0.0337078651685394,0.1651428571428571,0.0098478216797794,0.1690999999999999,0.009353608929178,0.0487503595789063,3.0,0.4285714285714285,30.0,1.0,6,11,2.0,0.1898571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0,1,1,2,,,0.16985714285714287,0.009921671252342565,0.15871169115482087,,,,,-0.448933460624516,
2018-11-26,AUG | Colony (Battle-Scarred),0.16,0.16,1.0,0.172,0.178,0.155,-0.069767441860465,-0.1011235955056178,0.1625714285714285,0.0083982505466851,0.1692666666666666,0.0091430605136111,0.0505491966069887,4.0,0.5714285714285714,31.0,1.0333333333333334,0,11,0.0,0.1884285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.1685,0.009874208829065778,0.1484200051182733,,,,,-0.32415675627679164,
2018-11-27,AUG | Colony (Battle-Scarred),0.157,0.157,2.0,0.16,0.154,0.165,-0.01875,0.0194805194805194,0.1629999999999999,0.0080178372573727,0.1689999999999999,0.0093772775011371,0.0493313207059636,4.0,0.5714285714285714,31.0,1.0333333333333334,1,11,0.0,0.1875714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.1682142857142857,0.010161606258768462,0.1458304482115395,,,,,-0.1815474025502041,
2018-11-28,AUG | Colony (Battle-Scarred),0.14,0.14,2.0,0.157,0.154,0.157,-0.1082802547770699,-0.0909090909090908,0.161,0.011148350294358,0.1684333333333332,0.0105283215925215,0.0523488437140682,6.0,0.8571428571428571,32.0,1.0666666666666669,2,11,0.0,0.1792857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.16578571428571426,0.012472607348342801,0.13102826240640408,,,,,-0.054643831471875695,
2018-11-29,AUG | Colony (Battle-Scarred),0.145,0.145,4.0,0.14,0.154,0.162,0.0357142857142855,-0.0584415584415585,0.1597142857142857,0.0123371018327909,0.1678666666666665,0.011289326325733,0.0524377292090636,10.0,1.4285714285714286,33.0,1.1,3,11,0.0,0.174,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.16314285714285712,0.012690742494233584,0.13540463700620295,,,,,-0.0410146035569335,
2018-11-30,AUG | Colony (Battle-Scarred),0.145,0.145,4.0,0.145,0.172,0.163,0.0,-0.1569767441860464,0.1558571428571428,0.0121117247967009,0.1672666666666666,0.011988698381763,0.0524162549986899,13.0,1.8571428571428568,36.0,1.2,4,11,0.0,0.1775714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.16128571428571428,0.013338369012442602,0.13540463700620295,,,,,-0.06427527461442217,
2018-11-15,AUG | Condemned (Factory New),0.474,0.474,5.0,0.492,0.53,0.54,-0.0365853658536585,-0.1056603773584906,0.4872857142857144,0.011584648532979,0.4749666666666666,0.0246542536334447,0.0656580205189074,52.0,7.428571428571429,238.0,7.933333333333334,3,11,0.0,0.4818571428571429,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.47914285714285715,0.025013403000598098,0.38797979376714486,,,,,0.19059080267971978,
2018-11-16,AUG | Condemned (Factory New),0.497,0.497,8.0,0.474,0.484,0.536,0.0485232067510548,0.0268595041322314,0.489142857142857,0.0119454542630667,0.4736666666666665,0.0223193986378566,0.0662737092329506,55.0,7.857142857142857,239.0,7.966666666666667,4,11,0.0,0.4948571428571429,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.4823571428571429,0.02413298777402207,0.4034631054374913,,,,,0.46533976680678685,
2018-11-17,AUG | Condemned (Factory New),0.473,0.473,5.0,0.497,0.507,0.466,-0.0482897384305835,-0.0670611439842209,0.4842857142857142,0.0105249945465107,0.4739,0.0222745744441205,0.0624139786879933,49.0,7.0,239.0,7.966666666666667,5,11,0.0,0.503,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.4816428571428571,0.024260151381533982,0.38730113748049316,,,,,0.7592502804504466,
2018-11-18,AUG | Condemned (Factory New),0.492,0.492,10.0,0.473,0.48,0.491,0.040169133192389,0.0250000000000001,0.4859999999999999,0.0106636900608694,0.4739333333333332,0.022300871931135,0.0620914776281791,46.0,6.571428571428571,242.0,8.066666666666666,6,11,0.0,0.5091428571428571,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.4864285714285714,0.018037202092915042,0.40011750178156913,,,,,1.0612899150651494,
2018-11-19,AUG | Condemned (Factory New),0.487,0.487,8.0,0.492,0.499,0.484,-0.0101626016260162,-0.0240480961923847,0.4842857142857142,0.0093153373639434,0.4740333333333332,0.0223524545010659,0.062060090069476,49.0,7.0,241.0,8.033333333333333,0,11,0.0,0.5058571428571429,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.48842857142857143,0.016223033415080315,0.396760667478018,,,,,1.4283585607052236,
2018-11-20,AUG | Condemned (Factory New),0.416,0.416,6.0,0.487,0.475,0.471,-0.1457905544147844,-0.1242105263157894,0.4758571428571428,0.0258756839602002,0.4721999999999999,0.0246622518571736,0.0673581734009999,52.0,7.428571428571429,242.0,8.066666666666666,1,11,0.0,0.5194285714285715,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.4843571428571429,0.025110853132758054,0.34783599527152803,,,,,1.703702428659929,
2018-11-21,AUG | Condemned (Factory New),0.43,0.43,5.0,0.416,0.492,0.476,0.0336538461538462,-0.1260162601626016,0.467,0.0292281664543931,0.4706666666666666,0.0257828539063377,0.0676264597910395,47.0,6.714285714285714,242.0,8.066666666666666,2,11,0.0,0.5277142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.48114285714285715,0.028982374332998027,0.35767444427181594,,,,,2.0069158551692654,
2018-11-22,AUG | Condemned (Factory New),0.482,0.482,9.0,0.43,0.474,0.449,0.1209302325581396,0.0168776371308017,0.4681428571428571,0.0296331309344725,0.4717666666666666,0.0255377933441573,0.0702214412516191,51.0,7.285714285714286,244.0,8.133333333333333,3,11,0.0,0.5258571428571429,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.4777142857142857,0.025372391329124718,0.39339252687389514,,,,,1.7584963814038985,
2018-11-23,AUG | Condemned (Factory New),0.449,0.449,8.0,0.482,0.497,0.456,-0.0684647302904564,-0.0965794768611669,0.4612857142857143,0.027649408599794,0.4715333333333332,0.0257121674612537,0.071404396607044,51.0,7.285714285714286,241.0,8.033333333333333,4,11,0.0,0.5247142857142858,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.47521428571428576,0.026408560883018406,0.3708736633385453,,,,,1.474765758463599,
2018-11-24,AUG | Condemned (Factory New),0.443,0.443,11.0,0.449,0.473,0.466,-0.0133630289532293,-0.0634249471458773,0.4569999999999999,0.027825989906663,0.4707666666666665,0.0262039225223163,0.0713580520119481,57.0,8.142857142857142,246.0,8.2,5,11,0.0,0.5102857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.4706428571428571,0.0260195404170882,0.36672427979173383,,,,,1.1862407660141876,
2018-11-25,AUG | Condemned (Factory New),0.425,0.425,13.0,0.443,0.492,0.477,-0.0406320541760722,-0.1361788617886179,0.4474285714285714,0.0255726256703035,0.4690333333333333,0.0274256368304467,0.0716074543731351,60.0,8.571428571428571,251.0,8.366666666666667,6,11,0.0,0.5064285714285715,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.4667142857142857,0.028529144535230845,0.35417181372061385,,,,,0.8619640769324654,
2018-11-26,AUG | Condemned (Factory New),0.438,0.438,10.0,0.425,0.487,0.496,0.0305882352941175,-0.1006160164271047,0.4404285714285714,0.0198484050662381,0.4670999999999999,0.0275007272631107,0.071449690247805,62.0,8.857142857142858,256.0,8.533333333333333,0,11,0.0,0.5087142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.46235714285714286,0.027869495711418904,0.36325325929885494,,,,,0.49350872764696063,
2018-11-27,AUG | Condemned (Factory New),0.446,0.446,5.0,0.438,0.416,0.457,0.0182648401826484,0.0721153846153845,0.4447142857142858,0.0171690276429412,0.4667333333333333,0.0277055148942508,0.0700698201568609,61.0,8.714285714285714,248.0,8.266666666666667,1,11,0.0,0.4974285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.4602857142857143,0.027935168271797338,0.368801123736573,,,,,0.23681585155753285,
2018-11-28,AUG | Condemned (Factory New),0.452,0.452,4.0,0.446,0.43,0.435,0.0134529147982063,0.0511627906976743,0.4478571428571429,0.0161725390835256,0.4672999999999999,0.0272202743067246,0.0694803379324262,60.0,8.571428571428571,242.0,8.066666666666666,2,11,0.0,0.4987142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.4574285714285714,0.026447958437174554,0.3729419164026044,,,,,-0.0366633556827009,
2018-11-29,AUG | Condemned (Factory New),0.415,0.415,7.0,0.452,0.482,0.475,-0.081858407079646,-0.1390041493775934,0.4382857142857143,0.0125551843101256,0.4653,0.0287427092204846,0.0691268797477788,58.0,8.285714285714286,240.0,8.0,3,11,0.0,0.4884285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.4532142857142857,0.028243933511814336,0.3471295310952009,,,,,-0.05893218232675734,
2018-11-30,AUG | Condemned (Factory New),0.441,0.441,8.0,0.415,0.449,0.428,0.0626506024096387,-0.0178173719376392,0.4371428571428571,0.0118734827172458,0.4657333333333333,0.0282712260473829,0.0676488765810468,58.0,8.285714285714286,240.0,8.0,4,11,0.0,0.5037142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.4492142857142857,0.025386788118803467,0.36533731701738503,,,,,-0.047680453051967664,
2018-11-15,AUG | Contractor (Factory New),0.082,0.082,42.0,0.075,0.073,0.129,0.0933333333333334,0.1232876712328767,0.0752857142857142,0.0042999762695121,0.0847666666666666,0.0176968609897034,0.1802633089933243,178.0,25.428571428571427,709.0,23.633333333333333,3,11,0.0,0.1057142857142857,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.07728571428571429,0.013326829915790013,0.07881118042428978,,,,,-0.15503380629749372,
2018-11-16,AUG | Contractor (Factory New),0.075,0.075,14.0,0.082,0.075,0.136,-0.0853658536585366,0.0,0.0752857142857142,0.0042999762695121,0.0827333333333333,0.0149909602390537,0.1806269489479861,179.0,25.571428571428573,687.0,22.9,4,11,0.0,0.1112857142857143,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.07757142857142858,0.013224186964767282,0.07232066157962612,,,,,-0.2532267420083634,
2018-11-17,AUG | Contractor (Factory New),0.072,0.072,31.0,0.075,0.07,0.135,-0.04,0.0285714285714284,0.0755714285714285,0.0039948947011741,0.0806333333333333,0.0115368491750949,0.1807435036478417,180.0,25.714285714285715,697.0,23.23333333333333,5,11,0.0,0.1135714285714285,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.07414285714285715,0.005111933893534636,0.06952606264861023,,,,,-0.35822680228394344,
2018-11-18,AUG | Contractor (Factory New),0.07,0.07,28.0,0.072,0.073,0.112,-0.0277777777777775,-0.0410958904109587,0.0751428571428571,0.0043892261416392,0.0792333333333333,0.0101050592389269,0.1781855410851232,169.0,24.142857142857142,693.0,23.1,6,11,0.0,0.1152857142857142,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.07471428571428572,0.003969665194728869,0.06765864847381481,,,,,-0.4889646182796069,
2018-11-19,AUG | Contractor (Factory New),0.074,0.074,26.0,0.07,0.081,0.091,0.0571428571428569,-0.0864197530864198,0.0741428571428571,0.0036811710647786,0.0786666666666666,0.0099039834858954,0.1749926755205445,181.0,25.857142857142858,700.0,23.33333333333333,0,11,0.0,0.1178571428571428,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.0747142857142857,0.003969665194728869,0.07138999608667293,,,,,-0.6157426149279471,
2018-11-20,AUG | Contractor (Factory New),0.19,0.19,27.0,0.074,0.071,0.084,1.5675675675675675,1.6760563380281694,0.0911428571428571,0.0405054795990742,0.0822,0.0223120296402336,0.3293143129912496,193.0,27.571428571428573,700.0,23.33333333333333,1,11,0.0,0.1151428571428571,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.08299999999999999,0.031050826819166124,0.17395330712343804,,,,,-0.6733375471166905,
