date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,cat_index_used,rel_to_cat,spread_to_cat,vol_weighted_return,cat_mom_7,mom_vs_cat_7
2020-09-15,AK-47 | Baroque Purple (Battle-Scarred),1.253,1.253,134.0,1.278,1.282,1.275,-0.0195618153364632,-0.0226209048361935,1.266714285714286,0.0138740691910616,1.2976999999999996,0.0260693306396616,0.0138453440690926,1068.0,152.57142857142858,4593.0,153.1,1,9,0.0,1.294142857142857,AK-47 | Baroque Purple (Battle-Scarred),AK-47 | Baroque Purple (Battle-Scarred),0,0,1,0,0,0,-0.0226209048361935,-0.0442410373760489,1.2811428571428571,0.019614975216585326,0.8122626614501073,,,,-0.0226209048361935,,
2020-09-29,AK-47 | Baroque Purple (Battle-Scarred),1.212,1.212,126.0,1.218,1.263,1.336,-0.0049261083743842,-0.0403800475059381,1.250857142857143,0.0272838443637494,1.2666666666666666,0.0313786905753286,0.0135953636445144,959.0,137.0,4515.0,150.5,1,9,0.0,1.215714285714286,AK-47 | Baroque Purple (Battle-Scarred),AK-47 | Baroque Purple (Battle-Scarred),0,0,1,0,0,0,-0.040380047505938155,-0.03272146847565838,1.244142857142857,0.02459786464421158,0.7938970836600884,,,,-0.005305407701510122,0.011146473092540354,-0.05152652059847851
2020-09-30,AK-47 | Baroque Purple (Battle-Scarred),1.18,1.18,124.0,1.212,1.269,1.335,-0.0264026402640263,-0.070133963750985,1.2381428571428572,0.035397451770385,1.2614999999999996,0.0324445681123974,0.0142103801705887,939.0,134.14285714285714,4493.0,149.76666666666668,2,9,0.0,1.209857142857143,AK-47 | Baroque Purple (Battle-Scarred),AK-47 | Baroque Purple (Battle-Scarred),0,0,1,0,0,0,-0.07013396375098502,-0.0634920634920636,1.2384285714285714,0.029445423532918954,0.7793248768009976,,,,-0.009261567098106648,0.00010692725056290644,-0.07024089100154793
2020-09-15,AK-47 | Cartel (Factory New),10.629,10.629,27.0,10.458,10.446,10.886,0.0163511187607572,0.01751866743251,10.581285714285714,0.2703525287396413,10.78816666666667,0.4783874359647093,0.0513437811900982,217.0,31.0,787.0,26.23333333333333,1,9,0.0,10.970285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,10.490071428571428,0.2392689070692427,2.453501978310906,,,,,1.033482766098388,
2020-09-16,AK-47 | Cartel (Factory New),10.734,10.734,26.0,10.629,11.057,10.917,0.0098786339260514,-0.0292122637243376,10.535142857142857,0.2048507669858573,10.782066666666667,0.4778722237400102,0.0513698819648205,207.0,29.571428571428573,790.0,26.33333333333333,2,9,0.0,10.955,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,10.507785714285715,0.24796655437359313,2.4624906105036684,,,,,2.0842647290814136,
2020-09-17,AK-47 | Cartel (Factory New),10.282,10.282,29.0,10.734,10.682,11.337,-0.0421091857648593,-0.037446171129002,10.478,0.2115939507641938,10.7469,0.4745478795653817,0.0514344876961525,203.0,29.0,792.0,26.4,3,9,0.0,11.021714285714284,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,10.492,0.25522297943321887,2.4232085353177846,,,,,3.100522739000279,
2020-09-18,AK-47 | Cartel (Factory New),10.762,10.762,28.0,10.282,10.277,11.57,0.0466835246061076,0.0471927605332296,10.547285714285715,0.213827510114187,10.719966666666666,0.4493270140505194,0.052025638143134,209.0,29.857142857142858,800.0,26.666666666666668,4,9,0.0,11.06857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,10.504928571428573,0.26449413670561467,2.464873996037764,,,,,4.203750642212703,
2020-09-19,AK-47 | Cartel (Factory New),10.592,10.592,26.0,10.762,10.213,10.547,-0.0157963203865452,0.0371095662391072,10.60142857142857,0.1646588309573614,10.721466666666664,0.4488219196469303,0.0495341794576537,200.0,28.571428571428573,809.0,26.966666666666665,5,9,0.0,11.143142857142855,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,10.530928571428571,0.25281049889521673,2.450315205018381,,,,,5.3055189858935545,
2020-09-20,AK-47 | Cartel (Factory New),10.823,10.823,28.0,10.592,10.753,10.693,0.0218089123867069,0.0065098112154746,10.611428571428572,0.1753395539622292,10.725799999999998,0.4491536040153747,0.0496216236222757,190.0,27.142857142857142,811.0,27.03333333333333,6,9,0.0,11.12,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,10.56792857142857,0.2550968034313233,2.4700467868809763,,,,,6.444125847937071,
2020-09-21,AK-47 | Cartel (Factory New),11.362,11.362,26.0,10.823,10.458,10.735,0.0498013489790261,0.0864410021036528,10.740571428571428,0.3019649256561606,10.746699999999995,0.4634555102704035,0.050369973250632,190.0,27.142857142857142,814.0,27.133333333333333,0,9,0.0,11.126142857142856,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,10.647857142857143,0.31396934126240317,2.5146272512370818,,,,,7.686832636947502,
2020-09-22,AK-47 | Cartel (Factory New),11.156,11.156,24.0,11.362,10.629,10.993,-0.0181306108079563,0.0495813340859911,10.815857142857142,0.3292278536087686,10.75213333333333,0.4672510911942552,0.0503562157726096,187.0,26.714285714285715,806.0,26.866666666666667,1,9,0.0,11.157,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,10.698571428571428,0.3354621873190469,2.497822875054547,,,,,6.655116351711315,
2020-09-23,AK-47 | Cartel (Factory New),11.055,11.055,25.0,11.156,10.734,10.847,-0.0090534241663678,0.0299049748462827,10.861714285714289,0.336898761514797,10.759066666666666,0.4701416051456081,0.0503198394455435,186.0,26.571428571428573,810.0,27.0,2,9,0.0,11.221285714285717,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,10.698428571428574,0.33529819432988195,2.4894795116331343,,,,,5.601440174608586,
2020-09-24,AK-47 | Cartel (Factory New),11.083,11.083,19.0,11.055,10.282,10.375,0.0025327905924921,0.0779031316864422,10.976142857142856,0.243705576799681,10.782666666666666,0.468035278822251,0.0496085188835494,176.0,25.142857142857142,797.0,26.566666666666663,3,9,0.0,11.233285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,10.72707142857143,0.3505668956870409,2.491799506045171,,,,,4.591514178705066,
2020-09-25,AK-47 | Cartel (Factory New),11.326,11.326,26.0,11.083,10.762,11.579,0.0219254714427501,0.0524066158706559,11.056714285714284,0.252656579053021,10.774233333333337,0.4557280390271764,0.0451642828150383,174.0,24.857142857142858,798.0,26.6,4,9,0.0,11.334857142857144,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,10.802000000000001,0.35897439377289253,2.5117108525400513,,,,,3.49495727421758,
2020-09-26,AK-47 | Cartel (Factory New),10.875,10.875,24.0,11.326,10.592,11.08,-0.0398198834539996,0.0267182779456192,11.097142857142858,0.1899123320839145,10.767400000000002,0.4526183528463394,0.0450631078034399,172.0,24.571428571428573,795.0,26.5,5,9,0.0,11.398,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,10.849285714285715,0.3165096738274738,2.474435349920705,,,,,2.399313697222244,
2020-09-27,AK-47 | Cartel (Factory New),10.508,10.508,28.0,10.875,10.823,11.208,-0.0337471264367816,-0.0291046844682622,11.052142857142856,0.2699806493443712,10.744066666666669,0.4473152455359519,0.0454217504205159,172.0,24.571428571428573,794.0,26.466666666666665,6,9,0.0,11.55457142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,10.831785714285715,0.3287781993922418,2.4430424456893016,,,,,1.2623176013269664,
2020-09-28,AK-47 | Cartel (Factory New),10.795,10.795,26.0,10.508,11.362,10.818,0.0273125237913971,-0.0499031860587925,10.971142857142857,0.2491158242214878,10.7433,0.4472075692561566,0.0452541402567017,172.0,24.571428571428573,791.0,26.366666666666667,0,9,0.0,11.750142857142858,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,10.855857142857143,0.3111716956534197,2.4676757128596383,,,,,0.02250092341541952,
2020-09-29,AK-47 | Cartel (Factory New),10.789,10.789,24.0,10.795,11.156,10.987,-0.0005558128763316,-0.0328970957332378,10.918714285714286,0.2432439776295837,10.736700000000004,0.4450179884004691,0.0451725692860929,172.0,24.571428571428573,791.0,26.366666666666667,1,9,0.0,11.864999999999998,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,10.867285714285714,0.30507739965494,2.46716689330999,,,,,0.010718290584101089,
2020-09-30,AK-47 | Cartel (Factory New),10.943,10.943,24.0,10.789,11.055,12.437,0.0142737973862268,-0.0101311623699683,10.902714285714286,0.2373657300368327,10.6869,0.3171944041120526,0.0381407556417321,171.0,24.428571428571427,795.0,26.5,2,9,0.0,12.001142857142856,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,,,10.882214285714285,0.30316108400839165,2.48014533268629,,,,,0.004998842410350931,
2020-09-15,AK-47 | Legion of Anubis (Battle-Scarred),23.902,23.902,20.0,24.397,24.725,33.306,-0.0202893798417836,-0.0332861476238625,24.712000000000007,0.5895741804774984,27.596666666666668,2.008763505797092,0.0369847423243192,146.0,20.857142857142858,518.0,17.266666666666666,1,9,0.0,29.180714285714288,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,26.023928571428574,1.6684727915204252,3.2149481215302207,,,,,0.15910357928560595,
2020-09-16,AK-47 | Legion of Anubis (Battle-Scarred),24.66,24.66,19.0,23.902,25.195,30.431,0.0317128273784619,-0.0212343718991863,24.635571428571428,0.5557118619117172,27.4043,2.0044479065318703,0.0349087790406378,132.0,18.857142857142858,527.0,17.566666666666666,2,9,0.0,28.869142857142855,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,25.7905,1.6091418520441279,3.2449333591874905,,,,,0.31980137536351705,
2020-09-17,AK-47 | Legion of Anubis (Battle-Scarred),24.075,24.075,19.0,24.66,25.488,28.986,-0.0237226277372263,-0.0554378531073446,24.433714285714284,0.4573356736220638,27.240600000000004,2.068114078091438,0.0342298964458268,134.0,19.142857142857142,526.0,17.533333333333335,3,9,0.0,28.56871428571429,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,25.57457142857143,1.6229607187191881,3.221871333847999,,,,,0.48938349329246794,
2020-09-18,AK-47 | Legion of Anubis (Battle-Scarred),24.072,24.072,13.0,24.075,25.413,28.064,-0.0001246105919002,-0.0527682682091843,24.242142857142856,0.2326956495212628,27.10753333333334,2.1380965948452584,0.0338913976334845,132.0,18.857142857142858,521.0,17.366666666666667,4,9,0.0,28.492142857142856,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,25.270357142857144,1.457241683515757,3.2217516856136648,,,,,0.6779450249743498,
2020-09-19,AK-47 | Legion of Anubis (Battle-Scarred),24.349,24.349,19.0,24.072,24.329,28.079,0.0115071452309738,0.0008220642032141,24.245,0.2338644295923845,26.983200000000004,2.1859071861967667,0.0340030150395655,129.0,18.428571428571427,521.0,17.366666666666667,5,9,0.0,28.291,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,24.995,1.2021560758775234,3.2327392815273543,,,,,0.8644428069303435,
2020-09-20,AK-47 | Legion of Anubis (Battle-Scarred),25.247,25.247,19.0,24.349,24.26,27.877,0.0368803646967021,0.0406842539159109,24.386,0.4221475706770932,26.895533333333336,2.200989591575167,0.034783209626244,124.0,17.714285714285715,520.0,17.333333333333332,6,9,0.0,28.510285714285715,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,24.79214285714286,0.8187352213245622,3.2675516967922373,,,,,1.060580761803242,
2020-09-21,AK-47 | Legion of Anubis (Battle-Scarred),24.121,24.121,21.0,25.247,24.397,28.377,-0.0445993583396047,-0.0113128663360249,24.34657142857143,0.4320518676345823,26.75366666666667,2.2377828511472884,0.0353539991164496,130.0,18.571428571428573,526.0,17.533333333333335,0,9,0.0,29.302857142857142,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,24.58807142857143,0.5409169514367873,3.2237041497248415,,,,,1.2340623783593518,
2020-09-22,AK-47 | Legion of Anubis (Battle-Scarred),23.67,23.67,24.0,24.121,23.902,27.758,-0.0186974006052815,-0.0097063007279725,24.31342857142857,0.4719409336961131,26.6174,2.296181026545309,0.0353083256772206,134.0,19.142857142857142,534.0,17.8,1,9,0.0,31.037285714285712,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,24.51271428571429,0.59149672325922,3.2055879305412653,,,,,1.0674420082820375,
2020-09-23,AK-47 | Legion of Anubis (Battle-Scarred),24.518,24.518,17.0,23.67,24.66,28.896,0.0358259400084495,-0.0057583130575831,24.293142857142858,0.4594958195275178,26.47146666666667,2.285825784165441,0.0350969607569607,132.0,18.857142857142858,535.0,17.833333333333332,2,9,0.0,32.11485714285714,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,24.464357142857143,0.5581607994314896,3.2393840854995517,,,,,0.8984349366429492,
2020-09-24,AK-47 | Legion of Anubis (Battle-Scarred),23.777,23.777,29.0,24.518,24.075,30.394,-0.0302226935312831,-0.0123779854620975,24.25057142857143,0.4904932960493828,26.250900000000005,2.214831661774772,0.0337446192863219,142.0,20.285714285714285,548.0,18.266666666666666,3,9,0.0,32.746428571428574,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,24.342142857142854,0.5011963928200684,3.2099158034966897,,,,,0.7232676382271815,
2020-09-25,AK-47 | Legion of Anubis (Battle-Scarred),22.558,22.558,18.0,23.777,24.072,28.6,-0.0512680321318922,-0.0628946493851777,24.03428571428572,0.7736314579003758,26.049500000000005,2.2661771003167424,0.0333771265490982,147.0,21.0,555.0,18.5,4,9,0.0,33.716857142857144,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,24.138214285714287,0.6025450099461593,3.159465465536593,,,,,0.5298789687000262,
2020-09-26,AK-47 | Legion of Anubis (Battle-Scarred),25.003,25.003,18.0,22.558,24.349,30.182,0.1083872683748559,0.0268594192779991,24.127714285714287,0.8424284139635018,25.87686666666667,2.138459706320313,0.0377676268631381,146.0,20.857142857142858,562.0,18.73333333333333,5,9,0.0,34.86614285714286,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,24.186357142857144,0.6444313661782092,3.258211915980574,,,,,0.3543472732207169,
2020-09-27,AK-47 | Legion of Anubis (Battle-Scarred),23.066,23.066,22.0,25.003,25.247,30.058,-0.0774707035155781,-0.086386501366499,23.816142857142857,0.7711493145339122,25.6438,2.049225795270009,0.0399095904602318,149.0,21.285714285714285,569.0,18.966666666666665,6,9,0.0,36.28671428571429,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,24.10107142857143,0.7096444900073775,3.1808000560159706,,,,,0.15056797468592414,
2020-09-28,AK-47 | Legion of Anubis (Battle-Scarred),22.207,22.207,29.0,23.066,24.121,31.021,-0.037240960721408,-0.0793499440321711,23.542714285714283,0.936235579982138,25.35,1.8822641684949533,0.0395289873524127,157.0,22.428571428571427,587.0,19.566666666666663,0,9,0.0,38.116,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,23.944642857142856,0.8639842063320593,3.144453957300622,,,,,-0.03280203925050028,
2020-09-29,AK-47 | Legion of Anubis (Battle-Scarred),21.538,21.538,29.0,22.207,23.67,29.509,-0.0301256360607016,-0.0900718208702999,23.23814285714286,1.164295670421936,25.0843,1.8385113570495013,0.0390640899765523,162.0,23.142857142857142,595.0,19.83333333333333,1,9,0.0,40.02842857142856,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,23.775785714285714,1.0775694286803075,3.1152027735301577,,,,,-0.04428282784226134,
2020-09-30,AK-47 | Legion of Anubis (Battle-Scarred),20.993,20.993,29.0,21.538,24.518,28.142,-0.0253041136595785,-0.1437719226690595,22.734571428571428,1.260194639971241,24.846000000000004,1.8893501528303325,0.0385861417838932,174.0,24.857142857142858,611.0,20.366666666666667,2,9,0.0,49.789,AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),0,0,1,0,0,0,,,23.513857142857145,1.2738975841664382,3.0907242209095593,,,,,-0.06399905778675798,
2020-09-15,AK-47 | Uncharted (Field-Tested),0.403,0.403,2820.0,0.401,0.399,0.406,0.0049875311720697,0.0100250626566416,0.3975714285714286,0.0043377789859111,0.3980333333333332,0.0045054288240842,0.0098297619205885,21670.0,3095.714285714286,95491.0,3183.0333333333333,1,9,0.0,0.4032857142857143,AK-47 | Uncharted (Field-Tested),AK-47 | Uncharted (Field-Tested),0,0,1,0,0,0,,,0.3957857142857143,0.004388421328706012,0.3386128011203239,,,,,-0.20266660950040505,
2020-09-16,AK-47 | Uncharted (Field-Tested),0.403,0.403,3005.0,0.403,0.391,0.402,0.0,0.030690537084399,0.3992857142857143,0.003730732816343,0.3980666666666667,0.004538232646698,0.0096649588435703,21677.0,3096.714285714286,95347.0,3178.233333333333,2,9,0.0,0.4041428571428572,AK-47 | Uncharted (Field-Tested),AK-47 | Uncharted (Field-Tested),0,0,1,0,0,0,,,0.3964285714285714,0.004750939756661692,0.3386128011203239,,,,,-0.33398665116550436,
2020-09-17,AK-47 | Uncharted (Field-Tested),0.405,0.405,2866.0,0.403,0.393,0.408,0.0049627791563275,0.0305343511450382,0.4010000000000001,0.0031622776601683,0.3979666666666666,0.0043472852320602,0.0093157188318035,21680.0,3097.1428571428573,94616.0,3153.866666666667,3,9,0.0,0.404,AK-47 | Uncharted (Field-Tested),AK-47 | Uncharted (Field-Tested),0,0,1,0,0,0,,,0.3972857142857143,0.005150482747031832,0.3400373027857091,,,,,-0.47836684588618245,
