date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,cat_index_used,rel_to_cat,spread_to_cat,vol_weighted_return,cat_mom_7,mom_vs_cat_7
2017-03-15,AK-47 | Cartel (Factory New),5.711,5.711,92.0,5.736,5.787,5.886,-0.0043584379358436,-0.0131328840504578,5.793285714285714,0.1097760242958547,5.742933333333334,0.1632927704734319,0.0300946082355235,608.0,86.85714285714286,2674.0,89.13333333333334,2,3,0.0,5.579571428571429,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.013132884050457871,0.006698395910452959,5.7987142857142855,0.10700210535055173,1.9037479711761023,,,,-0.013132884050457871,,
2017-03-26,AK-47 | Cartel (Factory New),5.565,5.565,120.0,5.739,5.941,5.759,-0.0303188708834291,-0.0632890085844133,5.779857142857142,0.158030221857745,5.819800000000001,0.1415279477700429,0.0292391340948297,723.0,103.28571428571428,2868.0,95.6,6,3,0.0,5.678142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.06328900858441333,-0.0807730426164519,5.835499999999999,0.17663380197459366,1.8817525077547597,,,,-0.010504399765047856,-0.03486467574662313,-0.028424332837790202
2017-03-27,AK-47 | Cartel (Factory New),5.558,5.558,86.0,5.565,5.72,5.903,-0.0012578616352202,-0.0283216783216783,5.756714285714286,0.1759478122997304,5.8083,0.1481614322284986,0.0288465271768911,709.0,101.28571428571428,2853.0,95.1,0,3,0.0,5.689571428571428,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.028321678321678312,-0.032213129026641196,5.822285714285714,0.19046478720444662,1.8806856784224564,,,,-0.003435351672305126,-0.033774176175798996,0.0054524978541206845
2017-03-28,AK-47 | Cartel (Factory New),5.484,5.484,81.0,5.558,6.05,5.741,-0.0133141417776178,-0.0935537190082644,5.675857142857143,0.1508522726486587,5.799733333333334,0.1588493905839392,0.0285342162562013,685.0,97.85714285714286,2849.0,94.96666666666668,1,3,0.0,5.686857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.09355371900826448,-0.043933054393305415,5.804285714285713,0.21013820674514636,1.8693376038734297,,,,-0.011062556554261931,-0.04231411086615121,-0.05123960814211327
2017-03-29,AK-47 | Cartel (Factory New),5.507,5.507,75.0,5.484,5.957,5.907,0.0041940189642595,-0.075541379889206,5.611571428571429,0.1067960100148972,5.7864,0.1659163644731887,0.0280070728898638,663.0,94.71428571428572,2833.0,94.43333333333334,2,3,0.0,5.695428571428572,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.07554137988920606,-0.03572053931010344,5.789714285714285,0.2237372870720782,1.8728785205128469,,,,-0.008545404964842315,-0.059259274849122794,-0.016282105040083268
2017-03-30,AK-47 | Cartel (Factory New),5.233,5.233,76.0,5.507,5.786,5.681,-0.0497548574541493,-0.0955755271344624,5.532571428571428,0.1459166661810356,5.771466666666667,0.1927260116215649,0.0285742050912117,651.0,93.0,2819.0,93.96666666666668,3,3,0.0,5.721000000000001,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.09557552713446249,-0.10775788576300094,5.744571428571429,0.26696174150722657,1.8298577578267134,,,,-0.011157818835974116,-0.07098867362256382,-0.024586853511898668
2017-03-31,AK-47 | Cartel (Factory New),5.493,5.493,117.0,5.233,5.642,5.673,0.0496846932925665,-0.0264090747961716,5.511285714285714,0.1391101457588958,5.765466666666667,0.1984160163786068,0.0300620498019002,664.0,94.85714285714286,2847.0,94.9,4,3,0.0,5.721000000000001,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.026409074796171605,-0.10376896720509043,5.699142857142857,0.25009255429597554,1.8707246735263499,,,,-0.004653406251735057,-0.0634102110308042,0.037001136234632595
2017-03-15,AUG | Colony (Battle-Scarred),0.109,0.109,3.0,0.086,0.067,0.084,0.2674418604651163,0.6268656716417909,0.0995714285714285,0.007228063223242,0.1085333333333333,0.0945155131299736,1.097460127075027,58.0,8.285714285714286,226.0,7.533333333333333,2,3,0.0,0.0852857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.13185714285714284,0.13948192998094336,0.10345870836822998,,,,,-0.19481393311942233,
2017-03-16,AUG | Colony (Battle-Scarred),0.103,0.103,7.0,0.109,0.096,0.079,-0.055045871559633,0.0729166666666665,0.1005714285714285,0.0071485691446838,0.1093333333333333,0.0943635993849794,1.0974266201719676,60.0,8.571428571428571,230.0,7.666666666666667,3,3,0.0,0.0845714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.13192857142857142,0.13946571913264855,0.09803374027136541,,,,,-0.3259857125374107,
2017-03-17,AUG | Colony (Battle-Scarred),0.086,0.086,8.0,0.103,0.098,0.086,-0.1650485436893204,-0.1224489795918368,0.0988571428571428,0.0088063057185271,0.1093333333333333,0.0943635993849794,1.099144448519068,60.0,8.571428571428571,229.0,7.633333333333334,4,3,0.0,0.0858571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.13178571428571428,0.1395151927604625,0.08250122151174369,,,,,-0.46258644537779814,
2017-03-18,AUG | Colony (Battle-Scarred),0.095,0.095,6.0,0.086,0.097,0.093,0.1046511627906978,-0.0206185567010309,0.0985714285714285,0.008893932809299,0.1094,0.0943527424084748,1.0990823456710492,52.0,7.428571428571429,231.0,7.7,5,3,0.0,0.0881428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.09464285714285714,0.011028683880312596,0.09075436326846414,,,,,-0.5896040395467749,
2017-03-19,AUG | Colony (Battle-Scarred),2.109,2.109,14.0,0.095,0.105,0.091,21.2,19.085714285714285,0.3848571428571428,0.7039296694925117,0.1766666666666667,0.3710072176596508,3.9283812867086736,52.0,7.428571428571429,233.0,7.766666666666667,6,3,0.0,0.0881428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.23885714285714285,0.5383754562274657,1.1343011310766167,,,,,-0.6669599663140099,
2017-03-20,AUG | Colony (Battle-Scarred),0.104,0.104,5.0,2.109,0.106,0.09,-0.950687529634898,-0.0188679245283018,0.3845714285714286,0.70404319208876,0.1771333333333333,0.3709067028542652,3.93916291671108,50.0,7.142857142857143,231.0,7.7,0,3,0.0,0.0894285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.24014285714285716,0.5380036970337453,0.09893994785490356,,,,,-0.7933243371066544,
2017-03-21,AUG | Colony (Battle-Scarred),0.081,0.081,2.0,0.104,0.086,0.078,-0.2211538461538461,-0.0581395348837208,0.3838571428571428,0.7043482151345777,0.1772333333333333,0.3708803655568134,3.939930731582876,45.0,6.428571428571429,226.0,7.533333333333333,1,3,0.0,0.0902857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.2387142857142857,0.5384279722661902,0.07788653865707124,,,,,-0.930302177790762,
2017-03-22,AUG | Colony (Battle-Scarred),0.085,0.085,10.0,0.081,0.109,0.075,0.0493827160493827,-0.220183486238532,0.3804285714285714,0.7057348464327008,0.1775666666666667,0.3707928157640359,3.939298518019799,52.0,7.428571428571429,231.0,7.7,2,3,0.0,0.0908571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.24,0.5380077208482307,0.08157998699242289,,,,,-0.821613083810301,
2017-03-23,AUG | Colony (Battle-Scarred),0.101,0.101,12.0,0.085,0.103,0.084,0.188235294117647,-0.0194174757281552,0.3801428571428571,0.7058475004401099,0.1781333333333333,0.3706623560900435,3.938891700442047,57.0,8.142857142857142,237.0,7.9,3,3,0.0,0.0911428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.24035714285714285,0.5379064269701787,0.09621885774054292,,,,,-0.6841739425557042,
2017-03-24,AUG | Colony (Battle-Scarred),0.104,0.104,5.0,0.101,0.086,0.095,0.0297029702970295,0.2093023255813955,0.3827142857142857,0.7048032581175127,0.1784333333333333,0.3705985863737505,3.939558076755466,54.0,7.714285714285714,240.0,8.0,4,3,0.0,0.0901428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.2407857142857143,0.5377866575241422,0.09893994785490356,,,,,-0.5136269234434491,
2017-03-25,AUG | Colony (Battle-Scarred),0.081,0.081,6.0,0.104,0.095,0.088,-0.2211538461538461,-0.1473684210526316,0.3807142857142857,0.7056362305011827,0.1782,0.3706576497704227,3.940807375476664,54.0,7.714285714285714,237.0,7.9,5,3,0.0,0.0872857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.23964285714285713,0.5381326126441407,0.07788653865707124,,,,,-0.3942971438522392,
2017-03-26,AUG | Colony (Battle-Scarred),0.093,0.093,9.0,0.081,2.109,0.082,0.1481481481481481,-0.9559032716927454,0.0927142857142857,0.009691148917798,0.1785666666666667,0.3705677340993891,3.939315543749569,49.0,7.0,240.0,8.0,6,3,0.0,0.0848571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.2387857142857143,0.5383730731881619,0.08892620919440151,,,,,-0.4427072016283669,
2017-03-27,AUG | Colony (Battle-Scarred),0.097,0.097,5.0,0.093,0.104,0.094,0.043010752688172,-0.0673076923076922,0.0917142857142857,0.0087947108409265,0.1786666666666667,0.3705453038728493,3.9399820262508256,49.0,7.0,236.0,7.866666666666666,0,3,0.0,0.083,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.23814285714285716,0.5385491702632256,0.0925791812930932,,,,,-0.3123045687176124,
2017-03-28,AUG | Colony (Battle-Scarred),0.094,0.094,5.0,0.097,0.081,0.085,-0.0309278350515463,0.1604938271604938,0.0935714285714285,0.0076318345081103,0.1789666666666667,0.3704729844701529,3.93947766405164,52.0,7.428571428571429,235.0,7.833333333333333,1,3,0.0,0.0841428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.23871428571428568,0.5383795384972644,0.08984070399978947,,,,,-0.14862631346826674,
2017-03-29,AUG | Colony (Battle-Scarred),0.101,0.101,6.0,0.094,0.085,0.098,0.074468085106383,0.188235294117647,0.0958571428571428,0.0070998706513081,0.1790666666666667,0.3704515202950162,3.939970594126216,48.0,6.857142857142857,237.0,7.9,2,3,0.0,0.0817142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.23814285714285713,0.5385320299227774,0.09621885774054292,,,,,-0.09028077341738401,
2017-03-30,AUG | Colony (Battle-Scarred),0.096,0.096,6.0,0.101,0.101,0.092,-0.0495049504950495,-0.0495049504950495,0.0951428571428571,0.0067913510422884,0.1792,0.3704208777413425,3.939880328155974,42.0,6.0,224.0,7.466666666666667,3,3,0.0,0.0807142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.23764285714285713,0.5386703868919153,0.0916671885258238,,,,,-0.09457898409836892,
2017-03-31,AUG | Colony (Battle-Scarred),0.108,0.108,9.0,0.096,0.104,0.1,0.125,0.0384615384615385,0.0957142857142857,0.0076291599558963,0.1794666666666667,0.3703666411664106,3.939638963757405,46.0,6.571428571428571,232.0,7.733333333333333,4,3,0.0,0.0807142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.23921428571428568,0.5382258860326251,0.10255658832509207,,,,,-0.11898481082977705,
2017-03-15,AUG | Condemned (Factory New),0.633,0.633,15.0,0.667,0.771,0.687,-0.0509745127436281,-0.178988326848249,0.6530000000000001,0.0331360830515617,0.6925333333333334,0.0611161371670545,0.0675234664505013,106.0,15.142857142857142,535.0,17.833333333333332,2,3,0.0,0.7021428571428572,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.7075000000000001,0.06571119796854671,0.49041881398832804,,,,,0.8756127942941438,
2017-03-16,AUG | Condemned (Factory New),0.655,0.655,17.0,0.633,0.703,0.692,0.0347551342812006,-0.0682788051209103,0.6461428571428572,0.0263516254387714,0.6913,0.0614866652210054,0.0678067383100809,112.0,16.0,533.0,17.766666666666666,3,3,0.0,0.706857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.7036428571428572,0.0671847133973623,0.5038010088290262,,,,,1.8754576549199893,
2017-03-17,AUG | Condemned (Factory New),0.639,0.639,20.0,0.655,0.666,0.736,-0.0244274809160305,-0.0405405405405405,0.6422857142857143,0.0251095558686004,0.6880666666666667,0.0616013708361176,0.0669139982345859,122.0,17.428571428571427,539.0,17.966666666666665,4,3,0.0,0.7130000000000001,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.6941428571428572,0.06617094080178554,0.49408629976169266,,,,,2.6833057346752858,
2017-03-18,AUG | Condemned (Factory New),0.692,0.692,16.0,0.639,0.654,0.722,0.0829420970266039,0.0581039755351679,0.6477142857142858,0.0305694258356019,0.6870666666666667,0.0612850897219072,0.0685522246880358,119.0,17.0,544.0,18.133333333333333,5,3,0.0,0.726,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.6891428571428572,0.06322834946307056,0.5259112611840315,,,,,3.5691926347465825,
2017-03-19,AUG | Condemned (Factory New),0.645,0.645,19.0,0.692,0.587,0.741,-0.0679190751445085,0.0988074957410563,0.656,0.0184468348039904,0.6838666666666667,0.0608904663218215,0.0694736022637126,128.0,18.285714285714285,542.0,18.066666666666663,6,3,0.0,0.713,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.6777142857142858,0.054539228748924126,0.49774038421733524,,,,,4.311750251852831,
2017-03-20,AUG | Condemned (Factory New),0.648,0.648,15.0,0.645,0.661,0.781,0.0046511627906977,-0.0196671709531013,0.6541428571428572,0.0185042741890976,0.6794333333333332,0.0584497980226526,0.0687056389613097,122.0,17.428571428571427,535.0,17.833333333333332,0,3,0.0,0.7015714285714285,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.6676428571428572,0.04450342621703352,0.49956243148727997,,,,,5.140250959066409,
2017-03-21,AUG | Condemned (Factory New),0.632,0.632,8.0,0.648,0.667,0.632,-0.0246913580246913,-0.0524737631184408,0.6491428571428571,0.019074504834828,0.6794333333333333,0.0584497980226526,0.059486728808903,110.0,15.714285714285714,536.0,17.866666666666667,1,3,0.0,0.6977142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.6609285714285714,0.0420447825094118,0.4898062565419153,,,,,5.827878146693597,
2017-03-22,AUG | Condemned (Factory New),0.606,0.606,14.0,0.632,0.633,0.644,-0.0411392405063291,-0.0426540284360189,0.6452857142857144,0.0240339895369292,0.6781666666666666,0.0596042970113919,0.0598842027428196,109.0,15.571428571428571,533.0,17.766666666666666,2,3,0.0,0.6995714285714285,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.6491428571428571,0.030303229436575246,0.4737466155245699,,,,,4.848239740514907,
2017-03-23,AUG | Condemned (Factory New),0.558,0.558,16.0,0.606,0.655,0.659,-0.079207920792079,-0.148091603053435,0.6314285714285715,0.0382168890969018,0.6748,0.0633279295940319,0.0613501520554597,108.0,15.428571428571429,545.0,18.166666666666668,3,3,0.0,0.7055714285714286,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.6387857142857143,0.03490906554382208,0.4434029474485566,,,,,3.9637965468375342,
2017-03-24,AUG | Condemned (Factory New),0.579,0.579,13.0,0.558,0.639,0.604,0.0376344086021502,-0.0938967136150236,0.6228571428571428,0.0420897971058089,0.6739666666666666,0.0644093592232957,0.0599341792082547,101.0,14.428571428571429,546.0,18.2,4,3,0.0,0.7092857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.6325714285714286,0.037350140120660555,0.45679173527350503,,,,,3.152150035466905,
2017-03-25,AUG | Condemned (Factory New),0.586,0.586,27.0,0.579,0.692,0.566,0.0120898100172712,-0.153179190751445,0.6077142857142858,0.032455306789114,0.6746333333333333,0.06338374309623,0.0587953751425221,112.0,16.0,560.0,18.666666666666668,5,3,0.0,0.7108571428571429,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.6277142857142858,0.03874458487508762,0.46121512321265623,,,,,2.2214527042653307,
2017-03-26,AUG | Condemned (Factory New),0.575,0.575,14.0,0.586,0.645,0.615,-0.0187713310580205,-0.1085271317829458,0.5977142857142856,0.0301269423118448,0.6732999999999999,0.0650236623596877,0.0568040601577088,107.0,15.285714285714286,552.0,18.4,6,3,0.0,0.7112857142857142,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.6268571428571429,0.03983206505559834,0.4542552722775964,,,,,1.4365004548875693,
2017-03-27,AUG | Condemned (Factory New),0.554,0.554,18.0,0.575,0.648,0.667,-0.0365217391304346,-0.1450617283950617,0.5842857142857143,0.025279660292215,0.6695333333333332,0.0684615382694708,0.0548767749721874,110.0,15.714285714285714,546.0,18.2,0,3,0.0,0.7138571428571429,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.6192142857142857,0.04292243195387673,0.4408322519454557,,,,,0.5943487794025603,
2017-03-28,AUG | Condemned (Factory New),0.572,0.572,17.0,0.554,0.632,0.678,0.0324909747292416,-0.0949367088607595,0.5757142857142857,0.0161838922187135,0.6659999999999998,0.0706342693032213,0.0551568538935509,119.0,17.0,529.0,17.633333333333333,1,3,0.0,0.711857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.6124285714285714,0.04229150539495424,0.4523486940070148,,,,,-0.11233530069924139,
2017-03-29,AUG | Condemned (Factory New),0.531,0.531,15.0,0.572,0.606,0.693,-0.0716783216783215,-0.1237623762376236,0.5650000000000001,0.0173699247469378,0.6605999999999999,0.0744529381555892,0.056227977720965,120.0,17.142857142857142,517.0,17.233333333333334,2,3,0.0,0.6948571428571428,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.6051428571428571,0.046998947848873325,0.4259211166755467,,,,,-0.12392220752804206,
2017-03-30,AUG | Condemned (Factory New),0.531,0.531,16.0,0.531,0.558,0.706,0.0,-0.0483870967741936,0.5611428571428572,0.0210945393843225,0.6547666666666664,0.0774621126028001,0.0560391154626767,120.0,17.142857142857142,513.0,17.1,3,3,0.0,0.6769999999999999,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.5962857142857143,0.048539323584759084,0.4259211166755467,,,,,-0.10967870663100757,
2017-03-31,AUG | Condemned (Factory New),0.556,0.556,27.0,0.531,0.579,0.735,0.0470809792843691,-0.0397236614853193,0.5578571428571429,0.0198092948704719,0.6487999999999998,0.0779445957074639,0.0562240555029363,134.0,19.142857142857142,523.0,17.433333333333334,4,3,0.0,0.6685714285714285,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.5903571428571429,0.047986548023470146,0.4421184257561999,,,,,-0.10193969918390697,
2017-03-15,AUG | Contractor (Factory New),0.115,0.115,35.0,0.121,0.119,0.123,-0.049586776859504,-0.0336134453781511,0.1161428571428571,0.0036027200608338,0.1172666666666666,0.0053474812347081,0.0613048780183598,271.0,38.71428571428572,1268.0,42.266666666666666,2,3,0.0,0.1181428571428571,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.11564285714285714,0.006159509756430332,0.10885440491208209,,,,,-0.1948789956782154,
2017-03-16,AUG | Contractor (Factory New),0.114,0.114,34.0,0.115,0.114,0.119,-0.0086956521739131,0.0,0.1161428571428571,0.0036027200608338,0.1171,0.0053687366608293,0.0610372102520177,272.0,38.85714285714285,1261.0,42.03333333333333,3,3,0.0,0.1197142857142857,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.11614285714285714,0.005668497872617412,0.10795714150509228,,,,,-0.29390928119990634,
2017-03-17,AUG | Contractor (Factory New),0.117,0.117,45.0,0.114,0.121,0.117,0.0263157894736842,-0.0330578512396693,0.1155714285714285,0.0030639443699324,0.1171,0.0053687366608293,0.0611226181457233,279.0,39.85714285714285,1255.0,41.833333333333336,4,3,0.0,0.1201428571428571,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.11671428571428573,0.005283189180039637,0.11064652008706366,,,,,-0.3858731291806015,
