date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,cat_index_used,rel_to_cat,spread_to_cat,vol_weighted_return,cat_mom_7,mom_vs_cat_7
2019-07-15,AK-47 | Cartel (Factory New),9.571,9.571,15.0,9.2,9.243,9.756,0.0403260869565218,0.0354863139673264,9.215142857142856,0.3039452152568798,9.067133333333334,0.6096896332470226,0.077497422785699,156.0,22.285714285714285,756.0,25.2,0,7,0.0,9.385000000000002,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.03548631396732649,0.11045364891518727,9.060142857142857,0.7221720290626324,2.358114402786526,,,,0.03548631396732649,,
2019-07-16,AK-47 | Cartel (Factory New),9.336,9.336,26.0,9.571,8.61,10.009,-0.0245533382091734,0.0843205574912893,9.318857142857144,0.1771967659906664,9.0447,0.5865640715216028,0.0775147209951759,155.0,22.142857142857142,752.0,25.066666666666663,1,7,0.0,9.558571428571428,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.0843205574912893,0.11888782358581018,9.131,0.6946425754964259,2.335632947040246,,,,0.053471573043256636,,
2019-07-17,AK-47 | Cartel (Factory New),9.184,9.184,24.0,9.336,8.997,9.919,-0.0162810625535562,0.0207847060131154,9.345571428571429,0.1359567758442336,9.0202,0.5644678555949842,0.0775559602476928,156.0,22.285714285714285,761.0,25.366666666666667,2,7,0.0,9.604428571428572,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.02078470601311544,0.13931274035479468,9.211214285714286,0.6226924390309987,2.3208178612551054,,,,0.007674352989458008,,
2019-07-18,AK-47 | Cartel (Factory New),9.286,9.286,21.0,9.184,9.399,9.275,0.0111062717770036,-0.0120225555910202,9.32942857142857,0.1353617978845236,9.020566666666667,0.5646367967306258,0.0766163519245951,153.0,21.857142857142858,757.0,25.23333333333333,3,7,0.0,9.686142857142858,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.012022555591020279,0.08799062683069714,9.264857142857142,0.5915259090681504,2.3307837473527244,,,,-0.00293574031873751,,
2019-07-19,AK-47 | Cartel (Factory New),9.607,9.607,26.0,9.286,9.482,9.355,0.0345681671333188,0.0131828728116432,9.347285714285714,0.1602655958853608,9.028966666666667,0.5713837871538028,0.0768218137691835,162.0,23.142857142857142,758.0,25.266666666666666,4,7,0.0,9.615285714285717,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.01318287281164321,-0.12416811012854412,9.16757142857143,0.3540092815570971,2.361514160523333,,,,0.003060309759845745,,
2019-07-20,AK-47 | Cartel (Factory New),9.482,9.482,22.0,9.607,9.247,9.622,-0.0130113458936191,0.0254136476695143,9.380857142857142,0.1603553452015051,9.024299999999998,0.5670767232041884,0.0767378187980572,158.0,22.571428571428573,764.0,25.466666666666665,5,7,0.0,9.629857142857144,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.025413647669514372,0.12679738562091503,9.243785714285712,0.2882806267861585,2.3496595003799743,,,,0.004172389915890419,,
2019-07-21,AK-47 | Cartel (Factory New),10.216,10.216,27.0,9.482,9.2,9.295,0.0774098291499683,0.1104347826086957,9.526,0.3156141405486858,9.055,0.6045901090821779,0.077577104088847,161.0,23.0,768.0,25.6,6,7,0.0,9.68442857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.11043478260869577,0.16501311438020294,9.347142857142856,0.3563269581422399,2.4173413302922344,,,,0.018520118822576308,,
2019-07-22,AK-47 | Cartel (Factory New),9.697,9.697,21.0,10.216,9.571,9.435,-0.0508026624902114,0.0131647685717271,9.544,0.3212106562900516,9.063733333333332,0.6118646872925053,0.0782225577362529,167.0,23.857142857142858,770.0,25.666666666666668,0,7,0.0,9.554857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.013164768571727103,0.04911825164989714,9.379571428571428,0.3666299149080649,2.3699633283239936,,,,0.0016554499401573003,0.013164768571727103,0.0
2019-07-23,AK-47 | Cartel (Factory New),9.965,9.965,22.0,9.697,9.336,8.794,0.0276374136330823,0.0673736075407025,9.633857142857142,0.3379963772297096,9.102766666666666,0.630480487846813,0.077169684177897,163.0,23.285714285714285,770.0,25.666666666666668,1,7,0.0,9.440714285714288,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.06737360754070254,0.15737514518002338,9.476357142857141,0.3242469636042773,2.3947083818698514,,,,0.009093370342916907,0.04026918805621482,0.02710441948448772
2019-07-24,AK-47 | Cartel (Factory New),9.914,9.914,26.0,9.965,9.184,9.358,-0.0051179126944305,0.07948606271777,9.738142857142858,0.2926897082340314,9.121299999999998,0.6456991120741401,0.0764621876831863,165.0,23.571428571428573,771.0,25.7,2,7,0.0,9.382142857142856,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.07948606271777003,0.10192286317661448,9.541857142857141,0.31236735206702165,2.39004636876404,,,,0.012525076549466793,0.05334147961006656,0.026144583107703477
2019-07-25,AK-47 | Cartel (Factory New),9.739,9.739,36.0,9.914,9.286,9.025,-0.0176518055275367,0.048783114365712,9.802857142857144,0.2286365978524676,9.1451,0.6548054851124364,0.076213742670651,180.0,25.714285714285715,774.0,25.8,3,7,0.0,9.275428571428572,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.04878311436571203,0.036174061070326724,9.566142857142856,0.3136207550880171,2.3738819748760793,,,,0.009756622873142407,0.05220188829897793,-0.003418773933265895
2019-07-26,AK-47 | Cartel (Factory New),9.719,9.719,19.0,9.739,9.607,8.698,-0.0020535989321286,0.0116581659206829,9.818857142857144,0.2180441820047543,9.179133333333333,0.6572118244692666,0.0758372732985787,173.0,24.714285714285715,765.0,25.5,4,7,0.0,9.316142857142856,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.011658165920682917,0.02499472685087545,9.583071428571428,0.31512231185457396,2.372017867709382,,,,0.0012803766040056382,0.04409314382331893,-0.03243497790263601
2019-07-27,AK-47 | Cartel (Factory New),12.177,12.177,29.0,9.719,9.482,8.352,0.2529066776417328,0.2842227378190256,10.203857142857142,0.8231119397178748,9.306633333333334,0.8321295765818097,0.0872218425807002,180.0,25.714285714285715,765.0,25.5,5,7,0.0,9.310857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.28422273781902563,0.3168595220071375,9.792357142857142,0.7490117188302559,2.578472885563115,,,,0.04579144109306524,0.08411474282260338,0.20010799499642223
2019-07-28,AK-47 | Cartel (Factory New),10.173,10.173,17.0,12.177,10.216,8.334,-0.1645725548164572,-0.004209083790133,10.197714285714286,0.8231588484587397,9.367933333333331,0.8259344983444846,0.0930458514392988,170.0,24.285714285714285,761.0,25.366666666666667,6,7,0.0,9.250285714285717,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.004209083790133072,0.10576086956521746,9.861857142857144,0.7348270185919583,2.413500153565201,,,,-0.00042090837901330723,0.07149705330649817,-0.07570613709663124
