date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,cat_index_used,rel_to_cat,spread_to_cat,vol_weighted_return,cat_mom_7,mom_vs_cat_7
2018-12-15,AK-47 | Cartel (Factory New),7.053,7.053,39.0,7.299,7.176,6.856,-0.0337032470201398,-0.0171404682274247,7.191142857142856,0.1195377149945676,7.164399999999999,0.2809371934555243,0.0426924284680223,250.0,35.714285714285715,926.0,30.866666666666667,5,12,0.0,7.020571428571429,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.017140468227424766,-0.06421653177656894,7.285142857142857,0.17581890033294448,2.0860446928134078,,,,-0.017140468227424766,,
2018-12-16,AK-47 | Cartel (Factory New),7.565,7.565,35.0,7.053,7.117,7.179,0.0725932227420955,0.0629478712940847,7.255142857142856,0.1713913054732847,7.177266666666665,0.2900041302387874,0.0438227301513954,246.0,35.142857142857146,932.0,31.066666666666663,6,12,0.0,7.101571428571428,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.06294787129408475,0.033611149064079804,7.302714285714286,0.1910921761355496,2.1476841317760833,,,,0.029772641828283326,,
2018-12-17,AK-47 | Cartel (Factory New),7.216,7.216,38.0,7.565,7.307,7.096,-0.0461335095836087,-0.0124538114137129,7.242142857142857,0.1704133031120255,7.181266666666665,0.2896830375120749,0.04463006738945,259.0,37.0,942.0,31.4,0,12,0.0,7.099714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.012453811413712934,-0.03374397429030529,7.284714285714286,0.18612957792951648,2.106083472626257,,,,-0.004225400301081174,,
2018-12-18,AK-47 | Cartel (Factory New),7.502,7.502,39.0,7.216,7.369,7.365,0.0396341463414633,0.0180485818971367,7.261142857142858,0.1898084964013004,7.185833333333332,0.2935968986363598,0.0446779596176136,260.0,37.142857142857146,951.0,31.7,1,12,0.0,6.997,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.018048581897136762,-0.011724410486102066,7.278357142857142,0.1761143016701012,2.1403014299365983,,,,0.004661554264823402,,
2018-12-19,AK-47 | Cartel (Factory New),7.242,7.242,29.0,7.502,7.076,6.615,-0.0346574246867501,0.0234595816845675,7.284857142857143,0.1749868799746579,7.206733333333331,0.2738718597365482,0.0409662660622783,254.0,36.285714285714285,954.0,31.8,2,12,0.0,6.942285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.02345958168456752,-0.04597549729943351,7.253428571428572,0.15142589672114354,2.1092430329166256,,,,0.003779599271402545,,
2018-12-20,AK-47 | Cartel (Factory New),6.841,6.841,27.0,7.242,7.117,7.188,-0.0553714443523888,-0.038780384993677,7.2454285714285716,0.2306183347579515,7.195166666666665,0.2816363001382377,0.0392992673543032,250.0,35.714285714285715,953.0,31.766666666666666,3,12,0.0,7.022428571428572,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.038780384993677086,-0.06313338811284575,7.2205,0.186185494766748,2.059366377248785,,,,-0.005058311086131795,,
2018-12-21,AK-47 | Cartel (Factory New),7.049,7.049,37.0,6.841,7.299,7.399,0.030404911562637,-0.0342512672968899,7.209714285714285,0.2387704900920034,7.1835,0.2801965679066513,0.0393266449237888,244.0,34.857142857142854,954.0,31.8,4,12,0.0,6.994428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.03425126729688999,-0.021923130289995818,7.209214285714286,0.1917715702726436,2.0855478601115967,,,,-0.0051938397130529895,,
2018-12-22,AK-47 | Cartel (Factory New),7.097,7.097,50.0,7.049,7.053,6.869,0.0068094765214923,0.0062384800793988,7.216,0.2351133465252146,7.1911000000000005,0.2745992655974641,0.0370763965300381,255.0,36.42857142857143,975.0,32.5,5,12,0.0,7.045999999999999,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.006238480079398867,-0.011008918617614216,7.203571428571428,0.19397371522400278,2.0914936227039775,,,,0.0012232313881174249,0.006238480079398867,0.0
2018-12-23,AK-47 | Cartel (Factory New),6.848,6.848,40.0,7.097,7.565,6.612,-0.0350852472875863,-0.09477858559154,7.113571428571428,0.2161777424401748,7.198966666666666,0.2609372189286576,0.0369966059942363,260.0,37.142857142857146,977.0,32.56666666666667,6,12,0.0,7.041142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.09477858559154007,-0.037796824504707005,7.184357142857143,0.21535359372360316,2.060258722263062,,,,-0.014581320860236934,-0.0442700527560706,-0.050508532835469466
2018-12-24,AK-47 | Cartel (Factory New),7.616,7.616,41.0,6.848,7.216,6.934,0.1121495327102803,0.0554323725055432,7.170714285714285,0.2793398924432455,7.2217,0.2665115569726761,0.0411903204136586,263.0,37.57142857142857,982.0,32.733333333333334,0,12,0.0,7.055000000000001,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.055432372505543226,0.04228821677843153,7.206428571428572,0.24295574598163924,2.1536209398540875,,,,0.008641548565502937,-0.011035911002199325,0.06646828350774255
2018-12-25,AK-47 | Cartel (Factory New),7.197,7.197,59.0,7.616,7.502,6.487,-0.0550157563025209,-0.0406558251133031,7.127142857142858,0.2460739892050056,7.245366666666668,0.2291196897305472,0.0406990382650485,283.0,40.42857142857143,1014.0,33.8,1,12,0.0,7.108857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.04065582511330312,-0.0233410232053195,7.194142857142857,0.23840878182807698,2.1037682336708934,,,,-0.00847594940524694,-0.018440889529975274,-0.02221493558332785
2018-12-26,AK-47 | Cartel (Factory New),7.907,7.907,38.0,7.197,7.242,6.713,0.0986522162011949,0.0918254625793979,7.222142857142858,0.3694932547505061,7.28516666666667,0.2367627621809552,0.0437907005899641,292.0,41.71428571428572,1024.0,34.13333333333333,2,12,0.0,7.139285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.09182546257939794,0.11743923120407018,7.2535,0.30176219623558437,2.1868374844497325,,,,0.011949888965812061,0.0036123808918993696,0.08821308168749857
2018-12-27,AK-47 | Cartel (Factory New),7.398,7.398,51.0,7.907,6.841,7.274,-0.0643733400784115,0.0814208449057154,7.301714285714285,0.3374296600925947,7.289300000000001,0.2376125908560683,0.0431491042858706,316.0,45.142857142857146,1050.0,35.0,3,12,0.0,7.087428571428572,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.08142084490571544,0.039482928200084366,7.273571428571429,0.30132954469400225,2.1279935822620013,,,,0.013140705981618631,0.016580458227535382,0.06484038667818005
2018-12-28,AK-47 | Cartel (Factory New),7.67,7.67,46.0,7.398,7.049,6.997,0.0367666937010002,0.088097602496808,7.390428571428572,0.3409419125820438,7.311733333333335,0.2407064510052764,0.0429531585705746,325.0,46.42857142857143,1072.0,35.733333333333334,4,12,0.0,7.093000000000001,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.08809760249680809,0.0508288806685846,7.300071428571429,0.3195033319401838,2.1598687907924505,,,,0.012469199122625145,0.02679719312314577,0.06130040937366232
2018-12-29,AK-47 | Cartel (Factory New),7.552,7.552,50.0,7.67,7.097,7.259,-0.0153846153846154,0.0641115964492038,7.455428571428571,0.3216297148420645,7.321500000000001,0.2442862733215547,0.0426264382873406,325.0,46.42857142857143,1092.0,36.4,5,12,0.0,7.022714285714287,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.06411159644920383,0.07075003544590941,7.335714285714286,0.31764867592779517,2.146165173722744,,,,0.009863322530646744,0.03506478117597505,0.029046815273228783
2018-12-30,AK-47 | Cartel (Factory New),6.974,6.974,34.0,7.552,6.848,7.416,-0.0765360169491524,0.0183995327102803,7.47342857142857,0.2890021537946718,7.306766666666667,0.2513687441897969,0.0447262649584873,319.0,45.57142857142857,1097.0,36.56666666666667,6,12,0.0,6.979857142857142,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.018399532710280386,-0.0781229345670853,7.293500000000001,0.32404006162581445,2.0761862489591634,,,,0.0019610787214718907,0.05123308379052083,-0.03283355108024044
