date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,cat_index_used,rel_to_cat,spread_to_cat,vol_weighted_return,cat_mom_7,mom_vs_cat_7
2021-09-15,2020 RMR Contenders,0.259,0.259,10115.0,0.268,0.267,0.285,-0.0335820895522388,-0.0299625468164794,0.2701428571428572,0.0053832696232619,0.2717333333333334,0.0047604855027845,0.0147399071958296,74122.0,10588.857142857143,335877.0,11195.9,2,9,0.0,0.2777142857142857,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,-0.029962546816479474,-0.03358208955223885,0.26964285714285713,0.004651007216922821,0.2303177550622101,,,,-0.029962546816479474,,
2021-09-16,2020 RMR Contenders,0.264,0.264,13982.0,0.259,0.275,0.282,0.0193050193050192,-0.04,0.2685714285714285,0.0053414054559542,0.2711333333333333,0.004558752265941,0.0152026437441905,76486.0,10926.57142857143,338362.0,11278.733333333334,3,9,0.0,0.2787142857142857,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,-0.040000000000000036,0.0038022813688212143,0.26971428571428574,0.004547671786894775,0.2342812957246657,,,,-0.02320952815703202,,
2021-09-17,2020 RMR Contenders,0.259,0.259,11709.0,0.264,0.27,0.28,-0.0189393939393939,-0.0407407407407407,0.267,0.0062335497797918,0.2704333333333333,0.0047517248330357,0.0154790618581878,76703.0,10957.57142857143,337652.0,11255.066666666668,4,9,0.0,0.2801428571428571,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,-0.040740740740740744,-0.03358208955223885,0.2690714285714286,0.0053703500203114655,0.2303177550622101,,,,-0.013322720586866262,,
2021-09-18,2020 RMR Contenders,0.258,0.258,11894.0,0.259,0.276,0.273,-0.0038610038610038,-0.0652173913043479,0.2644285714285714,0.0056784591183862,0.2699333333333333,0.005221323799787,0.0149082786193538,75594.0,10799.142857142857,336244.0,11208.133333333331,5,9,0.0,0.2821428571428571,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,-0.0652173913043479,-0.05147058823529416,0.26807142857142857,0.006044250742066135,0.2295231582782488,,,,-0.016261963357943686,,
2021-09-19,2020 RMR Contenders,0.257,0.257,10733.0,0.258,0.274,0.277,-0.003875968992248,-0.062043795620438,0.262,0.0045981362684088,0.2692666666666667,0.0055433644015966,0.0145956482333263,76059.0,10865.57142857143,335350.0,11178.333333333334,6,9,0.0,0.2844285714285713,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,-0.06204379562043805,-0.05860805860805862,0.26692857142857146,0.006533514612122109,0.2287279296081104,,,,-0.011396232580804709,,
2021-09-20,2020 RMR Contenders,0.256,0.256,7738.0,0.257,0.269,0.277,-0.0038910505836575,-0.0483271375464684,0.2601428571428571,0.0039795395077668,0.2685666666666667,0.0058405669435614,0.0145911369867355,75450.0,10778.57142857143,333331.0,11111.033333333333,0,9,0.0,0.2878571428571428,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,-0.048327137546468446,-0.05882352941176472,0.2657857142857143,0.0069634051288870735,0.22793206804600694,,,,-0.005651348632098243,,
2021-09-21,2020 RMR Contenders,0.252,0.252,8168.0,0.256,0.268,0.277,-0.015625,-0.0597014925373134,0.2578571428571429,0.0033563828927059,0.2677333333333334,0.0063399964949166,0.0147697379044,74339.0,10619.857142857143,327955.0,10931.833333333334,1,9,0.0,0.2907142857142856,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,-0.059701492537313494,-0.06319702602230493,0.26457142857142857,0.0077926423455253226,0.22474227267790678,,,,-0.006559703399894761,,
2021-09-22,2020 RMR Contenders,0.212,0.212,28503.0,0.252,0.259,0.278,-0.1587301587301587,-0.1814671814671815,0.2511428571428571,0.0163220146815675,0.2655333333333333,0.0116353866382781,0.0315496801791895,92727.0,13246.714285714286,343311.0,11443.7,2,9,0.0,0.294,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,-0.18146718146718155,-0.20599250936329594,0.2606428571428571,0.016007724783592824,0.19227188764712272,,,,-0.05578050700830476,-0.18146718146718155,0.0
2021-09-23,2020 RMR Contenders,0.209,0.209,15732.0,0.212,0.264,0.27,-0.0141509433962264,-0.2083333333333333,0.2432857142857143,0.0208512711891645,0.2635,0.0153985930093196,0.0313441422144836,94477.0,13496.714285714286,344030.0,11467.666666666666,3,9,0.0,0.2962857142857142,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,-0.20833333333333337,-0.2400000000000001,0.25592857142857145,0.02053314126260004,0.18979357163265562,,,,-0.034690982990569136,-0.19490025740025746,-0.01343307593307591
2021-09-24,2020 RMR Contenders,0.222,0.222,12343.0,0.209,0.259,0.273,0.062200956937799,-0.1428571428571429,0.238,0.0208874535136697,0.2618,0.0169890160594034,0.0336381579431869,95111.0,13587.285714285714,345399.0,11513.3,4,9,0.0,0.2977142857142857,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,-0.1428571428571429,-0.1777777777777778,0.2525,0.021960629106863677,0.20048886074940359,,,,-0.018539240616602864,-0.17755255255255262,0.03469540969540971
