date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,cat_index_used,rel_to_cat,spread_to_cat,vol_weighted_return,cat_mom_7,mom_vs_cat_7
2017-02-15,AK-47 | Cartel (Factory New),5.892,5.892,76.0,6.089,5.701,5.146,-0.0323534242075874,0.0335028942290827,5.8582857142857145,0.109531097066038,5.577699999999998,0.3124891624787437,0.022733443024233,672.0,96.0,3046.0,101.53333333333332,2,2,0.0,5.062,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.0335028942290827,0.02273910779378574,5.772571428571429,0.13200449542794682,1.9303613186656832,,,,0.0335028942290827,,
2017-02-16,AK-47 | Cartel (Factory New),5.556,5.556,81.0,5.892,5.747,4.965,-0.0570264765784114,-0.0332347311640855,5.831,0.1501237584699467,5.597399999999999,0.2911420729930092,0.0242982571545926,659.0,94.14285714285714,3042.0,101.4,3,2,0.0,5.070142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.033234731164085596,-0.03002793296089379,5.760285714285714,0.14393664662537567,1.8803806608815832,,,,-0.017146581046439065,,
2017-02-17,AK-47 | Cartel (Factory New),5.616,5.616,93.0,5.556,5.741,5.006,0.0107991360691144,-0.021773210242118,5.813142857142857,0.1663270689862329,5.617733333333333,0.2696355482663384,0.024317196869765,665.0,95.0,3062.0,102.06666666666666,4,2,0.0,5.068857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.02177321024211809,-0.0352173166122659,5.745642857142856,0.1476641757204802,1.88949095772139,,,,-0.00809963421006793,,
2017-02-18,AK-47 | Cartel (Factory New),5.653,5.653,91.0,5.616,5.845,4.997,0.0065883190883191,-0.0328485885372112,5.785714285714286,0.1744450091704829,5.639599999999999,0.2437682779471795,0.0242955684403695,634.0,90.57142857142856,3052.0,101.73333333333332,5,2,0.0,5.076428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.03284858853721129,-0.0054539057002112035,5.743428571428572,0.14888700634823962,1.8950678807597503,,,,-0.008766045621367236,,
2017-02-19,AK-47 | Cartel (Factory New),5.605,5.605,101.0,5.653,5.808,5.008,-0.0084910666902527,-0.0349517906336087,5.756714285714286,0.1848904805443439,5.659499999999999,0.2139382699129198,0.0244036256084493,627.0,89.57142857142857,3056.0,101.86666666666666,6,2,0.0,5.078571428571428,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.03495179063360876,-0.014765336614519176,5.7374285714285715,0.152887950063847,1.8878269379742887,,,,-0.007986721389127793,,
2017-02-20,AK-47 | Cartel (Factory New),5.254,5.254,112.0,5.605,5.886,5.112,-0.0626226583407673,-0.1073734284743459,5.666428571428571,0.2444345411310752,5.664233333333331,0.2030672603405636,0.0269577733846034,638.0,91.14285714285714,3052.0,101.73333333333332,0,2,0.0,5.098714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.10737342847434594,-0.05520589821974475,5.7155,0.19606033215863447,1.8332212590356494,,,,-0.021707263518279323,,
2017-02-21,AK-47 | Cartel (Factory New),5.481,5.481,93.0,5.254,6.089,5.177,0.0432051770079939,-0.0998521924782395,5.579571428571429,0.1777822561794201,5.674366666666666,0.1853093779482182,0.0279270724723573,647.0,92.42857142857144,3030.0,101.0,1,2,0.0,5.086142857142858,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.09985219247823951,-0.02542674253200561,5.705285714285715,0.2047273716514159,1.8688748194455789,,,,-0.014352788099654212,,
2017-02-22,AK-47 | Cartel (Factory New),5.639,5.639,85.0,5.481,5.892,5.287,0.0288268564130633,-0.0429395790902918,5.543428571428572,0.129847005733514,5.686099999999998,0.1710024073904615,0.0281309097755201,656.0,93.71428571428572,3010.0,100.33333333333331,2,2,0.0,5.065285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.04293957909029189,-0.010875285037712623,5.700857142857143,0.20549634364812316,1.8929613497370223,,,,-0.005563817412614041,-0.04293957909029189,0.0
2017-02-23,AK-47 | Cartel (Factory New),5.657,5.657,84.0,5.639,5.556,5.346,0.003192055328959,0.0181785457163425,5.557857142857143,0.1359121865359381,5.696466666666665,0.159081684119267,0.0280859353989892,659.0,94.14285714285714,2984.0,99.46666666666668,3,2,0.0,5.051714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.018178545716342587,-0.015660344527579584,5.694428571428571,0.20534950105227404,1.8956689326185665,,,,0.0023171439152849427,-0.012380516686974652,0.03055906240331724
2017-02-24,AK-47 | Cartel (Factory New),5.759,5.759,90.0,5.657,5.616,5.422,0.0180307583524836,0.025462962962963,5.578285714285714,0.15281241000999,5.707699999999998,0.1509969425739034,0.0281482373802634,656.0,93.71428571428572,2976.0,99.2,4,2,0.0,5.034142857142856,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.02546296296296302,0.003135342274865227,5.695714285714286,0.2057195359525385,1.9108749501182172,,,,0.003493394308943097,0.00023397652967123891,0.025228986433291783
2017-02-25,AK-47 | Cartel (Factory New),5.903,5.903,101.0,5.759,5.653,5.72,0.0250043410314289,0.0442243056784008,5.613999999999999,0.1906342796336183,5.713799999999998,0.1550136338089869,0.0267635693989683,666.0,95.14285714285714,2978.0,99.26666666666668,5,2,0.0,4.995857142857142,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.044224305678400855,0.009923011120615888,5.699857142857143,0.20950632710947273,1.9319560997213385,,,,0.006706688999277006,0.011231558816853643,0.03299274686154721
2017-02-26,AK-47 | Cartel (Factory New),5.741,5.741,85.0,5.903,5.605,5.688,-0.0274436727087921,0.0242640499553967,5.633428571428572,0.1955927672799915,5.715566666666666,0.155011544372956,0.027237404983897,650.0,92.85714285714286,2958.0,98.6,6,2,0.0,4.959428571428572,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.02426404995539677,-0.011535812672176293,5.6950714285714295,0.207602602727762,1.9082082818713018,,,,0.003172991148013424,0.013838057044562268,0.010425992910834504
2017-02-27,AK-47 | Cartel (Factory New),5.907,5.907,91.0,5.741,5.254,5.936,0.0289148232015328,0.1242862580890751,5.726714285714286,0.1402830956985748,5.714600000000001,0.1537189209780848,0.02658585065683,629.0,89.85714285714286,2927.0,97.56666666666666,0,2,0.0,4.889714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.12428625808907512,0.0035677879714577365,5.696571428571429,0.2091582817226875,1.9325353901068358,,,,0.017981000772823268,0.03224609055198108,0.09204016753709404
2017-02-28,AK-47 | Cartel (Factory New),5.681,5.681,90.0,5.907,5.481,5.726,-0.0382596918909767,0.0364896916621055,5.755285714285713,0.1026474052079172,5.713100000000001,0.1538198838468768,0.0267191005172305,626.0,89.42857142857143,2899.0,96.63333333333334,1,2,0.0,4.795142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.03648969166210558,-0.06700607653145019,5.667428571428571,0.17608246070245973,1.8992676769433403,,,,0.005246121804456074,0.03285231928199887,0.0036373723801067168
2017-02-15,AUG | Colony (Battle-Scarred),0.086,0.086,9.0,0.079,0.09,0.074,0.0886075949367086,-0.0444444444444445,0.0902857142857142,0.0072646755057663,0.0850666666666666,0.0223068499693604,0.3408160862886246,51.0,7.285714285714286,216.0,7.2,2,2,0.0,0.0737142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.08721428571428572,0.010206925035549087,0.08250122151174369,,,,,-0.10169189355993978,
2017-02-16,AUG | Colony (Battle-Scarred),0.093,0.093,4.0,0.086,0.099,0.068,0.0813953488372094,-0.0606060606060606,0.0894285714285714,0.0064996075234727,0.0858999999999999,0.0221199005422718,0.3399528136027043,51.0,7.285714285714286,216.0,7.2,3,2,0.0,0.0731428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.08621428571428572,0.008692866849660941,0.08892620919440151,,,,,-0.24479742736426185,
