date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,cat_index_used,rel_to_cat,spread_to_cat,vol_weighted_return,cat_mom_7,mom_vs_cat_7
2018-08-15,AK-47 | Cartel (Factory New),6.53,6.53,27.0,6.41,6.394,6.028,0.0187207488299532,0.0212699405692837,6.373142857142858,0.0972396576526684,6.1919,0.2758875797615157,0.0480206943024923,273.0,39.0,1121.0,37.36666666666667,2,8,0.0,6.0004285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.021269940569283774,0.07737997030193045,6.328214285714286,0.1334778452209772,2.018895041811802,,,,0.021269940569283774,,
2018-08-16,AK-47 | Cartel (Factory New),6.79,6.79,31.0,6.53,6.328,5.797,0.0398162327718223,0.073008849557522,6.439142857142857,0.1721414937705346,6.225,0.2859095428044799,0.0477821937274528,263.0,37.57142857142857,1097.0,36.56666666666667,3,8,0.0,5.963,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.07300884955752207,0.08936306754371892,6.368,0.1783755761135646,2.052840859882657,,,,0.03902197131522732,,
2018-08-17,AK-47 | Cartel (Factory New),6.565,6.565,42.0,6.79,6.182,5.883,-0.0331369661266568,0.0619540601747008,6.493857142857142,0.1394841809478547,6.247733333333333,0.2849245436173507,0.0482745328809947,248.0,35.42857142857143,1110.0,37.0,4,8,0.0,5.973142857142856,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.06195406017470084,0.04008238276299125,6.386071428571428,0.18496006399957052,2.0235323472403195,,,,0.026020705273374353,,
2018-08-18,AK-47 | Cartel (Factory New),6.898,6.898,35.0,6.565,6.369,5.744,0.0507235338918505,0.08305856492385,6.569428571428572,0.1866837334277697,6.286199999999999,0.2921283279656391,0.0486566161032779,251.0,35.857142857142854,1111.0,37.03333333333333,5,8,0.0,5.994285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.08305856492385,0.06829797119405301,6.417571428571429,0.23003033722523636,2.066609562864458,,,,0.021533702017294442,,
2018-08-19,AK-47 | Cartel (Factory New),6.636,6.636,42.0,6.898,6.38,5.994,-0.0379820237750071,0.0401253918495299,6.606,0.1703534141550607,6.307599999999999,0.2934512565997972,0.0488341997880854,239.0,34.142857142857146,1114.0,37.13333333333333,6,8,0.0,5.876857142857142,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.0401253918495299,0.03590384014985948,6.434,0.2372405465410094,2.032873905863501,,,,0.00952127942192235,,
2018-08-20,AK-47 | Cartel (Factory New),6.668,6.668,31.0,6.636,6.413,6.542,0.0048221820373719,0.0397629814439419,6.642428571428572,0.1513971665547816,6.311800000000001,0.2976477112292315,0.0460993984093308,238.0,34.0,1115.0,37.16666666666666,0,8,0.0,5.828285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.03976298144394197,0.08918654034629214,6.473000000000001,0.22664747279216868,2.037055825183398,,,,0.005926213580587505,,
2018-08-21,AK-47 | Cartel (Factory New),6.787,6.787,25.0,6.668,6.41,5.824,0.0178464307138572,0.0588143525741029,6.696285714285715,0.123647788133084,6.3439000000000005,0.2952275224297355,0.0412504465023247,233.0,33.285714285714285,1104.0,36.8,1,8,0.0,5.793,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.058814352574102946,0.1201518402376629,6.5249999999999995,0.20701950855674664,2.052455676594849,,,,0.006310552851298599,,
2018-08-22,AK-47 | Cartel (Factory New),6.899,6.899,32.0,6.787,6.53,5.957,0.0165021364373065,0.0565084226646248,6.7490000000000006,0.1201261241957205,6.375299999999999,0.3024149632541353,0.0411796982861766,238.0,34.0,1107.0,36.9,2,8,0.0,5.803428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.05650842266462486,0.07898029402564899,6.561071428571429,0.22560021286327736,2.066736169182282,,,,0.007597771114571409,0.05650842266462486,0.0
2018-08-23,AK-47 | Cartel (Factory New),6.594,6.594,32.0,6.899,6.79,6.059,-0.0442093056964777,-0.0288659793814433,6.721000000000001,0.1297624202698364,6.393133333333333,0.2989920548925822,0.0420771988762783,239.0,34.142857142857146,1107.0,36.9,3,8,0.0,5.796857142857142,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.028865979381443307,0.042035398230088505,6.580071428571428,0.21543318231868572,2.0273584618096105,,,,-0.003864901005046803,0.013821221641590775,-0.04268720102303408
2018-08-24,AK-47 | Cartel (Factory New),7.17,7.17,40.0,6.594,6.565,5.899,0.0873521383075521,0.0921553693830921,6.807428571428572,0.1862577761696768,6.435499999999999,0.3155626456558719,0.0442615032990131,237.0,33.857142857142854,1105.0,36.833333333333336,4,8,0.0,5.760857142857142,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.0921553693830921,0.15981882885797472,6.650642857142857,0.23585836921693162,2.1004689088719113,,,,0.015553648841028203,0.03993260422209122,0.052222765161000884
2018-08-25,AK-47 | Cartel (Factory New),7.091,7.091,27.0,7.17,6.898,6.257,-0.011018131101813,0.0279791243838793,6.835000000000001,0.2103507275276901,6.463299999999999,0.334764907559519,0.0432493463167281,229.0,32.714285714285715,1095.0,36.5,5,8,0.0,5.695571428571428,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.027979124383879395,0.11336159522688027,6.702214285714286,0.24815261388955773,2.0907523328257027,,,,0.003298848726483597,0.03694423426253826,-0.008965109878658867
