date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,cat_index_used,rel_to_cat,spread_to_cat,vol_weighted_return,cat_mom_7,mom_vs_cat_7
2018-06-15,AK-47 | Cartel (Factory New),5.383,5.383,39.0,5.332,5.561,5.762,0.0095648912228056,-0.0320086315410896,6.073857142857143,1.5583378900584548,5.887666666666666,0.8029976061954079,0.1694896009389941,263.0,37.57142857142857,1112.0,37.06666666666667,4,6,0.0,5.895428571428572,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.03200863154108968,-0.2294589178356713,5.886642857142857,1.1671484387266164,1.8536382062739203,,,,-0.03200863154108968,,
2018-06-16,AK-47 | Cartel (Factory New),5.286,5.286,44.0,5.383,5.677,6.215,-0.0180196916217723,-0.0688744054958605,6.018000000000001,1.5784396454365033,5.8567,0.807676550359115,0.1690856074847219,275.0,39.285714285714285,1124.0,37.46666666666667,5,6,0.0,5.872,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.06887440549586055,-0.13130649137222683,5.829571428571429,1.1762027372527577,1.8383249383753757,,,,-0.03651173303395017,,
2018-06-17,AK-47 | Cartel (Factory New),5.412,5.412,43.0,5.286,9.882,5.883,0.0238365493757095,-0.4523375834851244,5.379428571428571,0.0568553481410931,5.840999999999999,0.8115810495569743,0.168726761844163,275.0,39.285714285714285,1138.0,37.93333333333333,6,6,0.0,5.874428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.45233758348512443,-0.05927342256214152,5.805214285714285,1.1814295238312864,1.8581712347473065,,,,-0.154369175316352,,
2018-06-18,AK-47 | Cartel (Factory New),5.538,5.538,40.0,5.412,5.403,5.867,0.0232815964523283,0.0249861188228763,5.398714285714285,0.0798332445712657,5.830033333333334,0.8133764804129074,0.1687258099151587,276.0,39.42857142857143,1135.0,37.833333333333336,0,6,0.0,5.896714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.02498611882287638,-0.01353758460990373,5.799785714285714,1.1825497991511935,1.8776313083020189,,,,0.00602075152358467,,
2018-06-19,AK-47 | Cartel (Factory New),5.382,5.382,34.0,5.538,5.362,5.899,-0.0281690140845071,0.0037299515106303,5.401571428571429,0.0788196080442228,5.8128,0.817200644476822,0.1688698699927397,277.0,39.57142857142857,1130.0,37.66666666666666,1,6,0.0,5.870428571428572,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.0037299515106303804,-0.04421949920085255,5.781999999999999,1.1871471945544334,1.8534815278560517,,,,0.0006340917568071647,,
2018-06-20,AK-47 | Cartel (Factory New),5.743,5.743,31.0,5.382,5.478,5.635,0.067075436640654,0.048375319459657,5.439428571428572,0.1435208866261606,5.816400000000002,0.816647153508376,0.1688592385578043,267.0,38.142857142857146,1108.0,36.93333333333333,2,6,0.0,6.793857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.04837531945965701,0.04190856313497826,5.7985,1.1847086464287655,1.908504929752445,,,,0.006491925988092498,,
2018-06-21,AK-47 | Cartel (Factory New),5.46,5.46,33.0,5.743,5.332,5.843,-0.0492773811596727,0.0240060015003751,5.457714285714286,0.1366588184240639,5.803633333333334,0.8191215002807716,0.1691695045444093,264.0,37.71428571428572,1117.0,37.23333333333333,3,6,0.0,6.798857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.02400600150037513,-0.04878048780487809,5.7785,1.188130707002844,1.8656293177945105,,,,0.003000750187546891,,
2018-06-22,AK-47 | Cartel (Factory New),4.874,4.874,39.0,5.46,5.383,5.926,-0.1073260073260073,-0.0945569385101244,5.385000000000001,0.2475185418739951,5.768566666666668,0.8354869910550506,0.1704854830204522,264.0,37.71428571428572,1123.0,37.43333333333333,4,6,0.0,6.743142857142858,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.09455693851012448,-0.12353893184679021,5.729428571428571,1.2117568754806907,1.7705358327764282,,,,-0.013968638643541115,-0.09455693851012448,0.0
2018-06-23,AK-47 | Cartel (Factory New),4.574,4.574,56.0,4.874,5.286,5.698,-0.0615510874025441,-0.1346954218690881,5.283285714285715,0.3787870544950835,5.7311000000000005,0.8625746866213964,0.1707389132751089,276.0,39.42857142857143,1153.0,38.43333333333333,5,6,0.0,6.705285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.13469542186908812,-0.19429276026070108,5.650642857142857,1.250660662772518,1.7181129290597565,,,,-0.027329505886481645,-0.1146261801896063,-0.02006924167948182
2018-06-24,AK-47 | Cartel (Factory New),5.016,5.016,44.0,4.574,5.412,5.799,0.0966331438565806,-0.073170731707317,5.226714285714285,0.3848616502016256,5.704999999999999,0.871920753279792,0.1715082215626008,277.0,39.57142857142857,1153.0,38.43333333333333,6,6,0.0,6.732142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.07317073170731703,-0.4924104432301153,5.303071428571428,0.29626948862498975,1.7944225866475387,,,,-0.011622787708021477,-0.10080769736217654,0.027636965654859513
2018-06-25,AK-47 | Cartel (Factory New),5.019,5.019,42.0,5.016,5.538,5.692,0.0005980861244019,-0.0937161430119176,5.152571428571428,0.3673448582707525,5.682566666666665,0.8805813111550549,0.1714427229971018,279.0,39.85714285714285,1162.0,38.73333333333333,0,6,0.0,6.781285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.09371614301191766,-0.07107162687395885,5.2756428571428575,0.30398142836563546,1.7949211325656338,,,,-0.014107806474912336,-0.09903480877461182,0.005318665762694158
