date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,cat_index_used,rel_to_cat,spread_to_cat,vol_weighted_return,cat_mom_7,mom_vs_cat_7
2018-03-15,AK-47 | Cartel (Factory New),6.574,6.574,29.0,6.75,7.032,6.834,-0.0260740740740741,-0.0651308304891923,6.974714285714286,0.2364376778565636,6.9306,0.157950751818407,0.0221993691744476,361.0,51.57142857142857,1715.0,57.16666666666666,3,3,0.0,7.005999999999999,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.06513083048919233,-0.0814587117507336,6.951857142857143,0.18341162497460214,2.024721329479603,,,,-0.06513083048919233,,
2018-03-16,AK-47 | Cartel (Factory New),6.684,6.684,52.0,6.574,7.176,6.896,0.0167325829023425,-0.0685618729096989,6.904428571428572,0.239266054629484,6.923533333333333,0.1639684386974789,0.0223577890105069,356.0,50.85714285714285,1718.0,57.266666666666666,4,3,0.0,6.997999999999999,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.06856187290969895,-0.02693259571990092,6.938642857142858,0.19606812283287836,2.03914024490631,,,,-0.04401502952227587,,
2018-03-17,AK-47 | Cartel (Factory New),6.42,6.42,73.0,6.684,7.331,7.089,-0.0394973070017953,-0.1242668121675079,6.774285714285715,0.218725342633642,6.901233333333332,0.1841935003075721,0.0227406971545794,371.0,53.0,1723.0,57.43333333333333,5,3,0.0,6.968142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.1242668121675079,-0.07198612315698183,6.903071428571429,0.24028907727847398,2.004179057179289,,,,-0.0589056966768057,,
2018-03-18,AK-47 | Cartel (Factory New),6.947,6.947,46.0,6.42,7.077,7.04,0.0820872274143302,-0.0183693655503743,6.755714285714285,0.1966379663135234,6.898133333333332,0.1826077277177016,0.0273752058871015,366.0,52.285714285714285,1690.0,56.333333333333336,6,3,0.0,6.976999999999999,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.018369365550374384,-0.00028781119585552517,6.902928571428572,0.24026026410019258,2.0727944989580425,,,,-0.0042249540765861085,,
2018-03-19,AK-47 | Cartel (Factory New),6.935,6.935,58.0,6.947,6.987,7.115,-0.0017273643299267,-0.0074423930156004,6.748285714285715,0.1885771644149299,6.892133333333333,0.1782896021147118,0.0273035920635182,366.0,52.285714285714285,1664.0,55.46666666666667,0,3,0.0,7.0280000000000005,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.007442393015600457,0.021655863288155386,6.913428571428571,0.23805323072653412,2.071283353978372,,,,-0.0016730961042822734,,
2018-03-20,AK-47 | Cartel (Factory New),6.778,6.778,33.0,6.935,6.928,6.886,-0.0226387887527036,-0.0216512702078522,6.726857142857143,0.1749697349922702,6.888533333333331,0.1794635958132519,0.0269860833059363,344.0,49.142857142857146,1631.0,54.36666666666667,1,3,0.0,7.044714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.02165127020785229,-0.026988228538616266,6.8999999999999995,0.24015283595115924,2.0512992357335555,,,,-0.002455298683364693,,
2018-03-21,AK-47 | Cartel (Factory New),6.759,6.759,45.0,6.778,6.75,6.917,-0.0028031867807611,0.0013333333333334,6.728142857142856,0.1751680242929452,6.883266666666667,0.1808638407446024,0.0269757915688121,336.0,48.0,1617.0,53.9,2,3,0.0,7.051857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.0013333333333334085,-0.0318006016330038,6.884142857142857,0.2417172083059221,2.0488534599118124,,,,0.00017857142857143865,,
2018-03-22,AK-47 | Cartel (Factory New),6.748,6.748,37.0,6.759,6.574,7.043,-0.0016274596833851,0.0264679038637054,6.752999999999999,0.1634870025414864,6.873433333333333,0.179929001429885,0.0267532674815316,344.0,49.142857142857146,1606.0,53.53333333333333,3,3,0.0,7.041142857142858,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.026467903863705455,-0.04038680318543797,6.863857142857143,0.24026679310327417,2.0474347455447495,,,,0.0028468384969683193,0.026467903863705455,0.0
2018-03-23,AK-47 | Cartel (Factory New),6.392,6.392,53.0,6.748,6.684,6.952,-0.0527563722584469,-0.0436864153201674,6.711285714285714,0.2071836413052192,6.854766666666666,0.1988622108116293,0.0282547527830573,345.0,49.285714285714285,1622.0,54.06666666666667,4,3,0.0,7.085285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.04368641532016748,-0.10925306577480487,6.807857142857143,0.2529484158853354,2.000398334339383,,,,-0.00671124641150399,-0.008609255728231013,-0.03507715959193647
2018-03-24,AK-47 | Cartel (Factory New),7.759,7.759,65.0,6.392,6.42,6.811,0.2138610763454318,0.2085669781931465,6.902571428571429,0.3886242611141648,6.886366666666665,0.256394940581041,0.0478095381041697,337.0,48.142857142857146,1626.0,54.2,5,3,0.0,7.081857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.2085669781931465,0.05838221252216602,6.8384285714285715,0.3339377450699713,2.170081743180952,,,,0.0402280521737523,0.06378282224556149,0.14478415594758504
2018-03-25,AK-47 | Cartel (Factory New),6.382,6.382,49.0,7.759,6.947,6.838,-0.1774713236241785,-0.0813300705340435,6.821857142857143,0.4277213473985233,6.871166666666666,0.2718618623901158,0.0579988799162389,340.0,48.57142857142857,1617.0,53.9,6,3,0.0,7.118285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.08133007053404351,-0.09820545428854033,6.788785714285715,0.3471417751984217,1.9990446046078068,,,,-0.011721098400494505,0.027504599050660244,-0.10883466958470375
