date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,cat_index_used,rel_to_cat,spread_to_cat,vol_weighted_return,cat_mom_7,mom_vs_cat_7
2017-01-15,AK-47 | Cartel (Factory New),5.2,5.2,105.0,5.169,5.054,4.231,0.0059972915457535,0.0288880094974277,5.086142857142858,0.0698558282084887,4.5740333333333325,0.3988531461856884,0.0308261207016697,674.0,96.28571428571428,3618.0,120.6,6,1,0.0,4.077285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.028888009497427758,0.17514124293785316,4.940642857142857,0.22762405143395706,1.824549292051046,,,,0.02888800949742776,,
2017-01-16,AK-47 | Cartel (Factory New),5.146,5.146,96.0,5.2,5.058,4.155,-0.0103846153846154,0.0173981810992487,5.098714285714285,0.0715575977511708,4.6070666666666655,0.4037877275114845,0.03064800378049,680.0,97.14285714285714,3603.0,120.1,0,1,0.0,4.082142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.017398181099248733,0.1706096451319381,4.9942142857142855,0.17072748351209754,1.8158014637082929,,,,0.008309579032477006,,
2017-01-17,AK-47 | Cartel (Factory New),4.965,4.965,85.0,5.146,5.106,4.238,-0.035172949863972,-0.0276145710928319,5.078571428571428,0.0852137767916787,4.631299999999999,0.4027250633703676,0.0314943840671127,692.0,98.85714285714286,3578.0,119.26666666666668,1,1,0.0,4.1337142857142855,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.02761457109283194,0.07514075357297512,5.018999999999999,0.1329077181297665,1.7859090555498793,,,,-0.008207127772345158,,
2017-01-18,AK-47 | Cartel (Factory New),5.006,5.006,73.0,4.965,5.021,4.131,0.008257804632427,-0.0029874526986655,5.076428571428571,0.0868082569194184,4.660466666666665,0.3970811615890243,0.0309636061760118,683.0,97.57142857142856,3555.0,118.5,2,1,0.0,4.146,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.002987452698665516,0.050356693243810424,5.036142857142857,0.11152223451495545,1.7927589695611386,,,,-0.0006074764540461913,,
2017-01-19,AK-47 | Cartel (Factory New),4.997,4.997,101.0,5.006,5.05,3.937,-0.0017978425888933,-0.0104950495049505,5.068857142857143,0.0909936082079058,4.695799999999999,0.3778271562500504,0.0293646345812765,690.0,98.57142857142856,3537.0,117.9,3,1,0.0,4.191571428571429,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.010495049504950504,0.04496026767043082,5.0515,0.08563136556911084,1.7912593441863727,,,,-0.0023043478260869584,,
2017-01-20,AK-47 | Cartel (Factory New),5.008,5.008,97.0,4.997,4.999,4.036,0.0022013207924755,0.0018003600720144,5.070142857142857,0.0900562182693654,4.728200000000001,0.3611666651284417,0.0292172162427304,672.0,96.0,3539.0,117.96666666666668,4,1,0.0,4.256857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.0018003600720144508,0.027071369975389503,5.060928571428571,0.07080467638371171,1.7930919144618336,,,,0.00031352769656266017,,
2017-01-21,AK-47 | Cartel (Factory New),5.112,5.112,116.0,5.008,5.169,4.208,0.0207667731629392,-0.0110272780034822,5.061999999999999,0.0830541991713845,4.758333333333334,0.3541513173144434,0.0286022486073749,673.0,96.14285714285714,3548.0,118.26666666666668,5,1,0.0,4.295428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.011027278003482244,0.007489160425699692,5.063642857142858,0.07206151981024676,1.8102540518642194,,,,-0.0019006898193223481,,
2017-01-22,AK-47 | Cartel (Factory New),5.177,5.177,115.0,5.112,5.2,3.87,0.012715179968701,-0.004423076923077,5.058714285714286,0.0778197813370541,4.8019,0.3210347177487194,0.023577428456014,683.0,97.57142857142856,3547.0,118.23333333333332,6,1,0.0,4.335285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.004423076923077085,0.02433715868618913,5.0724285714285715,0.07804507010076243,1.8208327167137621,,,,-0.0007447347674287918,-0.004423076923077085,0.0
2017-01-23,AK-47 | Cartel (Factory New),5.287,5.287,105.0,5.177,5.146,4.121,0.0212478269267917,0.027399922269724,5.078857142857143,0.1095750604724953,4.840766666666666,0.3065005365230033,0.0213948562956562,692.0,98.85714285714286,3495.0,116.5,0,1,0.0,4.389571428571428,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.027399922269724097,0.04527481217872675,5.088785714285714,0.09658410330374757,1.838484009400924,,,,0.00415750265653328,0.011488422673323506,0.01591149959640059
2017-01-24,AK-47 | Cartel (Factory New),5.346,5.346,110.0,5.287,4.965,4.393,0.0111594477019103,0.0767371601208459,5.133285714285713,0.1318610895555451,4.872533333333333,0.3078294693856035,0.0185647277530611,717.0,102.42857142857144,3410.0,113.66666666666669,1,1,0.0,4.436714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.07673716012084597,0.047003525264394774,5.105928571428572,0.11865234561895152,1.8478246931610038,,,,0.011772786071538434,0.03323800182249766,0.04349915829834831
2017-01-25,AK-47 | Cartel (Factory New),5.422,5.422,98.0,5.346,5.006,4.446,0.0142162364384585,0.0831002796644027,5.192714285714286,0.1531308630697606,4.9050666666666665,0.3125699850522368,0.0185893121406691,742.0,106.0,3340.0,111.33333333333331,2,1,0.0,4.468428571428572,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.0831002796644027,0.0798645688109938,5.134571428571428,0.1425648107869727,1.859729595667322,,,,0.01097550863492111,0.04570357128297392,0.03739670838142878
