date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,cat_index_used,rel_to_cat,spread_to_cat,vol_weighted_return,cat_mom_7,mom_vs_cat_7
2018-10-15,AK-47 | Cartel (Factory New),7.862,7.862,30.0,7.99,7.677,7.363,-0.016020025031289,0.0240979549303113,8.012714285714285,0.2503801191820802,7.877333333333332,0.2904214562015387,0.0472112444856844,189.0,27.0,942.0,31.4,0,10,0.0,7.674714285714287,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.024097954930311305,0.053181513730743424,8.022642857142857,0.2279387931147162,2.181772472777298,,,,0.024097954930311305,,
2018-10-26,AK-47 | Cartel (Factory New),7.476,7.476,31.0,7.636,7.828,7.741,-0.0209533787323206,-0.0449667858967808,7.719142857142857,0.1907192615723275,7.901899999999999,0.255270882266923,0.0426588426100533,176.0,25.142857142857142,850.0,28.33333333333333,4,10,0.0,6.753999999999999,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.044966785896780825,-0.12078090085852056,7.776000000000001,0.16677806533511177,2.1372386404060526,,,,-0.007920286152273895,-0.02156553112679267,-0.023401254769988156
2018-10-27,AK-47 | Cartel (Factory New),7.473,7.473,32.0,7.476,7.809,7.655,-0.0004012841091493,-0.0430272762197464,7.671142857142857,0.203891027317065,7.895833333333333,0.2631088600222771,0.0426112773273626,185.0,26.428571428571427,855.0,28.5,5,10,0.0,6.743857142857142,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.043027276219746446,-0.024794466918961255,7.762428571428571,0.18356625896000386,2.136884637216327,,,,-0.0074425558866588444,-0.025142488642284966,-0.01788478757746148
2018-10-28,AK-47 | Cartel (Factory New),6.906,6.906,24.0,7.473,7.894,7.791,-0.0758731433159374,-0.1251583481124906,7.53,0.3133528362724678,7.866333333333333,0.3172517752336287,0.0445869920302001,188.0,26.857142857142858,843.0,28.1,6,10,0.0,6.782857142857141,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.1251583481124906,-0.13566958698372977,7.6850000000000005,0.28227155501259893,2.0676219648744936,,,,-0.015977661461169013,-0.039430468566600055,-0.08572787954589055
2018-10-29,AK-47 | Cartel (Factory New),7.126,7.126,24.0,6.906,7.75,8.421,0.0318563567911962,-0.080516129032258,7.440857142857142,0.3265667416236593,7.823166666666666,0.3268025992688689,0.0423242733411656,188.0,26.857142857142858,837.0,27.9,0,10,0.0,6.922428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.08051612903225802,-0.09361485627066901,7.632428571428571,0.3135728879287174,2.0950687975655353,,,,-0.010278654770075493,-0.04889766714296399,-0.031618461889294035
2018-10-30,AK-47 | Cartel (Factory New),6.551,6.551,33.0,7.126,7.462,8.059,-0.0806904294134156,-0.1220852318413293,7.310714285714285,0.4502950506646294,7.772900000000001,0.3954316923734532,0.0439716829366687,189.0,27.0,837.0,27.9,1,10,0.0,6.883,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.12208523184132936,-0.16876030960538002,7.537428571428571,0.4169129616387785,2.0216800048212886,,,,-0.02131646905166068,-0.05874329427769155,-0.0633419375636378
2018-10-31,AK-47 | Cartel (Factory New),6.555,6.555,37.0,6.551,8.007,7.465,0.0006105938024727,-0.181341326339453,7.103285714285714,0.4148086354954929,7.742566666666667,0.4491421959938994,0.0421374413548844,204.0,29.142857142857142,846.0,28.2,2,10,0.0,6.880285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.181341326339453,-0.16422287390029333,7.445428571428572,0.4814169333709233,2.022209595724703,,,,-0.032890338600783144,-0.08763639317352824,-0.09370493316592475
2018-10-15,AUG | Colony (Battle-Scarred),0.168,0.168,4.0,0.183,0.186,0.234,-0.0819672131147539,-0.096774193548387,0.1872857142857142,0.0109767844070277,0.1968999999999999,0.0285754556685745,0.1283156495094246,13.0,1.8571428571428568,36.0,1.2,0,10,0.0,0.2081428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.18364285714285716,0.018825543787659868,0.15529288440603534,,,,,-0.2250134356818745,
2018-10-16,AUG | Colony (Battle-Scarred),,0.168,0.0,0.168,0.186,0.2,0.0,-0.096774193548387,0.1847142857142857,0.0129141592914165,0.1958333333333333,0.0290334098736074,0.125495271953673,13.0,1.8571428571428568,34.0,1.1333333333333333,1,10,1.0,0.2038571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0,1,1,1,,,0.18114285714285713,0.018375808272572115,0.15529288440603534,,,,,-0.3582364791091402,
2018-10-17,AUG | Colony (Battle-Scarred),0.163,0.163,1.0,0.168,0.186,0.2,-0.0297619047619047,-0.1236559139784946,0.1814285714285714,0.0149366007115516,0.1945999999999999,0.0296103585478685,0.1256379365839217,14.0,2.0,35.0,1.1666666666666667,2,10,0.0,0.2068571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.1777142857142857,0.0167856558334264,0.1510028735365274,,,,,-0.4918308887898925,
2018-10-18,AUG | Colony (Battle-Scarred),,0.163,0.0,0.163,0.186,0.2,0.0,-0.1236559139784946,0.1781428571428571,0.0160572953729411,0.1933666666666666,0.0301258287115152,0.1256379365839217,14.0,2.0,35.0,1.1666666666666667,3,10,1.0,0.2148571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0,1,1,1,,,0.1787142857142857,0.0152941847743542,0.1510028735365274,,,,,-0.613436458438131,
2018-10-19,AUG | Colony (Battle-Scarred),0.16,0.16,2.0,0.163,0.207,0.2,-0.0184049079754601,-0.2270531400966182,0.1714285714285714,0.0118666055184543,0.1920333333333333,0.0306827675124363,0.1256944498521284,12.0,1.7142857142857142,37.0,1.2333333333333334,4,10,0.0,0.2244285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.1795,0.013866118085795702,0.1484200051182733,,,,,-0.7415837272829273,
2018-10-20,AUG | Colony (Battle-Scarred),,0.16,0.0,0.16,0.195,0.201,0.0,-0.1794871794871795,0.1664285714285714,0.0074230748895809,0.1906666666666666,0.0311622991592226,0.1256937648691849,10.0,1.4285714285714286,36.0,1.2,5,10,1.0,0.2341428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0,1,1,1,,,0.17742857142857144,0.014489860039215142,0.1484200051182733,,,,,-0.8635110152914635,
2018-10-21,AUG | Colony (Battle-Scarred),0.152,0.152,2.0,0.16,0.183,0.213,-0.05,-0.1693989071038251,0.162,0.0050990195135927,0.1886333333333333,0.0316253941565248,0.1255546551453771,9.0,1.2857142857142858,37.0,1.2333333333333334,6,10,0.0,0.2438571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.17592857142857143,0.015992615053947126,0.1414995622736995,,,,,-0.9771496249862415,
2018-10-22,AUG | Colony (Battle-Scarred),,0.152,0.0,0.152,0.168,0.213,0.0,-0.0952380952380953,0.1597142857142857,0.0054697684911647,0.1866,0.0319526733362536,0.1255546551453771,5.0,0.7142857142857143,37.0,1.2333333333333334,0,10,1.0,0.2535714285714286,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0,1,1,1,,,0.1735,0.01690129717370374,0.1414995622736995,,,,,-0.8510409311158175,
2018-10-23,AUG | Colony (Battle-Scarred),,0.152,0.0,0.152,0.168,0.23,0.0,-0.0952380952380953,0.1574285714285714,0.004836088822803,0.184,0.0314854463734172,0.1246403384438594,5.0,0.7142857142857143,34.0,1.1333333333333333,1,10,2.0,0.2627142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0,1,1,2,,,0.17107142857142857,0.017402317642792854,0.1414995622736995,,,,,-0.7249995033087396,
2018-10-24,AUG | Colony (Battle-Scarred),0.151,0.151,2.0,0.152,0.163,0.242,-0.006578947368421,-0.0736196319018405,0.1557142857142857,0.0046817056023354,0.1809666666666666,0.0301047984362773,0.1241965502529454,6.0,0.8571428571428571,35.0,1.1666666666666667,2,10,0.0,0.2677142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.16857142857142857,0.01760556854963918,0.1406311297397456,,,,,-0.5957754301540007,
2018-10-25,AUG | Colony (Battle-Scarred),0.168,0.168,1.0,0.151,0.163,0.249,0.1125827814569537,0.0306748466257669,0.1564285714285714,0.005948760803902,0.1782666666666666,0.0273921318792256,0.1258855443569098,7.0,1.0,35.0,1.1666666666666667,3,10,0.0,0.2717142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.1672857142857143,0.016877060313785844,0.15529288440603534,,,,,-0.4519079755431541,
2018-10-26,AUG | Colony (Battle-Scarred),0.155,0.155,3.0,0.168,0.16,0.284,-0.0773809523809524,-0.03125,0.1557142857142857,0.005774680837545,0.1739666666666666,0.0194224669448096,0.1236255615420215,8.0,1.1428571428571428,37.0,1.2333333333333334,4,10,0.0,0.2742857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.16357142857142856,0.012659531439343912,0.14410034397375684,,,,,-0.3167226882651781,
2018-10-27,AUG | Colony (Battle-Scarred),,0.155,0.0,0.155,0.16,0.157,0.0,-0.03125,0.155,0.0055032457955023,0.1739,0.0194839249981448,0.0933747424047072,8.0,1.1428571428571428,35.0,1.1666666666666667,5,10,1.0,0.2771428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0,1,1,1,,,0.16071428571428573,0.009007933011676867,0.14410034397375684,,,,,-0.18181893856502324,
2018-10-28,AUG | Colony (Battle-Scarred),0.165,0.165,2.0,0.155,0.152,0.157,0.0645161290322582,0.0855263157894736,0.1568571428571428,0.0063116348669641,0.1741666666666667,0.0193047202057481,0.0939974663276543,8.0,1.1428571428571428,37.0,1.2333333333333334,6,10,0.0,0.2787142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.15942857142857145,0.006524678426668195,0.1527210870176639,,,,,-0.030056379994684374,
2018-10-29,AUG | Colony (Battle-Scarred),0.157,0.157,1.0,0.165,0.152,0.184,-0.0484848484848485,0.0328947368421053,0.1575714285714285,0.0059965976748043,0.1732666666666666,0.0194541055364214,0.0892481674446696,9.0,1.2857142857142858,35.0,1.1666666666666667,0,10,0.0,0.282,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.15864285714285714,0.006058778029338254,0.1458304482115395,,,,,-0.01175168969751285,
2018-10-30,AUG | Colony (Battle-Scarred),0.162,0.162,3.0,0.157,0.152,0.203,0.0318471337579617,0.0657894736842106,0.159,0.0056820519432432,0.1719,0.0187445103074651,0.0873642085392022,12.0,1.7142857142857142,36.0,1.2,1,10,0.0,0.2838571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.1582142857142857,0.005535599077142222,0.1501426584297195,,,,,0.01125224871995943,
2018-10-31,AUG | Colony (Battle-Scarred),0.163,0.163,1.0,0.162,0.151,0.203,0.0061728395061728,0.0794701986754968,0.1607142857142857,0.0047423407636279,0.1705666666666667,0.0178879537367718,0.0873795341632667,11.0,1.5714285714285714,37.0,1.2333333333333334,2,10,0.0,0.2884285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.1582142857142857,0.005535599077142222,0.1510028735365274,,,,,0.033122224516721914,
2018-10-15,AUG | Condemned (Factory New),0.533,0.533,6.0,0.514,0.432,0.517,0.0369649805447471,0.2337962962962962,0.5247142857142857,0.0339230822627319,0.5216333333333333,0.0468255509548176,0.1105937646318865,62.0,8.857142857142858,292.0,9.733333333333333,0,10,0.0,0.5142857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.5142142857142857,0.053840474582758875,0.4272265998896771,,,,,0.3391142532300477,
2018-10-16,AUG | Condemned (Factory New),0.54,0.54,3.0,0.533,0.532,0.458,0.0131332082551594,0.0150375939849625,0.5258571428571428,0.0342821426711115,0.5243666666666668,0.0454029979431118,0.1082665203588095,57.0,8.142857142857142,281.0,9.366666666666667,1,10,0.0,0.5058571428571429,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.5071428571428572,0.0412102622448064,0.43178241642553783,,,,,0.6984172486217528,
2018-10-17,AUG | Condemned (Factory New),0.536,0.536,7.0,0.54,0.523,0.501,-0.0074074074074074,0.0248565965583174,0.5277142857142857,0.0344288678114095,0.5255333333333333,0.0452369563766421,0.1072241914131174,55.0,7.857142857142857,280.0,9.333333333333334,2,10,0.0,0.5057142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.5132142857142857,0.03847312462851594,0.42918163472548043,,,,,1.0540336080687573,
2018-10-18,AUG | Condemned (Factory New),0.466,0.466,5.0,0.536,0.524,0.535,-0.1305970149253731,-0.1106870229007633,0.5194285714285715,0.0407285689231847,0.5232333333333333,0.046435391196323,0.1094437999828382,47.0,6.714285714285714,274.0,9.133333333333333,3,10,0.0,0.5021428571428571,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.5084285714285715,0.039960969969197714,0.3825376034644598,,,,,1.3024216235620363,
2018-10-19,AUG | Condemned (Factory New),0.491,0.491,7.0,0.466,0.586,0.523,0.0536480686695277,-0.1621160409556313,0.5058571428571429,0.0309350867436432,0.5221666666666667,0.0467946459425529,0.1097369079681426,46.0,6.571428571428571,271.0,9.033333333333331,4,10,0.0,0.5098571428571429,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.5072857142857143,0.040232838809625644,0.3994470357826014,,,,,1.6016350233034278,
2018-10-20,AUG | Condemned (Factory New),0.484,0.484,9.0,0.491,0.461,0.471,-0.0142566191446028,0.0498915401301518,0.5091428571428572,0.02696255907433,0.5226,0.0463771495458701,0.1081086372088277,44.0,6.285714285714286,266.0,8.866666666666667,5,10,0.0,0.5114285714285715,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.5077857142857143,0.03986936084345891,0.3947411447451887,,,,,1.8761871443467768,
2018-10-21,AUG | Condemned (Factory New),0.471,0.471,5.0,0.484,0.514,0.535,-0.0268595041322314,-0.0836575875486381,0.503,0.0298950545360647,0.5204666666666666,0.0472219816987338,0.1055609940292045,42.0,6.0,264.0,8.8,6,10,0.0,0.5042857142857142,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.5066428571428572,0.0407310260552872,0.38594244161930047,,,,,2.1347729091284546,
2018-10-22,AUG | Condemned (Factory New),0.476,0.476,5.0,0.471,0.533,0.518,0.0106157112526539,-0.1069418386491558,0.4948571428571428,0.0283368945341005,0.5190666666666667,0.047892193750362,0.1053880219813205,41.0,5.857142857142857,257.0,8.566666666666666,0,10,0.0,0.5027142857142858,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.5097857142857143,0.03594478366227112,0.3893357261782807,,,,,1.8091213539472826,
2018-10-23,AUG | Condemned (Factory New),0.449,0.449,7.0,0.476,0.54,0.517,-0.0567226890756301,-0.1685185185185185,0.4818571428571428,0.0253626754527681,0.5168,0.0495179428759582,0.1059316772548113,45.0,6.428571428571429,251.0,8.366666666666667,1,10,0.0,0.5047142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.5038571428571429,0.03873550774727966,0.3708736633385453,,,,,1.430208570195789,
2018-10-24,AUG | Condemned (Factory New),0.456,0.456,11.0,0.449,0.536,0.512,0.0155902004454342,-0.1492537313432835,0.4704285714285713,0.0137618223757626,0.5149333333333332,0.0507049855098643,0.1059422262548281,49.0,7.0,249.0,8.3,2,10,0.0,0.4997142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.49907142857142855,0.04029595185950742,0.37569294977449424,,,,,1.0577345348426008,
2018-10-25,AUG | Condemned (Factory New),0.466,0.466,6.0,0.456,0.466,0.493,0.0219298245614034,0.0,0.4704285714285715,0.0137618223757626,0.5140333333333333,0.051322174111738,0.1057446332577073,50.0,7.142857142857143,249.0,8.3,3,10,0.0,0.4869999999999999,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.49492857142857144,0.040516785288444275,0.3825376034644598,,,,,0.7971284742365403,
2018-10-26,AUG | Condemned (Factory New),0.477,0.477,8.0,0.466,0.491,0.493,0.0236051502145921,-0.0285132382892057,0.4684285714285714,0.0114499799482936,0.5135,0.0516202479653091,0.1057995911354831,51.0,7.285714285714286,248.0,8.266666666666667,4,10,0.0,0.4794285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.48714285714285716,0.03103312657556362,0.39001300354924273,,,,,0.4891425066192471,
2018-10-27,AUG | Condemned (Factory New),0.496,0.496,5.0,0.477,0.484,0.56,0.0398322851153041,0.0247933884297519,0.4701428571428571,0.0142169774909996,0.5113666666666666,0.0509728577011552,0.103205278704135,47.0,6.714285714285714,242.0,8.066666666666666,5,10,0.0,0.4737142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.4896428571428571,0.0301626542977524,0.4027948795522855,,,,,0.2087338019681182,
2018-10-28,AUG | Condemned (Factory New),0.457,0.457,13.0,0.496,0.471,0.607,-0.0786290322580645,-0.0297239915074308,0.4681428571428571,0.014922931265372,0.5063666666666667,0.0486507850798822,0.1030080348008903,55.0,7.857142857142857,246.0,8.2,6,10,0.0,0.4675714285714285,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.4855714285714286,0.030467420899441832,0.3763795272130678,,,,,-0.0654511328396918,
2018-10-29,AUG | Condemned (Factory New),0.435,0.435,10.0,0.457,0.476,0.555,-0.0481400437636762,-0.0861344537815125,0.4622857142857142,0.0183436581934565,0.5023666666666667,0.0494148987879386,0.1022313502371546,60.0,8.571428571428571,250.0,8.333333333333334,0,10,0.0,0.467,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.4785714285714286,0.029986443823615105,0.3611648492115844,,,,,-0.06247864928717132,
2018-10-30,AUG | Condemned (Factory New),0.475,0.475,9.0,0.435,0.449,0.586,0.0919540229885056,0.0579064587973272,0.466,0.0179045086101637,0.4986666666666666,0.0471164043147984,0.1031204238408477,62.0,8.857142857142858,250.0,8.333333333333334,1,10,0.0,0.4679999999999999,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.4739285714285714,0.024221618715247455,0.3886579897917832,,,,,-0.030132223956336208,
2018-10-31,AUG | Condemned (Factory New),0.428,0.428,8.0,0.475,0.456,0.586,-0.0989473684210525,-0.0614035087719299,0.462,0.0222838827086176,0.4934,0.0458741757419138,0.104596053136536,59.0,8.428571428571429,253.0,8.433333333333334,2,10,0.0,0.4684285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.46621428571428564,0.019710124580758638,0.35627486391739266,,,,,-0.01758219216042854,
2018-10-15,AUG | Contractor (Factory New),0.108,0.108,50.0,0.096,0.071,0.081,0.125,0.5211267605633805,0.0941428571428571,0.0102459549011663,0.0879333333333333,0.0084377458811909,0.0868278514748852,231.0,33.0,774.0,25.8,0,10,0.0,0.0828571428571428,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.08935714285714284,0.010315090833390604,0.10255658832509207,,,,,-0.12733081263866275,
2018-10-16,AUG | Contractor (Factory New),0.129,0.129,92.0,0.108,0.08,0.077,0.1944444444444444,0.6125,0.1011428571428571,0.0141767271200631,0.0896666666666666,0.0109737059475011,0.0918362807626259,300.0,42.85714285714285,840.0,28.0,1,10,0.0,0.0822857142857142,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.09221428571428571,0.014781373785579303,0.12133228516752496,,,,,-0.22748031408701522,
2018-10-17,AUG | Contractor (Factory New),0.136,0.136,36.0,0.129,0.086,0.087,0.0542635658914729,0.5813953488372094,0.1082857142857142,0.0170521409272877,0.0913,0.0137505151418652,0.0898448335653657,304.0,43.42857142857143,858.0,28.6,2,10,0.0,0.0827142857142857,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.09514285714285713,0.01887145643907402,0.1275133202989596,,,,,-0.3347088626645374,
