date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,cat_index_used,rel_to_cat,spread_to_cat,vol_weighted_return,cat_mom_7,mom_vs_cat_7
2017-08-15,AK-47 | Cartel (Factory New),6.285,6.285,74.0,6.112,6.47,5.349,0.0283049738219896,-0.0285935085007726,6.234285714285714,0.1544369629013859,6.016499999999999,0.301598270331026,0.0299836540025558,482.0,68.85714285714286,2124.0,70.8,1,8,0.0,5.697571428571428,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.02859350850077269,0.0023923444976077235,6.274571428571429,0.15799645287435768,1.9858174396471682,,,,-0.02859350850077269,,
2017-08-16,AK-47 | Cartel (Factory New),5.871,5.871,62.0,6.285,6.475,5.491,-0.065871121718377,-0.0932818532818531,6.1480000000000015,0.1642611161709131,6.029166666666667,0.2868827964324262,0.0323522431914647,484.0,69.14285714285714,2119.0,70.63333333333334,2,8,0.0,5.677428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.09328185328185312,-0.04209495839451771,6.256142857142857,0.18840253842110644,1.927309656048939,,,,-0.0425255507608448,,
2017-08-17,AK-47 | Cartel (Factory New),6.283,6.283,63.0,5.871,6.037,5.584,0.0701754385964912,0.040748716249793,6.183142857142857,0.1630647799157732,6.052466666666667,0.2780301822144894,0.0344718335831917,470.0,67.14285714285714,2094.0,69.8,3,8,0.0,5.624142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.04074871624979304,-0.004436697829187097,6.254142857142858,0.18792341203588442,1.985542865235778,,,,0.012900347355462118,,
2017-08-18,AK-47 | Cartel (Factory New),5.942,5.942,66.0,6.283,6.14,5.563,-0.0542734362565653,-0.0322475570032572,6.154857142857144,0.1839327738770945,6.065099999999999,0.2637461342528707,0.0360342078176888,471.0,67.28571428571429,2084.0,69.46666666666667,4,8,0.0,5.568571428571429,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.03224755700325721,-0.04973612665920357,6.231928571428571,0.2056174432460267,1.9375899174395945,,,,-0.008031467027226324,,
2017-08-19,AK-47 | Cartel (Factory New),5.816,5.816,91.0,5.942,6.43,5.644,-0.0212049814877146,-0.0954898911353032,6.067142857142858,0.1781182821862472,6.070833333333334,0.2562941127342222,0.0362183111078062,490.0,70.0,2111.0,70.36666666666666,5,8,0.0,5.532428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.09548989113530326,-0.10920508500536075,6.180999999999999,0.2144857893804484,1.9192727895270145,,,,-0.024408932846383697,,
2017-08-20,AK-47 | Cartel (Factory New),5.892,5.892,60.0,5.816,6.161,5.817,0.0130674002751032,-0.0436617432235025,6.028714285714287,0.182682952747348,6.073333333333333,0.2541628524303965,0.035885132857717,478.0,68.28571428571429,2100.0,70.0,6,8,0.0,5.538714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.04366174322350258,-0.04304044177359101,6.162071428571429,0.22803220564908616,1.9303613186656832,,,,-0.006297366811082103,,
2017-08-21,AK-47 | Cartel (Factory New),5.868,5.868,60.0,5.892,6.112,5.921,-0.0040733197556007,-0.0399214659685863,5.993857142857143,0.1867002399351343,6.071566666666667,0.2553967741030066,0.035758604220715,476.0,68.0,2088.0,69.6,0,8,0.0,5.538714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.03992146596858637,-0.0766325727773407,6.127285714285714,0.23341920973332064,1.9268729430352292,,,,-0.005032117559065508,,
2017-08-22,AK-47 | Cartel (Factory New),5.894,5.894,68.0,5.868,6.285,5.722,0.0044308111792774,-0.062211614956245,5.938,0.1450940581632678,6.077299999999999,0.2493439592209925,0.0352023147259382,470.0,67.14285714285714,2074.0,69.13333333333334,1,8,0.0,5.547142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.062211614956245054,-0.08902627511591954,6.086142857142856,0.21866196501690824,1.9306514680946736,,,,-0.009000829397924816,-0.062211614956245054,0.0
2017-08-23,AK-47 | Cartel (Factory New),5.961,5.961,55.0,5.894,5.871,5.632,0.011367492365117,0.0153295861011752,5.950857142857143,0.1425526755488036,6.088266666666667,0.2364175590395565,0.0350932847947737,463.0,66.14285714285714,2047.0,68.23333333333333,2,8,0.0,5.564285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.015329586101175297,-0.07938223938223932,6.049428571428572,0.18956416177266286,1.9403231421865295,,,,0.001821009148087778,-0.02344101442753488,0.038770600528710175
2017-08-24,AK-47 | Cartel (Factory New),5.867,5.867,60.0,5.961,6.283,5.578,-0.0157691662472739,-0.0662104090402674,5.891428571428571,0.0451026041150529,6.097899999999999,0.2208016228805092,0.0351817647979358,460.0,65.71428571428571,2038.0,67.93333333333334,3,8,0.0,5.595285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.06621040904026743,-0.02815968196123897,6.037285714285714,0.19576494090595747,1.9267273296385394,,,,-0.0086361403096001,-0.037697479298445725,-0.0285129297418217
2017-08-25,AK-47 | Cartel (Factory New),5.673,5.673,60.0,5.867,5.942,5.747,-0.033066303050963,-0.0452709525412319,5.853,0.0837137981458255,6.095433333333333,0.2250797907903376,0.0353396651917383,454.0,64.85714285714286,2028.0,67.6,4,8,0.0,5.575714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.045270952541231924,-0.07605863192182405,6.003928571428571,0.2156897573566546,1.8980695339214695,,,,-0.005982945269766333,-0.03959084760914228,-0.005680104932089647
2017-08-26,AK-47 | Cartel (Factory New),5.538,5.538,87.0,5.673,5.816,5.858,-0.0237969328397672,-0.0477991746905088,5.813285714285714,0.1393205084746415,6.084766666666667,0.2429520780364353,0.0354094714604904,450.0,64.28571428571429,2041.0,68.03333333333333,5,8,0.0,5.546285714285713,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.04779917469050887,-0.13872472783825807,5.940214285714285,0.21186104973686368,1.8776313083020189,,,,-0.009241173773498382,-0.0412325130254156,-0.0065666616650932735
