date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,cat_index_used,rel_to_cat,spread_to_cat,vol_weighted_return,cat_mom_7,mom_vs_cat_7
2021-03-15,2020 RMR Contenders,0.907,0.907,4475.0,0.906,0.895,0.933,0.0011037527593817,0.0134078212290502,0.9005714285714285,0.0049239108398897,0.9146,0.0127294933127756,0.0067195274467665,24476.0,3496.5714285714284,116321.0,3877.366666666667,0,3,0.0,0.9208571428571428,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,0.013407821229050265,-0.030982905982905984,0.9037142857142858,0.010026338939387161,0.645531326618282,,,,0.013407821229050265,,
2021-03-16,2020 RMR Contenders,0.906,0.906,4121.0,0.907,0.892,0.934,-0.0011025358324145,0.0156950672645739,0.9025714285714284,0.0037361990944634,0.9136666666666664,0.0122918220329164,0.0067093823156505,24875.0,3553.5714285714284,117304.0,3910.133333333333,1,3,0.0,0.9224285714285714,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,0.015695067264573925,-0.02265372168284796,0.9022142857142857,0.007536358755838382,0.6450068052320104,,,,0.007524356933144387,,
2021-03-17,2020 RMR Contenders,0.906,0.906,3944.0,0.906,0.903,0.92,0.0,0.0033222591362125,0.903,0.0039279220242478,0.9131999999999996,0.0123082628072906,0.0061860826993015,25692.0,3670.285714285714,116653.0,3888.433333333333,2,3,0.0,0.9237142857142856,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,0.0033222591362125353,-0.018418201516793076,0.901,0.004803844614152453,0.6450068052320104,,,,0.0010448955369395726,,
2021-03-18,2020 RMR Contenders,0.906,0.906,4083.0,0.906,0.897,0.922,0.0,0.0100334448160535,0.904285714285714,0.0031493439550069,0.9126666666666664,0.0122619556170928,0.0061671355566732,26866.0,3838.0,117431.0,3914.366666666667,3,3,0.0,0.9277142857142856,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,0.010033444816053505,0.0022123893805310324,0.9011428571428572,0.004928053803045656,0.6450068052320104,,,,0.002464450170483454,,
2021-03-19,2020 RMR Contenders,0.911,0.911,4065.0,0.906,0.901,0.921,0.0055187637969094,0.0110987791342951,0.9057142857142856,0.0035742845723419,0.9123333333333332,0.0121664383540222,0.0062617516137999,27836.0,3976.571428571429,118505.0,3950.1666666666665,4,3,0.0,0.9307142857142856,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,0.011098779134295134,0.007743362831858391,0.9016428571428572,0.0055554151386404795,0.647626665258136,,,,0.0021808070949782344,,
2021-03-20,2020 RMR Contenders,0.911,0.911,3221.0,0.911,0.898,0.917,0.0,0.0144766146993318,0.9075714285714286,0.0021946130708196,0.9121333333333332,0.012137361968548,0.0062176741900066,26943.0,3849.0,117379.0,3912.633333333333,5,3,0.0,0.933,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,0.014476614699331813,0.015607580824972045,0.9026428571428572,0.005904459108388828,0.647626665258136,,,,0.0019502771318979366,,
2021-03-21,2020 RMR Contenders,0.916,0.916,2178.0,0.911,0.906,0.919,0.0054884742041712,0.011037527593819,0.909,0.0035456210417116,0.9120333333333333,0.0120926515794602,0.0062878321198189,26087.0,3726.714285714286,116802.0,3893.4,6,3,0.0,0.9351428571428572,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,0.011037527593819041,0.020044543429844186,0.9039285714285715,0.006719252313193049,0.6502396795486689,,,,0.0009215216429385468,,
2021-03-22,2020 RMR Contenders,0.911,0.911,5064.0,0.916,0.907,0.924,-0.0054585152838427,0.0044101433296581,0.9095714285714288,0.0034992710611188,0.9116,0.0118872480695351,0.0062726820033876,26676.0,3810.857142857143,118466.0,3948.866666666667,0,3,0.0,0.9377142857142856,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,0.004410143329658167,0.01787709497206702,0.9050714285714285,0.0064386368088317075,0.647626665258136,,,,0.0008371932006818474,0.004410143329658167,0.0
2021-03-23,2020 RMR Contenders,0.886,0.886,12649.0,0.911,0.906,0.923,-0.0274423710208562,-0.0220750551876379,0.9067142857142858,0.0090350790290525,0.9103666666666664,0.0125418853801527,0.0079273646985405,35204.0,5029.142857142857,128496.0,4283.2,1,3,0.0,0.9388571428571428,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,-0.02207505518763797,-0.006726457399103158,0.9046428571428572,0.007489553163801237,0.6344581842112657,,,,-0.007931694496887647,-0.008832455928989902,-0.013242599258648069
2021-03-24,2020 RMR Contenders,0.871,0.871,5155.0,0.886,0.906,0.923,-0.0169300225733634,-0.0386313465783665,0.9017142857142856,0.0154523626091313,0.9086333333333332,0.0141644704179938,0.0084009778956717,36415.0,5202.142857142857,130786.0,4359.533333333334,2,3,0.0,0.939,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,-0.03863134657836653,-0.03543743078626804,0.9023571428571427,0.011718539833280162,0.6264730472919525,,,,-0.0054687516575993265,-0.018765419478782113,-0.01986592709958442
2021-03-25,2020 RMR Contenders,0.866,0.866,4137.0,0.871,0.906,0.924,-0.0057405281285878,-0.0441501103752759,0.896,0.0196396101212393,0.9067,0.0157990506043876,0.0084096204922546,36469.0,5209.857142857143,131437.0,4381.233333333334,3,3,0.0,0.937857142857143,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,-0.04415011037527594,-0.03455964325529548,0.9001428571428571,0.0152156657270223,0.6237971024251521,,,,-0.0050083360284766945,-0.02511159220290557,-0.019038518172370372
2021-03-26,2020 RMR Contenders,0.875,0.875,3723.0,0.866,0.911,0.926,0.010392609699769,-0.0395170142700329,0.8908571428571428,0.0197515176373764,0.905,0.0163645959314613,0.0086749665253281,36127.0,5161.0,131064.0,4368.8,4,3,0.0,0.9348571428571428,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,-0.03951701427003296,-0.02885682574916759,0.8982857142857144,0.016624488755255712,0.6286086594223741,,,,-0.00407235154115572,-0.027992676616331046,-0.011524337653701911
2021-03-27,2020 RMR Contenders,0.868,0.868,3283.0,0.875,0.911,0.923,-0.008,-0.0472008781558727,0.8847142857142858,0.0192109662560162,0.9031666666666668,0.0172994861837634,0.0087422345280991,36189.0,5169.857142857143,130172.0,4339.066666666667,5,3,0.0,0.9318571428571428,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,-0.047200878155872705,-0.03340757238307357,0.8961428571428571,0.018492647781700143,0.6248683398066509,,,,-0.004281977478950236,-0.03119404353958799,-0.016006834616284715
2021-03-28,2020 RMR Contenders,0.863,0.863,3484.0,0.868,0.916,0.919,-0.0057603686635945,-0.0578602620087336,0.8771428571428572,0.0154682030670162,0.9013,0.0184718705062589,0.0087586251248297,37495.0,5356.428571428572,129859.0,4328.633333333333,6,3,0.0,0.9218571428571428,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,-0.05786026200873362,-0.047461368653421654,0.8930714285714286,0.020219808588131,0.6221880916194514,,,,-0.005376320918480543,-0.03500350332089451,-0.02285675868783911
2021-03-29,2020 RMR Contenders,0.861,0.861,3862.0,0.863,0.911,0.923,-0.0023174971031286,-0.0548847420417124,0.8700000000000001,0.0078558440484957,0.8992333333333333,0.0193746971302492,0.0086774345256571,36293.0,5184.714285714285,130255.0,4341.833333333333,0,3,0.0,0.9121428571428573,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,-0.05488474204171245,-0.05071664829106948,0.8897857142857142,0.021480504833734336,0.6211139776601137,,,,-0.00584037896467896,-0.04347420123109031,-0.011410540810622143
