date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,cat_index_used,rel_to_cat,spread_to_cat,vol_weighted_return,cat_mom_7,mom_vs_cat_7
2021-02-15,2020 RMR Contenders,0.92,0.92,4595.0,0.934,0.938,,-0.0149892933618843,-0.0191897654584221,0.9351428571428572,0.0074723981889268,0.9142631578947368,0.0291237687433679,0.0158291453178288,59677.0,8525.285714285714,553631.0,29138.473684210527,0,2,0.0,0.933,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,-0.019189765458422103,0.05747126436781613,0.9285,0.019968244019712086,0.6523251860396903,,,,-0.019189765458422103,,
2021-02-16,2020 RMR Contenders,0.922,0.922,3305.0,0.92,0.937,,0.0021739130434783,-0.016008537886873,0.933,0.0086849623734689,0.91465,0.028436376351427,0.0154069766765667,49204.0,7029.142857142857,556936.0,27846.8,1,2,0.0,0.9351428571428572,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,-0.016008537886873064,0.06343713956170705,0.9324285714285715,0.00971687101991071,0.6533663105481007,,,,-0.0066972427488753775,,
2021-02-17,2020 RMR Contenders,0.921,0.921,2991.0,0.922,0.937,,-0.0010845986984815,-0.0170757737459978,0.9307142857142856,0.0094069015046595,0.9149523809523809,0.0277839902350019,0.0150346907112277,40304.0,5757.714285714285,559927.0,26663.19047619048,2,2,0.0,0.9377142857142856,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,-0.01707577374599789,0.005458515283842891,0.9327857142857142,0.009141440480905202,0.6528458837864196,,,,-0.004689527065859856,,
2021-02-18,2020 RMR Contenders,0.917,0.917,4347.0,0.921,0.938,,-0.004343105320304,-0.0223880597014924,0.9277142857142856,0.0099385869319577,0.9150454545454546,0.0271485430259112,0.0147364906877609,33626.0,4803.714285714285,564274.0,25648.81818181818,3,2,0.0,0.9388571428571428,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,-0.02238805970149249,0.0,0.9327857142857142,0.009141440480905202,0.6507614640635074,,,,-0.006386723685679739,,
2021-02-19,2020 RMR Contenders,0.919,0.919,2755.0,0.917,0.947,,0.0021810250817884,-0.0295670538542766,0.9237142857142856,0.0063631592718057,0.915217391304348,0.0265640432388352,0.0143978956602067,25963.0,3709.0,567029.0,24653.434782608696,4,2,0.0,0.939,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,-0.029567053854276604,-0.021299254526091493,0.9313571428571429,0.009644505353644722,0.6518042170255629,,,,-0.0045271624169694906,,
2021-02-20,2020 RMR Contenders,0.924,0.924,3400.0,0.919,0.933,,0.0054406964091404,-0.0096463022508038,0.9224285714285714,0.0051507875363771,0.9155833333333332,0.026063890517129,0.0141008062385398,24531.0,3504.428571428572,570429.0,23767.875,5,2,0.0,0.937857142857143,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,-0.009646302250803873,-0.010706638115631661,0.9306428571428571,0.00980272444748932,0.6544063522435148,,,,-0.001533091555776804,,
2021-02-21,2020 RMR Contenders,0.923,0.923,2619.0,0.924,0.934,,-0.0010822510822511,-0.0117773019271948,0.9208571428571428,0.0022314999074019,0.91588,0.0255786160688963,0.013817414863107,24012.0,3430.285714285714,573048.0,22921.92,6,2,0.0,0.9348571428571428,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,-0.011777301927194839,-0.020169851380042347,0.9292857142857143,0.00941707590928932,0.6538864666066427,,,,-0.0012845557949076828,,
2021-02-22,2020 RMR Contenders,0.923,0.923,2865.0,0.923,0.92,,0.0,0.0032608695652174,0.9212857142857144,0.0023123448651769,0.9161538461538462,0.0251192422529213,0.0135430804887958,22282.0,3183.1428571428573,575913.0,22150.5,0,2,0.0,0.9318571428571428,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,0.003260869565217428,-0.015991471215351716,0.9282142857142857,0.009200155278192648,0.6538864666066427,,,,0.0004192797461784369,0.003260869565217428,0.0
2021-02-23,2020 RMR Contenders,0.924,0.924,3486.0,0.923,0.922,,0.0010834236186347,0.002169197396963,0.9215714285714286,0.0024989793835051,0.9164444444444444,0.0246941788512151,0.0132807442402695,22463.0,3209.0,579399.0,21459.222222222223,1,2,0.0,0.9218571428571428,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,0.002169197396963085,-0.0138740661686233,0.9272857142857144,0.008896227129680105,0.6544063522435148,,,,0.0003366345602018125,0.0027150334810902566,-0.0005458360841271714
2021-02-24,2020 RMR Contenders,0.926,0.926,4096.0,0.924,0.921,,0.0021645021645022,0.00542888165038,0.9222857142857144,0.0029137254363387,0.9167857142857142,0.0243139541693024,0.013032723740367,23568.0,3366.8571428571427,583495.0,20839.10714285714,2,2,0.0,0.9121428571428573,2020 RMR Contenders,2020 RMR Contenders,0,0,1,0,0,0,0.005428881650380024,-0.011739594450373536,0.9265000000000001,0.008446665250035262,0.6554453133759338,,,,0.0009435123574319662,0.003619649537520179,0.0018092321128598452
