date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,cat_index_used,rel_to_cat,spread_to_cat,vol_weighted_return,cat_mom_7,mom_vs_cat_7
2018-02-15,AK-47 | Cartel (Factory New),7.089,7.089,68.0,6.896,7.014,7.131,0.0279872389791184,0.0106928999144568,7.051857142857143,0.1458388823045376,7.168000000000001,0.3784575713779992,0.0627786320272421,384.0,54.85714285714285,1723.0,57.43333333333333,3,2,0.0,7.413285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.010692899914456877,-0.006725514922236164,7.091928571428572,0.1624914029847609,2.0905051140358157,,,,0.010692899914456877,,
2018-02-26,AK-47 | Cartel (Factory New),6.749,6.749,51.0,6.868,6.917,7.008,-0.0173267326732674,-0.0242879861211507,6.856857142857144,0.101617530224758,7.035499999999999,0.1721212266591971,0.0238959002348392,385.0,55.0,1752.0,58.4,0,2,0.0,6.618142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.024287986121150795,-0.03295601088981237,6.9125,0.12074368911681296,2.0475638027818133,,,,-0.0032173695900745212,-0.029587609939521163,0.005299623818370368
2018-02-27,AK-47 | Cartel (Factory New),6.773,6.773,53.0,6.749,7.043,6.967,0.003556082382575,-0.0383359363907426,6.818285714285715,0.0699504197592109,7.029033333333333,0.1781133503013055,0.0238914989467237,390.0,55.71428571428572,1737.0,57.9,1,2,0.0,6.552714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.03833593639074262,-0.008925958443078752,6.908142857142858,0.12482594475314646,2.0506561902480827,,,,-0.005209755458229126,-0.031045664348058073,-0.007290272042684547
2018-02-28,AK-47 | Cartel (Factory New),6.721,6.721,64.0,6.773,6.952,7.238,-0.0076775431861804,-0.0332278481012657,6.785285714285716,0.0510090028068276,7.011799999999999,0.1820291917980923,0.0227572002003672,417.0,59.57142857142857,1742.0,58.06666666666667,2,2,0.0,6.436999999999999,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.03322784810126578,-0.025377030162412995,6.895642857142858,0.134521149119529,2.0439438893266786,,,,-0.005099717694199064,-0.031357404884230604,-0.001870443217035174
2018-02-15,AUG | Colony (Battle-Scarred),0.152,0.152,3.0,0.135,0.131,0.145,0.1259259259259257,0.1603053435114503,0.1424285714285714,0.007228063223242,0.1394666666666666,0.0103303221419061,0.1105654104245219,39.0,5.571428571428571,166.0,5.533333333333333,3,2,0.0,0.1431428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.14035714285714285,0.007791584640417575,0.1414995622736995,,,,,-0.16542418678712537,
2018-02-16,AUG | Colony (Battle-Scarred),0.132,0.132,6.0,0.152,0.15,0.145,-0.131578947368421,-0.1199999999999998,0.1398571428571428,0.0072787081159182,0.1390333333333333,0.0103617351614271,0.1133636563573521,41.0,5.857142857142857,170.0,5.666666666666667,4,2,0.0,0.1452857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.14042857142857143,0.007703288865196423,0.1239859797809912,,,,,-0.30142460509505314,
2018-02-17,AUG | Colony (Battle-Scarred),0.158,0.158,6.0,0.132,0.13,0.138,0.196969696969697,0.2153846153846152,0.1438571428571428,0.0083739147941444,0.1397,0.010903057675105,0.1180831015693625,33.0,4.714285714285714,175.0,5.833333333333333,5,2,0.0,0.1471428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.14157142857142857,0.009027430724990656,0.14669437915080352,,,,,-0.4333417806100649,
2018-02-18,AUG | Colony (Battle-Scarred),0.149,0.149,9.0,0.158,0.145,0.145,-0.0569620253164557,0.0275862068965517,0.1444285714285714,0.0085666653431799,0.1398333333333333,0.0109911580625316,0.1184760995030362,39.0,5.571428571428571,177.0,5.9,6,2,0.0,0.152,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.14292857142857143,0.008570650147803472,0.13889199886661863,,,,,-0.5727262354729808,
2018-02-19,AUG | Colony (Battle-Scarred),0.17,0.17,5.0,0.149,0.142,0.141,0.1409395973154363,0.1971830985915494,0.1484285714285714,0.0122457822809924,0.1408,0.0122539789456323,0.1206296310341217,41.0,5.857142857142857,178.0,5.933333333333334,0,2,0.0,0.1538571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.1444285714285714,0.011161157134071191,0.15700374880966478,,,,,-0.7085152493304487,
2018-02-20,AUG | Colony (Battle-Scarred),0.178,0.178,2.0,0.17,0.143,0.159,0.0470588235294116,0.2447552447552448,0.1534285714285714,0.0156739742690791,0.1414333333333333,0.0135957918326059,0.1189463825538439,33.0,4.714285714285714,163.0,5.433333333333334,1,2,0.0,0.1595714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.14721428571428571,0.014164845821358475,0.16381808522939498,,,,,-0.8421414268594082,
2018-02-21,AUG | Colony (Battle-Scarred),0.176,0.176,4.0,0.178,0.135,0.135,-0.0112359550561798,0.3037037037037036,0.1592857142857142,0.015350330715044,0.1427999999999999,0.0148804121806711,0.1151918155682418,35.0,5.0,159.0,5.3,2,2,0.0,0.1654285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.14935714285714288,0.016103545442671164,0.16211884947643518,,,,,-0.9765107943623603,
2018-02-22,AUG | Colony (Battle-Scarred),0.187,0.187,3.0,0.176,0.152,0.145,0.0625,0.2302631578947369,0.1642857142857143,0.0176854604182102,0.1442,0.0168649537997193,0.1150146531893847,35.0,5.0,157.0,5.233333333333333,3,2,0.0,0.1732857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.15335714285714283,0.018032479853595535,0.17142911562753096,,,,,-0.8039470347210018,
2018-02-23,AUG | Colony (Battle-Scarred),0.193,0.193,6.0,0.187,0.132,0.136,0.0320855614973263,0.4621212121212121,0.173,0.0143427433120127,0.1460999999999999,0.0189197427748547,0.1141436306721289,35.0,5.0,158.0,5.266666666666667,4,2,0.0,0.1737142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.15642857142857142,0.02085744392376415,0.17647114311577905,,,,,-0.597830274421732,
2018-02-24,AUG | Colony (Battle-Scarred),0.196,0.196,1.0,0.193,0.158,0.143,0.0155440414507772,0.240506329113924,0.1784285714285714,0.0148213855421062,0.1478666666666666,0.0209168725089473,0.1139784839191384,30.0,4.285714285714286,156.0,5.2,5,2,0.0,0.1761428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.16114285714285712,0.021859189733935115,0.17898265552844,,,,,-0.4239654524526379,
2018-02-25,AUG | Colony (Battle-Scarred),0.171,0.171,3.0,0.196,0.149,0.152,-0.1275510204081632,0.1476510067114096,0.1815714285714285,0.0096932545449642,0.1484999999999999,0.0213162692170401,0.1165298727278747,24.0,3.4285714285714284,155.0,5.166666666666667,6,2,0.0,0.1875714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.163,0.021483446221182947,0.1578580846155803,,,,,-0.2631145681425048,
2018-02-26,AUG | Colony (Battle-Scarred),0.168,0.168,9.0,0.171,0.17,0.139,-0.0175438596491228,-0.0117647058823529,0.1812857142857142,0.0100529211918623,0.1494666666666666,0.0215201197848793,0.1152884625465608,28.0,4.0,156.0,5.2,0,2,0.0,0.201,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.16485714285714284,0.02063550764638888,0.15529288440603534,,,,,-0.12553651425092296,
2018-02-27,AUG | Colony (Battle-Scarred),0.186,0.186,5.0,0.168,0.178,0.142,0.1071428571428569,0.0449438202247192,0.1824285714285714,0.0100691486781177,0.1509333333333333,0.0224409348191102,0.1165149101522876,31.0,4.428571428571429,158.0,5.266666666666667,1,2,0.0,0.208,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.16792857142857143,0.02032983516416687,0.17058630057553373,,,,,0.01998677136595969,
2018-02-28,AUG | Colony (Battle-Scarred),0.177,0.177,6.0,0.186,0.176,0.1,-0.0483870967741936,0.0056818181818181,0.1825714285714286,0.0099836601198035,0.1535,0.0208130567993587,0.1020130563354156,33.0,4.714285714285714,162.0,5.4,2,2,0.0,0.2145714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.1709285714285714,0.01807022321480741,0.16296882827813966,,,,,0.15991466262363815,
2018-02-15,AUG | Condemned (Factory New),0.951,0.951,12.0,0.995,1.002,0.869,-0.0442211055276382,-0.0508982035928143,0.9838571428571428,0.0210267079919703,0.9954666666666668,0.0391013497919899,0.0411731078768767,113.0,16.142857142857142,462.0,15.4,3,2,0.0,0.9347142857142856,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.9998571428571428,0.03155424424178674,0.6683420616409741,,,,,0.7106715682567046,
2018-02-16,AUG | Condemned (Factory New),0.936,0.936,15.0,0.951,0.96,0.895,-0.0157728706624604,-0.0249999999999999,0.9804285714285712,0.0260047091496748,0.9968333333333336,0.0361728105380577,0.0410263434491624,113.0,16.142857142857142,466.0,15.533333333333331,4,2,0.0,0.928,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.9985714285714286,0.03384970011391828,0.6606239888543853,,,,,1.1946172426168868,
2018-02-17,AUG | Condemned (Factory New),0.944,0.944,25.0,0.936,1.019,0.932,0.0085470085470085,-0.0736015701668302,0.9697142857142856,0.0232053829082471,0.9972333333333334,0.035514019141116,0.0404051106905432,109.0,15.571428571428571,473.0,15.766666666666667,5,2,0.0,0.9238571428571428,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.992,0.034937306487698584,0.6647477060382473,,,,,1.7054486999737897,
2018-02-18,AUG | Condemned (Factory New),0.858,0.858,19.0,0.944,0.988,0.937,-0.0911016949152542,-0.131578947368421,0.9511428571428572,0.0439168974035168,0.9946000000000002,0.0421849894314711,0.0436579466093433,103.0,14.714285714285714,476.0,15.866666666666667,6,2,0.0,0.904,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.9797142857142856,0.04825162981931058,0.6195006403916468,,,,,2.2582905361077485,
2018-02-19,AUG | Condemned (Factory New),0.875,0.875,20.0,0.858,0.992,0.986,0.0198135198135198,-0.1179435483870967,0.9344285714285714,0.0473191508885813,0.9909,0.0473309975949517,0.0426911487550725,111.0,15.857142857142858,482.0,16.066666666666666,0,2,0.0,0.9034285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.967642857142857,0.05193132616603047,0.6286086594223741,,,,,2.8611616845671324,
2018-02-20,AUG | Condemned (Factory New),0.988,0.988,20.0,0.875,0.982,1.019,0.1291428571428572,0.0061099796334012,0.9352857142857144,0.0482188886691698,0.9898666666666668,0.0470437621322482,0.0484803541696291,123.0,17.571428571428573,488.0,16.266666666666666,1,2,0.0,0.9115714285714284,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.9637857142857144,0.04782689711775259,0.6871291082343823,,,,,3.4707165612477793,
2018-02-21,AUG | Condemned (Factory New),0.927,0.927,22.0,0.988,0.995,0.971,-0.061740890688259,-0.0683417085427134,0.9255714285714284,0.0416065144035922,0.9884,0.0482787738038156,0.0490240156214621,133.0,19.0,492.0,16.4,2,2,0.0,0.9201428571428572,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.9583571428571428,0.0473442501469611,0.6559643894322293,,,,,4.075231749449409,
2018-02-22,AUG | Condemned (Factory New),0.957,0.957,17.0,0.927,0.951,1.033,0.0323624595469254,0.0063091482649841,0.9264285714285716,0.0421794030400659,0.9858666666666668,0.0478642060648896,0.0479640584439929,138.0,19.714285714285715,498.0,16.6,3,2,0.0,0.9165714285714284,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.955142857142857,0.04565060812276246,0.6714126884139392,,,,,3.492481413869234,
2018-02-23,AUG | Condemned (Factory New),1.027,1.027,25.0,0.957,0.936,1.027,0.0731452455590386,0.0972222222222221,0.9394285714285716,0.0551539589120623,0.9858666666666668,0.0478642060648896,0.0497810081225529,148.0,21.142857142857142,514.0,17.133333333333333,4,2,0.0,0.8995714285714286,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.9599285714285715,0.049544796025282174,0.7065568674698629,,,,,2.9564073123806245,
2018-02-24,AUG | Condemned (Factory New),0.999,0.999,9.0,1.027,0.944,1.029,-0.027263875365141,0.0582627118644067,0.9472857142857144,0.0590271469887597,0.9848666666666668,0.0472622000710457,0.0500427115565955,132.0,18.857142857142858,508.0,16.933333333333334,5,2,0.0,0.8895714285714286,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.9584999999999999,0.04797395126524397,0.692647055518263,,,,,2.4195410525595054,
2018-02-25,AUG | Condemned (Factory New),0.979,0.979,27.0,0.999,0.858,1.003,-0.02002002002002,0.1410256410256409,0.9645714285714284,0.0468000523285944,0.9840666666666668,0.0471514816545802,0.0499622552738589,140.0,20.0,514.0,17.133333333333333,6,2,0.0,0.8897142857142858,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.9578571428571429,0.04760713770475562,0.6825916666204286,,,,,1.8657527356132935,
2018-02-26,AUG | Condemned (Factory New),0.986,0.986,14.0,0.979,0.875,1.007,0.0071501532175688,0.1268571428571427,0.9804285714285712,0.0292958170727355,0.9833666666666666,0.0469613197808106,0.0499729539266601,134.0,19.142857142857142,516.0,17.2,0,2,0.0,0.8818571428571429,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.9574285714285714,0.047302161742297885,0.6861225656229808,,,,,1.2826847084024091,
2018-02-27,AUG | Condemned (Factory New),1.036,1.036,19.0,0.986,0.988,1.004,0.0507099391480729,0.048582995951417,0.9872857142857142,0.0352732771603752,0.9844333333333334,0.0477742492237072,0.0507695326169991,133.0,19.0,516.0,17.2,1,2,0.0,0.8591428571428572,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.9612857142857143,0.05147729682017202,0.7109870986882764,,,,,0.6736497139684335,
2018-02-28,AUG | Condemned (Factory New),1.018,1.018,13.0,1.036,0.927,1.015,-0.0173745173745173,0.0981661272923408,1.0002857142857142,0.0262826085121717,0.9845333333333334,0.0478412188622135,0.0508638747724697,124.0,17.714285714285715,512.0,17.066666666666666,2,2,0.0,0.8321428571428572,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,0.9629285714285715,0.05298107686235256,0.7021069219314172,,,,,0.08234656992545067,
2018-02-15,AUG | Contractor (Factory New),0.071,0.071,34.0,0.067,0.078,0.083,0.0597014925373133,-0.0897435897435898,0.0747142857142857,0.0056496342666529,0.0804,0.0093758555165204,0.1309683585526282,215.0,30.714285714285715,1079.0,35.96666666666667,3,2,0.0,0.0775714285714285,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.07721428571428571,0.005131779889586555,0.06859279146561172,,,,,-0.05081328302119657,
2018-02-16,AUG | Contractor (Factory New),0.076,0.076,36.0,0.071,0.078,0.078,0.0704225352112677,-0.0256410256410256,0.0744285714285714,0.0055254513159467,0.0803333333333333,0.0093997635904077,0.1309689933131103,213.0,30.428571428571427,1081.0,36.03333333333333,4,2,0.0,0.078,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.077,0.005114083119567604,0.07325046173959267,,,,,-0.1969876079929899,
2018-02-17,AUG | Contractor (Factory New),0.071,0.071,44.0,0.076,0.082,0.077,-0.0657894736842106,-0.1341463414634147,0.0728571428571428,0.0046423076597919,0.0801333333333333,0.0095314683490472,0.1315832652396737,223.0,31.857142857142858,1085.0,36.16666666666666,5,2,0.0,0.0802857142857143,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.0762142857142857,0.005131779889586557,0.06859279146561172,,,,,-0.3380149852491807,
2018-02-18,AUG | Contractor (Factory New),0.073,0.073,48.0,0.071,0.082,0.076,0.028169014084507,-0.1097560975609757,0.0715714285714285,0.0028212025225902,0.0800333333333333,0.0095898673377453,0.1315980824117468,244.0,34.857142857142854,1082.0,36.06666666666667,6,2,0.0,0.0809999999999999,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.0755,0.004799839740914453,0.07045846364856141,,,,,-0.4903663791736083,
2018-02-19,AUG | Contractor (Factory New),0.079,0.079,42.0,0.073,0.074,0.075,0.0821917808219179,0.0675675675675675,0.0722857142857142,0.003806546455564,0.0801666666666666,0.0095466689944131,0.1322262701769569,257.0,36.71428571428572,1084.0,36.13333333333333,0,2,0.0,0.0808571428571428,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.07535714285714287,0.004651007216922839,0.07603468627599762,,,,,-0.6399000133169208,
2018-02-20,AUG | Contractor (Factory New),0.08,0.08,37.0,0.079,0.069,0.075,0.0126582278481013,0.1594202898550722,0.0738571428571428,0.0043565573377076,0.0803333333333333,0.0094985378991833,0.1322137739431602,271.0,38.71428571428572,1073.0,35.766666666666666,1,2,0.0,0.0804285714285714,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.0755,0.00476767964850507,0.07696104113612832,,,,,-0.7786661445642551,
2018-02-21,AUG | Contractor (Factory New),0.078,0.078,30.0,0.08,0.067,0.083,-0.025,0.1641791044776119,0.0754285714285714,0.0034992710611188,0.0801666666666666,0.0094941502457507,0.1311280805610118,271.0,38.71428571428572,1058.0,35.266666666666666,2,2,0.0,0.0798571428571428,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.07557142857142858,0.004799267343352236,0.07510747248680541,,,,,-0.9246011877278255,
2018-02-22,AUG | Contractor (Factory New),0.082,0.082,43.0,0.078,0.071,0.08,0.0512820512820513,0.1549295774647889,0.077,0.0036253078686998,0.0802333333333333,0.0094997660789913,0.1311290715918394,280.0,40.0,1043.0,34.766666666666666,3,2,0.0,0.0797142857142857,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.07585714285714286,0.005066589550213227,0.07881118042428978,,,,,-0.7702098448954918,
2018-02-23,AUG | Contractor (Factory New),0.082,0.082,34.0,0.082,0.076,0.087,0.0,0.0789473684210526,0.0778571428571428,0.0039795395077668,0.0800666666666666,0.009423139368361,0.1303207918551589,278.0,39.71428571428572,1046.0,34.86666666666667,4,2,0.0,0.081,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.07614285714285715,0.005303948353054385,0.07881118042428978,,,,,-0.6266462133238656,
2018-02-24,AUG | Contractor (Factory New),0.216,0.216,45.0,0.082,0.071,0.077,1.6341463414634143,2.042253521126761,0.0985714285714285,0.0480233786603898,0.0847,0.0261331845233858,0.3185140329488156,279.0,39.85714285714285,1057.0,35.233333333333334,5,2,0.0,0.0795714285714285,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.08571428571428572,0.03783451531935555,0.19556678354397528,,,,,-0.20219157760162426,
2018-02-25,AUG | Contractor (Factory New),0.085,0.085,29.0,0.216,0.073,0.093,-0.6064814814814814,0.1643835616438358,0.1002857142857142,0.0472885195542496,0.0844333333333333,0.0260879069472598,0.3391608309889206,260.0,37.142857142857146,1062.0,35.4,6,2,0.0,0.0798571428571428,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.08592857142857144,0.03782035326222008,0.08157998699242289,,,,,-0.04650333787459737,
2018-02-26,AUG | Contractor (Factory New),0.073,0.073,25.0,0.085,0.079,0.084,-0.1411764705882354,-0.0759493670886076,0.0994285714285714,0.0477189903583083,0.0840666666666666,0.0261685986547915,0.3398385728911481,243.0,34.714285714285715,1028.0,34.266666666666666,0,2,0.0,0.0825714285714285,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.08585714285714285,0.03784555078586801,0.07045846364856141,,,,,0.07405793770503648,
2018-02-27,AUG | Contractor (Factory New),0.077,0.077,40.0,0.073,0.08,0.083,0.0547945205479452,-0.0374999999999999,0.0989999999999999,0.0479046672345935,0.0838666666666666,0.0261988973474499,0.3397377301012862,246.0,35.142857142857146,1024.0,34.13333333333333,1,2,0.0,0.0839999999999999,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0,1,0,0,0,,,0.08642857142857142,0.03763123556448672,0.07417939817425151,,,,,0.20052649810216833,
