date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2017-09-01,AK-47 | Cartel (Factory New),5.707,5.707,68.0,5.779,5.673,6.129,-0.012458902924381343,0.005993301604089618,5.530571428571429,0.1499760525101612,5.983199999999999,0.33442820853909233,0.03486761798570822,531.0,75.85714285714286,2077.0,69.23333333333333,4,9,0.0,5.931571428571429,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2017-09-11,AUG | Colony (Battle-Scarred),0.454,0.454,7.0,0.475,0.298,0.539,-0.04421052631578937,0.5234899328859062,0.5404285714285715,0.15003319360619327,0.4402333333333333,0.10228577070584591,0.20433836885692336,99.0,14.142857142857142,229.0,7.633333333333334,0,9,0.0,0.40700000000000003,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-09-12,AUG | Colony (Battle-Scarred),0.486,0.486,1.0,0.454,0.412,0.526,0.07048458149779724,0.17961165048543704,0.551,0.14305643242141491,0.43890000000000007,0.10141609011065914,0.204443721434811,97.0,13.857142857142858,227.0,7.566666666666666,1,9,0.0,0.4074285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-09-13,AUG | Colony (Battle-Scarred),0.462,0.462,4.0,0.486,0.596,0.377,-0.0493827160493826,-0.22483221476510062,0.5318571428571429,0.1447099844234555,0.44173333333333337,0.1008328429740143,0.1971380768433844,50.0,7.142857142857143,227.0,7.566666666666666,2,9,0.0,0.40857142857142864,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-09-14,AUG | Colony (Battle-Scarred),0.54,0.54,5.0,0.462,0.882,0.448,0.16883116883116878,-0.3877551020408163,0.48300000000000004,0.03239047479032775,0.44480000000000003,0.10236418644558588,0.19663243259792207,44.0,6.285714285714286,223.0,7.433333333333334,3,9,0.0,0.4064285714285715,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-09-15,AUG | Colony (Battle-Scarred),,0.54,0.0,0.54,0.519,0.496,0.0,0.040462427745664664,0.48600000000000004,0.03632000629326567,0.4462666666666666,0.10339727054209681,0.196081693395553,28.0,4.0,219.0,7.3,4,9,1.0,0.42214285714285715,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-09-16,AUG | Colony (Battle-Scarred),0.496,0.496,9.0,0.54,0.445,0.504,-0.0814814814814816,0.11460674157303363,0.49328571428571427,0.03225219498937481,0.446,0.10325825229329938,0.19695184242202324,29.0,4.142857142857143,225.0,7.5,5,9,0.0,0.43257142857142855,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-09-17,AUG | Colony (Battle-Scarred),0.417,0.417,3.0,0.496,0.475,0.383,-0.15927419354838712,-0.12210526315789472,0.485,0.041894425132025126,0.4471333333333334,0.1027458785331828,0.19392984884082484,29.0,4.142857142857143,227.0,7.566666666666666,6,9,0.0,0.4415714285714286,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-09-18,AUG | Colony (Battle-Scarred),0.479,0.479,2.0,0.417,0.454,0.415,0.14868105515587526,0.05506607929515406,0.48857142857142855,0.040127856882210704,0.4492666666666667,0.102720959670145,0.1949802615197065,24.0,3.4285714285714284,225.0,7.5,0,9,0.0,0.435,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-09-19,AUG | Colony (Battle-Scarred),0.404,0.404,7.0,0.479,0.486,0.422,-0.1565762004175364,-0.16872427983539084,0.47685714285714287,0.049938329314203916,0.4486666666666667,0.1029308289850789,0.19763323553680828,30.0,4.285714285714286,225.0,7.5,1,9,0.0,0.44985714285714284,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-09-20,AUG | Colony (Battle-Scarred),0.456,0.456,13.0,0.404,0.462,0.423,0.1287128712871286,-0.012987012987012991,0.476,0.05023658314131532,0.4497666666666666,0.10282693659196938,0.19861317014146385,39.0,5.571428571428571,231.0,7.7,2,9,0.0,0.4675714285714286,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-09-21,AUG | Colony (Battle-Scarred),0.434,0.434,1.0,0.456,0.54,0.385,-0.04824561403508776,-0.1962962962962963,0.46085714285714285,0.044286175112809745,0.45139999999999997,0.10217227282063042,0.19797502045164223,35.0,5.0,231.0,7.7,3,9,0.0,0.4815714285714286,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-09-22,AUG | Colony (Battle-Scarred),0.411,0.411,2.0,0.434,0.54,0.423,-0.05299539170506917,-0.23888888888888893,0.44242857142857145,0.032893147974516965,0.4509999999999999,0.10230607671753096,0.19791248427560135,37.0,5.285714285714286,224.0,7.466666666666667,4,9,0.0,0.48071428571428576,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-09-23,AUG | Colony (Battle-Scarred),0.401,0.401,16.0,0.411,0.496,0.394,-0.02433090024330886,-0.19153225806451613,0.4288571428571428,0.027073595842383672,0.4512333333333332,0.10218371798981589,0.19742727653826098,44.0,6.285714285714286,237.0,7.9,5,9,0.0,0.47714285714285715,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-09-24,AUG | Colony (Battle-Scarred),0.453,0.453,7.0,0.401,0.417,0.398,0.12967581047381538,0.08633093525179869,0.434,0.02774372515929116,0.4530666666666665,0.10170445199476547,0.19840502918823255,48.0,6.857142857142857,234.0,7.8,6,9,0.0,0.47228571428571436,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-09-25,AUG | Colony (Battle-Scarred),0.426,0.426,2.0,0.453,0.479,0.407,-0.0596026490066226,-0.11064718162839249,0.42642857142857143,0.020790500185401593,0.4536999999999998,0.10147451239925555,0.19896310249101562,48.0,6.857142857142857,219.0,7.3,0,9,0.0,0.4647142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-09-26,AUG | Colony (Battle-Scarred),0.519,0.519,2.0,0.426,0.404,0.419,0.21830985915492973,0.2846534653465347,0.4428571428571429,0.036258707610048936,0.4570333333333332,0.10192136947449026,0.20210668231410026,43.0,6.142857142857143,216.0,7.2,1,9,0.0,0.44257142857142856,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-09-27,AUG | Colony (Battle-Scarred),0.372,0.372,1.0,0.519,0.456,0.435,-0.2832369942196532,-0.1842105263157895,0.4308571428571429,0.04316555694210894,0.4549333333333332,0.10299706576187284,0.2096043778797867,31.0,4.428571428571429,215.0,7.166666666666667,2,9,0.0,0.4111428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-09-28,AUG | Colony (Battle-Scarred),0.426,0.426,2.0,0.372,0.434,0.422,0.14516129032258052,-0.018433179723502335,0.4297142857142857,0.04317312088958754,0.4550666666666665,0.10295692734774523,0.21067467599133294,32.0,4.571428571428571,203.0,6.766666666666667,3,9,0.0,0.3981428571428572,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-09-29,AUG | Colony (Battle-Scarred),,0.426,0.0,0.426,0.411,0.38,0.0,0.03649635036496357,0.4318571428571429,0.042558962700263846,0.4565999999999999,0.10216705274532817,0.20951514898400636,30.0,4.285714285714286,202.0,6.733333333333333,4,9,1.0,0.3972857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-09-30,AUG | Colony (Battle-Scarred),0.437,0.437,2.0,0.426,0.401,0.288,0.025821596244131495,0.08977556109725682,0.437,0.040651831798474085,0.4615666666666665,0.09735867820704132,0.2035505956403376,16.0,2.2857142857142856,202.0,6.733333333333333,5,9,0.0,0.3788571428571429,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-09-01,AUG | Condemned (Factory New),0.684,0.684,20.0,0.717,0.602,0.843,-0.0460251046025103,0.13621262458471772,0.6609999999999999,0.0386079192468518,0.7274999999999998,0.07548587064256905,0.06229998965454268,123.0,17.571428571428573,508.0,16.933333333333334,4,9,0.0,0.6948571428571427,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2017-09-02,AUG | Condemned (Factory New),0.677,0.677,10.0,0.684,0.586,0.796,-0.010233918128654929,0.1552901023890787,0.674,0.02354934030013215,0.7235333333333333,0.07490648985383191,0.06159537763867589,115.0,16.428571428571427,504.0,16.8,5,9,0.0,0.7024285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2017-09-03,AUG | Condemned (Factory New),0.734,0.734,22.0,0.677,0.633,0.771,0.08419497784342678,0.15955766192733023,0.6884285714285715,0.024910451867537382,0.7222999999999999,0.0744178070088067,0.0633188648833793,124.0,17.714285714285715,505.0,16.833333333333332,6,9,0.0,0.698857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2017-09-04,AUG | Condemned (Factory New),0.732,0.732,16.0,0.734,0.659,0.82,-0.0027247956403270157,0.11077389984825481,0.698857142857143,0.02567616221561251,0.7193666666666665,0.07221056401632352,0.06222309698062203,119.0,17.0,503.0,16.766666666666666,0,9,0.0,0.6884285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2017-09-05,AUG | Condemned (Factory New),0.696,0.696,15.0,0.732,0.671,0.74,-0.049180327868852514,0.037257824143069884,0.7024285714285714,0.023169297065958022,0.7179000000000001,0.0722234264856863,0.060318706286876,101.0,14.428571428571429,501.0,16.7,1,9,0.0,0.674,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2017-09-06,AUG | Condemned (Factory New),0.624,0.624,12.0,0.696,0.677,0.796,-0.10344827586206895,-0.07828655834564258,0.6948571428571428,0.035578599391964214,0.7121666666666667,0.07262188987412052,0.06136777505347291,103.0,14.714285714285714,495.0,16.5,2,9,0.0,0.6610000000000001,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2017-09-07,AUG | Condemned (Factory New),0.641,0.641,9.0,0.624,0.717,0.81,0.02724358974358987,-0.105997210599721,0.6839999999999999,0.03863011408584905,0.7065333333333332,0.07135812653245754,0.061516734309007844,104.0,14.857142857142858,483.0,16.1,3,9,0.0,0.6492857142857142,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2017-09-08,AUG | Condemned (Factory New),0.744,0.744,17.0,0.641,0.684,0.859,0.16068642745709827,0.08771929824561386,0.6925714285714284,0.043967056312838655,0.7027000000000001,0.06594854054488242,0.06746096645443533,101.0,14.428571428571429,490.0,16.333333333333332,4,9,0.0,0.6372857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2017-09-09,AUG | Condemned (Factory New),0.727,0.727,24.0,0.744,0.677,0.769,-0.022849462365591378,0.07385524372230412,0.6997142857142858,0.044908523803439376,0.7012999999999999,0.06496468271299416,0.06487509717940809,115.0,16.428571428571427,500.0,16.666666666666668,5,9,0.0,0.6301428571428571,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2017-09-10,AUG | Condemned (Factory New),0.663,0.663,19.0,0.727,0.734,0.752,-0.08803301237964234,-0.09673024523160756,0.6895714285714287,0.04402874756616292,0.6983333333333335,0.0646128642162087,0.06668517562091522,112.0,16.0,503.0,16.766666666666666,6,9,0.0,0.6231428571428571,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2017-09-11,AUG | Condemned (Factory New),0.672,0.672,16.0,0.663,0.732,0.841,0.013574660633484115,-0.08196721311475397,0.6809999999999999,0.04064480286580314,0.6927000000000001,0.059057119243435284,0.06292917219301543,112.0,16.0,506.0,16.866666666666667,0,9,0.0,0.6238571428571428,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2017-09-12,AUG | Condemned (Factory New),0.668,0.668,23.0,0.672,0.696,0.787,-0.005952380952380931,-0.04022988505747116,0.6769999999999999,0.04034848200366401,0.6887333333333332,0.056532547164344964,0.06197857163623633,120.0,17.142857142857142,511.0,17.033333333333335,1,9,0.0,0.634,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2017-09-13,AUG | Condemned (Factory New),0.7,0.7,20.0,0.668,0.624,0.764,0.0479041916167664,0.1217948717948718,0.687857142857143,0.034415231559083034,0.6866,0.054834052680185257,0.062457555062994156,128.0,18.285714285714285,517.0,17.233333333333334,2,9,0.0,0.659,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
