date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2014-02-01,AUG | Colony (Battle-Scarred),0.03,0.03,94.0,0.03,0.03,0.032,0.0,0.0,0.03,0.0,0.031766666666666686,0.003630273941300971,0.12909098402159871,763.0,109.0,3018.0,100.6,5,2,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-02-23,AUG | Colony (Battle-Scarred),0.03,0.03,84.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,557.0,79.57142857142857,2873.0,95.76666666666667,6,2,0.0,0.03214285714285715,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-02-24,AUG | Colony (Battle-Scarred),0.03,0.03,66.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,551.0,78.71428571428571,2836.0,94.53333333333333,0,2,0.0,0.03271428571428572,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-02-25,AUG | Colony (Battle-Scarred),0.03,0.03,103.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,585.0,83.57142857142857,2804.0,93.46666666666667,1,2,0.0,0.03314285714285715,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-02-26,AUG | Colony (Battle-Scarred),0.03,0.03,64.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,591.0,84.42857142857143,2759.0,91.96666666666667,2,2,0.0,0.03328571428571429,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-02-27,AUG | Colony (Battle-Scarred),0.03,0.03,66.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,592.0,84.57142857142857,2724.0,90.8,3,2,0.0,0.032857142857142856,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-02-28,AUG | Colony (Battle-Scarred),0.03,0.03,90.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,599.0,85.57142857142857,2719.0,90.63333333333334,4,2,0.0,0.03314285714285715,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-02-01,AUG | Condemned (Factory New),2.851,2.851,3.0,5.241,2.693,4.272,-0.45601984354130887,0.05867062755291497,3.561428571428571,0.7422823600496082,4.071866666666666,0.8113609033935241,0.22266628144056597,24.0,3.4285714285714284,73.0,2.433333333333333,5,2,0.0,3.329428571428571,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-02,AUG | Condemned (Factory New),2.667,2.667,3.0,2.851,3.547,4.828,-0.06453875833041045,-0.2480969833662251,3.4357142857142855,0.8058755157831607,3.9998333333333327,0.8365692672390547,0.22190787850426164,21.0,3.0,72.0,2.4,6,2,0.0,3.3512857142857135,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-03,AUG | Condemned (Factory New),3.007,3.007,5.0,2.667,3.598,5.279,0.1274840644919386,-0.16425792106725956,3.3512857142857144,0.8153535104105307,3.9240999999999997,0.8200168433229487,0.22245122667181652,22.0,3.142857142857143,76.0,2.533333333333333,0,2,0.0,3.4357142857142855,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-04,AUG | Condemned (Factory New),3.445,3.445,8.0,3.007,3.598,5.136,0.14566012637179915,-0.04252362423568645,3.3294285714285716,0.8104830759038281,3.867733333333333,0.7924297627480235,0.22378519331048813,30.0,4.285714285714286,82.0,2.7333333333333334,1,2,0.0,3.5614285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-05,AUG | Condemned (Factory New),,3.445,0.0,3.445,3.054,5.183,0.0,0.12802881466928628,3.3852857142857142,0.803015337744592,3.8097999999999996,0.7568891772688168,0.2237930298657182,25.0,3.5714285714285716,80.0,2.6666666666666665,2,2,1.0,3.538857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-06,AUG | Condemned (Factory New),4.273,4.273,18.0,3.445,3.041,5.183,0.24034833091436858,0.4051298914830648,3.561285714285714,0.8423188595920725,3.7794666666666656,0.7185102519952113,0.2275559682818676,38.0,5.428571428571429,98.0,3.2666666666666666,3,2,0.0,3.258285714285715,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-07,AUG | Condemned (Factory New),6.001,6.001,6.0,4.273,5.241,4.185,0.4043997191668618,0.14501049418049994,3.6698571428571434,1.070030630879513,3.839999999999999,0.8195229099909288,0.23425953904709962,43.0,6.142857142857143,103.0,3.433333333333333,4,2,0.0,3.4734285714285718,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-08,AUG | Condemned (Factory New),6.683,6.683,10.0,6.001,2.851,5.97,0.11364772537910328,1.3440897930550681,4.2172857142857145,1.430560101527242,3.863766666666666,0.8883943825176344,0.22344922216345642,50.0,7.142857142857143,112.0,3.7333333333333334,5,2,0.0,3.686714285714286,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-09,AUG | Condemned (Factory New),8.755,8.755,5.0,6.683,2.667,4.029,0.3100404010175073,2.282714660667417,5.087000000000001,1.971879451545802,4.021299999999999,1.2493958046458564,0.2190683684812701,52.0,7.428571428571429,115.0,3.8333333333333335,6,2,0.0,3.8222857142857145,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-10,AUG | Condemned (Factory New),9.043,9.043,3.0,8.755,3.007,3.706,0.032895488292404185,2.007316262055204,5.949285714285715,2.182296936341924,4.199199999999999,1.5383790256847194,0.2177855722629184,50.0,7.142857142857143,113.0,3.7666666666666666,0,2,0.0,3.883571428571429,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-11,AUG | Condemned (Factory New),7.734,7.734,4.0,9.043,3.445,3.105,-0.14475284750635842,1.2449927431059509,6.562,1.9864816708370174,4.3534999999999995,1.6490561290224983,0.21723481804019032,46.0,6.571428571428571,113.0,3.7666666666666666,1,2,0.0,3.9298571428571427,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-12,AUG | Condemned (Factory New),6.447,6.447,4.0,7.734,3.445,4.039,-0.16640806826997667,0.8714078374455734,6.990857142857144,1.5414683564308256,4.433766666666665,1.6898928305927832,0.21566551701245829,50.0,7.142857142857143,115.0,3.8333333333333335,2,2,0.0,4.059142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-13,AUG | Condemned (Factory New),5.3,5.3,5.0,6.447,4.273,3.65,-0.17791220722816814,0.2403463608705827,7.1375714285714285,1.3068198976515315,4.488766666666666,1.6903397426421576,0.2178409214909606,37.0,5.285714285714286,119.0,3.966666666666667,3,2,0.0,4.13,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-14,AUG | Condemned (Factory New),4.967,4.967,8.0,5.3,6.001,4.058,-0.06283018867924528,-0.17230461589735058,6.989857142857143,1.474608754752201,4.519066666666666,1.6904935952423943,0.21804109424490603,39.0,5.571428571428571,124.0,4.133333333333334,4,2,0.0,4.051142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-15,AUG | Condemned (Factory New),4.139,4.139,7.0,4.967,6.683,3.995,-0.16670022146164676,-0.38066736495585807,6.626428571428572,1.7860554988291824,4.523866666666667,1.6892026863451157,0.2207434537015282,36.0,5.142857142857143,130.0,4.333333333333333,5,2,0.0,3.9812857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-16,AUG | Condemned (Factory New),4.383,4.383,7.0,4.139,8.755,3.773,0.05895143754530063,-0.49937178754997147,6.001857142857143,1.694591769514452,4.5442,1.6837043564711711,0.2203238843270539,38.0,5.428571428571429,135.0,4.5,6,2,0.0,3.8531428571428568,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-17,AUG | Condemned (Factory New),5.306,5.306,7.0,4.383,9.043,3.598,0.2105863563769108,-0.4132478159902686,5.467999999999999,1.1552446865120332,4.601133333333334,1.6796191380455538,0.22225850511266393,42.0,6.0,139.0,4.633333333333334,0,2,0.0,3.854857142857142,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-18,AUG | Condemned (Factory New),7.304,7.304,2.0,5.306,7.734,3.871,0.37655484357331326,-0.055598655288337184,5.406571428571428,1.0386706967689667,4.715566666666667,1.7417726350537897,0.230441322902678,40.0,5.714285714285714,137.0,4.566666666666666,1,2,0.0,3.7454285714285716,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-19,AUG | Condemned (Factory New),5.002,5.002,4.0,7.304,6.447,4.027,-0.3151697699890471,-0.22413525670854662,5.200142857142858,0.9512964730260681,4.748066666666667,1.7377129592912888,0.23941587248780716,40.0,5.714285714285714,138.0,4.6,2,2,0.0,3.760857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-20,AUG | Condemned (Factory New),3.793,3.793,3.0,5.002,5.3,4.547,-0.24170331867253092,-0.28433962264150936,4.984857142857144,1.0677345080083516,4.722933333333333,1.745872884516192,0.24374894904476244,38.0,5.428571428571429,139.0,4.633333333333334,3,2,0.0,3.7974285714285716,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-21,AUG | Condemned (Factory New),4.797,4.797,4.0,3.793,4.967,4.547,0.264698128130767,-0.034225890879806764,4.960571428571428,1.0697958225945812,4.7312666666666665,1.7456098635020243,0.24754626133435317,34.0,4.857142857142857,143.0,4.766666666666667,4,2,0.0,4.079571428571429,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-22,AUG | Condemned (Factory New),3.539,3.539,5.0,4.797,4.139,4.547,-0.2622472378569939,-0.14496255134090363,4.874857142857143,1.1529898312736362,4.697666666666666,1.7584869506355616,0.2530570498857035,32.0,4.571428571428571,148.0,4.933333333333334,5,2,0.0,4.097714285714285,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-23,AUG | Condemned (Factory New),3.474,3.474,8.0,3.539,4.383,3.277,-0.01836677027408873,-0.20739219712525658,4.745,1.2483209294316677,4.704233333333331,1.753530375810151,0.24695177654090575,33.0,4.714285714285714,154.0,5.133333333333334,6,2,0.0,4.316714285714285,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-24,AUG | Condemned (Factory New),3.587,3.587,8.0,3.474,5.306,2.693,0.032527345998848656,-0.3239728609121749,4.499428571428572,1.2824219115344504,4.734033333333332,1.7264855725496875,0.24387901685916352,34.0,4.857142857142857,158.0,5.266666666666667,0,2,0.0,4.480142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-25,AUG | Condemned (Factory New),3.262,3.262,6.0,3.587,7.304,3.547,-0.09060496236409266,-0.553395399780942,3.922,0.6373924559148332,4.724533333333332,1.733759878286366,0.2392639669820267,38.0,5.428571428571429,158.0,5.266666666666667,1,2,0.0,4.770285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-26,AUG | Condemned (Factory New),3.344,3.344,6.0,3.262,5.002,3.598,0.02513795217657866,-0.3314674130347861,3.6851428571428575,0.4809007704510444,4.7160666666666655,1.7398500305741553,0.23925669439640226,40.0,5.714285714285714,160.0,5.333333333333333,2,2,0.0,4.994999999999999,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-27,AUG | Condemned (Factory New),4.051,4.051,8.0,3.344,3.793,3.598,0.21142344497607657,0.06802003691009761,3.7220000000000004,0.49735988694591876,4.731166666666666,1.7320291006664854,0.24152576605231285,45.0,6.428571428571429,168.0,5.6,3,2,0.0,5.109142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-28,AUG | Condemned (Factory New),3.316,3.316,3.0,4.051,4.797,3.054,-0.18143668230066656,-0.30873462580779654,3.510428571428571,0.24710949403213217,4.7399,1.7241931900650422,0.24234928421026283,44.0,6.285714285714286,166.0,5.533333333333333,4,2,0.0,4.866571428571428,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-02-01,AUG | Contractor (Factory New),0.26,0.26,15.0,0.314,0.251,0.282,-0.1719745222929936,0.03585657370517925,0.31957142857142856,0.04268441382604978,0.4217333333333333,0.1474489591538562,0.22288106567168142,75.0,10.714285714285714,259.0,8.633333333333333,5,2,0.0,0.3037142857142857,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-02-02,AUG | Contractor (Factory New),0.285,0.285,13.0,0.26,0.358,0.341,0.09615384615384603,-0.2039106145251397,0.30914285714285716,0.04090207319729326,0.4198666666666666,0.14880742215658763,0.22063002269270257,74.0,10.571428571428571,263.0,8.766666666666667,6,2,0.0,0.3098571428571429,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-02-03,AUG | Contractor (Factory New),0.3,0.3,10.0,0.285,0.295,0.331,0.05263157894736836,0.016949152542372836,0.3098571428571429,0.04069197383629698,0.41883333333333334,0.1495268277675355,0.22053011576934292,77.0,11.0,260.0,8.666666666666666,0,2,0.0,0.3091428571428571,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-02-04,AUG | Contractor (Factory New),0.252,0.252,20.0,0.3,0.295,0.471,-0.15999999999999992,-0.1457627118644067,0.30371428571428577,0.04543980094811246,0.41153333333333336,0.1521251093307377,0.20967962411357485,86.0,12.285714285714286,273.0,9.1,1,2,0.0,0.31957142857142856,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-02-05,AUG | Contractor (Factory New),0.298,0.298,12.0,0.252,0.4,0.44,0.18253968253968256,-0.2550000000000001,0.28914285714285715,0.023080161991438024,0.40679999999999994,0.15336979276680704,0.21174494903178503,89.0,12.714285714285714,277.0,9.233333333333333,2,2,0.0,0.3182857142857142,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-02-06,AUG | Contractor (Factory New),0.377,0.377,43.0,0.298,0.315,0.57,0.2651006711409396,0.1968253968253968,0.29800000000000004,0.038228635490016795,0.4003666666666667,0.15040844021825664,0.21044674170029326,120.0,17.142857142857142,316.0,10.533333333333333,3,2,0.0,0.3234285714285714,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-02-07,AUG | Contractor (Factory New),0.721,0.721,25.0,0.377,0.314,0.569,0.9124668435013261,1.2961783439490446,0.35614285714285715,0.15364098092764236,0.40543333333333337,0.15835396707657465,0.26564745165420695,138.0,19.714285714285715,334.0,11.133333333333333,4,2,0.0,0.31742857142857145,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-02-08,AUG | Contractor (Factory New),0.692,0.692,23.0,0.721,0.26,0.488,-0.04022191400832176,1.6615384615384614,0.4178571428571428,0.1859857356830115,0.41223333333333334,0.1659513349013968,0.2639454011392144,146.0,20.857142857142858,354.0,11.8,5,2,0.0,0.30885714285714283,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-02-09,AUG | Contractor (Factory New),0.69,0.69,31.0,0.692,0.285,0.651,-0.0028901734104046506,1.4210526315789473,0.47571428571428565,0.1982471143985378,0.41353333333333336,0.16795728292899026,0.25842546237125136,164.0,23.428571428571427,379.0,12.633333333333333,6,2,0.0,0.3165714285714286,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-02-10,AUG | Contractor (Factory New),0.683,0.683,12.0,0.69,0.3,0.876,-0.010144927536231751,1.2766666666666668,0.5304285714285715,0.19502736594998082,0.4071,0.15316491112523128,0.2518202441865795,166.0,23.714285714285715,378.0,12.6,0,2,0.0,0.32399999999999995,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-02-11,AUG | Contractor (Factory New),0.653,0.653,27.0,0.683,0.252,0.821,-0.04392386530014647,1.5912698412698414,0.5877142857142859,0.1607035551973298,0.4015,0.14047508675918302,0.25163697330759394,173.0,24.714285714285715,403.0,13.433333333333334,1,2,0.0,0.32628571428571423,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-02-12,AUG | Contractor (Factory New),1.269,1.269,32.0,0.653,0.298,0.423,0.9433384379785603,3.2583892617449663,0.7264285714285713,0.24678032865738078,0.4297000000000001,0.2097803851650578,0.2845136750415806,193.0,27.571428571428573,427.0,14.233333333333333,2,2,0.0,0.34814285714285714,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-02-13,AUG | Contractor (Factory New),0.824,0.824,13.0,1.269,0.377,0.377,-0.3506698187549251,1.1856763925729443,0.7902857142857141,0.20184131977210942,0.4446,0.22107835714967664,0.292717556013499,163.0,23.285714285714285,426.0,14.2,3,2,0.0,0.3611428571428571,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-02-14,AUG | Contractor (Factory New),0.748,0.748,17.0,0.824,0.721,0.465,-0.09223300970873782,0.03744798890429957,0.7941428571428572,0.20073538272449878,0.4540333333333333,0.22768655110821884,0.2921182665201264,155.0,22.142857142857142,439.0,14.633333333333333,4,2,0.0,0.3882857142857143,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-02-15,AUG | Contractor (Factory New),0.457,0.457,22.0,0.748,0.692,0.463,-0.3890374331550802,-0.3395953757225433,0.7605714285714286,0.2321962575943383,0.45383333333333337,0.2276812220822984,0.30244073231860547,154.0,22.0,456.0,15.2,5,2,0.0,0.4061428571428571,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-02-16,AUG | Contractor (Factory New),0.394,0.394,28.0,0.457,0.69,0.441,-0.137855579868709,-0.42898550724637674,0.7182857142857142,0.2657290318488872,0.4522666666666667,0.22792570914420532,0.30370635641455107,151.0,21.571428571428573,472.0,15.733333333333333,6,2,0.0,0.4101428571428571,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-02-17,AUG | Contractor (Factory New),0.497,0.497,16.0,0.394,0.683,0.404,0.26142131979695415,-0.2723279648609078,0.6917142857142856,0.2769897957304122,0.45536666666666664,0.22788059495173243,0.3055886663053586,155.0,22.142857142857142,482.0,16.066666666666666,0,2,0.0,0.421,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-02-18,AUG | Contractor (Factory New),0.413,0.413,14.0,0.497,0.653,0.374,-0.16901408450704225,-0.36753445635528337,0.6574285714285715,0.2939916700194349,0.4566666666666667,0.22752367398190065,0.30728684416470625,142.0,20.285714285714285,486.0,16.2,1,2,0.0,0.4848571428571429,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-02-19,AUG | Contractor (Factory New),0.432,0.432,15.0,0.413,1.269,0.347,0.04600484261501214,-0.6595744680851063,0.5378571428571428,0.16112765885775038,0.4595,0.2266680024470444,0.30656024181455116,125.0,17.857142857142858,494.0,16.466666666666665,2,2,0.0,0.5522857142857143,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-02-20,AUG | Contractor (Factory New),0.368,0.368,14.0,0.432,0.824,0.349,-0.14814814814814814,-0.5533980582524272,0.4727142857142857,0.11892580434361379,0.46013333333333334,0.22638473643090182,0.3084639402455464,126.0,18.0,496.0,16.533333333333335,3,2,0.0,0.5822857142857144,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-02-21,AUG | Contractor (Factory New),0.364,0.364,22.0,0.368,0.748,0.34,-0.010869565217391353,-0.5133689839572193,0.4178571428571428,0.04468118354817054,0.46093333333333336,0.22600087512121617,0.30836892956587386,131.0,18.714285714285715,515.0,17.166666666666668,4,2,0.0,0.585857142857143,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
