date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2016-05-01,AK-47 | Cartel (Factory New),4.792,4.792,220.0,4.807,4.491,4.271,-0.003120449344705789,0.0670229347584057,4.768571428571429,0.14621301206787035,4.630366666666666,0.15101754497040704,0.02963307125356558,1360.0,194.28571428571428,5496.0,183.2,6,5,0.0,4.725714285714285,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-05-18,AK-47 | Cartel (Factory New),4.267,4.267,140.0,4.209,4.643,4.516,0.013779995248277777,-0.08098212362696522,4.358714285714286,0.10768036601205343,4.5947666666666676,0.1818463973308854,0.025750213722903086,1126.0,160.85714285714286,5110.0,170.33333333333334,2,5,0.0,4.598571428571428,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-05-19,AK-47 | Cartel (Factory New),3.951,3.951,134.0,4.267,4.425,4.484,-0.07405671431919392,-0.10711864406779659,4.2909999999999995,0.17357830674202512,4.577,0.2148441295451193,0.028849261876699422,1107.0,158.14285714285714,5092.0,169.73333333333332,3,5,0.0,4.608428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-05-20,AK-47 | Cartel (Factory New),4.13,4.13,143.0,3.951,4.473,4.546,0.04530498607947342,-0.07668231611893583,4.242,0.1633995978312939,4.563133333333332,0.22933377906933433,0.030019584249774786,1088.0,155.42857142857142,5088.0,169.6,4,5,0.0,4.640428571428572,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-05-21,AK-47 | Cartel (Factory New),4.173,4.173,173.0,4.13,4.524,4.499,0.010411622276029098,-0.07758620689655171,4.191857142857143,0.11620969786360791,4.552266666666666,0.23960856041097997,0.030075527822456066,1080.0,154.28571428571428,5118.0,170.6,5,5,0.0,4.660857142857142,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-05-22,AK-47 | Cartel (Factory New),4.017,4.017,186.0,4.173,4.314,4.538,-0.03738317757009335,-0.06884561891515983,4.149428571428571,0.11807244403677064,4.5348999999999995,0.25817479221127176,0.030658962010422678,1076.0,153.71428571428572,5140.0,171.33333333333334,6,5,0.0,4.688857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-05-23,AK-47 | Cartel (Factory New),3.979,3.979,147.0,4.017,4.299,4.602,-0.009459795867562959,-0.0744359153291464,4.103714285714285,0.11315818799452416,4.5141333333333336,0.2763579482402407,0.03049720552231851,1077.0,153.85714285714286,5111.0,170.36666666666667,0,5,0.0,4.7,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-05-24,AK-47 | Cartel (Factory New),4.059,4.059,138.0,3.979,4.209,4.491,0.02010555415933646,-0.035637918745545116,4.082285714285715,0.105107719283891,4.499733333333333,0.288189860258052,0.030575615813006683,1061.0,151.57142857142858,5068.0,168.93333333333334,1,5,0.0,4.708285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-05-25,AK-47 | Cartel (Factory New),3.939,3.939,149.0,4.059,4.267,4.617,-0.029563932002956372,-0.07686899460979613,4.035428571428572,0.08313131976896919,4.477133333333333,0.3042449378744406,0.030380212933303036,1070.0,152.85714285714286,5056.0,168.53333333333333,2,5,0.0,4.698857142857142,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-05-26,AK-47 | Cartel (Factory New),3.835,3.835,153.0,3.939,3.951,4.68,-0.02640264026402639,-0.029359655783345984,4.018857142857143,0.10656779005661617,4.448966666666666,0.32271395831120925,0.030419570211084192,1089.0,155.57142857142858,5048.0,168.26666666666668,3,5,0.0,4.703857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-05-27,AK-47 | Cartel (Factory New),3.936,3.936,173.0,3.835,4.13,4.628,0.026336375488917874,-0.04697336561743337,3.9911428571428575,0.09901865418975876,4.4259,0.333638961553753,0.03095400264433565,1119.0,159.85714285714286,5078.0,169.26666666666668,4,5,0.0,4.667000000000001,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-05-28,AK-47 | Cartel (Factory New),4.048,4.048,171.0,3.936,4.173,4.776,0.028455284552845628,-0.029954469206805667,3.9732857142857148,0.07227074943910439,4.401633333333333,0.33376743233708245,0.03082021967818147,1117.0,159.57142857142858,5019.0,167.3,5,5,0.0,4.631571428571428,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-05-29,AK-47 | Cartel (Factory New),4.038,4.038,161.0,4.048,4.017,5.08,-0.0024703557312252267,0.005227781926810948,3.9762857142857144,0.07442678912042035,4.3669,0.31505960811672873,0.028072329787304107,1092.0,156.0,4965.0,165.5,6,5,0.0,4.5688571428571425,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-05-30,AK-47 | Cartel (Factory New),4.014,4.014,177.0,4.038,3.979,4.807,-0.005943536404160454,0.008796179944709825,3.9812857142857143,0.07560747182599337,4.340466666666666,0.31025610209774906,0.026710378153454707,1122.0,160.28571428571428,4912.0,163.73333333333332,0,5,0.0,4.519714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-05-31,AK-47 | Cartel (Factory New),4.759,4.759,127.0,4.014,4.059,4.792,0.18560039860488287,0.17245627001724562,4.081285714285714,0.285060251418495,4.339366666666666,0.30870789681437627,0.04350436650018536,1111.0,158.71428571428572,4819.0,160.63333333333333,1,5,0.0,4.4667142857142865,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-05-01,AUG | Colony (Battle-Scarred),0.138,0.138,9.0,0.13,0.12,0.138,0.06153846153846154,0.15000000000000013,0.12428571428571429,0.00747785847331566,0.1686666666666667,0.15633752659621494,1.130570426384235,59.0,8.428571428571429,257.0,8.566666666666666,6,5,0.0,0.12828571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-02,AUG | Colony (Battle-Scarred),0.107,0.107,4.0,0.138,0.117,0.149,-0.2246376811594204,-0.0854700854700855,0.12285714285714286,0.00943289943955382,0.1672666666666667,0.15669501871115396,1.1333260942072974,57.0,8.142857142857142,251.0,8.366666666666667,0,5,0.0,0.12942857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-03,AUG | Colony (Battle-Scarred),0.115,0.115,15.0,0.107,0.126,0.114,0.07476635514018692,-0.08730158730158721,0.12128571428571429,0.009691148917798077,0.1673,0.1566837898443869,1.1304519892447549,64.0,9.142857142857142,256.0,8.533333333333333,1,5,0.0,0.126,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-04,AUG | Colony (Battle-Scarred),0.142,0.142,7.0,0.115,0.125,0.142,0.23478260869565193,0.1359999999999999,0.12371428571428571,0.012138654734998859,0.16730000000000003,0.15668378984438694,1.130451950390776,67.0,9.571428571428571,253.0,8.433333333333334,2,5,0.0,0.12371428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-05,AUG | Colony (Battle-Scarred),0.131,0.131,6.0,0.142,0.115,0.123,-0.07746478873239426,0.13913043478260878,0.126,0.011783766072743588,0.16756666666666667,0.1566149595522585,1.1298762412064978,56.0,8.0,255.0,8.5,3,5,0.0,0.12128571428571429,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-06,AUG | Colony (Battle-Scarred),0.143,0.143,8.0,0.131,0.119,0.117,0.09160305343511443,0.2016806722689075,0.12942857142857142,0.012703848043094688,0.16843333333333332,0.15640453602401974,1.12895352835981,58.0,8.285714285714286,255.0,8.5,4,5,0.0,0.12285714285714286,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-07,AUG | Colony (Battle-Scarred),0.122,0.122,4.0,0.143,0.13,0.126,-0.14685314685314677,-0.06153846153846154,0.12828571428571428,0.01295833196622693,0.16830000000000003,0.15644235360029585,1.1307867828851796,53.0,7.571428571428571,254.0,8.466666666666667,5,5,0.0,0.12428571428571429,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-08,AUG | Colony (Battle-Scarred),0.135,0.135,15.0,0.122,0.138,0.129,0.10655737704918034,-0.021739130434782594,0.12785714285714286,0.012676508886559435,0.1685,0.15639581196438737,1.1303593714244389,59.0,8.428571428571429,261.0,8.7,6,5,0.0,0.1217142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-09,AUG | Colony (Battle-Scarred),0.111,0.111,3.0,0.135,0.107,0.618,-0.1777777777777778,0.03738317757009346,0.12842857142857142,0.011782034057437288,0.1516,0.13247354452870963,0.9199167321111323,58.0,8.285714285714286,253.0,8.433333333333334,0,5,0.0,0.12185714285714286,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-10,AUG | Colony (Battle-Scarred),0.13,0.13,7.0,0.111,0.115,0.142,0.1711711711711712,0.13043478260869557,0.1305714285714286,0.010431506436302102,0.15119999999999997,0.13252003622094283,0.9053140106742332,50.0,7.142857142857143,240.0,8.0,1,5,0.0,0.12242857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-11,AUG | Colony (Battle-Scarred),0.131,0.131,5.0,0.13,0.142,0.127,0.007692307692307665,-0.07746478873239426,0.129,0.009365590516047862,0.15133333333333335,0.13249763100607578,0.9045137248185717,48.0,6.857142857142857,235.0,7.833333333333333,2,5,0.0,0.12257142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-12,AUG | Colony (Battle-Scarred),0.126,0.126,11.0,0.131,0.131,0.128,-0.038167938931297773,-0.038167938931297773,0.12828571428571428,0.009376479475098249,0.1512666666666667,0.1325098570756992,0.904783479611782,53.0,7.571428571428571,238.0,7.933333333333334,3,5,0.0,0.12328571428571429,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-13,AUG | Colony (Battle-Scarred),0.125,0.125,6.0,0.126,0.143,0.124,-0.007936507936507908,-0.12587412587412583,0.12571428571428572,0.007205440121667712,0.1513,0.13250311946013446,0.9046434043691721,51.0,7.285714285714286,233.0,7.766666666666667,4,5,0.0,0.12457142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-14,AUG | Colony (Battle-Scarred),0.119,0.119,9.0,0.125,0.122,0.146,-0.04800000000000004,-0.024590163934426257,0.12528571428571428,0.007496938150515389,0.1504,0.13262769946985684,0.9052694879664593,56.0,8.0,237.0,7.9,5,5,0.0,0.12685714285714286,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-15,AUG | Colony (Battle-Scarred),0.105,0.105,13.0,0.119,0.135,0.863,-0.11764705882352944,-0.22222222222222232,0.121,0.009118270512704543,0.1251333333333333,0.009684122170967393,0.1835005421184861,54.0,7.714285714285714,244.0,8.133333333333333,6,5,0.0,0.12642857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-16,AUG | Colony (Battle-Scarred),0.116,0.116,13.0,0.105,0.111,0.137,0.10476190476190483,0.04504504504504503,0.1217142857142857,0.008480469759803334,0.1244333333333333,0.00955923055945869,0.10689028165899378,64.0,9.142857142857142,251.0,8.366666666666667,0,5,0.0,0.12728571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-17,AUG | Colony (Battle-Scarred),0.112,0.112,6.0,0.116,0.13,0.117,-0.034482758620689724,-0.13846153846153852,0.11914285714285713,0.00830539534499922,0.12426666666666666,0.00972945128063357,0.10362894722059145,63.0,9.0,250.0,8.333333333333334,1,5,0.0,0.233,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-18,AUG | Colony (Battle-Scarred),0.106,0.106,9.0,0.112,0.131,0.133,-0.0535714285714286,-0.19083969465648865,0.11557142857142856,0.007798482322260675,0.12336666666666665,0.010120880506271291,0.10110183635554869,67.0,9.571428571428571,250.0,8.333333333333334,2,5,0.0,0.2372857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-19,AUG | Colony (Battle-Scarred),0.093,0.093,9.0,0.106,0.126,0.135,-0.12264150943396224,-0.26190476190476186,0.11085714285714285,0.00978962382800675,0.12196666666666665,0.011256060096183249,0.1033087840912756,65.0,9.285714285714286,253.0,8.433333333333334,3,5,0.0,0.2364285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-20,AUG | Colony (Battle-Scarred),0.094,0.094,19.0,0.093,0.125,0.13,0.010752688172043001,-0.248,0.10642857142857141,0.009393875555870627,0.12076666666666666,0.012213880992088014,0.10320092063642489,78.0,11.142857142857142,268.0,8.933333333333334,4,5,0.0,0.23542857142857146,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-21,AUG | Colony (Battle-Scarred),0.115,0.115,13.0,0.094,0.119,0.116,0.2234042553191491,-0.03361344537815114,0.10585714285714286,0.0087084289452161,0.12073333333333332,0.012228200558090667,0.10919646705375957,82.0,11.714285714285714,276.0,9.2,5,5,0.0,0.2345714285714286,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-22,AUG | Colony (Battle-Scarred),0.101,0.101,14.0,0.115,0.105,0.123,-0.12173913043478257,-0.03809523809523796,0.10528571428571429,0.008875556895433755,0.12000000000000001,0.012720062892926277,0.11103440347586982,83.0,11.857142857142858,271.0,9.033333333333333,6,5,0.0,0.23814285714285716,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-23,AUG | Colony (Battle-Scarred),0.123,0.123,14.0,0.101,0.116,0.131,0.2178217821782178,0.06034482758620685,0.10628571428571429,0.010305536455355105,0.11973333333333332,0.01256962829822567,0.11724837044756947,84.0,12.0,280.0,9.333333333333334,0,5,0.0,0.3068571428571429,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-24,AUG | Colony (Battle-Scarred),0.085,0.085,10.0,0.123,0.112,0.12,-0.3089430894308942,-0.2410714285714285,0.10242857142857142,0.012303973142933983,0.11856666666666665,0.014030165913329591,0.12925950046078916,88.0,12.571428571428571,279.0,9.3,1,5,0.0,0.202,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-25,AUG | Colony (Battle-Scarred),0.133,0.133,5.0,0.085,0.106,0.117,0.5647058823529412,0.2547169811320755,0.10628571428571429,0.01637693749248171,0.11909999999999998,0.014262655199272447,0.16443957296326606,84.0,12.0,278.0,9.266666666666667,2,5,0.0,0.19914285714285715,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-26,AUG | Colony (Battle-Scarred),0.099,0.099,3.0,0.133,0.093,0.126,-0.2556390977443609,0.06451612903225823,0.10714285714285714,0.015806224555341402,0.11820000000000001,0.014645590917861023,0.17109208401717713,78.0,11.142857142857142,273.0,9.1,3,5,0.0,0.19814285714285715,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-27,AUG | Colony (Battle-Scarred),0.105,0.105,11.0,0.099,0.094,0.125,0.06060606060606055,0.11702127659574457,0.10871428571428572,0.014944796377853738,0.11753333333333334,0.014775505255508373,0.1713511469314993,70.0,10.0,280.0,9.333333333333334,4,5,0.0,0.19742857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-28,AUG | Colony (Battle-Scarred),0.116,0.116,12.0,0.105,0.115,0.115,0.10476190476190483,0.008695652173912993,0.10885714285714286,0.015008840932012338,0.11756666666666667,0.014770879760152707,0.1713956687403415,69.0,9.857142857142858,275.0,9.166666666666666,5,5,0.0,0.19957142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-29,AUG | Colony (Battle-Scarred),0.153,0.153,8.0,0.116,0.101,0.119,0.3189655172413792,0.5148514851485146,0.1162857142857143,0.02096741884594345,0.11870000000000001,0.016083428324417236,0.17991187157291985,63.0,9.0,277.0,9.233333333333333,6,5,0.0,0.19557142857142856,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-30,AUG | Colony (Battle-Scarred),0.157,0.157,10.0,0.153,0.123,0.13,0.026143790849673332,0.2764227642276422,0.12114285714285715,0.025424558270800028,0.11960000000000001,0.017392718783061683,0.17946052363000883,59.0,8.428571428571429,278.0,9.266666666666667,0,5,0.0,0.1285714285714286,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-31,AUG | Colony (Battle-Scarred),0.129,0.129,1.0,0.157,0.085,0.138,-0.17834394904458595,0.5176470588235293,0.12742857142857142,0.02071477831926585,0.11930000000000002,0.017148663699153546,0.18281058756241056,50.0,7.142857142857143,270.0,9.0,1,5,0.0,0.12985714285714287,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-05-01,AUG | Condemned (Factory New),1.19,1.19,19.0,1.069,1.152,1.089,0.11318989710009353,0.03298611111111116,1.098142857142857,0.04934840733116367,1.1174666666666666,0.03915501954482406,0.05012104747817221,128.0,18.285714285714285,569.0,18.966666666666665,6,5,0.0,0.9831428571428571,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2016-05-02,AUG | Condemned (Factory New),1.079,1.079,18.0,1.19,1.12,1.13,-0.09327731092436975,-0.03660714285714295,1.0922857142857143,0.04883708861602823,1.1157666666666668,0.03967760353426377,0.05265450450281814,132.0,18.857142857142858,559.0,18.633333333333333,0,5,0.0,1.015,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2016-05-03,AUG | Condemned (Factory New),1.029,1.029,15.0,1.079,1.126,1.084,-0.046339202965709037,-0.08614564831261096,1.0784285714285713,0.05101780401517309,1.1139333333333334,0.04228784958143676,0.05280851286976195,137.0,19.571428571428573,549.0,18.3,1,5,0.0,1.0502857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2016-05-04,AUG | Condemned (Factory New),0.956,0.956,13.0,1.029,1.03,1.038,-0.07094266277939743,-0.07184466019417479,1.0678571428571428,0.06555353008131941,1.1112000000000004,0.04919376654279144,0.053804292500013215,130.0,18.571428571428573,545.0,18.166666666666668,2,5,0.0,1.0678571428571428,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2016-05-05,AUG | Condemned (Factory New),0.932,0.932,22.0,0.956,1.055,1.155,-0.025104602510460206,-0.11658767772511835,1.0502857142857143,0.08125043170999906,1.1037666666666672,0.058062428088700824,0.049591620358178684,132.0,18.857142857142858,554.0,18.466666666666665,3,5,0.0,1.0784285714285713,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2016-05-06,AUG | Condemned (Factory New),0.85,0.85,18.0,0.932,1.097,1.152,-0.08798283261802586,-0.22515952597994526,1.0150000000000001,0.10380476179553887,1.0937000000000003,0.0730680732832975,0.05172491436438066,125.0,17.857142857142858,558.0,18.6,4,5,0.0,1.0922857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2016-05-07,AUG | Condemned (Factory New),0.846,0.846,21.0,0.85,1.069,1.142,-0.004705882352941226,-0.2086061739943873,0.9831428571428571,0.1158625152885073,1.0838333333333336,0.08490586290448708,0.05172999577614227,126.0,18.0,561.0,18.7,5,5,0.0,1.098142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2016-05-08,AUG | Condemned (Factory New),0.829,0.829,19.0,0.846,1.19,1.119,-0.02009456264775411,-0.30336134453781516,0.9315714285714284,0.08969927080903985,1.074166666666667,0.09611974591911672,0.05172965808215182,126.0,18.0,560.0,18.666666666666668,6,5,0.0,1.0927142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2016-05-09,AUG | Condemned (Factory New),0.881,0.881,31.0,0.829,1.079,1.091,0.06272617611580222,-0.18350324374420757,0.9032857142857142,0.06712826589174378,1.0671666666666668,0.10209965175694229,0.05317939520817428,139.0,19.857142857142858,569.0,18.966666666666665,0,5,0.0,1.104142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2016-05-10,AUG | Condemned (Factory New),0.975,0.975,21.0,0.881,1.029,1.136,0.1066969353007945,-0.05247813411078717,0.8955714285714286,0.05407100396134472,1.0618000000000003,0.10257075606623947,0.05631036134933295,145.0,20.714285714285715,567.0,18.9,1,5,0.0,1.1092857142857142,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2016-05-11,AUG | Condemned (Factory New),0.985,0.985,13.0,0.975,0.956,1.137,0.01025641025641022,0.030334728033472924,0.8997142857142857,0.05939147193642797,1.0567333333333335,0.10248509918790905,0.05635981932421896,145.0,20.714285714285715,561.0,18.7,2,5,0.0,1.121,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
