date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2014-10-01,AUG | Colony (Battle-Scarred),0.03,0.03,43.0,0.03,0.03,0.032,0.0,0.0,0.03014285714285714,0.00034992710611188283,0.03060000000000002,0.00202649122047609,0.08578610917300511,303.0,43.285714285714285,1551.0,51.7,2,10,0.0,0.03014285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-02,AUG | Colony (Battle-Scarred),0.03,0.03,39.0,0.03,0.03,0.032,0.0,0.0,0.03014285714285714,0.00034992710611188283,0.030533333333333353,0.002012185103038209,0.08578610917300511,310.0,44.285714285714285,1533.0,51.1,3,10,0.0,0.03014285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-03,AUG | Colony (Battle-Scarred),0.03,0.03,41.0,0.03,0.03,0.032,0.0,0.0,0.03014285714285714,0.00034992710611188283,0.030466666666666687,0.001995550606279436,0.08578610917300511,297.0,42.42857142857143,1499.0,49.96666666666667,4,10,0.0,0.03014285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-04,AUG | Colony (Battle-Scarred),0.031,0.031,38.0,0.03,0.031,0.03,0.03333333333333344,0.0,0.03014285714285714,0.0003499271061118829,0.03050000000000002,0.0019958289839896943,0.08513004515125656,296.0,42.285714285714285,1470.0,49.0,5,10,0.0,0.03014285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-05,AUG | Colony (Battle-Scarred),0.03,0.03,46.0,0.031,0.03,0.03,-0.032258064516129115,0.0,0.03014285714285714,0.0003499271061118829,0.03050000000000002,0.0019958289839896943,0.08538425865476745,284.0,40.57142857142857,1464.0,48.8,6,10,0.0,0.03014285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-06,AUG | Colony (Battle-Scarred),0.03,0.03,39.0,0.03,0.03,0.032,0.0,0.0,0.03014285714285714,0.00034992710611188283,0.030433333333333354,0.0019779338265529076,0.08457478945824717,278.0,39.714285714285715,1436.0,47.86666666666667,0,10,0.0,0.03014285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-07,AUG | Colony (Battle-Scarred),0.03,0.03,31.0,0.03,0.03,0.03,0.0,0.0,0.03014285714285714,0.00034992710611188283,0.030433333333333354,0.001977933826552908,0.08374404586161055,277.0,39.57142857142857,1412.0,47.06666666666667,1,10,0.0,0.03014285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-08,AUG | Colony (Battle-Scarred),0.03,0.03,50.0,0.03,0.03,0.03,0.0,0.0,0.03014285714285714,0.00034992710611188283,0.030433333333333354,0.001977933826552908,0.08374404586161055,284.0,40.57142857142857,1390.0,46.333333333333336,2,10,0.0,0.03014285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-09,AUG | Colony (Battle-Scarred),0.03,0.03,42.0,0.03,0.03,0.041,0.0,0.0,0.03014285714285714,0.00034992710611188283,0.030066666666666686,0.0002494438257849297,0.04963980146020487,287.0,41.0,1379.0,45.96666666666667,3,10,0.0,0.03014285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-10,AUG | Colony (Battle-Scarred),0.036,0.036,68.0,0.03,0.03,0.03,0.19999999999999996,0.19999999999999996,0.031,0.0020701966780270623,0.030266666666666685,0.0010934146311237813,0.037833506466276264,314.0,44.857142857142854,1402.0,46.733333333333334,4,10,0.0,0.03014285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-11,AUG | Colony (Battle-Scarred),0.035,0.035,34.0,0.036,0.031,0.03,-0.027777777777777568,0.12903225806451624,0.03157142857142857,0.0024989793835051293,0.030433333333333354,0.0013828312341794364,0.03832382373369803,310.0,44.285714285714285,1373.0,45.766666666666666,5,10,0.0,0.03014285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-12,AUG | Colony (Battle-Scarred),0.03,0.03,48.0,0.035,0.03,0.03,-0.14285714285714302,0.0,0.03157142857142857,0.0024989793835051293,0.030433333333333354,0.0013828312341794364,0.04670833190292886,312.0,44.57142857142857,1374.0,45.8,6,10,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-13,AUG | Colony (Battle-Scarred),0.031,0.031,32.0,0.03,0.03,0.03,0.03333333333333344,0.03333333333333344,0.031714285714285716,0.002432769480846629,0.030466666666666687,0.0013840359661351134,0.047065233964592744,305.0,43.57142857142857,1310.0,43.666666666666664,0,10,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-14,AUG | Colony (Battle-Scarred),0.03,0.03,30.0,0.031,0.03,0.03,-0.032258064516129115,0.0,0.031714285714285716,0.0024327694808466294,0.030466666666666687,0.0013840359661351134,0.04746909316876524,304.0,43.42857142857143,1283.0,42.766666666666666,1,10,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-15,AUG | Colony (Battle-Scarred),0.03,0.03,42.0,0.03,0.03,0.03,0.0,0.0,0.031714285714285716,0.002432769480846629,0.030466666666666687,0.0013840359661351134,0.04746909316876524,296.0,42.285714285714285,1282.0,42.733333333333334,2,10,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-16,AUG | Colony (Battle-Scarred),0.033,0.033,58.0,0.03,0.03,0.03,0.10000000000000009,0.10000000000000009,0.03214285714285715,0.0023560603574958065,0.030566666666666686,0.0014533486237727766,0.0506783445804691,312.0,44.57142857142857,1291.0,43.03333333333333,3,10,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-17,AUG | Colony (Battle-Scarred),0.03,0.03,37.0,0.033,0.036,0.03,-0.09090909090909094,-0.16666666666666663,0.031285714285714285,0.0018294640678379584,0.030566666666666686,0.0014533486237727764,0.05349186857984993,281.0,40.142857142857146,1273.0,42.43333333333333,4,10,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-18,AUG | Colony (Battle-Scarred),0.03,0.03,49.0,0.03,0.035,0.03,0.0,-0.14285714285714302,0.030571428571428572,0.0010497813183356487,0.030566666666666686,0.0014533486237727764,0.05349186857984993,296.0,42.285714285714285,1267.0,42.233333333333334,5,10,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-19,AUG | Colony (Battle-Scarred),0.03,0.03,58.0,0.03,0.03,0.03,0.0,0.0,0.030571428571428572,0.0010497813183356487,0.030566666666666686,0.0014533486237727762,0.05349186857984993,306.0,43.714285714285715,1285.0,42.833333333333336,6,10,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-20,AUG | Colony (Battle-Scarred),0.033,0.033,42.0,0.03,0.031,0.03,0.10000000000000009,0.06451612903225823,0.030857142857142857,0.001355261854357878,0.030666666666666686,0.0015129074290546963,0.05634127798777359,316.0,45.142857142857146,1288.0,42.93333333333333,0,10,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-21,AUG | Colony (Battle-Scarred),0.03,0.03,26.0,0.033,0.03,0.03,-0.09090909090909094,0.0,0.030857142857142857,0.001355261854357878,0.030666666666666686,0.0015129074290546963,0.05890043758185373,312.0,44.57142857142857,1260.0,42.0,1,10,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-22,AUG | Colony (Battle-Scarred),0.03,0.03,32.0,0.03,0.03,0.03,0.0,0.0,0.030857142857142857,0.001355261854357878,0.030666666666666686,0.0015129074290546963,0.058900437581853725,302.0,43.142857142857146,1244.0,41.46666666666667,2,10,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-23,AUG | Colony (Battle-Scarred),0.03,0.03,35.0,0.03,0.033,0.03,0.0,-0.09090909090909094,0.030428571428571426,0.0010497813183356485,0.030666666666666686,0.0015129074290546963,0.05890043758185373,279.0,39.857142857142854,1255.0,41.833333333333336,3,10,0.0,0.03157142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-24,AUG | Colony (Battle-Scarred),0.07,0.07,39.0,0.03,0.03,0.03,1.3333333333333335,1.3333333333333335,0.03614285714285714,0.013860824253253913,0.032000000000000015,0.007215723571941118,0.24617630780223498,281.0,40.142857142857146,1259.0,41.96666666666667,4,10,0.0,0.03157142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-25,AUG | Colony (Battle-Scarred),0.034,0.034,51.0,0.07,0.03,0.03,-0.5142857142857142,0.13333333333333353,0.03671428571428571,0.013677032737030206,0.03213333333333335,0.007214491589078811,0.2659079896768222,283.0,40.42857142857143,1278.0,42.6,5,10,0.0,0.03157142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-26,AUG | Colony (Battle-Scarred),0.03,0.03,47.0,0.034,0.03,0.03,-0.11764705882352955,0.0,0.03671428571428571,0.013677032737030206,0.03213333333333335,0.007214491589078811,0.26717119098901465,272.0,38.857142857142854,1271.0,42.36666666666667,6,10,0.0,0.031857142857142855,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-27,AUG | Colony (Battle-Scarred),0.03,0.03,29.0,0.03,0.033,0.031,0.0,-0.09090909090909094,0.03628571428571429,0.01383282107075452,0.03210000000000002,0.007221957260096925,0.2672038364762767,259.0,37.0,1261.0,42.03333333333333,0,10,0.0,0.031857142857142855,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-28,AUG | Colony (Battle-Scarred),0.03,0.03,38.0,0.03,0.03,0.03,0.0,0.0,0.03628571428571429,0.01383282107075452,0.03210000000000002,0.007221957260096925,0.2670402931948365,271.0,38.714285714285715,1241.0,41.36666666666667,1,10,0.0,0.031857142857142855,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-29,AUG | Colony (Battle-Scarred),0.03,0.03,44.0,0.03,0.03,0.03,0.0,0.0,0.03628571428571429,0.013832821070754519,0.03210000000000002,0.007221957260096925,0.26704029319483646,283.0,40.42857142857143,1240.0,41.333333333333336,2,10,0.0,0.03214285714285715,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-30,AUG | Colony (Battle-Scarred),0.03,0.03,51.0,0.03,0.03,0.03,0.0,0.0,0.03628571428571429,0.013832821070754519,0.03210000000000002,0.007221957260096925,0.26704029319483646,299.0,42.714285714285715,1259.0,41.96666666666667,3,10,0.0,0.030857142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-31,AUG | Colony (Battle-Scarred),0.035,0.035,54.0,0.03,0.07,0.03,0.16666666666666674,-0.5,0.031285714285714285,0.0020503857277724765,0.03226666666666669,0.007229261526755152,0.26819283263211297,314.0,44.857142857142854,1270.0,42.333333333333336,4,10,0.0,0.031142857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-10-01,AUG | Condemned (Factory New),1.573,1.573,14.0,1.552,1.7,1.721,0.013530927835051498,-0.07470588235294118,1.570857142857143,0.06599443390258337,1.6289666666666667,0.14075948359603419,0.10059174280535886,79.0,11.285714285714286,360.0,12.0,2,10,0.0,1.6657142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-02,AUG | Condemned (Factory New),1.607,1.607,18.0,1.573,1.698,1.722,0.021614748887476276,-0.05359246171967014,1.5578571428571428,0.04542632519154683,1.625133333333333,0.139735877839428,0.10065235059977787,88.0,12.571428571428571,371.0,12.366666666666667,3,10,0.0,1.6732857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-03,AUG | Condemned (Factory New),1.718,1.718,8.0,1.607,1.479,1.644,0.06907280647168634,0.16159567275185927,1.592,0.06060645887315029,1.6276000000000002,0.1406969793563458,0.10092589235544171,85.0,12.142857142857142,364.0,12.133333333333333,4,10,0.0,1.67,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-04,AUG | Condemned (Factory New),1.825,1.825,15.0,1.718,1.617,1.653,0.06228172293364387,0.12863327149041437,1.6217142857142857,0.10225697920395636,1.6333333333333333,0.14505225112198553,0.10141941623887614,89.0,12.714285714285714,368.0,12.266666666666667,5,10,0.0,1.6217142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-05,AUG | Condemned (Factory New),1.902,1.902,7.0,1.825,1.564,1.62,0.04219178082191788,0.21611253196930935,1.67,0.13737539808859517,1.6427333333333332,0.15281337928626826,0.10145254457011339,85.0,12.142857142857142,357.0,11.9,6,10,0.0,1.5919999999999999,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-06,AUG | Condemned (Factory New),1.536,1.536,13.0,1.902,1.513,1.876,-0.19242902208201884,0.015201586252478583,1.6732857142857143,0.13380979494973375,1.6314000000000002,0.1476124655982685,0.1039424418313213,83.0,11.857142857142858,360.0,12.0,0,10,0.0,1.5578571428571426,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-07,AUG | Condemned (Factory New),1.499,1.499,15.0,1.536,1.552,1.744,-0.02408854166666663,-0.034149484536082464,1.6657142857142857,0.1417237900038706,1.623233333333333,0.1479339229370855,0.10324497063670066,90.0,12.857142857142858,362.0,12.066666666666666,1,10,0.0,1.570857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-08,AUG | Condemned (Factory New),1.609,1.609,13.0,1.499,1.573,1.909,0.07338225483655769,0.022886204704386515,1.670857142857143,0.13889094238844737,1.6132333333333335,0.13809095633756113,0.10266792531702884,89.0,12.714285714285714,364.0,12.133333333333333,2,10,0.0,1.589,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-09,AUG | Condemned (Factory New),1.692,1.692,6.0,1.609,1.607,1.937,0.05158483530142943,0.05289359054138143,1.683,0.1364718704663031,1.6050666666666669,0.1253597312625638,0.10306067236481031,77.0,11.0,363.0,12.1,3,10,0.0,1.577,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-10,AUG | Condemned (Factory New),1.777,1.777,11.0,1.692,1.718,1.621,0.05023640661938522,0.03434225844004657,1.6914285714285715,0.14014569678206532,1.6102666666666672,0.12909271431373998,0.09876702748431297,80.0,11.428571428571429,357.0,11.9,4,10,0.0,1.5897142857142856,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-11,AUG | Condemned (Factory New),1.123,1.123,17.0,1.777,1.825,1.494,-0.3680360157568936,-0.38465753424657534,1.591142857142857,0.2306372715334799,1.5979000000000003,0.15484085378219792,0.11885730874361426,82.0,11.714285714285714,361.0,12.033333333333333,5,10,0.0,1.5767142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-12,AUG | Condemned (Factory New),1.324,1.324,20.0,1.123,1.902,1.877,0.1789848619768477,-0.3038906414300735,1.5085714285714285,0.20679932104258333,1.5794666666666666,0.15342766663444007,0.11397008891928657,95.0,13.571428571428571,364.0,12.133333333333333,6,10,0.0,1.5354285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-13,AUG | Condemned (Factory New),1.346,1.346,13.0,1.324,1.536,1.464,0.0166163141993958,-0.12369791666666663,1.4814285714285715,0.2137694733938923,1.5755333333333335,0.15778798715012776,0.10671830359071298,95.0,13.571428571428571,369.0,12.3,0,10,0.0,1.5415714285714286,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-14,AUG | Condemned (Factory New),1.301,1.301,14.0,1.346,1.499,1.535,-0.03343239227340278,-0.13208805870580398,1.4531428571428573,0.22249457686580557,1.5677333333333332,0.16520813808311285,0.10658461381603654,94.0,13.428571428571429,373.0,12.433333333333334,1,10,0.0,1.5331428571428571,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-15,AUG | Condemned (Factory New),1.293,1.293,14.0,1.301,1.609,1.697,-0.006149116064565696,-0.19639527656929778,1.4079999999999997,0.21831039501459512,1.554266666666667,0.17050316386767983,0.10480196856757262,95.0,13.571428571428571,377.0,12.566666666666666,2,10,0.0,1.5271428571428571,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-16,AUG | Condemned (Factory New),1.549,1.549,12.0,1.293,1.692,1.69,0.19798917246713077,-0.08451536643026003,1.3875714285714285,0.19636689940943064,1.549566666666667,0.16862990706145678,0.11082224238414416,101.0,14.428571428571429,380.0,12.666666666666666,3,10,0.0,1.558857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-17,AUG | Condemned (Factory New),1.41,1.41,15.0,1.549,1.777,1.658,-0.0897353131052292,-0.20652785593697243,1.3351428571428572,0.11923976873920708,1.5412999999999997,0.16918946972748233,0.11203194026544909,105.0,15.0,380.0,12.666666666666666,4,10,0.0,1.5724285714285717,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-18,AUG | Condemned (Factory New),1.384,1.384,20.0,1.41,1.123,1.639,-0.018439716312056764,0.2324131789848618,1.3724285714285716,0.08209551430734661,1.5327999999999997,0.17046825706467073,0.11206606480505213,108.0,15.428571428571429,393.0,13.1,5,10,0.0,1.5812857142857142,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-19,AUG | Condemned (Factory New),1.239,1.239,14.0,1.384,1.324,1.522,-0.10476878612716745,-0.06419939577039269,1.3602857142857145,0.09381092578116026,1.5233666666666668,0.17844840212852064,0.11294525680468946,102.0,14.571428571428571,392.0,13.066666666666666,6,10,0.0,1.6007142857142858,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-20,AUG | Condemned (Factory New),1.468,1.468,12.0,1.239,1.346,1.328,0.1848264729620661,0.09063893016344715,1.3777142857142857,0.10062336321396632,1.5280333333333331,0.17507702749234563,0.11506559320089116,101.0,14.428571428571429,380.0,12.666666666666666,0,10,0.0,1.6514285714285715,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-21,AUG | Condemned (Factory New),1.261,1.261,15.0,1.468,1.301,1.473,-0.14100817438692104,-0.030745580322828592,1.3719999999999999,0.10581925290661563,1.5209666666666666,0.18132282138648614,0.1166782048878629,102.0,14.571428571428571,380.0,12.666666666666666,1,10,0.0,1.6307142857142858,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-22,AUG | Condemned (Factory New),1.411,1.411,5.0,1.261,1.293,1.602,0.11895321173671691,0.09126063418406805,1.3888571428571428,0.10118925489459069,1.5146,0.18171857362416202,0.1175748912775698,93.0,13.285714285714286,377.0,12.566666666666666,2,10,0.0,1.6254285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-23,AUG | Condemned (Factory New),1.529,1.529,9.0,1.411,1.549,1.468,0.08362863217576177,-0.01291155584247905,1.386,0.09681499293571659,1.5166333333333337,0.18152694627030505,0.11728207269573286,90.0,12.857142857142858,373.0,12.433333333333334,3,10,0.0,1.6607142857142858,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-24,AUG | Condemned (Factory New),1.534,1.534,11.0,1.529,1.41,1.7,0.0032701111837802888,0.08794326241134764,1.4037142857142857,0.11002819675716154,1.5111,0.17835551575434946,0.11396753328175958,86.0,12.285714285714286,376.0,12.533333333333333,4,10,0.0,1.691,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-25,AUG | Condemned (Factory New),1.393,1.393,13.0,1.534,1.384,1.698,-0.09191655801825294,0.006502890173410547,1.405,0.10984274473732242,1.5009333333333332,0.17609049441188532,0.11525596347140861,79.0,11.285714285714286,380.0,12.666666666666666,5,10,0.0,1.7208571428571429,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-26,AUG | Condemned (Factory New),1.473,1.473,9.0,1.393,1.239,1.479,0.05743000717875102,0.18886198547215494,1.4384285714285716,0.08758972076490182,1.5007333333333333,0.1761186973479975,0.11309864489216777,74.0,10.571428571428571,378.0,12.6,6,10,0.0,1.7797142857142858,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-27,AUG | Condemned (Factory New),1.509,1.509,14.0,1.473,1.468,1.617,0.024439918533604832,0.027929155313351384,1.4442857142857142,0.09068739758992235,1.4971333333333332,0.17480422064571424,0.1120168328589792,76.0,10.857142857142858,381.0,12.7,0,10,0.0,1.743,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-28,AUG | Condemned (Factory New),1.629,1.629,13.0,1.509,1.261,1.564,0.07952286282306176,0.2918318794607455,1.4968571428571429,0.07440128372822717,1.4993,0.17601820928528955,0.11257753410830243,74.0,10.571428571428571,383.0,12.766666666666667,1,10,0.0,1.7657142857142858,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-29,AUG | Condemned (Factory New),1.714,1.714,8.0,1.629,1.411,1.513,0.052179251074278676,0.21474131821403253,1.540142857142857,0.09666795682929798,1.5059999999999998,0.1801882349100518,0.11257623118008724,77.0,11.0,376.0,12.533333333333333,2,10,0.0,1.769,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-30,AUG | Condemned (Factory New),1.812,1.812,14.0,1.714,1.529,1.552,0.05717619603267221,0.18508829300196217,1.5805714285714285,0.13509452473081543,1.5146666666666666,0.188264058055582,0.11285204830730568,82.0,11.714285714285714,382.0,12.733333333333333,3,10,0.0,1.7382857142857142,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-31,AUG | Condemned (Factory New),1.584,1.584,8.0,1.812,1.534,1.573,-0.1258278145695364,0.0325945241199479,1.5877142857142856,0.13375853968541787,1.515033333333333,0.18838798322138867,0.11554178370878752,79.0,11.285714285714286,376.0,12.533333333333333,4,10,0.0,1.7114285714285715,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-10-01,AUG | Contractor (Factory New),0.189,0.189,25.0,0.167,0.166,0.232,0.1317365269461077,0.13855421686746983,0.17357142857142854,0.016859563990779352,0.19729999999999998,0.0246983805137098,0.08803021333339774,208.0,29.714285714285715,940.0,31.333333333333332,2,10,0.0,0.21414285714285713,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-10-02,AUG | Contractor (Factory New),0.196,0.196,34.0,0.189,0.153,0.241,0.03703703703703698,0.28104575163398704,0.17971428571428572,0.016059837089676187,0.19579999999999995,0.023327237298917336,0.08800298493298725,215.0,30.714285714285715,927.0,30.9,3,10,0.0,0.20557142857142857,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-10-03,AUG | Contractor (Factory New),0.206,0.206,26.0,0.196,0.188,0.255,0.05102040816326525,0.0957446808510638,0.1822857142857143,0.01844462202466218,0.19416666666666668,0.02069151731722178,0.08784823301899669,213.0,30.428571428571427,908.0,30.266666666666666,4,10,0.0,0.19314285714285712,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-10-04,AUG | Contractor (Factory New),0.21,0.21,39.0,0.206,0.194,0.241,0.01941747572815533,0.08247422680412364,0.18457142857142855,0.020618002832872212,0.19313333333333332,0.019034588399951168,0.08740467889273569,214.0,30.571428571428573,927.0,30.9,5,10,0.0,0.18457142857142855,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-10-05,AUG | Contractor (Factory New),0.236,0.236,38.0,0.21,0.176,0.222,0.12380952380952381,0.34090909090909083,0.19314285714285712,0.026813794804852492,0.1936,0.019889025449562208,0.088931036085253,231.0,33.0,937.0,31.233333333333334,6,10,0.0,0.1822857142857143,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
