date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2013-10-11,AWP | Snake Camo (Battle-Scarred),4.23,4.23,18.0,4.718,4.533,5.691,-0.10343365832980067,-0.06684315023163467,4.265857142857143,0.19637968222765995,4.675399999999999,0.6754769968942934,0.08276338889666628,139.0,19.857142857142858,535.0,17.833333333333332,4,10,0.0,3.996,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-10-12,AWP | Snake Camo (Battle-Scarred),3.734,3.734,23.0,4.23,4.316,6.289,-0.11725768321513008,-0.1348470806302131,4.182714285714286,0.26777480639293816,4.590233333333333,0.6259127566114057,0.08241195186019998,146.0,20.857142857142858,548.0,18.266666666666666,5,10,0.0,4.074285714285715,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-10-13,AWP | Snake Camo (Battle-Scarred),3.813,3.813,14.0,3.734,4.22,5.906,0.02115693626138193,-0.09644549763033161,4.124571428571428,0.29605928805024223,4.520466666666667,0.591039521145207,0.08216173596319278,139.0,19.857142857142858,550.0,18.333333333333332,6,10,0.0,4.338,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-10-14,AWP | Snake Camo (Battle-Scarred),3.73,3.73,23.0,3.813,4.133,5.638,-0.021767637031209097,-0.09750786353738206,4.067,0.326446670332887,4.4568666666666665,0.569632614546916,0.0819412297740105,142.0,20.285714285714285,551.0,18.366666666666667,0,10,0.0,4.528428571428571,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-10-15,AWP | Snake Camo (Battle-Scarred),3.555,3.555,13.0,3.73,4.105,5.455,-0.046916890080428875,-0.13398294762484775,3.988428571428571,0.37099436158320603,4.393533333333333,0.5606900351848209,0.08211313121691596,131.0,18.714285714285715,546.0,18.2,1,10,0.0,4.709142857142857,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-10-16,AWP | Snake Camo (Battle-Scarred),3.848,3.848,26.0,3.555,4.139,4.851,0.08241912798874806,-0.07030683740033838,3.946857142857143,0.36808556015121907,4.360100000000001,0.5623165389707118,0.08158610925084205,135.0,19.285714285714285,555.0,18.5,2,10,0.0,4.845428571428571,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-10-17,AWP | Snake Camo (Battle-Scarred),4.166,4.166,15.0,3.848,4.718,5.33,0.08264033264033288,-0.1169987282746926,3.868,0.22622428819962861,4.3213,0.5334729702618495,0.08095742971927895,132.0,18.857142857142858,555.0,18.5,3,10,0.0,5.091714285714285,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-10-18,AWP | Snake Camo (Battle-Scarred),4.346,4.346,8.0,4.166,4.23,5.485,0.04320691310609681,0.02742316784869958,3.884571428571429,0.2546032527807346,4.283333333333333,0.4878855967904316,0.08119368338521862,122.0,17.428571428571427,552.0,18.4,4,10,0.0,5.336571428571427,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-10-19,AWP | Snake Camo (Battle-Scarred),3.961,3.961,17.0,4.346,3.734,5.994,-0.08858720662678332,0.060792715586502455,3.9170000000000003,0.24772334799702905,4.215566666666667,0.37330592310090965,0.08048856293864834,116.0,16.571428571428573,562.0,18.733333333333334,5,10,0.0,5.522714285714285,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-10-20,AWP | Snake Camo (Battle-Scarred),4.167,4.167,10.0,3.961,3.813,4.603,0.05200706892198936,0.09284028324154203,3.967571428571428,0.25727964615672694,4.201033333333333,0.3663621599213301,0.06985470017147982,112.0,16.0,552.0,18.4,6,10,0.0,5.564857142857143,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-10-21,AWP | Snake Camo (Battle-Scarred),4.393,4.393,11.0,4.167,3.73,3.924,0.054235661147108205,0.17774798927613933,4.062285714285714,0.2738882536915449,4.216666666666667,0.3642072975045332,0.06495350983401203,100.0,14.285714285714286,533.0,17.766666666666666,0,10,0.0,5.594285714285715,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-10-22,AWP | Snake Camo (Battle-Scarred),3.895,3.895,20.0,4.393,3.555,3.731,-0.11336216708399727,0.09563994374120943,4.110857142857143,0.19972654775354984,4.222133333333334,0.3580553712610508,0.06772838900751663,107.0,15.285714285714286,530.0,17.666666666666668,1,10,0.0,5.667285714285716,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-10-23,AWP | Snake Camo (Battle-Scarred),3.963,3.963,18.0,3.895,3.848,3.897,0.01745827984595638,0.029885654885654978,4.127285714285715,0.1813100850443116,4.224333333333333,0.35624910136338905,0.06735861402145996,99.0,14.142857142857142,530.0,17.666666666666668,2,10,0.0,5.863714285714285,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-10-24,AWP | Snake Camo (Battle-Scarred),3.703,3.703,20.0,3.963,4.166,4.065,-0.0656068634872572,-0.11113778204512736,4.061142857142857,0.2323817232617971,4.212266666666667,0.36739787091864806,0.06801419361549807,104.0,14.857142857142858,531.0,17.7,3,10,0.0,5.980142857142858,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-10-25,AWP | Snake Camo (Battle-Scarred),3.826,3.826,21.0,3.703,4.346,4.152,0.03321631109910883,-0.11965025310630462,3.986857142857143,0.21163609506578468,4.2014000000000005,0.3737852859597338,0.06817570495338805,117.0,16.714285714285715,535.0,17.833333333333332,4,10,0.0,6.091714285714285,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-10-26,AWP | Snake Camo (Battle-Scarred),3.512,3.512,24.0,3.826,3.961,4.148,-0.08207004704652376,-0.11335521332996712,3.9227142857142856,0.26980136306216845,4.1802,0.39371736055195744,0.06973394096993424,124.0,17.714285714285715,532.0,17.733333333333334,5,10,0.0,6.192857142857142,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-10-27,AWP | Snake Camo (Battle-Scarred),3.887,3.887,17.0,3.512,4.167,4.055,0.10677676537585423,-0.06719462443004554,3.882714285714286,0.25069885992430624,4.1746,0.3966422065287556,0.07234971628039308,131.0,18.714285714285715,529.0,17.633333333333333,6,10,0.0,6.183,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-10-28,AWP | Snake Camo (Battle-Scarred),4.324,4.324,23.0,3.887,4.393,4.558,0.11242603550295849,-0.015706806282722474,3.8728571428571428,0.23102592839730507,4.1668,0.3912906336727216,0.07171935937724988,143.0,20.428571428571427,529.0,17.633333333333333,0,10,0.0,6.296857142857143,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-10-29,AWP | Snake Camo (Battle-Scarred),3.8,3.8,16.0,4.324,3.895,4.549,-0.12118408880666054,-0.024390243902439046,3.859285714285715,0.23211432791727826,4.1418333333333335,0.39000069088257894,0.07499050672882575,139.0,19.857142857142858,524.0,17.466666666666665,1,10,0.0,6.3342857142857145,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-10-30,AWP | Snake Camo (Battle-Scarred),3.494,3.494,22.0,3.8,3.963,5.173,-0.08052631578947356,-0.11834468836739842,3.7922857142857147,0.2586761429640845,4.085866666666666,0.3570915599985839,0.0715101733461814,143.0,20.428571428571427,527.0,17.566666666666666,2,10,0.0,6.328714285714286,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-10-31,AWP | Snake Camo (Battle-Scarred),3.303,3.303,20.0,3.494,3.703,4.853,-0.05466514024041225,-0.10802052389954087,3.7351428571428573,0.31098113336040567,4.0342,0.35448247723500625,0.07134920003491156,143.0,20.428571428571427,536.0,17.866666666666667,3,10,0.0,6.347,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-10-01,CS:GO Case Key,2.384,2.384,748.0,2.387,2.378,2.303,-0.0012568077084206264,0.002523128679562614,2.3862857142857146,0.02074136161472178,2.3479000000000005,0.0379994298202837,0.007928362185279175,6314.0,902.0,34487.0,1149.5666666666666,1,10,0.0,2.3825714285714286,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-02,CS:GO Case Key,2.397,2.397,659.0,2.384,2.376,2.3,0.005453020134228215,0.008838383838383868,2.3892857142857147,0.020554556573138906,2.3511333333333337,0.037912823981104606,0.007950438415611792,6085.0,869.2857142857143,32969.0,1098.9666666666667,2,10,0.0,2.384714285714286,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-03,CS:GO Case Key,2.396,2.396,535.0,2.397,2.371,2.295,-0.0004171881518564291,0.010544074230282474,2.392857142857143,0.0191939616355068,2.3545000000000003,0.03725743773619791,0.007930274033048348,5856.0,836.5714285714286,31751.0,1058.3666666666666,3,10,0.0,2.393857142857143,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-04,CS:GO Case Key,2.383,2.383,800.0,2.396,2.37,2.29,-0.005425709515859745,0.005485232067510504,2.3947142857142856,0.017441447234465796,2.3575999999999997,0.03559363238932864,0.008001148147391697,5820.0,831.4285714285714,30907.0,1030.2333333333333,4,10,0.0,2.394714285714286,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-05,CS:GO Case Key,2.375,2.375,829.0,2.383,2.381,2.278,-0.003357112882920732,-0.002519949601007876,2.3938571428571427,0.01822422697893089,2.360833333333333,0.03248597988192578,0.007956386680581044,5680.0,811.4285714285714,30214.0,1007.1333333333333,5,10,0.0,2.392857142857143,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-06,CS:GO Case Key,2.371,2.371,812.0,2.375,2.435,2.297,-0.0016842105263158436,-0.026283367556468207,2.3847142857142853,0.009019253781522572,2.3632999999999997,0.030279971378233923,0.007868850739192733,5333.0,761.8571428571429,29379.0,979.3,6,10,0.0,2.389285714285714,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-07,CS:GO Case Key,2.372,2.372,739.0,2.371,2.387,2.312,0.000421762969211148,-0.006284038542103132,2.382571428571428,0.009955000794391012,2.3653,0.028769370286237838,0.007804167419976261,5122.0,731.7142857142857,28304.0,943.4666666666667,0,10,0.0,2.3862857142857146,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-08,CS:GO Case Key,2.375,2.375,625.0,2.372,2.384,2.319,0.001264755480607116,-0.003775167785234901,2.381285714285714,0.010263865683820556,2.367166666666667,0.02749313045511952,0.0077944415195595656,4999.0,714.1428571428571,27355.0,911.8333333333334,1,10,0.0,2.3854285714285717,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-09,CS:GO Case Key,2.37,2.37,563.0,2.375,2.397,2.317,-0.002105263157894721,-0.011264080100125029,2.3774285714285712,0.00856666534317994,2.3689333333333336,0.02586752575892962,0.007806598770769655,4903.0,700.4285714285714,26648.0,888.2666666666667,2,10,0.0,2.383,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-10,CS:GO Case Key,2.349,2.349,622.0,2.37,2.396,2.318,-0.008860759493670822,-0.01961602671118523,2.3707142857142856,0.009720586192116507,2.3699666666666674,0.024389182483679536,0.007996497188874893,4990.0,712.8571428571429,26169.0,872.3,3,10,0.0,2.3754285714285714,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-11,CS:GO Case Key,2.346,2.346,735.0,2.349,2.383,2.323,-0.0012771392081737387,-0.01552664708350815,2.365428571428571,0.011499778169998854,2.370733333333334,0.023234935382355174,0.007996177095383162,4925.0,703.5714285714286,25903.0,863.4333333333333,4,10,0.0,2.3805714285714283,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-12,CS:GO Case Key,2.346,2.346,745.0,2.346,2.375,2.323,0.0,-0.01221052631578945,2.361285714285714,0.012486727647664028,2.3715000000000006,0.021993559663380197,0.007996177095383162,4841.0,691.5714285714286,25676.0,855.8666666666667,5,10,0.0,2.3811428571428572,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-13,CS:GO Case Key,2.356,2.356,845.0,2.346,2.371,2.345,0.004262574595055302,-0.006326444538169551,2.3591428571428574,0.011909522857523572,2.371866666666667,0.02163751885550237,0.007851737942477342,4874.0,696.2857142857143,25262.0,842.0666666666667,6,10,0.0,2.3817142857142857,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-14,CS:GO Case Key,2.343,2.343,749.0,2.356,2.372,2.346,-0.005517826825127248,-0.012225969645868418,2.355,0.011759494644146662,2.371766666666667,0.021763399448513413,0.007917913502319091,4884.0,697.7142857142857,24617.0,820.5666666666667,0,10,0.0,2.3774285714285717,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-15,CS:GO Case Key,2.35,2.35,660.0,2.343,2.375,2.34,0.0029876227059326688,-0.010526315789473606,2.3514285714285714,0.008482875908173444,2.3721000000000005,0.021346896729969866,0.007921041249327814,4919.0,702.7142857142857,24001.0,800.0333333333333,1,10,0.0,2.3724285714285713,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-16,CS:GO Case Key,2.353,2.353,609.0,2.35,2.37,2.345,0.001276595744680975,-0.0071729957805907185,2.349,0.004140393356054113,2.3723666666666663,0.021054664302450586,0.007915437544820242,4965.0,709.2857142857143,23640.0,788.0,2,10,0.0,2.3688571428571428,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-17,CS:GO Case Key,2.357,2.357,475.0,2.353,2.349,2.343,0.0016999575010625545,0.003405704555129896,2.350142857142857,0.0049979587670102785,2.372833333333333,0.02054764111900812,0.007917976554946348,4818.0,688.2857142857143,23281.0,776.0333333333333,3,10,0.0,2.3628571428571425,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-18,CS:GO Case Key,2.368,2.368,588.0,2.357,2.346,2.346,0.004666949512091456,0.009377664109121886,2.353285714285714,0.007629159955896357,2.3735666666666666,0.019961101060701876,0.007956197420237357,4671.0,667.2857142857143,23252.0,775.0666666666667,4,10,0.0,2.3527142857142858,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-19,CS:GO Case Key,2.378,2.378,710.0,2.368,2.346,2.375,0.004222972972973027,0.01364023870417741,2.357857142857143,0.010815710417570113,2.373666666666667,0.019975540598998073,0.007675569859496945,4636.0,662.2857142857143,23241.0,774.7,5,10,0.0,2.3485714285714288,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-20,CS:GO Case Key,2.383,2.383,873.0,2.378,2.356,2.374,0.002102607232968845,0.011460101867572181,2.3617142857142857,0.013853460482743588,2.3739666666666666,0.020045753221623285,0.0076835360945918816,4664.0,666.2857142857143,23342.0,778.0666666666667,6,10,0.0,2.341142857142857,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-21,CS:GO Case Key,2.374,2.374,567.0,2.383,2.343,2.417,-0.003776751993285754,0.013230900554844327,2.366142857142857,0.011993195349608729,2.3725333333333327,0.01838610586526923,0.006947730724264939,4482.0,640.2857142857143,22865.0,762.1666666666666,0,10,0.0,2.337857142857143,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-22,CS:GO Case Key,2.381,2.381,669.0,2.374,2.35,2.382,0.0029486099410276356,0.013191489361702002,2.3705714285714286,0.010887176504718566,2.3725,0.018369812192834154,0.006473061117460155,4491.0,641.5714285714286,22429.0,747.6333333333333,1,10,0.0,2.334285714285715,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-23,CS:GO Case Key,2.38,2.38,701.0,2.381,2.353,2.37,-0.0004199916001679238,0.011474713132171521,2.3744285714285716,0.008499699874653365,2.3728333333333333,0.018412103507083433,0.006405825554161084,4583.0,654.7142857142857,22192.0,739.7333333333333,2,10,0.0,2.3302857142857145,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-24,CS:GO Case Key,2.379,2.379,560.0,2.38,2.357,2.378,-0.00042016806722688926,0.009333899024183134,2.3775714285714287,0.004686062704816202,2.372866666666667,0.01842232944614281,0.006378508678636082,4668.0,666.8571428571429,21984.0,732.8,3,10,0.0,2.3272857142857144,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-25,CS:GO Case Key,2.374,2.374,689.0,2.379,2.368,2.376,-0.0021017234131988083,0.0025337837837837718,2.3784285714285716,0.003155817433481997,2.3728,0.01841448705050813,0.0063882826079168795,4769.0,681.2857142857143,21785.0,726.1666666666666,4,10,0.0,2.3224285714285715,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-26,CS:GO Case Key,2.378,2.378,849.0,2.374,2.378,2.371,0.0016849199663016012,0.0,2.3784285714285716,0.003155817433481997,2.3730333333333338,0.018434538839423698,0.006383037208847201,4908.0,701.1428571428571,21870.0,729.0,5,10,0.0,2.3155714285714284,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-27,CS:GO Case Key,2.384,2.384,771.0,2.378,2.383,2.37,0.002523128679562614,0.0004196391103650221,2.3785714285714286,0.0033745748031478212,2.3735000000000004,0.018528806401564703,0.006396602085054984,4806.0,686.5714285714286,21805.0,726.8333333333334,6,10,0.0,2.309142857142857,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-28,CS:GO Case Key,2.372,2.372,676.0,2.384,2.374,2.381,-0.005033557046979831,-0.0008424599831509116,2.378285714285714,0.003806546455564022,2.3732,0.018477734348849837,0.006409275843728712,4915.0,702.1428571428571,21512.0,717.0666666666667,0,10,0.0,2.3044285714285713,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-29,CS:GO Case Key,2.372,2.372,748.0,2.372,2.381,2.435,0.0,-0.0037799244015119804,2.3770000000000002,0.004174754056057841,2.3711,0.014482978515024628,0.004816851509664341,4994.0,713.4285714285714,21101.0,703.3666666666667,1,10,0.0,2.3011428571428576,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-30,CS:GO Case Key,2.37,2.37,647.0,2.372,2.38,2.387,-0.0008431703204045959,-0.004201680672268782,2.375571428571429,0.004593695768803848,2.370533333333334,0.01417917095210038,0.003310792323510361,4940.0,705.7142857142857,20798.0,693.2666666666667,2,10,0.0,2.298714285714286,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-31,CS:GO Case Key,2.354,2.354,526.0,2.37,2.379,2.384,-0.006751054852320637,-0.010508617065994041,2.372,0.008552359741197543,2.369533333333334,0.01425186147685817,0.003508437316181119,4906.0,700.8571428571429,20576.0,685.8666666666667,3,10,0.0,2.2964285714285713,CS:GO Case Key,CS:GO Case Key,0,0
2013-10-01,Dual Berettas | Black Limba (Minimal Wear),0.799,0.799,53.0,0.817,1.357,,-0.022031823745409906,-0.4112011790714811,1.076,0.17934722905980058,1.8099999999999996,1.5086010376866015,0.19921146942802792,349.0,49.857142857142854,446.0,40.54545454545455,1,10,0.0,0.2755714285714286,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-10-02,Dual Berettas | Black Limba (Minimal Wear),0.759,0.759,46.0,0.799,1.159,,-0.05006257822277849,-0.3451251078515962,1.018857142857143,0.20560046454326938,1.7224166666666665,1.4732955948221056,0.1924866335998798,342.0,48.857142857142854,492.0,41.0,2,10,0.0,0.2777142857142857,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-10-03,Dual Berettas | Black Limba (Minimal Wear),0.76,0.76,55.0,0.759,1.179,,0.0013175230566535578,-0.35538592027141647,0.9590000000000002,0.21118103269808247,1.6483846153846153,1.438540795842014,0.18890072734770869,351.0,50.142857142857146,547.0,42.07692307692308,3,10,0.0,0.284,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-10-04,Dual Berettas | Black Limba (Minimal Wear),0.707,0.707,50.0,0.76,1.121,,-0.06973684210526321,-0.3693131132917039,0.8998571428571429,0.21545859965029315,1.5811428571428572,1.4072541580347606,0.18235283283531104,362.0,51.714285714285715,597.0,42.642857142857146,4,10,0.0,0.2882857142857143,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-10-05,Dual Berettas | Black Limba (Minimal Wear),0.719,0.719,56.0,0.707,1.316,,0.016973125884016893,-0.4536474164133739,0.8145714285714286,0.13813849897099353,1.5236666666666667,1.3764407562825054,0.1798108667854646,373.0,53.285714285714285,653.0,43.53333333333333,5,10,0.0,0.28671428571428575,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-10-06,Dual Berettas | Black Limba (Minimal Wear),0.679,0.679,61.0,0.719,1.141,,-0.05563282336578568,-0.4049079754601227,0.7485714285714286,0.04614838533890167,1.470875,1.348325529823937,0.1744666495483528,380.0,54.285714285714285,714.0,44.625,6,10,0.0,0.287,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-10-07,Dual Berettas | Black Limba (Minimal Wear),0.566,0.566,81.0,0.679,0.817,,-0.16642120765832125,-0.3072215422276622,0.7127142857142857,0.07026219118561622,1.4176470588235293,1.3252822536739537,0.16936326065376134,402.0,57.42857142857143,795.0,46.76470588235294,0,10,0.0,0.2998571428571429,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-10-08,Dual Berettas | Black Limba (Minimal Wear),0.516,0.516,64.0,0.566,0.799,,-0.08833922261484084,-0.3541927409261577,0.6722857142857143,0.08812931129995333,1.3675555555555556,1.3043973586050388,0.16446843136797118,413.0,59.0,859.0,47.72222222222222,1,10,0.0,0.3172857142857143,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-10-09,Dual Berettas | Black Limba (Minimal Wear),0.5,0.5,78.0,0.516,0.759,,-0.03100775193798455,-0.3412384716732543,0.6352857142857143,0.0977952880631114,1.3218947368421052,1.2843016490535908,0.16105850782268374,445.0,63.57142857142857,937.0,49.31578947368421,2,10,0.0,0.34057142857142864,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-10-10,Dual Berettas | Black Limba (Minimal Wear),0.537,0.537,76.0,0.5,0.76,,0.07400000000000007,-0.2934210526315789,0.6034285714285714,0.08779010218023627,1.2826499999999998,1.263416806718986,0.1622126927706107,466.0,66.57142857142857,1013.0,50.65,3,10,0.0,0.3667142857142857,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-10-11,Dual Berettas | Black Limba (Minimal Wear),0.534,0.534,69.0,0.537,0.707,,-0.005586592178770999,-0.2446958981612446,0.5787142857142857,0.07907268678828593,1.2469999999999999,1.2432336484997115,0.15952132390769452,485.0,69.28571428571429,1082.0,51.523809523809526,4,10,0.0,0.4004285714285714,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
