date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2014-03-01,AUG | Colony (Battle-Scarred),0.03,0.03,135.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,608.0,86.85714285714286,2762.0,92.06666666666666,5,3,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-03-06,AUG | Condemned (Factory New),4.821,4.821,1.0,3.168,4.051,3.445,0.521780303030303,0.19007652431498379,4.052,0.7262838878250607,4.899766666666666,1.60949254287044,0.2314936604624559,27.0,3.857142857142857,165.0,5.5,3,3,0.0,3.9,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-03-07,AUG | Condemned (Factory New),3.347,3.347,3.0,4.821,3.316,3.445,-0.3057456959137108,0.009348612786489685,4.056428571428571,0.7218636311941585,4.8965000000000005,1.6125384284826623,0.23943779283647496,27.0,3.857142857142857,168.0,5.6,4,3,0.0,3.7357142857142853,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-03-08,AUG | Condemned (Factory New),3.415,3.415,12.0,3.347,5.116,4.273,0.020316701523752645,-0.3324863174354964,3.8134285714285716,0.6003577164950092,4.867900000000001,1.6308480074284464,0.23609314464330122,35.0,5.0,162.0,5.4,5,3,0.0,3.510428571428572,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-03-09,AUG | Condemned (Factory New),4.57,4.57,8.0,3.415,4.624,6.001,0.33821376281112747,-0.011678200692041396,3.8057142857142856,0.5901529376322026,4.8202,1.6178846971689091,0.23276002633846757,39.0,5.571428571428571,164.0,5.466666666666667,6,3,0.0,3.7220000000000004,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-03-10,AUG | Condemned (Factory New),4.87,4.87,4.0,4.57,3.732,6.683,0.06564551422319465,0.304930332261522,3.9682857142857144,0.6949026065953856,4.759766666666667,1.5806055523824476,0.2322479150527839,39.0,5.571428571428571,158.0,5.266666666666667,0,3,0.0,3.685142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-03-11,AUG | Condemned (Factory New),4.786,4.786,1.0,4.87,3.587,8.755,-0.017248459958932316,0.3342626149986059,4.139571428571429,0.7268457995520993,4.627466666666667,1.3959837327928366,0.2257005330481155,36.0,5.142857142857143,154.0,5.133333333333334,1,3,0.0,3.9219999999999997,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-03-12,AUG | Condemned (Factory New),4.365,4.365,4.0,4.786,3.168,9.043,-0.08796489761805248,0.37784090909090917,4.3105714285714285,0.6094861669924118,4.471533333333334,1.1299795789698543,0.2262183523827658,33.0,4.714285714285714,155.0,5.166666666666667,2,3,0.0,4.499428571428571,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-03-13,AUG | Condemned (Factory New),4.656,4.656,2.0,4.365,4.821,7.734,0.06666666666666665,-0.03422526446795271,4.287,0.5922364392706683,4.368933333333333,0.9553385415070874,0.22490422052031686,34.0,4.857142857142857,153.0,5.1,3,3,0.0,4.744999999999999,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-03-14,AUG | Condemned (Factory New),4.879,4.879,5.0,4.656,3.347,6.447,0.04789518900343648,0.45772333432924994,4.505857142857143,0.47611266030858956,4.316666666666667,0.8801515904787209,0.22268998858613878,36.0,5.142857142857143,154.0,5.133333333333334,4,3,0.0,4.874857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-03-15,AUG | Condemned (Factory New),5.235,5.235,3.0,4.879,3.415,5.3,0.07296577167452356,0.5329428989751099,4.765857142857143,0.2550246086565141,4.314500000000001,0.8778051321335503,0.22003269823072416,27.0,3.857142857142857,152.0,5.066666666666666,5,3,0.0,4.960571428571429,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-03-16,AUG | Condemned (Factory New),2.995,2.995,5.0,5.235,4.57,4.967,-0.42788920725883484,-0.34463894967177244,4.540857142857143,0.6759609939235566,4.2487666666666675,0.9000361727298644,0.23403904834223035,24.0,3.4285714285714284,149.0,4.966666666666667,6,3,0.0,4.984857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-03-17,AUG | Condemned (Factory New),3.396,3.396,8.0,2.995,4.87,4.139,0.13388981636060082,-0.30266940451745383,4.330285714285714,0.7644272766094168,4.224000000000001,0.9128474498330303,0.23269543343733737,28.0,4.0,150.0,5.0,0,3,0.0,5.200142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-03-18,AUG | Condemned (Factory New),4.103,4.103,2.0,3.396,4.786,4.383,0.20818610129564186,-0.14270789803593809,4.2327142857142865,0.7433308654362497,4.214666666666668,0.9126054398746968,0.23506024896874328,29.0,4.142857142857143,145.0,4.833333333333333,1,3,0.0,5.406571428571428,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-03-19,AUG | Condemned (Factory New),3.299,3.299,7.0,4.103,4.365,5.306,-0.19595417986838892,-0.24421534936998857,4.0804285714285715,0.8070910476418838,4.1477666666666675,0.903670835475445,0.23568098166729365,32.0,4.571428571428571,145.0,4.833333333333333,2,3,0.0,5.467999999999999,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-03-20,AUG | Condemned (Factory New),4.218,4.218,8.0,3.299,4.656,7.304,0.2785692634131556,-0.09407216494845361,4.017857142857143,0.7764395714820731,4.044900000000001,0.6885808279836627,0.2312337737134191,38.0,5.428571428571429,151.0,5.033333333333333,3,3,0.0,6.001857142857142,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-03-21,AUG | Condemned (Factory New),4.124,4.124,5.0,4.218,4.879,5.002,-0.02228544333807503,-0.15474482475917195,3.91,0.697779744209139,4.0156333333333345,0.6655530774392744,0.22343218996496644,38.0,5.428571428571429,152.0,5.066666666666666,4,3,0.0,6.626428571428571,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-03-22,AUG | Condemned (Factory New),4.399,4.399,4.0,4.124,5.235,3.793,0.06668283220174587,-0.15969436485195798,3.7905714285714285,0.505954503076782,4.035833333333334,0.6676823138456057,0.21829066546820114,39.0,5.571428571428571,153.0,5.1,5,3,0.0,6.989857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-03-23,AUG | Condemned (Factory New),3.214,3.214,3.0,4.399,2.995,4.797,-0.2693794044100932,0.07312186978297164,3.821857142857143,0.4605243683862462,3.9830666666666668,0.6679944078275571,0.22004011866102885,37.0,5.285714285714286,152.0,5.066666666666666,6,3,0.0,7.1375714285714285,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-03-24,AUG | Condemned (Factory New),3.409,3.409,3.0,3.214,3.396,3.539,0.060672059738643425,0.00382803297997647,3.8237142857142854,0.4588263643831523,3.9787333333333335,0.6712746548337886,0.21426712744329177,32.0,4.571428571428571,150.0,5.0,0,3,0.0,6.990857142857142,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-03-25,AUG | Condemned (Factory New),3.221,3.221,3.0,3.409,4.103,3.474,-0.05514813728366086,-0.21496466000487446,3.697714285714285,0.485177939165685,3.970300000000001,0.6791062827962447,0.2145942002405711,33.0,4.714285714285714,145.0,4.833333333333333,1,3,0.0,6.562,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-03-26,AUG | Condemned (Factory New),2.806,2.806,8.0,3.221,3.299,3.587,-0.1288419745420677,-0.14943922400727494,3.6272857142857147,0.5668513824592107,3.944266666666667,0.7076699764406821,0.21622483051534283,34.0,4.857142857142857,145.0,4.833333333333333,2,3,0.0,5.949285714285715,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-03-27,AUG | Condemned (Factory New),3.04,3.04,7.0,2.806,4.218,3.262,0.0833927298645758,-0.2792792792792793,3.459,0.5407618963753165,3.9368666666666674,0.7158787482683238,0.2156618647502737,33.0,4.714285714285714,146.0,4.866666666666666,3,3,0.0,5.086999999999999,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-03-28,AUG | Condemned (Factory New),3.726,3.726,8.0,3.04,4.124,3.344,0.22565789473684217,-0.0965082444228903,3.4021428571428567,0.4860039472418859,3.9496000000000007,0.7085802989076113,0.21879425119133378,36.0,5.142857142857143,148.0,4.933333333333334,4,3,0.0,4.2172857142857145,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-03-29,AUG | Condemned (Factory New),3.722,3.722,6.0,3.726,4.399,4.051,-0.0010735373054213682,-0.15389861332120935,3.305428571428571,0.31543795275904307,3.9386333333333337,0.7094714691624713,0.21613054971554269,38.0,5.428571428571429,146.0,4.866666666666666,5,3,0.0,3.669857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-03-30,AUG | Condemned (Factory New),2.546,2.546,5.0,3.722,3.214,3.316,-0.3159591617409995,-0.20784069695084018,3.21,0.41423492299487674,3.912966666666667,0.7445912741602304,0.2215868557034689,40.0,5.714285714285714,148.0,4.933333333333334,6,3,0.0,3.561285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-03-31,AUG | Condemned (Factory New),3.829,3.829,3.0,2.546,3.409,5.116,0.5039277297721918,0.12320328542094461,3.27,0.46590832942604865,3.8700666666666668,0.7103293570982094,0.21859048557355581,40.0,5.714285714285714,147.0,4.9,0,3,0.0,3.3852857142857142,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-03-01,AUG | Contractor (Factory New),0.48,0.48,12.0,0.409,0.339,0.315,0.17359413202933993,0.41592920353982277,0.40757142857142853,0.048154089406099373,0.48276666666666673,0.21499250891342442,0.28576746539272924,142.0,20.285714285714285,608.0,20.266666666666666,5,3,0.0,0.4888571428571428,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-03-02,AUG | Contractor (Factory New),0.461,0.461,18.0,0.48,0.421,0.314,-0.039583333333333304,0.09501187648456066,0.41328571428571426,0.05165466176089679,0.48766666666666675,0.21275374392841023,0.286054277491976,137.0,19.571428571428573,619.0,20.633333333333333,6,3,0.0,0.4738571428571428,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-03-03,AUG | Contractor (Factory New),0.474,0.474,10.0,0.461,0.418,0.26,0.02819956616052055,0.13397129186602874,0.42128571428571426,0.055925241645085666,0.4948000000000001,0.2085467813225608,0.2832223438206034,129.0,18.428571428571427,614.0,20.466666666666665,0,3,0.0,0.4211428571428572,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-03-04,AUG | Contractor (Factory New),0.392,0.392,14.0,0.474,0.445,0.285,-0.17299578059071719,-0.11910112359550562,0.41371428571428565,0.05578969255981222,0.49836666666666674,0.2058254087543345,0.2859395644832054,123.0,17.571428571428573,615.0,20.5,1,3,0.0,0.41371428571428565,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-03-05,AUG | Contractor (Factory New),0.383,0.383,19.0,0.392,0.331,0.3,-0.022959183673469385,0.1570996978851964,0.42114285714285715,0.04706053418259318,0.5011333333333334,0.2036871348143738,0.2861790391042155,116.0,16.571428571428573,624.0,20.8,2,3,0.0,0.42128571428571426,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-03-06,AUG | Contractor (Factory New),0.718,0.718,17.0,0.383,0.349,0.252,0.8746736292428197,1.0573065902578795,0.47385714285714287,0.10621464597882987,0.5166666666666668,0.20185627450132818,0.3202274105697916,111.0,15.857142857142858,621.0,20.7,3,3,0.0,0.4132857142857143,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-03-07,AUG | Contractor (Factory New),0.514,0.514,13.0,0.718,0.409,0.298,-0.28412256267409464,0.2567237163814182,0.4888571428571428,0.10337232093115582,0.5238666666666667,0.19773850296681106,0.3259217176509554,103.0,14.714285714285714,622.0,20.733333333333334,4,3,0.0,0.40757142857142853,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-03-08,AUG | Contractor (Factory New),0.412,0.412,17.0,0.514,0.48,0.377,-0.19844357976653704,-0.14166666666666672,0.47914285714285715,0.1068836865428003,0.5250333333333334,0.19697029950956788,0.32680436983942557,108.0,15.428571428571429,596.0,19.866666666666667,5,3,0.0,0.3874285714285714,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-03-09,AUG | Contractor (Factory New),0.376,0.376,22.0,0.412,0.461,0.721,-0.08737864077669899,-0.18438177874186557,0.46699999999999997,0.1129133675497661,0.5135333333333334,0.19525704995096985,0.2848524469243578,112.0,16.0,593.0,19.766666666666666,6,3,0.0,0.38099999999999995,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-03-10,AUG | Contractor (Factory New),0.353,0.353,16.0,0.376,0.474,0.692,-0.061170212765957466,-0.2552742616033755,0.4497142857142857,0.119583460736143,0.5022333333333333,0.19440930761897401,0.2850025894892877,118.0,16.857142857142858,586.0,19.533333333333335,0,3,0.0,0.38371428571428573,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-03-11,AUG | Contractor (Factory New),0.345,0.345,5.0,0.353,0.392,0.69,-0.022662889518413665,-0.11989795918367352,0.443,0.12387781999096645,0.49073333333333335,0.1931620965809689,0.2850550028026407,109.0,15.571428571428571,560.0,18.666666666666668,1,3,0.0,0.39814285714285713,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-03-12,AUG | Contractor (Factory New),0.39,0.39,8.0,0.345,0.383,0.683,0.1304347826086958,0.018276762402088753,0.444,0.12341683145225486,0.4809666666666667,0.19058392435413385,0.28584693931619404,98.0,14.0,556.0,18.533333333333335,2,3,0.0,0.3935714285714285,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-03-13,AUG | Contractor (Factory New),0.399,0.399,8.0,0.39,0.718,0.653,0.023076923076922995,-0.4442896935933147,0.39842857142857147,0.05214500974030331,0.47250000000000014,0.18838254519284248,0.28564539412267637,89.0,12.714285714285714,537.0,17.9,3,3,0.0,0.4048571428571428,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-03-14,AUG | Contractor (Factory New),0.467,0.467,14.0,0.399,0.514,1.269,0.17042606516290726,-0.09143968871595332,0.39171428571428574,0.037916126556667484,0.44576666666666676,0.11673579380616537,0.2303995196432859,90.0,12.857142857142858,519.0,17.3,4,3,0.0,0.4010000000000001,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-03-15,AUG | Contractor (Factory New),0.494,0.494,15.0,0.467,0.412,0.824,0.05781584582441113,0.19902912621359237,0.4034285714285714,0.05230912824698176,0.4347666666666667,0.09388882905981,0.22172912878858836,88.0,12.571428571428571,521.0,17.366666666666667,5,3,0.0,0.4178571428571428,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-03-16,AUG | Contractor (Factory New),0.458,0.458,22.0,0.494,0.376,0.748,-0.07287449392712542,0.21808510638297873,0.4151428571428572,0.05400906953315097,0.42510000000000014,0.07395374680614002,0.22147518570196015,88.0,12.571428571428571,526.0,17.533333333333335,6,3,0.0,0.47271428571428575,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
