date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2015-06-01,AK-47 | Cartel (Factory New),4.57,4.57,385.0,4.4,4.533,5.072,0.03863636363636358,0.008162364879770623,4.174571428571428,0.3821420293716003,4.579566666666667,0.31284785261990994,0.055525935538016484,2807.0,401.0,9644.0,321.46666666666664,0,6,0.0,4.334857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-06-02,AK-47 | Cartel (Factory New),4.61,4.61,332.0,4.57,4.573,5.072,0.00875273522975939,0.008090968729499215,4.179857142857143,0.38783001746767837,4.564166666666667,0.29930665248574445,0.05555736814767163,2861.0,408.7142857142857,9673.0,322.43333333333334,1,6,0.0,4.3701428571428576,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-06-03,AK-47 | Cartel (Factory New),4.409,4.409,307.0,4.61,3.448,4.879,-0.04360086767895888,0.27871229698375877,4.317142857142857,0.25009851120333076,4.548500000000001,0.2946821734230514,0.05568795972227919,2537.0,362.42857142857144,9677.0,322.56666666666666,2,6,0.0,4.375714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-06-04,AK-47 | Cartel (Factory New),4.299,4.299,322.0,4.409,3.889,4.858,-0.02494896801995905,0.10542555926973529,4.3757142857142854,0.18160138001813161,4.529866666666667,0.29218552705810436,0.05584388963720399,2447.0,349.57142857142856,9735.0,324.5,3,6,0.0,4.317142857142858,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-06-05,AK-47 | Cartel (Factory New),3.979,3.979,335.0,4.299,4.018,4.746,-0.0744359153291464,-0.009706321553011321,4.370142857142857,0.19274663500596442,4.504300000000001,0.30541241515913087,0.05722396562371686,2382.0,340.2857142857143,9814.0,327.1333333333333,4,6,0.0,4.179857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-06-06,AK-47 | Cartel (Factory New),4.077,4.077,352.0,3.979,4.324,4.769,0.024629303845187245,-0.05712303422756704,4.334857142857143,0.21881070003310996,4.481233333333335,0.3106369460032439,0.05743624813151057,2370.0,338.57142857142856,9906.0,330.2,5,6,0.0,4.174571428571428,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-06-07,AK-47 | Cartel (Factory New),4.09,4.09,354.0,4.077,4.4,4.919,0.0031886190826588834,-0.07045454545454555,4.290571428571428,0.23211133851965915,4.453600000000001,0.30732041910683383,0.05708776849330699,2387.0,341.0,9919.0,330.6333333333333,6,6,0.0,4.1692857142857145,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-06-08,AK-47 | Cartel (Factory New),4.223,4.223,325.0,4.09,4.57,4.808,0.03251833740831289,-0.07592997811816204,4.2410000000000005,0.20227774399148746,4.434100000000001,0.3027399709321516,0.05735693275636876,2327.0,332.42857142857144,9900.0,330.0,0,6,0.0,4.188714285714285,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-06-09,AK-47 | Cartel (Factory New),4.508,4.508,291.0,4.223,4.61,4.666,0.06748756807956435,-0.02212581344902398,4.226428571428571,0.17730349858997396,4.428833333333334,0.30002200845197263,0.05846566019388085,2286.0,326.57142857142856,9872.0,329.06666666666666,1,6,0.0,4.236142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-06-10,AK-47 | Cartel (Factory New),4.302,4.302,319.0,4.508,4.409,4.7,-0.045696539485359455,-0.02426854161941483,4.211142857142857,0.1650968794127761,4.415566666666667,0.2965170802650142,0.05903866838460385,2298.0,328.2857142857143,9911.0,330.3666666666667,2,6,0.0,4.336428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-06-11,AK-47 | Cartel (Factory New),4.133,4.133,307.0,4.302,4.299,4.773,-0.03928405392840528,-0.03861363107699478,4.187428571428571,0.16267834796911101,4.394233333333334,0.29303602546823865,0.059345396936309434,2283.0,326.14285714285717,9932.0,331.06666666666666,3,6,0.0,4.454714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-06-12,AK-47 | Cartel (Factory New),3.846,3.846,371.0,4.133,3.979,4.676,-0.06944108395838378,-0.03342548378989696,4.168428571428572,0.1911819306635564,4.366566666666667,0.30410016807332124,0.06047165370700534,2319.0,331.2857142857143,10018.0,333.93333333333334,4,6,0.0,4.622714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
