date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2014-07-01,AUG | Colony (Battle-Scarred),0.03,0.03,82.0,0.03,0.03,0.03,0.0,0.0,0.03614285714285714,0.015046865562810952,0.03916666666666668,0.03452639891767201,1.1876176719863814,651.0,93.0,2339.0,77.96666666666667,1,7,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-07-12,AUG | Colony (Battle-Scarred),0.03,0.03,54.0,0.03,0.03,0.03,0.0,0.0,0.031,0.002070196678027062,0.03940000000000001,0.03448149262043821,1.1883694680940728,441.0,63.0,2144.0,71.46666666666667,5,7,0.0,0.03614285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-07-13,AUG | Colony (Battle-Scarred),0.03,0.03,68.0,0.03,0.03,0.03,0.0,0.0,0.031,0.002070196678027062,0.03940000000000001,0.03448149262043821,1.1883694680940728,431.0,61.57142857142857,2118.0,70.6,6,7,0.0,0.03671428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-07-14,AUG | Colony (Battle-Scarred),0.03,0.03,68.0,0.03,0.03,0.03,0.0,0.0,0.031,0.002070196678027062,0.03940000000000001,0.03448149262043821,1.1883694680940726,419.0,59.857142857142854,2130.0,71.0,0,7,0.0,0.03671428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-07-15,AUG | Colony (Battle-Scarred),0.03,0.03,69.0,0.03,0.036,0.03,0.0,-0.16666666666666663,0.03014285714285714,0.00034992710611188283,0.03940000000000001,0.03448149262043821,1.1883694680940726,428.0,61.142857142857146,2128.0,70.93333333333334,1,7,0.0,0.03671428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-07-16,AUG | Colony (Battle-Scarred),0.03,0.03,45.0,0.03,0.03,0.215,0.0,0.0,0.03014285714285714,0.00034992710611188283,0.03323333333333335,0.011227001182664736,0.4474784027328535,405.0,57.857142857142854,2100.0,70.0,2,7,0.0,0.06314285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-07-17,AUG | Colony (Battle-Scarred),0.03,0.03,51.0,0.03,0.031,0.03,0.0,-0.032258064516129115,0.03,0.0,0.03323333333333335,0.011227001182664738,0.41577738916980084,397.0,56.714285714285715,2062.0,68.73333333333333,3,7,0.0,0.06314285714285715,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-07-18,AUG | Colony (Battle-Scarred),0.03,0.03,50.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03323333333333335,0.011227001182664736,0.41577738916980084,405.0,57.857142857142854,2044.0,68.13333333333334,4,7,0.0,0.06314285714285715,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-07-19,AUG | Colony (Battle-Scarred),0.03,0.03,89.0,0.03,0.03,0.077,0.0,0.0,0.03,0.0,0.03166666666666669,0.007751702321999266,0.30776176435615754,440.0,62.857142857142854,2080.0,69.33333333333333,5,7,0.0,0.06314285714285715,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-07-20,AUG | Colony (Battle-Scarred),0.03,0.03,44.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03166666666666669,0.007751702321999265,0.28551743417428566,416.0,59.42857142857143,2080.0,69.33333333333333,6,7,0.0,0.056428571428571446,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-07-21,AUG | Colony (Battle-Scarred),0.03,0.03,76.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03166666666666669,0.007751702321999265,0.28551743417428566,424.0,60.57142857142857,2071.0,69.03333333333333,0,7,0.0,0.056428571428571446,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-07-22,AUG | Colony (Battle-Scarred),0.03,0.03,47.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03166666666666669,0.007751702321999265,0.28551743417428566,402.0,57.42857142857143,2060.0,68.66666666666667,1,7,0.0,0.056428571428571446,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-07-23,AUG | Colony (Battle-Scarred),0.03,0.03,37.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03166666666666668,0.007751702321999267,0.28551743417428566,394.0,56.285714285714285,2023.0,67.43333333333334,2,7,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-07-24,AUG | Colony (Battle-Scarred),0.03,0.03,66.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03166666666666668,0.007751702321999266,0.28551743417428566,409.0,58.42857142857143,2019.0,67.3,3,7,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-07-25,AUG | Colony (Battle-Scarred),0.03,0.03,58.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03166666666666668,0.007751702321999266,0.28551743417428566,417.0,59.57142857142857,2001.0,66.7,4,7,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-07-26,AUG | Colony (Battle-Scarred),0.03,0.03,64.0,0.03,0.03,0.073,0.0,0.0,0.03,0.0,0.030233333333333348,0.0010857664983268222,0.11642522313951686,392.0,56.0,1973.0,65.76666666666667,5,7,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-07-27,AUG | Colony (Battle-Scarred),0.165,0.165,78.0,0.03,0.03,0.03,4.500000000000001,4.500000000000001,0.04928571428571428,0.04724015932510415,0.03473333333333335,0.024214229058322066,0.8090028311838936,426.0,60.857142857142854,1956.0,65.2,6,7,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-07-28,AUG | Colony (Battle-Scarred),0.03,0.03,44.0,0.165,0.03,0.03,-0.8181818181818182,0.0,0.04928571428571428,0.04724015932510415,0.03473333333333335,0.024214229058322066,0.8272244000717563,394.0,56.285714285714285,1892.0,63.06666666666667,0,7,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-07-29,AUG | Colony (Battle-Scarred),0.03,0.03,54.0,0.03,0.03,0.03,0.0,0.0,0.0492857142857143,0.047240159325104156,0.03473333333333335,0.024214229058322066,0.8272244000717562,401.0,57.285714285714285,1843.0,61.43333333333333,1,7,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-07-30,AUG | Colony (Battle-Scarred),0.03,0.03,80.0,0.03,0.03,0.03,0.0,0.0,0.0492857142857143,0.047240159325104156,0.03473333333333335,0.024214229058322063,0.8272244000717562,444.0,63.42857142857143,1828.0,60.93333333333333,2,7,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-07-31,AUG | Colony (Battle-Scarred),0.031,0.031,69.0,0.03,0.03,0.03,0.03333333333333344,0.03333333333333344,0.04942857142857144,0.0471830997069839,0.03476666666666668,0.024208377796861056,0.8270796421658202,447.0,63.857142857142854,1815.0,60.5,3,7,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-07-01,AUG | Condemned (Factory New),1.74,1.74,12.0,1.772,1.752,1.758,-0.018058690744921058,-0.006849315068493178,1.6945714285714286,0.08396063217426394,1.7617666666666667,0.11538072725642798,0.07668885245909782,78.0,11.142857142857142,301.0,10.033333333333333,1,7,0.0,1.8430000000000002,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-02,AUG | Condemned (Factory New),1.791,1.791,11.0,1.74,1.529,1.687,0.02931034482758621,0.1713538260300851,1.732,0.05532243151354997,1.7652333333333334,0.11464225030744797,0.07640741417102677,76.0,10.857142857142858,296.0,9.866666666666667,2,7,0.0,1.826857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-03,AUG | Condemned (Factory New),1.97,1.97,15.0,1.791,1.719,1.612,0.09994416527079841,0.14601512507271663,1.767857142857143,0.09921035166529256,1.7771666666666668,0.11668506997707785,0.07768439655352476,81.0,11.571428571428571,300.0,10.0,3,7,0.0,1.8164285714285715,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-04,AUG | Condemned (Factory New),2.022,2.022,3.0,1.97,1.779,1.829,0.02639593908629423,0.13659359190556497,1.8025714285714287,0.1335919770290514,1.7836000000000003,0.12442898911963134,0.07423669763743594,72.0,10.285714285714286,292.0,9.733333333333333,4,7,0.0,1.8025714285714283,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-05,AUG | Condemned (Factory New),1.714,1.714,10.0,2.022,1.617,1.687,-0.1523244312561819,0.05998763141620289,1.8164285714285717,0.11771133838196497,1.7845000000000004,0.1238231938424031,0.07815226645879847,76.0,10.857142857142858,293.0,9.766666666666667,5,7,0.0,1.7678571428571428,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-06,AUG | Condemned (Factory New),1.779,1.779,16.0,1.714,1.706,1.747,0.037922987164527466,0.042790152403282544,1.826857142857143,0.11047744252164077,1.7855666666666665,0.12363324346181688,0.07818552560582584,79.0,11.285714285714286,292.0,9.733333333333333,6,7,0.0,1.732,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-07,AUG | Condemned (Factory New),1.885,1.885,10.0,1.779,1.772,1.821,0.05958403597526707,0.06376975169300225,1.843,0.10953407819356621,1.7876999999999998,0.12477316752144002,0.07852987781333338,77.0,11.0,295.0,9.833333333333334,0,7,0.0,1.6945714285714286,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-08,AUG | Condemned (Factory New),1.976,1.976,11.0,1.885,1.74,1.793,0.04827586206896539,0.13563218390804588,1.8767142857142858,0.10896095537355739,1.7937999999999996,0.12927526187687005,0.07882983422271397,76.0,10.857142857142858,299.0,9.966666666666667,1,7,0.0,1.6962857142857144,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-09,AUG | Condemned (Factory New),1.89,1.89,11.0,1.976,1.791,2.023,-0.04352226720647778,0.055276381909547645,1.890857142857143,0.103189740037368,1.7893666666666663,0.12349021103805036,0.07595491542694045,76.0,10.857142857142858,302.0,10.066666666666666,2,7,0.0,1.6844285714285718,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-10,AUG | Condemned (Factory New),1.977,1.977,12.0,1.89,1.97,1.781,0.04603174603174609,0.0035532994923859196,1.891857142857143,0.10398273012027191,1.7958999999999998,0.12797795383059796,0.07297253750102878,73.0,10.428571428571429,299.0,9.966666666666667,3,7,0.0,1.6524285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-11,AUG | Condemned (Factory New),2.401,2.401,13.0,1.977,2.022,1.836,0.21446636317653,0.1874381800197824,1.946,0.2061400356207262,1.8147333333333326,0.16785389149164484,0.08193459425796189,83.0,11.857142857142858,307.0,10.233333333333333,4,7,0.0,1.659857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-12,AUG | Condemned (Factory New),1.722,1.722,15.0,2.401,1.714,1.866,-0.282798833819242,0.004667444574095736,1.947142857142857,0.20486889784963075,1.8099333333333327,0.1683773407822112,0.0975506474957131,88.0,12.571428571428571,315.0,10.5,5,7,0.0,1.6621428571428571,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-13,AUG | Condemned (Factory New),1.776,1.776,8.0,1.722,1.779,1.727,0.03135888501742157,-0.001686340640809414,1.9467142857142856,0.20522302452677757,1.8115666666666665,0.1678016057399001,0.09661804899997051,80.0,11.428571428571429,316.0,10.533333333333333,6,7,0.0,1.6757142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-14,AUG | Condemned (Factory New),1.899,1.899,10.0,1.776,1.885,1.946,0.0692567567567568,0.007427055702917684,1.9487142857142854,0.20467934105097466,1.8099999999999998,0.16675530976053904,0.09475077731497998,80.0,11.428571428571429,314.0,10.466666666666667,0,7,0.0,1.7065714285714289,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-15,AUG | Condemned (Factory New),1.983,1.983,11.0,1.899,1.976,1.907,0.04423380726698256,0.003542510121457454,1.9497142857142857,0.20482725424521178,1.8125333333333333,0.16877474797953498,0.09491083099292198,80.0,11.428571428571429,314.0,10.466666666666667,1,7,0.0,1.7198571428571428,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-16,AUG | Condemned (Factory New),1.593,1.593,10.0,1.983,1.89,1.938,-0.19667170953101365,-0.15714285714285714,1.9072857142857143,0.24046307366395853,1.801033333333333,0.17156465901292786,0.10160984674644338,79.0,11.285714285714286,319.0,10.633333333333333,2,7,0.0,1.7554285714285716,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-17,AUG | Condemned (Factory New),1.634,1.634,25.0,1.593,1.977,1.845,0.025737602008788496,-0.17349519473950437,1.858285714285714,0.25572737396672723,1.7939999999999994,0.1739268045280351,0.10133522152136837,92.0,13.142857142857142,334.0,11.133333333333333,3,7,0.0,1.8161428571428573,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-18,AUG | Condemned (Factory New),1.712,1.712,7.0,1.634,2.401,1.745,0.04773561811505522,-0.2869637650978758,1.759857142857143,0.1291836218847626,1.7928999999999997,0.1743370968363685,0.10112124717442861,86.0,12.285714285714286,328.0,10.933333333333334,4,7,0.0,1.8557142857142856,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-19,AUG | Condemned (Factory New),1.859,1.859,16.0,1.712,1.722,1.814,0.08586448598130847,0.07955865272938434,1.7794285714285714,0.1323057683040714,1.7944,0.17470539010955938,0.10198927027531544,87.0,12.428571428571429,336.0,11.2,5,7,0.0,1.8459999999999999,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-20,AUG | Condemned (Factory New),1.747,1.747,11.0,1.859,1.776,1.795,-0.0602474448628294,-0.0163288288288288,1.7752857142857141,0.13280137078220489,1.7927999999999995,0.17491224466381228,0.10265272100219038,90.0,12.857142857142858,339.0,11.3,6,7,0.0,1.8534285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-21,AUG | Condemned (Factory New),1.845,1.845,11.0,1.747,1.899,1.669,0.05609616485403546,-0.028436018957346043,1.7675714285714286,0.12682480282754202,1.7986666666666666,0.17360824353187324,0.10208191109561764,91.0,13.0,339.0,11.3,0,7,0.0,1.8664285714285713,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-22,AUG | Condemned (Factory New),2.053,2.053,10.0,1.845,1.983,1.482,0.11273712737127362,0.03530005042864337,1.7775714285714288,0.14488996528682146,1.8176999999999999,0.16908915794140475,0.10117247589945108,90.0,12.857142857142858,337.0,11.233333333333333,1,7,0.0,1.8572857142857144,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-23,AUG | Condemned (Factory New),2.446,2.446,5.0,2.053,1.593,1.689,0.19142717973697043,0.5354676710608914,1.8994285714285717,0.2551575743635726,1.8429333333333335,0.20139760563511067,0.10366956940296015,85.0,12.142857142857142,337.0,11.233333333333333,2,7,0.0,1.8694285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-24,AUG | Condemned (Factory New),2.4,2.4,5.0,2.446,1.634,1.752,-0.018806214227309992,0.46878824969400257,2.008857142857143,0.2808240061835519,1.8645333333333332,0.2239707917465033,0.10381327562589926,65.0,9.285714285714286,334.0,11.133333333333333,3,7,0.0,1.853142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-25,AUG | Condemned (Factory New),1.795,1.795,8.0,2.4,1.712,1.529,-0.2520833333333333,0.04848130841121501,2.0207142857142855,0.2695661669559942,1.8734,0.21562167485358857,0.11168498206674304,66.0,9.428571428571429,329.0,10.966666666666667,4,7,0.0,1.8352857142857142,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-26,AUG | Condemned (Factory New),1.76,1.76,11.0,1.795,1.859,1.719,-0.01949860724233976,-0.053254437869822424,2.0065714285714287,0.28007185666888984,1.8747666666666667,0.21476695638658092,0.10983950278360999,61.0,8.714285714285714,330.0,11.0,5,7,0.0,1.838142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-27,AUG | Condemned (Factory New),2.059,2.059,12.0,1.76,1.747,1.779,0.16988636363636367,0.17859187178019464,2.051142857142857,0.25927009004479623,1.8841,0.21647961412875194,0.11357788341998833,62.0,8.857142857142858,330.0,11.0,6,7,0.0,1.8125714285714287,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-28,AUG | Condemned (Factory New),2.384,2.384,7.0,2.059,1.845,1.617,0.1578436134045651,0.2921409214092141,2.1281428571428576,0.26655014461042176,1.9096666666666666,0.2283893361978376,0.11484275456625706,58.0,8.285714285714286,331.0,11.033333333333333,0,7,0.0,1.8115714285714286,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-29,AUG | Condemned (Factory New),2.142,2.142,8.0,2.384,2.053,1.706,-0.10151006711409394,0.043351193375547936,2.140857142857143,0.26477938448636745,1.9242,0.22883857483679043,0.1166798488136488,56.0,8.0,326.0,10.866666666666667,1,7,0.0,1.7874285714285716,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-30,AUG | Condemned (Factory New),2.046,2.046,9.0,2.142,2.446,1.772,-0.04481792717086841,-0.16353229762878185,2.0837142857142856,0.23415057077854487,1.9333333333333333,0.22804828923327233,0.11707477891445431,60.0,8.571428571428571,323.0,10.766666666666667,2,7,0.0,1.7394285714285715,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-31,AUG | Condemned (Factory New),2.654,2.654,15.0,2.046,2.4,1.74,0.297165200391007,0.10583333333333345,2.1199999999999997,0.29271097397554857,1.9638,0.2591213872557287,0.12756950559933694,70.0,10.0,326.0,10.866666666666667,3,7,0.0,1.7344285714285712,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2014-07-01,AUG | Contractor (Factory New),0.156,0.156,37.0,0.125,0.114,0.154,0.248,0.368421052631579,0.11957142857142858,0.016351995447101888,0.1457,0.026688511885578532,0.10968438680420738,255.0,36.42857142857143,874.0,29.133333333333333,1,7,0.0,0.16342857142857145,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-07-02,AUG | Contractor (Factory New),0.119,0.119,33.0,0.156,0.104,0.16,-0.23717948717948723,0.14423076923076916,0.1217142857142857,0.015106425177144096,0.1443333333333333,0.02696953013227252,0.11784900537560886,251.0,35.857142857142854,882.0,29.4,2,7,0.0,0.15457142857142858,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-07-03,AUG | Contractor (Factory New),0.151,0.151,50.0,0.119,0.106,0.169,0.26890756302521,0.42452830188679247,0.12814285714285714,0.01655664365080048,0.14373333333333332,0.026611943851503134,0.12721139608590387,260.0,37.142857142857146,902.0,30.066666666666666,3,7,0.0,0.14414285714285716,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-07-04,AUG | Contractor (Factory New),0.166,0.166,32.0,0.151,0.112,0.181,0.09933774834437092,0.4821428571428572,0.13585714285714287,0.01954795255211123,0.14323333333333332,0.02604186799922173,0.1278069569749629,256.0,36.57142857142857,909.0,30.3,4,7,0.0,0.13585714285714284,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-07-05,AUG | Contractor (Factory New),0.178,0.178,22.0,0.166,0.12,0.184,0.07228915662650581,0.4833333333333334,0.14414285714285716,0.02304919317725566,0.14303333333333335,0.025749412075273138,0.1283618511190542,246.0,35.142857142857146,912.0,30.4,5,7,0.0,0.12814285714285714,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-07-06,AUG | Contractor (Factory New),0.187,0.187,31.0,0.178,0.114,0.206,0.050561797752809,0.6403508771929824,0.15457142857142858,0.02356060357495806,0.1424,0.024390708613459072,0.12693612679193517,241.0,34.42857142857143,912.0,30.4,6,7,0.0,0.1217142857142857,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-07-07,AUG | Contractor (Factory New),0.187,0.187,24.0,0.187,0.125,0.185,0.0,0.496,0.16342857142857145,0.022404445622988968,0.14246666666666666,0.024509499292224544,0.1253884925414063,229.0,32.714285714285715,914.0,30.466666666666665,0,7,0.0,0.11957142857142856,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-07-08,AUG | Contractor (Factory New),0.185,0.185,26.0,0.187,0.156,0.172,-0.010695187165775444,0.1858974358974359,0.16757142857142862,0.02331067899272865,0.1429,0.025134770073877075,0.124599457941702,218.0,31.142857142857142,909.0,30.3,1,7,0.0,0.11357142857142856,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-07-09,AUG | Contractor (Factory New),0.182,0.182,30.0,0.185,0.119,0.157,-0.016216216216216273,0.5294117647058825,0.17657142857142857,0.012453996981544781,0.14373333333333335,0.02598837346883324,0.12339579348993204,215.0,30.714285714285715,922.0,30.733333333333334,2,7,0.0,0.11114285714285713,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-07-10,AUG | Contractor (Factory New),0.181,0.181,21.0,0.182,0.151,0.138,-0.005494505494505475,0.19867549668874163,0.18085714285714286,0.006791351042288405,0.1451666666666667,0.02680557570523134,0.12094597329811317,186.0,26.571428571428573,926.0,30.866666666666667,3,7,0.0,0.11385714285714285,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-07-11,AUG | Contractor (Factory New),0.174,0.174,37.0,0.181,0.166,0.152,-0.03867403314917128,0.04819277108433728,0.182,0.004472135954999583,0.14590000000000003,0.027279235082140165,0.12027478850951846,191.0,27.285714285714285,929.0,30.966666666666665,4,7,0.0,0.11657142857142858,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-07-12,AUG | Contractor (Factory New),0.188,0.188,40.0,0.174,0.178,0.137,0.08045977011494254,0.056179775280899014,0.1834285714285714,0.004562491263620379,0.1476,0.028243701362722744,0.11908635743187462,209.0,29.857142857142858,942.0,31.4,5,7,0.0,0.11628571428571428,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-07-13,AUG | Contractor (Factory New),0.204,0.204,26.0,0.188,0.187,0.147,0.0851063829787233,0.09090909090909083,0.18585714285714286,0.008576189154173505,0.1495,0.03000194438143413,0.11929353888591886,204.0,29.142857142857142,941.0,31.366666666666667,6,7,0.0,0.1212857142857143,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
2014-07-14,AUG | Contractor (Factory New),0.211,0.211,23.0,0.204,0.187,0.157,0.03431372549019618,0.12834224598930488,0.18928571428571428,0.01232551692007028,0.1513,0.03195429027011344,0.11897625111490763,203.0,29.0,935.0,31.166666666666668,0,7,0.0,0.12914285714285714,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,0
