date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2014-01-16,Galil AR | VariCamo (Minimal Wear),0.078,0.078,40.0,0.086,0.084,0.137,-0.09302325581395343,-0.07142857142857151,0.07971428571428571,0.0051468238670433755,0.08559999999999997,0.012486259114188951,0.1255218474742907,329.0,47.0,1284.0,42.8,3,1,0.0,0.0992857142857143,Galil AR | VariCamo (Minimal Wear),Galil AR | VariCamo (Minimal Wear),0,0
2014-01-17,Galil AR | VariCamo (Minimal Wear),0.082,0.082,45.0,0.078,0.077,0.124,0.05128205128205132,0.06493506493506507,0.08042857142857143,0.005066899385990913,0.08419999999999998,0.010258005004223124,0.12501355571575742,320.0,45.714285714285715,1310.0,43.666666666666664,4,1,0.0,0.11157142857142857,Galil AR | VariCamo (Minimal Wear),Galil AR | VariCamo (Minimal Wear),0,0
2014-01-18,Galil AR | VariCamo (Minimal Wear),0.077,0.077,55.0,0.082,0.089,0.12,-0.060975609756097615,-0.1348314606741573,0.07871428571428571,0.0037307328163430262,0.08276666666666664,0.007885359147742662,0.12531823235213618,331.0,47.285714285714285,1332.0,44.4,5,1,0.0,0.12857142857142856,Galil AR | VariCamo (Minimal Wear),Galil AR | VariCamo (Minimal Wear),0,0
2014-01-19,Galil AR | VariCamo (Minimal Wear),0.064,0.064,56.0,0.077,0.078,0.097,-0.16883116883116878,-0.17948717948717952,0.07671428571428572,0.006385570468179145,0.08166666666666664,0.00812130257751523,0.1242607071478881,335.0,47.857142857142854,1347.0,44.9,6,1,0.0,0.14542857142857143,Galil AR | VariCamo (Minimal Wear),Galil AR | VariCamo (Minimal Wear),0,0
2014-01-20,Galil AR | VariCamo (Minimal Wear),0.073,0.073,61.0,0.064,0.074,0.077,0.140625,-0.013513513513513487,0.07657142857142858,0.0064554991586828585,0.08153333333333332,0.008228946199578386,0.12124097318130381,345.0,49.285714285714285,1365.0,45.5,0,1,0.0,0.16214285714285714,Galil AR | VariCamo (Minimal Wear),Galil AR | VariCamo (Minimal Wear),0,0
2014-01-21,Galil AR | VariCamo (Minimal Wear),0.057,0.057,40.0,0.073,0.076,0.074,-0.2191780821917807,-0.25,0.07385714285714286,0.009432899439553815,0.08096666666666666,0.009250165163690621,0.1275728532712488,333.0,47.57142857142857,1368.0,45.6,1,1,0.0,0.1832857142857143,Galil AR | VariCamo (Minimal Wear),Galil AR | VariCamo (Minimal Wear),0,0
2014-01-22,Galil AR | VariCamo (Minimal Wear),0.07,0.07,63.0,0.057,0.086,0.066,0.22807017543859653,-0.18604651162790686,0.07157142857142858,0.008050858744917355,0.08109999999999998,0.009060353193998564,0.13234304897653762,360.0,51.42857142857143,1374.0,45.8,2,1,0.0,0.204,Galil AR | VariCamo (Minimal Wear),Galil AR | VariCamo (Minimal Wear),0,0
2014-01-23,Galil AR | VariCamo (Minimal Wear),0.081,0.081,29.0,0.07,0.078,0.092,0.15714285714285703,0.03846153846153855,0.072,0.008451542547285166,0.08073333333333332,0.008831509245624754,0.11517196899393264,349.0,49.857142857142854,1355.0,45.166666666666664,3,1,0.0,0.2207142857142857,Galil AR | VariCamo (Minimal Wear),Galil AR | VariCamo (Minimal Wear),0,0
2014-01-24,Galil AR | VariCamo (Minimal Wear),0.076,0.076,56.0,0.081,0.082,0.085,-0.06172839506172845,-0.07317073170731714,0.07114285714285715,0.007661192958738241,0.08043333333333333,0.008834339565330026,0.11487438351259514,360.0,51.42857142857143,1388.0,46.266666666666666,4,1,0.0,0.2372857142857143,Galil AR | VariCamo (Minimal Wear),Galil AR | VariCamo (Minimal Wear),0,0
2014-01-25,Galil AR | VariCamo (Minimal Wear),0.072,0.072,54.0,0.076,0.077,0.102,-0.052631578947368474,-0.06493506493506496,0.07042857142857144,0.007306692487168241,0.07943333333333333,0.007994512006509353,0.10923453863032066,359.0,51.285714285714285,1392.0,46.4,5,1,0.0,0.24742857142857147,Galil AR | VariCamo (Minimal Wear),Galil AR | VariCamo (Minimal Wear),0,0
2014-01-26,Galil AR | VariCamo (Minimal Wear),0.058,0.058,64.0,0.072,0.064,0.093,-0.1944444444444443,-0.09375,0.06957142857142858,0.008295560651975984,0.07826666666666666,0.008469290931883783,0.11349433844165728,367.0,52.42857142857143,1405.0,46.833333333333336,6,1,0.0,0.2562857142857143,Galil AR | VariCamo (Minimal Wear),Galil AR | VariCamo (Minimal Wear),0,0
2014-01-27,Galil AR | VariCamo (Minimal Wear),0.058,0.058,59.0,0.058,0.073,0.093,0.0,-0.20547945205479445,0.06742857142857143,0.009037337516534119,0.0771,0.008764892089086625,0.11349433844165728,365.0,52.142857142857146,1416.0,47.2,0,1,0.0,0.266,Galil AR | VariCamo (Minimal Wear),Galil AR | VariCamo (Minimal Wear),0,0
2014-01-28,Galil AR | VariCamo (Minimal Wear),0.067,0.067,62.0,0.058,0.057,0.091,0.15517241379310343,0.17543859649122817,0.06885714285714287,0.00800764940413801,0.0763,0.008552387580864965,0.11722124123186173,387.0,55.285714285714285,1422.0,47.4,1,1,0.0,0.28085714285714286,Galil AR | VariCamo (Minimal Wear),Galil AR | VariCamo (Minimal Wear),0,0
2014-01-29,Galil AR | VariCamo (Minimal Wear),0.058,0.058,90.0,0.067,0.07,0.076,-0.13432835820895528,-0.17142857142857149,0.06714285714285714,0.008822512946654005,0.0757,0.009162059448253613,0.11594017565914001,414.0,59.142857142857146,1457.0,48.56666666666667,2,1,0.0,0.29542857142857143,Galil AR | VariCamo (Minimal Wear),Galil AR | VariCamo (Minimal Wear),0,0
2014-01-30,Galil AR | VariCamo (Minimal Wear),0.075,0.075,70.0,0.058,0.081,0.085,0.2931034482758619,-0.07407407407407418,0.0662857142857143,0.00764786217961381,0.07536666666666667,0.008998086216277077,0.12581781671445422,455.0,65.0,1492.0,49.733333333333334,3,1,0.0,0.32,Galil AR | VariCamo (Minimal Wear),Galil AR | VariCamo (Minimal Wear),0,0
2014-01-31,Galil AR | VariCamo (Minimal Wear),0.056,0.056,47.0,0.075,0.076,0.076,-0.2533333333333333,-0.26315789473684204,0.06342857142857143,0.007208271892310205,0.0747,0.009644169222903546,0.13269162185161454,446.0,63.714285714285715,1517.0,50.56666666666667,4,1,0.0,0.3448571428571428,Galil AR | VariCamo (Minimal Wear),Galil AR | VariCamo (Minimal Wear),0,0
2014-01-01,Glock-18 | Dragon Tattoo (Factory New),1.133,1.133,757.0,1.123,1.014,0.78,0.008904719501335645,0.11735700197238663,1.082,0.03159565973809876,0.9065333333333333,0.11105906336520023,0.03737229782131626,5481.0,783.0,20690.0,689.6666666666666,2,1,0.0,1.1438571428571431,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-02,Glock-18 | Dragon Tattoo (Factory New),1.124,1.124,814.0,1.133,1.056,0.79,-0.007943512797881636,0.06439393939393945,1.0917142857142859,0.03254761033894058,0.9176666666666666,0.1154724594389887,0.03756483724487774,5510.0,787.1428571428571,20934.0,697.8,3,1,0.0,1.1344285714285716,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-03,Glock-18 | Dragon Tattoo (Factory New),1.084,1.084,623.0,1.124,1.055,0.832,-0.03558718861209964,0.027488151658767945,1.0958571428571429,0.029293727126802976,0.9260666666666666,0.11807171079004866,0.03774143357860827,5325.0,760.7142857142857,20955.0,698.5,4,1,0.0,1.1235714285714287,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-04,Glock-18 | Dragon Tattoo (Factory New),1.16,1.16,886.0,1.084,1.058,0.84,0.07011070110701101,0.09640831758034007,1.1104285714285713,0.03207516681999661,0.9367333333333331,0.12411444539438413,0.039275614282091996,5362.0,766.0,21343.0,711.4333333333333,5,1,0.0,1.1104285714285713,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-05,Glock-18 | Dragon Tattoo (Factory New),1.149,1.149,822.0,1.16,1.057,0.829,-0.00948275862068959,0.08703878902554418,1.1235714285714284,0.025706347981201257,0.9473999999999999,0.1280845033561828,0.03920527162031218,5392.0,770.2857142857143,21578.0,719.2666666666667,6,1,0.0,1.095857142857143,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-06,Glock-18 | Dragon Tattoo (Factory New),1.168,1.168,733.0,1.149,1.092,0.859,0.016536118363794428,0.06959706959706935,1.1344285714285716,0.026125286835648243,0.9576999999999998,0.13289548525062844,0.03895390858049047,5322.0,760.2857142857143,21613.0,720.4333333333333,0,1,0.0,1.0917142857142856,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-07,Glock-18 | Dragon Tattoo (Factory New),1.189,1.189,678.0,1.168,1.123,0.886,0.017979452054794676,0.058771148708815835,1.1438571428571431,0.031629229571162557,0.9677999999999999,0.13845995811063935,0.03879367509828889,5313.0,759.0,21585.0,719.5,1,1,0.0,1.082,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-08,Glock-18 | Dragon Tattoo (Factory New),1.233,1.233,599.0,1.189,1.133,0.898,0.03700588730025234,0.08826125330979706,1.1581428571428574,0.043757215148487454,0.9789666666666665,0.1456998017233456,0.03908076003489379,5155.0,736.4285714285714,21588.0,719.6,2,1,0.0,1.065,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-09,Glock-18 | Dragon Tattoo (Factory New),1.224,1.224,649.0,1.233,1.124,0.9,-0.007299270072992803,0.08896797153024893,1.1724285714285716,0.046515303604166176,0.9897666666666665,0.1513450105626949,0.039192324758189095,4990.0,712.8571428571429,21765.0,725.5,3,1,0.0,1.0424285714285715,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-10,Glock-18 | Dragon Tattoo (Factory New),1.222,1.222,701.0,1.224,1.084,0.879,-0.0016339869281045694,0.12730627306273057,1.1921428571428572,0.0317644391078567,1.0011999999999999,0.15544568183130725,0.03874872183524483,5068.0,724.0,21923.0,730.7666666666667,4,1,0.0,1.0175714285714286,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-11,Glock-18 | Dragon Tattoo (Factory New),1.241,1.241,655.0,1.222,1.16,0.836,0.0155482815057284,0.06982758620689666,1.2037142857142857,0.03268776217360817,1.0147,0.1580765953580732,0.037074419854004226,4837.0,691.0,22011.0,733.7,5,1,0.0,0.9871428571428572,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-12,Glock-18 | Dragon Tattoo (Factory New),1.209,1.209,768.0,1.241,1.149,0.832,-0.025785656728444795,0.052219321148825104,1.2122857142857142,0.023902864656260594,1.0272666666666668,0.15803816697944276,0.037615448049144594,4783.0,683.2857142857143,22155.0,738.5,6,1,0.0,0.9532857142857143,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-13,Glock-18 | Dragon Tattoo (Factory New),1.219,1.219,747.0,1.209,1.168,0.859,0.008271298593879317,0.04366438356164393,1.2195714285714285,0.015637474612126414,1.0392666666666668,0.15847290690279595,0.037453590357822815,4797.0,685.2857142857143,22197.0,739.9,0,1,0.0,0.9081428571428571,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-14,Glock-18 | Dragon Tattoo (Factory New),1.246,1.246,635.0,1.219,1.189,0.871,0.022149302707136886,0.047939444911690554,1.2277142857142855,0.012020390838835786,1.0517666666666667,0.15949371635132076,0.03749362156255786,4754.0,679.1428571428571,22211.0,740.3666666666667,1,1,0.0,0.8657142857142858,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-15,Glock-18 | Dragon Tattoo (Factory New),1.264,1.264,637.0,1.246,1.233,0.825,0.014446227929374,0.02514193025141931,1.2321428571428572,0.017577815331739445,1.0664,0.15815005532721135,0.03546561245930896,4792.0,684.5714285714286,22271.0,742.3666666666667,2,1,0.0,0.8364285714285715,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-16,Glock-18 | Dragon Tattoo (Factory New),1.294,1.294,607.0,1.264,1.224,0.817,0.02373417721519,0.05718954248366015,1.2421428571428572,0.02731524206335341,1.0823,0.1562434318619506,0.03519832746766198,4750.0,678.5714285714286,22288.0,742.9333333333333,3,1,0.0,0.8152857142857144,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-17,Glock-18 | Dragon Tattoo (Factory New),1.274,1.274,593.0,1.294,1.222,0.809,-0.015455950540958274,0.042553191489361764,1.2495714285714286,0.027891919684264622,1.0977999999999999,0.15135045424444554,0.035351294759117455,4642.0,663.1428571428571,22318.0,743.9333333333333,4,1,0.0,0.8019999999999999,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-18,Glock-18 | Dragon Tattoo (Factory New),1.289,1.289,845.0,1.274,1.241,0.759,0.011773940345368938,0.038678485092667136,1.2564285714285715,0.030700661430088046,1.1154666666666666,0.14137626706377873,0.0322984195542228,4832.0,690.2857142857143,22490.0,749.6666666666666,5,1,0.0,0.8058571428571428,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-19,Glock-18 | Dragon Tattoo (Factory New),1.281,1.281,827.0,1.289,1.209,0.739,-0.006206361520558534,0.05955334987593042,1.2667142857142857,0.024528201178668257,1.1335333333333333,0.12589671251554674,0.03156392558446025,4891.0,698.7142857142857,22455.0,748.5,6,1,0.0,0.8112857142857143,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-20,Glock-18 | Dragon Tattoo (Factory New),1.284,1.284,704.0,1.281,1.219,0.821,0.0023419203747072626,0.05332239540607042,1.2759999999999998,0.015259657363687519,1.1489666666666667,0.1145013779635667,0.026653795522654785,4848.0,692.5714285714286,22128.0,737.6,0,1,0.0,0.8245714285714285,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-21,Glock-18 | Dragon Tattoo (Factory New),1.271,1.271,687.0,1.284,1.246,0.844,-0.010124610591900396,0.02006420545746379,1.2795714285714284,0.009752027523357727,1.1632,0.10150973680719828,0.02692827452799524,4900.0,700.0,21885.0,729.5,1,1,0.0,0.8355714285714285,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-22,Glock-18 | Dragon Tattoo (Factory New),1.289,1.289,633.0,1.271,1.264,0.918,0.014162077104642012,0.019778481012658222,1.2831428571428571,0.007772268862134551,1.1755666666666669,0.09313813516611884,0.023208612128882974,4896.0,699.4285714285714,21679.0,722.6333333333333,2,1,0.0,0.8455714285714286,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-23,Glock-18 | Dragon Tattoo (Factory New),1.305,1.305,625.0,1.289,1.294,0.965,0.012412723041117069,0.008500772797527034,1.2847142857142855,0.010456908662482906,1.1869,0.08733130404767048,0.022018952046178764,4914.0,702.0,21557.0,718.5666666666667,3,1,0.0,0.8574285714285715,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-24,Glock-18 | Dragon Tattoo (Factory New),1.301,1.301,703.0,1.305,1.274,1.014,-0.0030651340996168397,0.02119309262166391,1.2885714285714285,0.01076843459716729,1.1964666666666668,0.08350278771128275,0.02081187730718484,5024.0,717.7142857142857,21652.0,721.7333333333333,4,1,0.0,0.8678571428571428,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-25,Glock-18 | Dragon Tattoo (Factory New),1.292,1.292,711.0,1.301,1.289,1.056,-0.006917755572636408,0.002327385570209506,1.289,0.010836446439150224,1.2043333333333335,0.08097750030443983,0.02006280144695549,4890.0,698.5714285714286,21578.0,719.2666666666667,5,1,0.0,0.87,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-26,Glock-18 | Dragon Tattoo (Factory New),1.297,1.297,832.0,1.292,1.281,1.055,0.0038699690402475007,0.012490241998438734,1.2912857142857141,0.0105926428068095,1.2124000000000001,0.07768637804231401,0.020018230572171298,4895.0,699.2857142857143,21602.0,720.0666666666667,6,1,0.0,0.87,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-27,Glock-18 | Dragon Tattoo (Factory New),1.283,1.283,746.0,1.297,1.284,1.058,-0.010794140323824197,-0.0007788161993770304,1.291142857142857,0.01069617516990566,1.2199,0.0731465879814864,0.02026318600768974,4937.0,705.2857142857143,21499.0,716.6333333333333,0,1,0.0,0.8695714285714286,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-28,Glock-18 | Dragon Tattoo (Factory New),1.252,1.252,701.0,1.283,1.271,1.057,-0.024162120031176904,-0.014948859166010964,1.2884285714285715,0.016369458869292804,1.2264000000000002,0.0667680562344998,0.020969535983019802,4951.0,707.2857142857143,21408.0,713.6,1,1,0.0,0.8701428571428572,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-29,Glock-18 | Dragon Tattoo (Factory New),1.292,1.292,725.0,1.252,1.289,1.092,0.03194888178913735,0.002327385570209506,1.288857142857143,0.016418009026924148,1.2330666666666668,0.0628876953165102,0.020920135817004408,5043.0,720.4285714285714,21330.0,711.0,2,1,0.0,0.8634285714285713,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-30,Glock-18 | Dragon Tattoo (Factory New),1.218,1.218,662.0,1.292,1.305,1.123,-0.05727554179566563,-0.06666666666666665,1.2764285714285712,0.02819755380908646,1.2362333333333335,0.05956994954579772,0.0233521406294612,5080.0,725.7142857142857,21305.0,710.1666666666666,3,1,0.0,0.8477142857142856,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-31,Glock-18 | Dragon Tattoo (Factory New),1.238,1.238,842.0,1.218,1.301,1.133,0.016420361247947435,-0.04842428900845497,1.2674285714285713,0.028962325986194762,1.2397333333333336,0.05640208821981286,0.023454424906204377,5219.0,745.5714285714286,21390.0,713.0,4,1,0.0,0.8308571428571428,Glock-18 | Dragon Tattoo (Factory New),Glock-18 | Dragon Tattoo (Factory New),0,0
2014-01-01,Glock-18 | Sand Dune (Field-Tested),0.166,0.166,299.0,0.172,0.185,0.237,-0.0348837209302324,-0.10270270270270265,0.17257142857142857,0.006904597699196892,0.18183333333333326,0.03341365323071128,0.08421988325783755,2111.0,301.57142857142856,7339.0,244.63333333333333,2,1,0.0,0.16999999999999998,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0
2014-01-02,Glock-18 | Sand Dune (Field-Tested),0.163,0.163,299.0,0.166,0.175,0.225,-0.01807228915662651,-0.0685714285714285,0.17085714285714285,0.007548482750641655,0.17976666666666663,0.0325869946792002,0.08387388918598718,2128.0,304.0,7445.0,248.16666666666666,3,1,0.0,0.169,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0
2014-01-03,Glock-18 | Sand Dune (Field-Tested),0.162,0.162,229.0,0.163,0.183,0.227,-0.006134969325153339,-0.11475409836065564,0.16785714285714284,0.006174337938564083,0.17759999999999998,0.031517825644122935,0.08382225899468847,2060.0,294.2857142857143,7473.0,249.1,4,1,0.0,0.16742857142857145,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0
2014-01-04,Glock-18 | Sand Dune (Field-Tested),0.166,0.166,374.0,0.162,0.181,0.223,0.024691358024691468,-0.08287292817679548,0.16571428571428573,0.003057276365576094,0.17569999999999997,0.03042274368516642,0.08399619301846957,2105.0,300.7142857142857,7640.0,254.66666666666666,5,1,0.0,0.1657142857142857,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0
2014-01-05,Glock-18 | Sand Dune (Field-Tested),0.176,0.176,394.0,0.166,0.164,0.241,0.06024096385542155,0.07317073170731692,0.16742857142857145,0.0045936957688038575,0.17353333333333334,0.027905475368743597,0.08336873489954047,2170.0,310.0,7843.0,261.43333333333334,6,1,0.0,0.16785714285714287,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0
2014-01-06,Glock-18 | Sand Dune (Field-Tested),0.178,0.178,333.0,0.176,0.167,0.226,0.011363636363636465,0.06586826347305386,0.169,0.005879747322073328,0.17193333333333335,0.02617369332406533,0.08278175557971244,2204.0,314.85714285714283,7949.0,264.96666666666664,0,1,0.0,0.17085714285714287,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0
2014-01-07,Glock-18 | Sand Dune (Field-Tested),0.179,0.179,297.0,0.178,0.172,0.243,0.00561797752808979,0.04069767441860472,0.16999999999999998,0.006824326235712099,0.1698,0.022667745072385705,0.08148470985127128,2225.0,317.85714285714283,8011.0,267.03333333333336,1,1,0.0,0.1725714285714286,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0
2014-01-08,Glock-18 | Sand Dune (Field-Tested),0.164,0.164,290.0,0.179,0.166,0.227,-0.08379888268156421,-0.012048192771084376,0.1697142857142857,0.007024737630368133,0.16770000000000002,0.020036882658404392,0.08198166841619459,2216.0,316.57142857142856,8101.0,270.03333333333336,2,1,0.0,0.1752857142857143,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0
2014-01-09,Glock-18 | Sand Dune (Field-Tested),0.147,0.147,325.0,0.164,0.163,0.204,-0.10365853658536595,-0.09815950920245409,0.16742857142857143,0.010554039752722214,0.1658,0.01918923309219695,0.08207207304921486,2242.0,320.2857142857143,8238.0,274.6,3,1,0.0,0.17442857142857143,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0
2014-01-10,Glock-18 | Sand Dune (Field-Tested),0.154,0.154,324.0,0.147,0.162,0.2,0.04761904761904767,-0.04938271604938271,0.1662857142857143,0.011473127431577863,0.16426666666666664,0.018207934778246785,0.08262226670605685,2337.0,333.85714285714283,8381.0,279.3666666666667,4,1,0.0,0.17085714285714285,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0
2014-01-11,Glock-18 | Sand Dune (Field-Tested),0.191,0.191,311.0,0.154,0.166,0.183,0.2402597402597404,0.1506024096385541,0.16985714285714287,0.014356965173029843,0.1645333333333333,0.018535971035320006,0.09220972302378701,2274.0,324.85714285714283,8513.0,283.76666666666665,5,1,0.0,0.16642857142857143,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0
2014-01-12,Glock-18 | Sand Dune (Field-Tested),0.164,0.164,354.0,0.191,0.176,0.175,-0.1413612565445026,-0.06818181818181812,0.16814285714285715,0.014237060003772563,0.16416666666666663,0.018433815545229795,0.09556079925676624,2234.0,319.14285714285717,8677.0,289.23333333333335,6,1,0.0,0.15871428571428572,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0
2014-01-13,Glock-18 | Sand Dune (Field-Tested),0.137,0.137,357.0,0.164,0.178,0.187,-0.16463414634146334,-0.2303370786516853,0.1622857142857143,0.017119031061651704,0.1625,0.018553975315279473,0.09928229405558386,2258.0,322.57142857142856,8819.0,293.96666666666664,0,1,0.0,0.14942857142857144,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0
2014-01-14,Glock-18 | Sand Dune (Field-Tested),0.135,0.135,342.0,0.137,0.179,0.189,-0.014598540145985384,-0.24581005586592175,0.156,0.017888543819998316,0.16069999999999998,0.018515128949051364,0.09925045673642638,2303.0,329.0,8939.0,297.96666666666664,1,1,0.0,0.1432857142857143,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0
2014-01-15,Glock-18 | Sand Dune (Field-Tested),0.132,0.132,378.0,0.135,0.164,0.157,-0.022222222222222254,-0.19512195121951215,0.15142857142857144,0.01929364916129615,0.15986666666666666,0.01921238026782615,0.0945914893141027,2391.0,341.57142857142856,9098.0,303.26666666666665,2,1,0.0,0.1412857142857143,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0
2014-01-16,Glock-18 | Sand Dune (Field-Tested),0.134,0.134,288.0,0.132,0.147,0.166,0.015151515151515138,-0.08843537414965974,0.1495714285714286,0.020233332772977383,0.15879999999999997,0.019723758938566115,0.09402266591596574,2354.0,336.2857142857143,9186.0,306.2,3,1,0.0,0.1412857142857143,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0
2014-01-17,Glock-18 | Sand Dune (Field-Tested),0.13,0.13,262.0,0.134,0.154,0.171,-0.02985074626865669,-0.15584415584415579,0.14614285714285716,0.0212026182441736,0.15743333333333334,0.020244642638376095,0.09394271473277148,2292.0,327.42857142857144,9255.0,308.5,4,1,0.0,0.14342857142857143,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0
2014-01-18,Glock-18 | Sand Dune (Field-Tested),0.15,0.15,382.0,0.13,0.191,0.132,0.15384615384615374,-0.2146596858638744,0.1402857142857143,0.011398173860182109,0.15803333333333333,0.0197424809878484,0.08852103278227474,2363.0,337.57142857142856,9447.0,314.9,5,1,0.0,0.15142857142857144,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0
2014-01-19,Glock-18 | Sand Dune (Field-Tested),0.147,0.147,366.0,0.15,0.164,0.118,-0.020000000000000018,-0.10365853658536595,0.13785714285714287,0.00707972096763649,0.159,0.0184246212082275,0.08613711251737516,2375.0,339.2857142857143,9524.0,317.46666666666664,6,1,0.0,0.16,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0
2014-01-20,Glock-18 | Sand Dune (Field-Tested),0.134,0.134,323.0,0.147,0.137,0.127,-0.08843537414965974,-0.021897810218978075,0.13742857142857143,0.007208271892310203,0.15923333333333337,0.01805857752488335,0.08704459991416223,2341.0,334.42857142857144,9528.0,317.6,0,1,0.0,0.16814285714285718,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0
2014-01-21,Glock-18 | Sand Dune (Field-Tested),0.123,0.123,339.0,0.134,0.135,0.133,-0.08208955223880599,-0.08888888888888902,0.13571428571428573,0.008827138117585944,0.1589,0.018623193424687757,0.08806643685862214,2338.0,334.0,9530.0,317.6666666666667,1,1,0.0,0.17542857142857146,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0
