date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2015-08-01,AK-47 | Cartel (Factory New),4.179,4.179,279.0,4.118,4.26,4.673,0.014813016027197756,-0.019014084507042117,4.217142857142858,0.14542983440372143,4.319699999999999,0.14453561268190387,0.03400799645330419,1907.0,272.42857142857144,8079.0,269.3,5,8,0.0,4.158857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-08-14,AK-47 | Cartel (Factory New),4.048,4.048,288.0,4.001,4.168,4.309,0.01174706323419139,-0.028790786948176605,4.092428571428571,0.060993810324976194,4.190066666666667,0.1229327548793332,0.032338495899819714,1850.0,264.2857142857143,8168.0,272.26666666666665,4,8,0.0,4.301714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-08-15,AK-47 | Cartel (Factory New),3.672,3.672,339.0,4.048,4.21,4.238,-0.09288537549407117,-0.12779097387173388,4.0155714285714295,0.1452238244355018,4.1712,0.15370868550605718,0.03619305563654966,1931.0,275.85714285714283,8231.0,274.3666666666667,5,8,0.0,4.282285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-08-16,AK-47 | Cartel (Factory New),3.722,3.722,302.0,3.672,4.081,4.128,0.01361655773420467,-0.08796863513844655,3.964285714285715,0.17366693433590813,4.157666666666667,0.17351375225676555,0.03609333356111172,1970.0,281.42857142857144,8239.0,274.6333333333333,6,8,0.0,4.267571428571428,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-08-17,AK-47 | Cartel (Factory New),3.678,3.678,278.0,3.722,4.092,4.124,-0.01182160128962928,-0.10117302052785915,3.905142857142858,0.18984386710544807,4.142799999999999,0.1936945017288823,0.03612776369925471,1981.0,283.0,8240.0,274.6666666666667,0,8,0.0,4.272285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-08-18,AK-47 | Cartel (Factory New),3.641,3.641,274.0,3.678,4.133,4.322,-0.010059815116911341,-0.11904185821437208,3.834857142857143,0.18344203332888767,4.1201,0.2105357214346297,0.034869050812006246,1990.0,284.2857142857143,8257.0,275.23333333333335,1,8,0.0,4.238428571428572,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-08-19,AK-47 | Cartel (Factory New),3.836,3.836,257.0,3.641,4.082,4.239,0.053556715188135096,-0.06026457618814307,3.7997142857142854,0.15391715237723957,4.1066666666666665,0.21532306477064234,0.03630294008709075,1992.0,284.57142857142856,8244.0,274.8,2,8,0.0,4.232,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-08-20,AK-47 | Cartel (Factory New),3.869,3.869,294.0,3.836,4.001,4.309,0.008602711157455811,-0.03299175206198457,3.780857142857143,0.13502849283596044,4.0920000000000005,0.2160257700676781,0.03619134941864392,2032.0,290.2857142857143,8259.0,275.3,3,8,0.0,4.252857142857144,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-08-21,AK-47 | Cartel (Factory New),3.811,3.811,390.0,3.869,4.048,4.546,-0.014990953734815293,-0.05854743083003955,3.747,0.08379226012671372,4.067499999999999,0.20451988493379641,0.03460389749553916,2134.0,304.85714285714283,8417.0,280.56666666666666,4,8,0.0,4.260428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-08-22,AK-47 | Cartel (Factory New),3.956,3.956,327.0,3.811,3.672,4.205,0.03804775649435843,0.0773420479302831,3.787571428571429,0.1039791972915148,4.0592,0.2038227007311338,0.032916110445682344,2122.0,303.14285714285717,8455.0,281.8333333333333,5,8,0.0,4.318714285714285,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-08-23,AK-47 | Cartel (Factory New),3.799,3.799,389.0,3.956,3.722,4.231,-0.03968655207280081,0.020687802256851073,3.7985714285714285,0.1004743849984479,4.0448,0.20642018635136763,0.03358332581030044,2209.0,315.57142857142856,8568.0,285.6,6,8,0.0,4.355857142857142,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-08-24,AK-47 | Cartel (Factory New),3.76,3.76,366.0,3.799,3.678,4.26,-0.010265859436693892,0.022294725394236048,3.810285714285714,0.08996461889577051,4.028133333333334,0.208546195255525,0.03355635971389422,2297.0,328.14285714285717,8680.0,289.3333333333333,0,8,0.0,4.390285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-08-25,AK-47 | Cartel (Factory New),4.081,4.081,300.0,3.76,3.641,4.195,0.08537234042553199,0.12084592145015116,3.8731428571428568,0.10255789803315796,4.024333333333335,0.2064996099000889,0.037067037302902874,2323.0,331.85714285714283,8724.0,290.8,1,8,0.0,4.4154285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-08-26,AK-47 | Cartel (Factory New),4.215,4.215,280.0,4.081,3.836,4.041,0.03283508943886293,0.09880083420229413,3.927285714285714,0.1551927044361432,4.030133333333334,0.20931073126388486,0.03688688323166736,2346.0,335.14285714285717,8712.0,290.4,2,8,0.0,4.442428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-08-27,AK-47 | Cartel (Factory New),4.461,4.461,255.0,4.215,3.869,4.145,0.05836298932384354,0.15301111398294132,4.011857142857143,0.23904000177581086,4.0406666666666675,0.22237001196704165,0.03803110885161648,2307.0,329.57142857142856,8678.0,289.26666666666665,3,8,0.0,4.436285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-08-28,AK-47 | Cartel (Factory New),4.581,4.581,263.0,4.461,3.811,4.329,0.02689979825151312,0.20204670690107607,4.121857142857142,0.29249196744595957,4.0490666666666675,0.23735766729183672,0.0375256121966418,2180.0,311.42857142857144,8699.0,289.96666666666664,4,8,0.0,4.434285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-08-29,AK-47 | Cartel (Factory New),4.586,4.586,264.0,4.581,3.956,4.513,0.001091464745688775,0.15925176946410535,4.211857142857143,0.3229508713506167,4.051500000000001,0.24242149932160179,0.03678672276312858,2117.0,302.42857142857144,8702.0,290.06666666666666,5,8,0.0,4.442714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-08-30,AK-47 | Cartel (Factory New),4.681,4.681,291.0,4.586,3.799,4.118,0.02071522023549921,0.23216635956830745,4.3378571428571435,0.3090522048232669,4.070266666666667,0.26735294192425785,0.033021175024592994,2019.0,288.42857142857144,8705.0,290.1666666666667,6,8,0.0,4.459428571428572,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-08-31,AK-47 | Cartel (Factory New),4.856,4.856,259.0,4.681,3.76,4.179,0.03738517410809661,0.2914893617021277,4.494428571428571,0.24829237209551222,4.092833333333334,0.3019163331491396,0.033493911408070655,1912.0,273.14285714285717,8685.0,289.5,0,8,0.0,4.4871428571428575,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-08-01,AUG | Colony (Battle-Scarred),0.059,0.059,14.0,0.053,0.141,0.039,0.1132075471698113,-0.5815602836879432,0.49257142857142855,1.0804119395784524,0.32626666666666676,0.8806485842201126,11.708360141814099,147.0,21.0,750.0,25.0,5,8,0.0,0.047428571428571424,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-02,AUG | Colony (Battle-Scarred),0.048,0.048,19.0,0.059,0.051,0.05,-0.18644067796610164,-0.05882352941176461,0.4921428571428571,1.080587595255659,0.32620000000000005,0.8806695710272572,11.712343902532973,151.0,21.571428571428573,741.0,24.7,6,8,0.0,0.048428571428571425,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-03,AUG | Colony (Battle-Scarred),0.045,0.045,30.0,0.048,0.056,0.053,-0.0625,-0.1964285714285715,0.49057142857142855,1.0812285151811416,0.32593333333333335,0.8807534627932052,11.71339900913233,151.0,21.571428571428573,751.0,25.033333333333335,0,8,0.0,0.4901428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-04,AUG | Colony (Battle-Scarred),0.047,0.047,20.0,0.045,0.042,0.049,0.04444444444444451,0.11904761904761907,0.49128571428571427,1.0809335534336861,0.3258666666666667,0.8807744975619783,11.712361305370974,148.0,21.142857142857142,746.0,24.866666666666667,1,8,0.0,0.49128571428571427,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-05,AUG | Colony (Battle-Scarred),0.04,0.04,17.0,0.047,0.048,0.049,-0.14893617021276595,-0.16666666666666663,0.49014285714285716,1.0814057555622982,0.3255666666666667,0.8808702773709393,11.713674903769258,135.0,19.285714285714285,712.0,23.733333333333334,2,8,0.0,0.49057142857142855,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-06,AUG | Colony (Battle-Scarred),0.047,0.047,18.0,0.04,3.139,0.047,0.17500000000000004,-0.9850270786874801,0.04842857142857142,0.005602477586036449,0.3255666666666667,0.8808702773709391,11.711857650062893,132.0,18.857142857142858,704.0,23.466666666666665,3,8,0.0,0.4921428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-07,AUG | Colony (Battle-Scarred),0.046,0.046,14.0,0.047,0.053,0.047,-0.021276595744680882,-0.13207547169811318,0.04742857142857143,0.0053145929250680785,0.3255333333333334,0.8808808369404394,11.712041722707179,132.0,18.857142857142858,692.0,23.066666666666666,4,8,0.0,0.49257142857142855,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-08,AUG | Colony (Battle-Scarred),0.059,0.059,17.0,0.046,0.059,0.47,0.28260869565217384,0.0,0.04742857142857143,0.005314592925068077,0.31183333333333335,0.8817231267366316,11.668347632657234,135.0,19.285714285714285,685.0,22.833333333333332,5,8,0.0,0.5042857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-09,AUG | Colony (Battle-Scarred),0.057,0.057,24.0,0.059,0.048,0.05,-0.03389830508474567,0.1875,0.04871428571428571,0.006295447010437343,0.31206666666666666,0.8816547295978296,11.66044586595774,140.0,20.0,678.0,22.6,6,8,0.0,0.5055714285714286,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-10,AUG | Colony (Battle-Scarred),0.246,0.246,44.0,0.057,0.045,0.06,3.3157894736842106,4.466666666666667,0.07742857142857143,0.06908970802588502,0.31826666666666664,0.880513597598331,11.650992881063488,154.0,22.0,698.0,23.266666666666666,0,8,0.0,0.06557142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-11,AUG | Colony (Battle-Scarred),0.054,0.054,17.0,0.246,0.047,0.057,-0.7804878048780488,0.14893617021276584,0.07842857142857143,0.06869156143402841,0.3181666666666667,0.8805434338457637,11.657832758616077,151.0,21.571428571428573,692.0,23.066666666666666,1,8,0.0,0.06742857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-12,AUG | Colony (Battle-Scarred),0.05,0.05,16.0,0.054,0.04,0.049,-0.07407407407407396,0.25,0.07985714285714286,0.06797778748853728,0.31820000000000004,0.8805332626690866,11.657272820060992,150.0,21.428571428571427,683.0,22.766666666666666,2,8,0.0,0.07585714285714286,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-13,AUG | Colony (Battle-Scarred),0.06,0.06,25.0,0.05,0.047,0.361,0.19999999999999996,0.2765957446808509,0.08171428571428573,0.06722821322228655,0.30816666666666676,0.8817025229003764,11.647782798170338,157.0,22.428571428571427,665.0,22.166666666666668,3,8,0.0,0.07714285714285715,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-14,AUG | Colony (Battle-Scarred),0.059,0.059,24.0,0.06,0.046,4.007,-0.01666666666666672,0.28260869565217384,0.08357142857142856,0.06639031156266519,0.17656666666666665,0.553267246053438,11.57322271453585,167.0,23.857142857142858,662.0,22.066666666666666,4,8,0.0,0.07871428571428572,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-15,AUG | Colony (Battle-Scarred),0.055,0.055,13.0,0.059,0.059,0.057,-0.06779661016949146,-0.06779661016949146,0.083,0.0666161713528651,0.17649999999999996,0.5532817696858144,11.565690638639321,163.0,23.285714285714285,644.0,21.466666666666665,5,8,0.0,0.10371428571428572,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-16,AUG | Colony (Battle-Scarred),0.041,0.041,13.0,0.055,0.057,0.067,-0.2545454545454545,-0.2807017543859649,0.08071428571428572,0.06773417429442052,0.1756333333333333,0.5534729432310932,11.568625739818309,152.0,21.714285714285715,633.0,21.1,6,8,0.0,0.10442857142857144,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-17,AUG | Colony (Battle-Scarred),0.046,0.046,10.0,0.041,0.246,0.316,0.12195121951219501,-0.8130081300813008,0.052142857142857144,0.00640153042925945,0.16663333333333336,0.5533124785226599,11.57217694899629,118.0,16.857142857142858,620.0,20.666666666666668,0,8,0.0,0.10414285714285713,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-18,AUG | Colony (Battle-Scarred),0.584,0.584,15.0,0.046,0.054,0.062,11.695652173913043,9.814814814814815,0.12785714285714284,0.18632799695424085,0.18403333333333335,0.5579368233849499,11.680952916252034,116.0,16.571428571428573,605.0,20.166666666666668,1,8,0.0,0.6678571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-19,AUG | Colony (Battle-Scarred),0.254,0.254,20.0,0.584,0.05,0.065,-0.5650684931506849,4.08,0.157,0.18781906186540276,0.1903333333333333,0.557624146615701,11.685970728750968,120.0,17.142857142857142,607.0,20.233333333333334,2,8,0.0,0.705,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-20,AUG | Colony (Battle-Scarred),0.042,0.042,20.0,0.254,0.06,0.101,-0.8346456692913385,-0.29999999999999993,0.15442857142857142,0.18924727372473532,0.18836666666666665,0.5580396332002076,11.696721372694945,115.0,16.428571428571427,606.0,20.2,3,8,0.0,0.7027142857142856,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-21,AUG | Colony (Battle-Scarred),0.238,0.238,29.0,0.042,0.059,0.061,4.666666666666666,3.0338983050847457,0.18,0.18670144233890795,0.19426666666666664,0.557597341775905,11.689488067725378,120.0,17.142857142857142,622.0,20.733333333333334,4,8,0.0,0.7020000000000001,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-22,AUG | Colony (Battle-Scarred),0.04,0.04,20.0,0.238,0.055,0.059,-0.8319327731092436,-0.2727272727272727,0.17785714285714288,0.1882038625468431,0.19363333333333327,0.5577613876520635,11.696641193451113,127.0,18.142857142857142,616.0,20.533333333333335,5,8,0.0,0.6654285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-23,AUG | Colony (Battle-Scarred),0.048,0.048,48.0,0.04,0.041,0.062,0.19999999999999996,0.1707317073170731,0.17885714285714288,0.18749127870873547,0.19316666666666663,0.5578771718657154,11.695548186775955,162.0,23.142857142857142,641.0,21.366666666666667,6,8,0.0,0.663,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-24,AUG | Colony (Battle-Scarred),0.068,0.068,53.0,0.048,0.046,0.141,0.41666666666666674,0.4782608695652175,0.182,0.18541074094329824,0.19073333333333328,0.5582584785642658,11.70004310107889,205.0,29.285714285714285,673.0,22.433333333333334,0,8,0.0,0.7219999999999999,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-25,AUG | Colony (Battle-Scarred),0.063,0.063,26.0,0.068,0.584,0.051,-0.07352941176470595,-0.8921232876712328,0.10757142857142858,0.0881716785479282,0.19113333333333327,0.5581625052099275,11.695157155956354,216.0,30.857142857142858,684.0,22.8,1,8,0.0,0.15628571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-26,AUG | Colony (Battle-Scarred),0.048,0.048,23.0,0.063,0.254,0.056,-0.23809523809523814,-0.8110236220472441,0.07814285714285714,0.06597061807334831,0.19086666666666663,0.558228909637933,11.697795203803533,219.0,31.285714285714285,677.0,22.566666666666666,2,8,0.0,0.11142857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-27,AUG | Colony (Battle-Scarred),0.05,0.05,21.0,0.048,0.042,0.042,0.04166666666666674,0.19047619047619047,0.07928571428571429,0.06540142917991555,0.1911333333333333,0.5581596386538732,11.69547841917906,220.0,31.428571428571427,675.0,22.5,3,8,0.0,0.11142857142857145,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-28,AUG | Colony (Battle-Scarred),0.055,0.055,13.0,0.05,0.238,0.048,0.09999999999999987,-0.76890756302521,0.053142857142857144,0.008919137873593126,0.19136666666666663,0.5581012144365533,11.695791824861839,204.0,29.142857142857142,658.0,21.933333333333334,4,8,0.0,0.1102857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-29,AUG | Colony (Battle-Scarred),0.047,0.047,17.0,0.055,0.04,3.139,-0.1454545454545455,0.17500000000000004,0.05414285714285714,0.0076983963344614175,0.0883,0.10922855243326565,2.3443428373940267,201.0,28.714285714285715,654.0,21.8,5,8,0.0,0.10928571428571432,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-30,AUG | Colony (Battle-Scarred),0.043,0.043,17.0,0.047,0.048,0.053,-0.08510638297872353,-0.10416666666666674,0.05342857142857142,0.00843220260764212,0.0879666666666667,0.10935095894514242,2.330457506134243,170.0,24.285714285714285,657.0,21.9,6,8,0.0,0.10928571428571432,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-31,AUG | Colony (Battle-Scarred),0.049,0.049,30.0,0.043,0.068,0.059,0.13953488372093026,-0.27941176470588236,0.05071428571428571,0.006016982768186483,0.08763333333333337,0.10945394262225347,2.330292120909501,147.0,21.0,673.0,22.433333333333334,0,8,0.0,0.04771428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-08-01,AUG | Condemned (Factory New),0.893,0.893,17.0,1.004,1.015,0.984,-0.1105577689243028,-0.12019704433497524,1.004142857142857,0.056085212136606576,1.0840666666666663,0.10140379129445252,0.09566286464461074,143.0,20.428571428571427,662.0,22.066666666666666,5,8,0.0,1.0634285714285716,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-08-02,AUG | Condemned (Factory New),1.059,1.059,27.0,0.893,1.006,0.972,0.1858902575587904,0.05268389662027828,1.0117142857142856,0.05930963372894173,1.0869666666666664,0.0993812468337071,0.10117937825278189,147.0,21.0,661.0,22.033333333333335,6,8,0.0,1.0474285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-08-03,AUG | Condemned (Factory New),1.084,1.084,19.0,1.059,1.051,1.194,0.02360717658168099,0.03139866793529977,1.0164285714285715,0.06341441283416602,1.0833,0.09737355903940247,0.09262057700132359,138.0,19.714285714285715,662.0,22.066666666666666,0,8,0.0,1.0377142857142856,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-08-04,AUG | Condemned (Factory New),1.128,1.128,18.0,1.084,1.089,1.041,0.040590405904058935,0.03581267217630857,1.022,0.07082574189011867,1.0861999999999996,0.09736611320166785,0.08967838439710829,142.0,20.285714285714285,663.0,22.1,1,8,0.0,1.022,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-08-05,AUG | Condemned (Factory New),1.1,1.1,25.0,1.128,0.99,1.17,-0.024822695035460862,0.11111111111111116,1.0377142857142856,0.07410940616165165,1.0838666666666663,0.09616123034894168,0.08713739778143355,145.0,20.714285714285715,660.0,22.0,2,8,0.0,1.0164285714285715,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-08-06,AUG | Condemned (Factory New),1.064,1.064,23.0,1.1,0.996,1.202,-0.032727272727272716,0.06827309236947787,1.0474285714285716,0.07244279939147485,1.0792666666666666,0.09366854090651541,0.08721659814052417,153.0,21.857142857142858,663.0,22.1,3,8,0.0,1.0117142857142858,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-08-07,AUG | Condemned (Factory New),1.116,1.116,17.0,1.064,1.004,1.131,0.048872180451127845,0.11155378486055789,1.0634285714285714,0.07344552333504871,1.0787666666666667,0.0934307884062969,0.08694161800232394,146.0,20.857142857142858,661.0,22.033333333333335,4,8,0.0,1.0041428571428572,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-08-08,AUG | Condemned (Factory New),1.046,1.046,22.0,1.116,0.893,1.007,-0.06272401433691766,0.17133258678611418,1.0852857142857144,0.028469102478272248,1.0800666666666667,0.0926915793850169,0.08530162567669036,151.0,21.571428571428573,658.0,21.933333333333334,5,8,0.0,1.0215714285714286,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-08-09,AUG | Condemned (Factory New),0.951,0.951,22.0,1.046,1.059,1.125,-0.09082217973231366,-0.10198300283286121,1.0698571428571426,0.055225326931525535,1.0742666666666665,0.09511078919987058,0.08434316970800132,146.0,20.857142857142858,657.0,21.9,6,8,0.0,1.0195714285714286,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-08-10,AUG | Condemned (Factory New),1.028,1.028,27.0,0.951,1.084,1.087,0.08096740273396441,-0.05166051660516613,1.0618571428571428,0.05663524539019995,1.0722999999999998,0.0954365932613551,0.08541098697909665,154.0,22.0,660.0,22.0,0,8,0.0,1.0385714285714285,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-08-11,AUG | Condemned (Factory New),1.112,1.112,31.0,1.028,1.128,1.204,0.08171206225680949,-0.014184397163120366,1.0595714285714286,0.05418976482920832,1.0692333333333333,0.0925911022843028,0.08446183122803809,167.0,23.857142857142858,670.0,22.333333333333332,1,8,0.0,1.0598571428571428,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
