date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2014-09-16,Dual Berettas | Black Limba (Minimal Wear),0.183,0.183,32.0,0.191,0.194,0.098,-0.041884816753926746,-0.05670103092783507,0.18428571428571433,0.008745844494293695,0.17556666666666665,0.024168413729953854,0.07975879457209722,338.0,48.285714285714285,1520.0,50.666666666666664,1,9,0.0,0.1285714285714286,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2014-09-17,Dual Berettas | Black Limba (Minimal Wear),0.18,0.18,36.0,0.183,0.194,0.117,-0.016393442622950838,-0.07216494845360832,0.1822857142857143,0.007850646665162334,0.17766666666666664,0.021587547851069658,0.07352942915418889,338.0,48.285714285714285,1497.0,49.9,2,9,0.0,0.12728571428571428,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2014-09-18,Dual Berettas | Black Limba (Minimal Wear),0.168,0.168,48.0,0.18,0.177,0.132,-0.06666666666666654,-0.05084745762711851,0.181,0.009227288721117222,0.17886666666666662,0.019954503807968323,0.07202116243170258,342.0,48.857142857142854,1488.0,49.6,3,9,0.0,0.12728571428571428,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2014-09-19,Dual Berettas | Black Limba (Minimal Wear),0.165,0.165,67.0,0.168,0.168,0.14,-0.017857142857142905,-0.017857142857142905,0.18057142857142858,0.009868523450954594,0.17969999999999997,0.01880274802610867,0.07158190989752594,345.0,49.285714285714285,1508.0,50.266666666666666,4,9,0.0,0.12828571428571428,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2014-09-20,Dual Berettas | Black Limba (Minimal Wear),0.177,0.177,39.0,0.165,0.184,0.147,0.07272727272727253,-0.03804347826086962,0.17957142857142855,0.00982499935088537,0.18069999999999994,0.017808518560883536,0.07214040361195427,321.0,45.857142857142854,1480.0,49.333333333333336,5,9,0.0,0.12714285714285714,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2014-09-21,Dual Berettas | Black Limba (Minimal Wear),0.179,0.179,46.0,0.177,0.193,0.137,0.011299435028248705,-0.07253886010362698,0.17757142857142857,0.008174125429097122,0.18209999999999998,0.015862639544960144,0.0707169645015141,309.0,44.142857142857146,1463.0,48.766666666666666,6,9,0.0,0.13042857142857142,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2014-09-22,Dual Berettas | Black Limba (Minimal Wear),0.18,0.18,47.0,0.179,0.191,0.15,0.005586592178770999,-0.05759162303664922,0.176,0.006279217421667396,0.18309999999999998,0.014711333499493969,0.06899896276841495,315.0,45.0,1467.0,48.9,0,9,0.0,0.13771428571428573,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2014-09-23,Dual Berettas | Black Limba (Minimal Wear),0.207,0.207,45.0,0.18,0.183,0.147,0.1499999999999999,0.13114754098360648,0.17942857142857144,0.012568181398813006,0.18509999999999996,0.013712160053519409,0.07327918422789183,328.0,46.857142857142854,1461.0,48.7,1,9,0.0,0.1382857142857143,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2014-09-24,Dual Berettas | Black Limba (Minimal Wear),0.177,0.177,40.0,0.207,0.18,0.167,-0.14492753623188404,-0.01666666666666672,0.17900000000000002,0.012592514783450859,0.18543333333333328,0.013385771882446261,0.07502891395969916,332.0,47.42857142857143,1428.0,47.6,2,9,0.0,0.1385714285714286,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2014-09-25,Dual Berettas | Black Limba (Minimal Wear),0.197,0.197,42.0,0.177,0.168,0.175,0.11299435028248594,0.17261904761904767,0.1831428571428571,0.013054047773212188,0.18616666666666665,0.013396724309405722,0.07715689823308688,326.0,46.57142857142857,1403.0,46.766666666666666,3,9,0.0,0.13571428571428573,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2014-09-26,Dual Berettas | Black Limba (Minimal Wear),0.189,0.189,36.0,0.197,0.165,0.172,-0.040609137055837574,0.1454545454545455,0.18657142857142858,0.010794934564178607,0.1867333333333333,0.013142636299041714,0.07751482950748662,295.0,42.142857142857146,1393.0,46.43333333333333,4,9,0.0,0.13085714285714287,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2014-09-27,Dual Berettas | Black Limba (Minimal Wear),0.196,0.196,55.0,0.189,0.177,0.179,0.03703703703703698,0.10734463276836159,0.18928571428571428,0.010429549856253705,0.18729999999999997,0.013163459525013426,0.07746316807786524,311.0,44.42857142857143,1396.0,46.53333333333333,5,9,0.0,0.13114285714285714,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2014-09-28,Dual Berettas | Black Limba (Minimal Wear),0.206,0.206,33.0,0.196,0.179,0.195,0.05102040816326525,0.15083798882681565,0.19314285714285714,0.010894671979964353,0.18766666666666668,0.013521176806114997,0.07638517157018047,298.0,42.57142857142857,1377.0,45.9,6,9,0.0,0.13242857142857142,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2014-09-29,Dual Berettas | Black Limba (Minimal Wear),0.188,0.188,45.0,0.206,0.18,0.194,-0.08737864077669899,0.04444444444444451,0.19428571428571426,0.009822921964383476,0.18746666666666664,0.013470296540495643,0.07814527689874705,296.0,42.285714285714285,1367.0,45.56666666666667,0,9,0.0,0.13042857142857142,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2014-09-30,Dual Berettas | Black Limba (Minimal Wear),0.193,0.193,27.0,0.188,0.207,0.194,0.02659574468085113,-0.06763285024154586,0.19228571428571425,0.00834461820943442,0.1874333333333333,0.013455316999445072,0.0782685645988392,278.0,39.714285714285715,1340.0,44.666666666666664,1,9,0.0,0.13071428571428573,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2014-09-01,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1276.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,10035.0,1433.5714285714287,40524.0,1350.8,0,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-02,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1150.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,9762.0,1394.5714285714287,40423.0,1347.4333333333334,1,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-03,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1051.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,9357.0,1336.7142857142858,40135.0,1337.8333333333333,2,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-04,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1200.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,9071.0,1295.857142857143,40110.0,1337.0,3,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-05,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1215.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,8883.0,1269.0,40191.0,1339.7,4,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-06,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1550.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,8879.0,1268.4285714285713,40543.0,1351.4333333333334,5,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-07,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1349.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,8791.0,1255.857142857143,40642.0,1354.7333333333333,6,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-08,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1227.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,8742.0,1248.857142857143,40633.0,1354.4333333333334,0,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-09,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1084.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,8676.0,1239.4285714285713,40418.0,1347.2666666666667,1,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-10,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1163.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,8788.0,1255.4285714285713,40265.0,1342.1666666666667,2,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-11,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1259.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,8847.0,1263.857142857143,40301.0,1343.3666666666666,3,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-12,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1308.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,8940.0,1277.142857142857,40347.0,1344.9,4,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-13,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1558.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,8948.0,1278.2857142857142,40667.0,1355.5666666666666,5,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-14,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1372.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,8971.0,1281.5714285714287,40698.0,1356.6,6,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-15,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1209.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,8953.0,1279.0,40467.0,1348.9,0,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-16,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1158.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,9027.0,1289.5714285714287,40040.0,1334.6666666666667,1,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-17,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1103.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,8967.0,1281.0,39805.0,1326.8333333333333,2,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-18,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1122.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,8830.0,1261.4285714285713,39415.0,1313.8333333333333,3,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-19,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1285.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,8807.0,1258.142857142857,39439.0,1314.6333333333334,4,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-20,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1498.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,8747.0,1249.5714285714287,39562.0,1318.7333333333333,5,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-21,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1368.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,8743.0,1249.0,39541.0,1318.0333333333333,6,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-22,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1177.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,8711.0,1244.4285714285713,39261.0,1308.7,0,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-23,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1091.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,8644.0,1234.857142857143,39012.0,1300.4,1,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-24,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1055.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,8596.0,1228.0,38587.0,1286.2333333333333,2,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-25,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1099.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,8573.0,1224.7142857142858,38263.0,1275.4333333333334,3,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-26,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1285.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,8573.0,1224.7142857142858,38092.0,1269.7333333333333,4,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-27,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1458.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,8533.0,1219.0,38064.0,1268.8,5,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-28,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1248.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,8413.0,1201.857142857143,37909.0,1263.6333333333334,6,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-29,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1176.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,8412.0,1201.7142857142858,37531.0,1251.0333333333333,0,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-30,Dual Berettas | Contractor (Field-Tested),0.03,0.03,1123.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,8444.0,1206.2857142857142,37217.0,1240.5666666666666,1,9,0.0,0.03,Dual Berettas | Contractor (Field-Tested),Dual Berettas | Contractor (Field-Tested),0,0
2014-09-01,FAMAS | Contrast Spray (Factory New),1.055,1.055,7.0,0.907,1.29,1.301,0.16317530319735374,-0.18217054263565902,1.1312857142857144,0.1245388227314958,1.2017333333333333,0.2486259484088944,0.16714054899283573,43.0,6.142857142857143,208.0,6.933333333333334,0,9,0.0,1.0872857142857142,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2014-09-02,FAMAS | Contrast Spray (Factory New),1.056,1.056,11.0,1.055,1.282,1.396,0.0009478672985783199,-0.17628705148205925,1.099,0.10969177596468072,1.1904,0.24725770631738325,0.16669277821967002,49.0,7.0,212.0,7.066666666666666,1,9,0.0,1.0734285714285714,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2014-09-03,FAMAS | Contrast Spray (Factory New),1.171,1.171,10.0,1.056,1.202,1.343,0.10890151515151514,-0.02579034941763725,1.0945714285714285,0.10600789342962981,1.1846666666666663,0.24564165408623645,0.16752323967449176,55.0,7.857142857142857,213.0,7.1,2,9,0.0,1.0811428571428572,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2014-09-04,FAMAS | Contrast Spray (Factory New),1.175,1.175,6.0,1.171,1.269,1.288,0.0034158838599487318,-0.07407407407407396,1.0811428571428572,0.08737837027455214,1.1808999999999998,0.24489349385668324,0.1672663438842589,57.0,8.142857142857142,217.0,7.233333333333333,3,9,0.0,1.0945714285714288,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2014-09-05,FAMAS | Contrast Spray (Factory New),1.093,1.093,3.0,1.175,1.147,1.132,-0.06978723404255327,-0.04707933740191805,1.0734285714285714,0.08352220772748689,1.1795999999999998,0.24525287629981699,0.1661645387999562,54.0,7.714285714285714,212.0,7.066666666666666,4,9,0.0,1.099,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2014-09-06,FAMAS | Contrast Spray (Factory New),1.154,1.154,5.0,1.093,1.057,1.279,0.05580969807868241,0.09176915799432361,1.0872857142857142,0.08759438058576635,1.175433333333333,0.24458968134862566,0.16495229364578598,51.0,7.285714285714286,212.0,7.066666666666666,5,9,0.0,1.1312857142857144,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2014-09-07,FAMAS | Contrast Spray (Factory New),1.215,1.215,13.0,1.154,0.907,1.183,0.05285961871750455,0.3395810363836824,1.1312857142857142,0.05851181635414532,1.1765,0.24469011013933523,0.16434314881730613,55.0,7.857142857142857,222.0,7.4,6,9,0.0,1.1648571428571428,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2014-09-08,FAMAS | Contrast Spray (Factory New),1.223,1.223,2.0,1.215,1.055,0.767,0.006584362139917754,0.15924170616113753,1.1552857142857142,0.05672669889343942,1.1916999999999998,0.2326469643042866,0.1496598152604792,50.0,7.142857142857143,216.0,7.2,0,9,0.0,1.2085714285714286,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2014-09-09,FAMAS | Contrast Spray (Factory New),1.04,1.04,11.0,1.223,1.056,0.911,-0.14963205233033527,-0.015151515151515138,1.153,0.060853453945876074,1.1960000000000002,0.22857558924784604,0.1497962056353884,50.0,7.142857142857143,222.0,7.4,1,9,0.0,1.2087142857142859,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2014-09-10,FAMAS | Contrast Spray (Factory New),1.011,1.011,5.0,1.04,1.171,0.962,-0.027884615384615508,-0.1366353543979506,1.1301428571428571,0.07755629949808553,1.1976333333333333,0.22706775542898108,0.14979251922359774,45.0,6.428571428571429,214.0,7.133333333333334,2,9,0.0,1.2072857142857143,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2014-09-11,FAMAS | Contrast Spray (Factory New),0.941,0.941,7.0,1.011,1.175,0.966,-0.069238377843719,-0.1991489361702128,1.0967142857142858,0.09859399327648764,1.1968,0.22796043516364853,0.15050572070144227,46.0,6.571428571428571,215.0,7.166666666666667,3,9,0.0,1.2088571428571429,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2014-09-12,FAMAS | Contrast Spray (Factory New),1.066,1.066,8.0,0.941,1.093,1.352,0.1328374070138152,-0.02470265324794141,1.0928571428571427,0.09919019043005729,1.1872666666666667,0.22724977936671847,0.13422654159650171,51.0,7.285714285714286,199.0,6.633333333333334,4,9,0.0,1.2,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2014-09-13,FAMAS | Contrast Spray (Factory New),1.086,1.086,3.0,1.066,1.154,1.913,0.018761726078799335,-0.05892547660311942,1.0831428571428572,0.09600510190524639,1.1597,0.18348862816716102,0.11020147309026843,49.0,7.0,198.0,6.6,5,9,0.0,1.1725714285714286,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2014-09-14,FAMAS | Contrast Spray (Factory New),1.118,1.118,6.0,1.086,1.215,1.977,0.02946593001841613,-0.07983539094650205,1.0692857142857144,0.0819437338068268,1.1310666666666664,0.10315132357636307,0.11014882747213056,42.0,6.0,198.0,6.6,6,9,0.0,1.1272857142857142,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2014-09-15,FAMAS | Contrast Spray (Factory New),1.162,1.162,4.0,1.118,1.223,1.305,0.03935599284436475,-0.04987735077677857,1.0605714285714287,0.06701781669900955,1.1262999999999999,0.09818830548152534,0.09209974567232176,44.0,6.285714285714286,196.0,6.533333333333333,0,9,0.0,1.1222857142857143,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2014-09-16,FAMAS | Contrast Spray (Factory New),0.829,0.829,4.0,1.162,1.04,1.178,-0.28657487091222034,-0.20288461538461544,1.0304285714285715,0.10575018695404909,1.1146666666666667,0.11118792900110856,0.10425765886572243,37.0,5.285714285714286,194.0,6.466666666666667,1,9,0.0,1.1575714285714285,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2014-09-17,FAMAS | Contrast Spray (Factory New),1.041,1.041,5.0,0.829,1.011,0.973,0.255729794933655,0.029673590504451175,1.0347142857142857,0.10548353193842197,1.116933333333333,0.10894736751702123,0.10956115320702582,37.0,5.285714285714286,193.0,6.433333333333334,2,9,0.0,1.2775714285714286,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2014-09-18,FAMAS | Contrast Spray (Factory New),0.928,0.928,3.0,1.041,0.941,1.09,-0.10854947166186346,-0.013815090329436619,1.0328571428571427,0.10721730746669665,1.111533333333333,0.11404406555752426,0.10947573257266931,33.0,4.714285714285714,187.0,6.233333333333333,3,9,0.0,1.368,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2014-09-19,FAMAS | Contrast Spray (Factory New),1.061,1.061,3.0,0.928,1.066,1.14,0.14331896551724133,-0.004690431519699945,1.0321428571428573,0.10701058501906457,1.1088999999999996,0.11426820788536651,0.11217695363596933,28.0,4.0,181.0,6.033333333333333,4,9,0.0,1.3982857142857144,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2014-09-20,FAMAS | Contrast Spray (Factory New),1.015,1.015,11.0,1.061,1.086,1.28,-0.043355325164938785,-0.06537753222836107,1.022,0.10476640682967037,1.1000666666666665,0.11089302152174513,0.11026272733445813,36.0,5.142857142857143,188.0,6.266666666666667,5,9,0.0,1.3805714285714286,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2014-09-21,FAMAS | Contrast Spray (Factory New),1.098,1.098,5.0,1.015,1.118,1.137,0.08177339901477843,-0.017889087656529523,1.0191428571428571,0.10235432654883381,1.0987666666666664,0.11068082740725947,0.1092805794572931,35.0,5.0,187.0,6.233333333333333,6,9,0.0,1.379,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2014-09-22,FAMAS | Contrast Spray (Factory New),1.07,1.07,3.0,1.098,1.162,1.058,-0.025500910746812377,-0.0791738382099827,1.006,0.08807788760928754,1.0991666666666664,0.11055438581179049,0.10856466145901005,34.0,4.857142857142857,183.0,6.1,0,9,0.0,1.340857142857143,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2014-09-23,FAMAS | Contrast Spray (Factory New),1.203,1.203,6.0,1.07,0.829,1.213,0.12429906542056068,0.45114595898673127,1.0594285714285714,0.07727660363517382,1.098833333333333,0.11022524917438635,0.10767931234008751,36.0,5.142857142857143,184.0,6.133333333333334,1,9,0.0,1.2639999999999998,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2014-09-24,FAMAS | Contrast Spray (Factory New),1.455,1.455,3.0,1.203,1.041,1.29,0.20947630922693272,0.3976945244956773,1.1185714285714285,0.1574137924097388,1.1043333333333332,0.12300280032945954,0.11333177090979736,34.0,4.857142857142857,180.0,6.0,2,9,0.0,1.1505714285714286,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2014-09-25,FAMAS | Contrast Spray (Factory New),1.418,1.418,3.0,1.455,0.928,1.282,-0.025429553264604943,0.5280172413793103,1.1885714285714286,0.16582853204685954,1.1088666666666667,0.1316682025226879,0.11347902854499736,34.0,4.857142857142857,178.0,5.933333333333334,3,9,0.0,1.06,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2014-09-26,FAMAS | Contrast Spray (Factory New),1.364,1.364,7.0,1.418,1.061,1.202,-0.038081805359661325,0.285579641847314,1.231857142857143,0.16642409558665697,1.1142666666666663,0.13852074052485988,0.11304551272619624,38.0,5.428571428571429,181.0,6.033333333333333,4,9,0.0,1.0285714285714285,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2014-09-27,FAMAS | Contrast Spray (Factory New),1.183,1.183,6.0,1.364,1.015,1.269,-0.13269794721407624,0.16551724137931045,1.255857142857143,0.14402720831389418,1.1113999999999997,0.1361586329739445,0.11557691352468435,33.0,4.714285714285714,183.0,6.1,5,9,0.0,1.0745714285714285,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2014-09-28,FAMAS | Contrast Spray (Factory New),1.533,1.533,1.0,1.183,1.098,1.147,0.29585798816568043,0.396174863387978,1.3179999999999998,0.15586807608634018,1.1242666666666667,0.15574422050985462,0.1252224790435921,29.0,4.142857142857143,178.0,5.933333333333334,6,9,0.0,1.129,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
