date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2017-11-01,AK-47 | Cartel (Factory New),5.378,5.378,55.0,5.476,5.972,5.844,-0.01789627465303134,-0.09946416610850639,5.5644285714285715,0.15333144039056348,5.7987,0.18169684458826832,0.029363865191752724,400.0,57.142857142857146,1638.0,54.6,2,11,0.0,5.567428571428572,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2017-11-29,SSG 08 | Tropical Storm (Well-Worn),,0.902,0.0,0.902,0.851,0.908,0.0,0.059929494712103404,0.9141428571428573,0.007679817174694643,0.9918666666666669,0.7398418179283703,0.8833532575765769,3.0,0.42857142857142855,11.0,0.36666666666666664,2,11,1.0,0.8871428571428572,SSG 08 | Tropical Storm (Well-Worn),SSG 08 | Tropical Storm (Well-Worn),0,0
2017-11-30,SSG 08 | Tropical Storm (Well-Worn),0.437,0.437,1.0,0.902,0.919,0.908,-0.5155210643015522,-0.5244831338411318,0.8452857142857144,0.1668469908849031,0.9761666666666667,0.7464231634193093,0.8908716806764715,3.0,0.42857142857142855,12.0,0.4,3,11,0.0,0.9095714285714287,SSG 08 | Tropical Storm (Well-Worn),SSG 08 | Tropical Storm (Well-Worn),0,0
2017-11-01,Sawed-Off | Rust Coat (Well-Worn),0.231,0.231,1.0,0.276,0.224,0.251,-0.16304347826086962,0.03125,0.25871428571428573,0.020658545694314544,0.2615666666666667,0.020645715186342072,0.09430402773338076,28.0,4.0,146.0,4.866666666666666,2,11,0.0,0.2592857142857143,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-02,Sawed-Off | Rust Coat (Well-Worn),0.246,0.246,2.0,0.231,0.224,0.251,0.06493506493506485,0.09821428571428559,0.2618571428571429,0.016365718276136792,0.2614000000000001,0.020750261042534704,0.09498118471995724,30.0,4.285714285714286,139.0,4.633333333333334,3,11,0.0,0.259,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-03,Sawed-Off | Rust Coat (Well-Worn),0.274,0.274,2.0,0.246,0.259,0.281,0.11382113821138229,0.05791505791505802,0.264,0.01682684929340182,0.2611666666666667,0.020567098860936987,0.09475518977411626,28.0,4.0,128.0,4.266666666666667,4,11,0.0,0.26200000000000007,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-04,Sawed-Off | Rust Coat (Well-Worn),0.256,0.256,11.0,0.274,0.27,0.264,-0.06569343065693434,-0.05185185185185193,0.262,0.01682684929340182,0.2609,0.02058049238154099,0.09487712195678605,30.0,4.285714285714286,136.0,4.533333333333333,5,11,0.0,0.264,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-05,Sawed-Off | Rust Coat (Well-Worn),0.251,0.251,6.0,0.256,0.272,0.291,-0.01953125,-0.07720588235294124,0.259,0.016647608150808253,0.25956666666666667,0.019870721062798795,0.09315737393915476,26.0,3.7142857142857144,139.0,4.633333333333334,6,11,0.0,0.2618571428571429,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-06,Sawed-Off | Rust Coat (Well-Worn),0.281,0.281,8.0,0.251,0.279,0.293,0.11952191235059773,0.007168458781362075,0.25928571428571434,0.017001800624927826,0.2591666666666667,0.019306446821952736,0.0956160336780546,31.0,4.428571428571429,141.0,4.7,0,11,0.0,0.25871428571428573,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-07,Sawed-Off | Rust Coat (Well-Worn),0.271,0.271,6.0,0.281,0.276,0.272,-0.03558718861209964,-0.018115942028985477,0.25857142857142856,0.016378183597676024,0.2591333333333334,0.019285112277494153,0.09488988250116638,36.0,5.142857142857143,145.0,4.833333333333333,1,11,0.0,0.2577142857142857,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-08,Sawed-Off | Rust Coat (Well-Worn),0.303,0.303,4.0,0.271,0.231,0.287,0.11808118081180807,0.31168831168831157,0.26885714285714285,0.018325848812370947,0.2596666666666667,0.02024571285208029,0.09666597052858965,39.0,5.571428571428571,146.0,4.866666666666666,2,11,0.0,0.254,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-09,Sawed-Off | Rust Coat (Well-Worn),0.243,0.243,7.0,0.303,0.246,0.292,-0.19801980198019797,-0.012195121951219523,0.2684285714285714,0.018882018224885232,0.2580333333333334,0.019535409445983528,0.10336389545010428,44.0,6.285714285714286,151.0,5.033333333333333,3,11,0.0,0.25,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-10,Sawed-Off | Rust Coat (Well-Worn),0.259,0.259,6.0,0.243,0.274,0.253,0.0658436213991771,-0.054744525547445355,0.2662857142857143,0.01897904322226632,0.2582333333333334,0.019513556541258418,0.10098457785356199,48.0,6.857142857142857,153.0,5.1,4,11,0.0,0.24728571428571428,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-11,Sawed-Off | Rust Coat (Well-Worn),,0.259,0.0,0.259,0.256,0.26,0.0,0.01171875,0.26671428571428574,0.018774711606796182,0.25820000000000004,0.019511364209950404,0.10090914783600304,37.0,5.285714285714286,148.0,4.933333333333334,5,11,1.0,0.2394285714285714,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-12,Sawed-Off | Rust Coat (Well-Worn),0.277,0.277,5.0,0.259,0.251,0.272,0.06949806949806958,0.10358565737051806,0.2704285714285714,0.01784742592770448,0.2583666666666667,0.019649399199183907,0.10131180158426958,36.0,5.142857142857143,148.0,4.933333333333334,6,11,0.0,0.24257142857142858,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-13,Sawed-Off | Rust Coat (Well-Worn),0.267,0.267,1.0,0.277,0.281,0.253,-0.036101083032491044,-0.04982206405693956,0.2684285714285714,0.017327576228635778,0.25883333333333336,0.019682620647554935,0.10064962260491456,29.0,4.142857142857143,146.0,4.866666666666666,0,11,0.0,0.2488571428571429,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-14,Sawed-Off | Rust Coat (Well-Worn),0.262,0.262,4.0,0.267,0.271,0.233,-0.01872659176029967,-0.03321033210332103,0.2671428571428572,0.017422715643899005,0.25980000000000003,0.0190934543757802,0.09950606600604582,27.0,3.857142857142857,147.0,4.9,1,11,0.0,0.2532857142857143,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-15,Sawed-Off | Rust Coat (Well-Worn),0.306,0.306,12.0,0.262,0.303,0.278,0.16793893129770976,0.00990099009900991,0.2675714285714286,0.018313594816475567,0.2607333333333334,0.020586295333438597,0.09804432800677383,35.0,5.0,156.0,5.2,2,11,0.0,0.25457142857142856,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-16,Sawed-Off | Rust Coat (Well-Worn),0.329,0.329,9.0,0.306,0.243,0.259,0.07516339869281063,0.3539094650205763,0.27985714285714286,0.025244114286749077,0.2630666666666667,0.023949855021597848,0.09769369571829455,37.0,5.285714285714286,162.0,5.4,3,11,0.0,0.2584285714285714,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-17,Sawed-Off | Rust Coat (Well-Worn),,0.329,0.0,0.329,0.259,0.255,0.0,0.2702702702702704,0.28985714285714287,0.028637780098666722,0.26553333333333334,0.026650495096505977,0.0975832158742789,31.0,4.428571428571429,160.0,5.333333333333333,4,11,1.0,0.2555714285714286,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-18,Sawed-Off | Rust Coat (Well-Worn),0.274,0.274,5.0,0.329,0.259,0.268,-0.1671732522796352,0.05791505791505802,0.292,0.026747496545070745,0.2657333333333333,0.026690739134680324,0.10252179093513648,36.0,5.142857142857143,157.0,5.233333333333333,5,11,0.0,0.26100000000000007,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-19,Sawed-Off | Rust Coat (Well-Worn),0.291,0.291,7.0,0.274,0.277,0.281,0.062043795620437825,0.050541516245487195,0.294,0.026065850675329422,0.26606666666666673,0.02694059308099129,0.1027364840781691,38.0,5.428571428571429,153.0,5.1,6,11,0.0,0.25971428571428573,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-20,Sawed-Off | Rust Coat (Well-Worn),0.392,0.392,3.0,0.291,0.267,0.215,0.3470790378006874,0.46816479400749067,0.31185714285714283,0.04035353966215735,0.2719666666666667,0.03365559223797568,0.1099833503329909,40.0,5.714285714285714,149.0,4.966666666666667,0,11,0.0,0.25857142857142856,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-21,Sawed-Off | Rust Coat (Well-Worn),0.364,0.364,2.0,0.392,0.262,0.253,-0.07142857142857151,0.3893129770992365,0.3264285714285714,0.038070825511171164,0.2756666666666667,0.03727406008949864,0.10764741878536147,38.0,5.428571428571429,146.0,4.866666666666666,1,11,0.0,0.25828571428571434,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-22,Sawed-Off | Rust Coat (Well-Worn),0.267,0.267,1.0,0.364,0.306,0.251,-0.2664835164835164,-0.12745098039215674,0.32085714285714284,0.04316555694210893,0.27620000000000006,0.037030978022911214,0.11910274376577924,27.0,3.857142857142857,133.0,4.433333333333334,2,11,0.0,0.263,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-23,Sawed-Off | Rust Coat (Well-Worn),0.311,0.311,1.0,0.267,0.329,0.25,0.16479400749063666,-0.054711246200607966,0.3182857142857142,0.043140018828111276,0.2782333333333334,0.03721082578438102,0.12229177113217919,19.0,2.7142857142857144,131.0,4.366666666666666,3,11,0.0,0.2642857142857143,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-24,Sawed-Off | Rust Coat (Well-Worn),0.304,0.304,2.0,0.311,0.329,0.224,-0.022508038585209,-0.07598784194528885,0.31471428571428567,0.043140018828111276,0.28090000000000004,0.0360780173143333,0.12051489116901487,21.0,3.0,132.0,4.4,4,11,0.0,0.26985714285714285,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-25,Sawed-Off | Rust Coat (Well-Worn),0.294,0.294,1.0,0.304,0.274,0.224,-0.03289473684210531,0.07299270072992692,0.31757142857142856,0.040955924542147026,0.2832333333333334,0.03455399960769938,0.1208185490428776,17.0,2.4285714285714284,133.0,4.433333333333334,5,11,0.0,0.2755714285714285,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-26,Sawed-Off | Rust Coat (Well-Worn),0.265,0.265,5.0,0.294,0.291,0.259,-0.09863945578231281,-0.08934707903780059,0.3138571428571429,0.04424422019211282,0.2834333333333333,0.03443029996319456,0.11964321494279703,15.0,2.142857142857143,134.0,4.466666666666667,6,11,0.0,0.27828571428571425,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-27,Sawed-Off | Rust Coat (Well-Worn),0.323,0.323,1.0,0.265,0.392,0.27,0.21886792452830184,-0.17602040816326536,0.304,0.031622776601683784,0.2852,0.03504986923418307,0.12539288255427164,13.0,1.8571428571428572,126.0,4.2,0,11,0.0,0.2788571428571428,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-28,Sawed-Off | Rust Coat (Well-Worn),0.307,0.307,5.0,0.323,0.364,0.272,-0.049535603715170295,-0.1565934065934066,0.2958571428571429,0.020510823424500058,0.28636666666666666,0.03517336429111602,0.12590528986310842,16.0,2.2857142857142856,121.0,4.033333333333333,1,11,0.0,0.28285714285714286,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-29,Sawed-Off | Rust Coat (Well-Worn),0.327,0.327,2.0,0.307,0.267,0.279,0.06514657980456029,0.2247191011235954,0.3044285714285714,0.019152449622192255,0.28796666666666665,0.03588637934122391,0.1262478687051047,17.0,2.4285714285714284,120.0,4.0,2,11,0.0,0.27699999999999997,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-30,Sawed-Off | Rust Coat (Well-Worn),0.323,0.323,1.0,0.327,0.311,0.276,-0.012232415902140636,0.03858520900321549,0.3061428571428571,0.020173735197943257,0.2895333333333333,0.03635265541271442,0.12625751394985377,17.0,2.4285714285714284,120.0,4.0,3,11,0.0,0.2718571428571428,Sawed-Off | Rust Coat (Well-Worn),Sawed-Off | Rust Coat (Well-Worn),0,0
2017-11-01,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,53.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,291.0,41.57142857142857,1229.0,40.96666666666667,2,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-02,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,40.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,296.0,42.285714285714285,1241.0,41.36666666666667,3,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-03,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,32.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,290.0,41.42857142857143,1244.0,41.46666666666667,4,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-04,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,24.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,256.0,36.57142857142857,1161.0,38.7,5,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-05,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,28.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,235.0,33.57142857142857,1139.0,37.96666666666667,6,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-06,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,38.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,239.0,34.142857142857146,1122.0,37.4,0,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-07,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,39.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,254.0,36.285714285714285,1112.0,37.06666666666667,1,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-08,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,38.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,239.0,34.142857142857146,1118.0,37.266666666666666,2,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-09,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,35.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,234.0,33.42857142857143,1126.0,37.53333333333333,3,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-10,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,38.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,240.0,34.285714285714285,1134.0,37.8,4,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-11,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,40.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,256.0,36.57142857142857,1141.0,38.03333333333333,5,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-12,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,59.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,287.0,41.0,1153.0,38.43333333333333,6,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-13,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,32.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,281.0,40.142857142857146,1150.0,38.333333333333336,0,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-14,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,30.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,272.0,38.857142857142854,1129.0,37.63333333333333,1,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-15,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,36.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,270.0,38.57142857142857,1134.0,37.8,2,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-16,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,29.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,264.0,37.714285714285715,1132.0,37.733333333333334,3,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-17,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,28.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,254.0,36.285714285714285,1119.0,37.3,4,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-18,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,62.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,276.0,39.42857142857143,1154.0,38.46666666666667,5,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-19,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,45.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,262.0,37.42857142857143,1165.0,38.833333333333336,6,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-20,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,33.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,263.0,37.57142857142857,1151.0,38.36666666666667,0,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-21,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,48.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,281.0,40.142857142857146,1139.0,37.96666666666667,1,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-22,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,41.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,286.0,40.857142857142854,1143.0,38.1,2,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-23,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,36.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,293.0,41.857142857142854,1155.0,38.5,3,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-24,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,76.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,341.0,48.714285714285715,1198.0,39.93333333333333,4,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-25,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,56.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,335.0,47.857142857142854,1219.0,40.63333333333333,5,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-26,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,29.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,319.0,45.57142857142857,1210.0,40.333333333333336,6,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-27,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,28.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,314.0,44.857142857142854,1180.0,39.333333333333336,0,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-28,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,23.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,289.0,41.285714285714285,1154.0,38.46666666666667,1,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-29,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,15.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,263.0,37.57142857142857,1135.0,37.833333333333336,2,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-30,Sealed Graffiti | Cocky (Tracer Yellow),0.03,0.03,33.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,260.0,37.142857142857146,1144.0,38.13333333333333,3,11,0.0,0.03,Sealed Graffiti | Cocky (Tracer Yellow),Sealed Graffiti | Cocky (Tracer Yellow),0,0
2017-11-01,Sealed Graffiti | Cocky (War Pig Pink),0.03,0.03,29.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,384.0,54.857142857142854,1045.0,34.833333333333336,2,11,0.0,0.03,Sealed Graffiti | Cocky (War Pig Pink),Sealed Graffiti | Cocky (War Pig Pink),0,0
2017-11-02,Sealed Graffiti | Cocky (War Pig Pink),0.03,0.03,43.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,407.0,58.142857142857146,1055.0,35.166666666666664,3,11,0.0,0.03,Sealed Graffiti | Cocky (War Pig Pink),Sealed Graffiti | Cocky (War Pig Pink),0,0
2017-11-03,Sealed Graffiti | Cocky (War Pig Pink),0.03,0.03,41.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,399.0,57.0,1071.0,35.7,4,11,0.0,0.03,Sealed Graffiti | Cocky (War Pig Pink),Sealed Graffiti | Cocky (War Pig Pink),0,0
2017-11-04,Sealed Graffiti | Cocky (War Pig Pink),0.03,0.03,34.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,298.0,42.57142857142857,1077.0,35.9,5,11,0.0,0.03,Sealed Graffiti | Cocky (War Pig Pink),Sealed Graffiti | Cocky (War Pig Pink),0,0
2017-11-05,Sealed Graffiti | Cocky (War Pig Pink),0.03,0.03,26.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,258.0,36.857142857142854,1084.0,36.13333333333333,6,11,0.0,0.03,Sealed Graffiti | Cocky (War Pig Pink),Sealed Graffiti | Cocky (War Pig Pink),0,0
2017-11-06,Sealed Graffiti | Cocky (War Pig Pink),0.03,0.03,12.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,210.0,30.0,1067.0,35.56666666666667,0,11,0.0,0.03,Sealed Graffiti | Cocky (War Pig Pink),Sealed Graffiti | Cocky (War Pig Pink),0,0
2017-11-07,Sealed Graffiti | Cocky (War Pig Pink),0.03,0.03,39.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,224.0,32.0,1086.0,36.2,1,11,0.0,0.03,Sealed Graffiti | Cocky (War Pig Pink),Sealed Graffiti | Cocky (War Pig Pink),0,0
2017-11-08,Sealed Graffiti | Cocky (War Pig Pink),0.03,0.03,25.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,220.0,31.428571428571427,1095.0,36.5,2,11,0.0,0.03,Sealed Graffiti | Cocky (War Pig Pink),Sealed Graffiti | Cocky (War Pig Pink),0,0
2017-11-09,Sealed Graffiti | Cocky (War Pig Pink),0.03,0.03,16.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03000000000000002,2.0816681711721685e-17,0.0,193.0,27.571428571428573,1050.0,35.0,3,11,0.0,0.03,Sealed Graffiti | Cocky (War Pig Pink),Sealed Graffiti | Cocky (War Pig Pink),0,0
