date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2015-10-01,AK-47 | Cartel (Factory New),4.304,4.304,263.0,4.362,4.421,4.9,-0.013296652911508389,-0.026464600769056768,4.444571428571429,0.09116367876808502,4.5774,0.1411239644189935,0.02740231431847411,1964.0,280.57142857142856,8478.0,282.6,3,10,0.0,4.408,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-10-14,AK-47 | Cartel (Factory New),4.264,4.264,208.0,4.421,4.488,4.724,-0.03551232752770872,-0.04991087344028522,4.425857142857143,0.08124113766423753,4.480866666666667,0.13299592307870023,0.027776532383073,1737.0,248.14285714285714,8519.0,283.96666666666664,2,10,0.0,4.578714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-10-15,AK-47 | Cartel (Factory New),4.339,4.339,198.0,4.264,4.472,4.652,0.01758911819887432,-0.02974060822898028,4.406857142857143,0.08374182872108187,4.470433333333334,0.13142949525210162,0.027919939747867585,1718.0,245.42857142857142,8496.0,283.2,3,10,0.0,4.6124285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-10-16,AK-47 | Cartel (Factory New),4.18,4.18,263.0,4.339,4.546,4.421,-0.03664438810785908,-0.08051033875934899,4.354571428571428,0.09415467083908438,4.4624000000000015,0.14120708197537402,0.027268610857691493,1687.0,241.0,8434.0,281.1333333333333,4,10,0.0,4.599714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-10-17,AK-47 | Cartel (Factory New),4.144,4.144,322.0,4.18,4.47,4.657,-0.008612440191387516,-0.07293064876957489,4.308,0.10548527317660446,4.445300000000001,0.1475263027395454,0.025310393529768913,1710.0,244.28571428571428,8506.0,283.53333333333336,5,10,0.0,4.627142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-10-18,AK-47 | Cartel (Factory New),4.16,4.16,300.0,4.144,4.42,4.685,0.0038610038610038533,-0.05882352941176461,4.2708571428571425,0.10528387282747076,4.427800000000001,0.14918364521622335,0.02528620269952666,1749.0,249.85714285714286,8354.0,278.46666666666664,6,10,0.0,4.675285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-10-19,AK-47 | Cartel (Factory New),4.163,4.163,202.0,4.16,4.388,4.91,0.0007211538461537881,-0.05127620783956233,4.238714285714286,0.09875758818688221,4.402900000000001,0.1273675390356585,0.023421886894111253,1709.0,244.14285714285714,8147.0,271.56666666666666,0,10,0.0,4.659571428571428,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-10-20,AK-47 | Cartel (Factory New),4.222,4.222,217.0,4.163,4.421,4.678,0.014172471775162121,-0.045012440624293104,4.210285714285715,0.06509929621237816,4.3877,0.12066320897440111,0.022315915962385618,1710.0,244.28571428571428,8025.0,267.5,1,10,0.0,4.623142857142858,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-10-21,AK-47 | Cartel (Factory New),3.977,3.977,238.0,4.222,4.264,4.387,-0.058029369966840494,-0.0673076923076924,4.1692857142857145,0.0995959182837105,4.374033333333333,0.14140473432275485,0.021957267976721578,1740.0,248.57142857142858,7928.0,264.26666666666665,2,10,0.0,4.6047142857142855,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-10-22,AK-47 | Cartel (Factory New),3.936,3.936,195.0,3.977,4.339,4.46,-0.010309278350515427,-0.0928785434431898,4.111714285714286,0.10131522842201021,4.356566666666668,0.16074714789244493,0.02168401822231429,1737.0,248.14285714285714,7838.0,261.26666666666665,3,10,0.0,4.602714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-10-23,AK-47 | Cartel (Factory New),4.031,4.031,287.0,3.936,4.18,4.51,0.02413617886178865,-0.035645933014354036,4.090428571428571,0.10038050058631517,4.3406,0.16832440900435885,0.022104728423342213,1761.0,251.57142857142858,7856.0,261.8666666666667,4,10,0.0,4.637857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-10-24,AK-47 | Cartel (Factory New),4.124,4.124,302.0,4.031,4.144,4.421,0.023071198213842736,-0.004826254826254983,4.087571428571429,0.09909138227321465,4.330700000000001,0.17199847867544263,0.02238984621230804,1741.0,248.71428571428572,7883.0,262.76666666666665,5,10,0.0,4.614714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-10-25,AK-47 | Cartel (Factory New),3.95,3.95,290.0,4.124,4.16,4.481,-0.042192046556740914,-0.050480769230769273,4.057571428571428,0.10427553766393181,4.313000000000001,0.18261507787328704,0.02331047466091737,1731.0,247.28571428571428,7874.0,262.46666666666664,6,10,0.0,4.584142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-10-26,AK-47 | Cartel (Factory New),3.961,3.961,230.0,3.95,4.163,4.606,0.00278481012658216,-0.04852269997597891,4.028714285714285,0.09891946837953493,4.2915,0.1848094063262655,0.022592725886599503,1759.0,251.28571428571428,7765.0,258.8333333333333,0,10,0.0,4.598,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-10-27,AK-47 | Cartel (Factory New),3.955,3.955,221.0,3.961,4.222,4.5,-0.0015147689977278445,-0.0632401705352914,3.990571428571428,0.061395339848412146,4.273333333333334,0.1901310659051336,0.022341922444499767,1763.0,251.85714285714286,7669.0,255.63333333333333,1,10,0.0,4.607428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-10-28,AK-47 | Cartel (Factory New),3.829,3.829,271.0,3.955,3.977,4.448,-0.031858407079645934,-0.03721398038722645,3.9694285714285718,0.0838175861922903,4.2527,0.2031950048598637,0.022860719868135256,1796.0,256.57142857142856,7684.0,256.1333333333333,2,10,0.0,4.634285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-10-29,AK-47 | Cartel (Factory New),3.986,3.986,260.0,3.829,3.936,4.411,0.04100287281274495,0.012703252032520318,3.976571428571429,0.08278864163442617,4.238533333333333,0.20645382588419683,0.024272665738894254,1861.0,265.85714285714283,7706.0,256.8666666666667,3,10,0.0,4.641714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-10-30,AK-47 | Cartel (Factory New),3.97,3.97,309.0,3.986,4.031,4.362,-0.004014049172102352,-0.015132721409079508,3.9678571428571425,0.07975574958482123,4.225466666666667,0.21058960615904632,0.024227766766489557,1883.0,269.0,7763.0,258.76666666666665,4,10,0.0,4.659428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-10-31,AK-47 | Cartel (Factory New),3.854,3.854,347.0,3.97,4.124,4.304,-0.0292191435768262,-0.06547041707080492,3.9292857142857143,0.056940355475116694,4.210466666666666,0.2202657082303604,0.024622240058023957,1928.0,275.42857142857144,7847.0,261.56666666666666,5,10,0.0,4.718000000000001,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-10-01,AUG | Colony (Battle-Scarred),3.864,3.864,51.0,5.566,0.073,0.044,-0.30578512396694213,51.93150684931507,1.3991428571428572,2.145918213630668,0.37399999999999994,1.1811695898557497,13.8855379013069,239.0,34.142857142857146,738.0,24.6,3,10,0.0,0.8597142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-02,AUG | Colony (Battle-Scarred),0.203,0.203,16.0,3.864,0.093,0.1,-0.947463768115942,1.1827956989247315,1.4148571428571428,2.136678826628669,0.37743333333333334,1.1805176741111878,13.898888027641627,234.0,33.42857142857143,735.0,24.5,4,10,0.0,1.5584285714285713,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-03,AUG | Colony (Battle-Scarred),0.153,0.153,18.0,0.203,0.06,0.043,-0.24630541871921185,1.5500000000000003,1.4281428571428572,2.128486546725592,0.3811,1.1796437414180039,13.896523801828259,233.0,33.285714285714285,734.0,24.466666666666665,5,10,0.0,1.5559999999999998,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-04,AUG | Colony (Battle-Scarred),0.899,0.899,36.0,0.153,0.073,0.051,4.875816993464053,11.315068493150687,1.5461428571428573,2.072241603989777,0.4093666666666666,1.1815535672250421,13.894389789031521,243.0,34.714285714285715,756.0,25.2,6,10,0.0,1.546142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-05,AUG | Colony (Battle-Scarred),0.136,0.136,25.0,0.899,0.067,0.048,-0.8487208008898777,1.0298507462686568,1.5559999999999998,2.0653348396809657,0.4123,1.1807617640037864,13.900527086390955,247.0,35.285714285714285,755.0,25.166666666666668,0,10,0.0,1.4281428571428572,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-06,AUG | Colony (Battle-Scarred),0.088,0.088,8.0,0.136,0.071,0.051,-0.3529411764705883,0.23943661971830998,1.558428571428571,2.063596503828266,0.41353333333333325,1.1804030027447778,13.903426542221382,227.0,32.42857142857143,745.0,24.833333333333332,1,10,0.0,1.4148571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-07,AUG | Colony (Battle-Scarred),0.675,0.675,11.0,0.088,5.566,0.046,6.670454545454547,-0.8787279913762127,0.8597142857142857,1.259899056533126,0.43449999999999994,1.1792742612867175,13.910155956922582,165.0,23.571428571428573,747.0,24.9,2,10,0.0,1.3991428571428572,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-08,AUG | Colony (Battle-Scarred),0.542,0.542,37.0,0.675,3.864,0.046,-0.197037037037037,-0.8597308488612836,0.3851428571428571,0.29522457726349305,0.4510333333333333,1.177186716521876,13.91160989480938,151.0,21.571428571428573,773.0,25.766666666666666,3,10,0.0,0.8575714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-09,AUG | Colony (Battle-Scarred),0.082,0.082,14.0,0.542,0.203,0.059,-0.8487084870848709,-0.5960591133004927,0.3678571428571429,0.3086215567748346,0.4517999999999999,1.1769386106901811,13.920394884112651,149.0,21.285714285714285,763.0,25.433333333333334,4,10,0.0,0.07171428571428572,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-10,AUG | Colony (Battle-Scarred),0.084,0.084,21.0,0.082,0.153,0.053,0.024390243902439046,-0.4509803921568627,0.35800000000000004,0.3163321039667014,0.45283333333333325,1.1766015775198595,13.919494924709598,152.0,21.714285714285715,771.0,25.7,5,10,0.0,0.074,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-11,AUG | Colony (Battle-Scarred),0.958,0.958,22.0,0.084,0.899,0.054,10.404761904761903,0.06562847608453826,0.3664285714285715,0.3310769686699355,0.48296666666666666,1.1775769326129915,13.971492596221939,138.0,19.714285714285715,771.0,25.7,6,10,0.0,0.07171428571428572,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-12,AUG | Colony (Battle-Scarred),0.071,0.071,17.0,0.958,0.136,0.056,-0.9258872651356994,-0.4779411764705883,0.3571428571428572,0.3382435422555041,0.4834666666666666,1.1773987071317666,13.980033201162014,130.0,18.571428571428573,766.0,25.533333333333335,0,10,0.0,0.09014285714285715,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-13,AUG | Colony (Battle-Scarred),0.052,0.052,16.0,0.071,0.088,0.045,-0.2676056338028169,-0.40909090909090906,0.35200000000000004,0.3425430108551542,0.48369999999999996,1.1773124804684043,13.980625323882512,138.0,19.714285714285715,751.0,25.033333333333335,1,10,0.0,0.08842857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-14,AUG | Colony (Battle-Scarred),0.063,0.063,21.0,0.052,0.675,0.055,0.21153846153846168,-0.9066666666666667,0.26457142857142857,0.3266793347536725,0.48396666666666655,1.1772162498406522,13.98070273068371,148.0,21.142857142857142,758.0,25.266666666666666,2,10,0.0,0.08171428571428573,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-15,AUG | Colony (Battle-Scarred),0.05,0.05,36.0,0.063,0.542,0.054,-0.20634920634920628,-0.9077490774907749,0.19428571428571426,0.312027798342993,0.4838333333333333,1.1772651664863876,13.982212150010545,147.0,21.0,784.0,26.133333333333333,3,10,0.0,0.07785714285714286,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-16,AUG | Colony (Battle-Scarred),0.39,0.39,19.0,0.05,0.082,0.047,6.8,3.7560975609756095,0.2382857142857143,0.31479549565016435,0.49526666666666663,1.1746298405124151,13.981723939097698,152.0,21.714285714285715,787.0,26.233333333333334,4,10,0.0,0.07528571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-17,AUG | Colony (Battle-Scarred),0.059,0.059,48.0,0.39,0.084,0.046,-0.8487179487179487,-0.29761904761904767,0.2347142857142857,0.3166619262086999,0.4957,1.1744664079203513,13.989418085223011,179.0,25.571428571428573,813.0,27.1,5,10,0.0,0.07057142857142856,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-18,AUG | Colony (Battle-Scarred),0.104,0.104,28.0,0.059,0.958,0.046,0.7627118644067796,-0.8914405010438413,0.11271428571428573,0.11444239260208516,0.49763333333333326,1.1737720813211092,13.983812231302686,185.0,26.428571428571427,823.0,27.433333333333334,6,10,0.0,0.07114285714285713,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-19,AUG | Colony (Battle-Scarred),1.482,1.482,36.0,0.104,0.071,0.048,13.25,19.87323943661972,0.3142857142857142,0.4899658047210217,0.5454333333333332,1.1836453490054453,14.07632823987157,204.0,29.142857142857142,823.0,27.433333333333334,0,10,0.0,0.04871428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-20,AUG | Colony (Battle-Scarred),0.083,0.083,16.0,1.482,0.052,0.202,-0.9439946018893387,0.5961538461538463,0.3187142857142858,0.4877100175560164,0.5414666666666665,1.1849882624828916,14.10301806156541,204.0,29.142857142857142,813.0,27.1,1,10,0.0,0.04985714285714286,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-21,AUG | Colony (Battle-Scarred),0.099,0.099,16.0,0.083,0.063,0.051,0.19277108433734935,0.5714285714285714,0.3238571428571429,0.4851696105697555,0.5430666666666665,1.1843571796079462,14.093963292091855,199.0,28.428571428571427,811.0,27.033333333333335,2,10,0.0,0.051,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-22,AUG | Colony (Battle-Scarred),0.731,0.731,19.0,0.099,0.05,0.087,6.383838383838383,13.62,0.4211428571428572,0.48876562556576525,0.5645333333333332,1.181729741617017,14.089114720174589,182.0,26.0,753.0,25.1,3,10,0.0,0.052,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-23,AUG | Colony (Battle-Scarred),0.103,0.103,14.0,0.731,0.39,0.065,-0.8590971272229823,-0.735897435897436,0.38014285714285717,0.5015292125294479,0.5658,1.1812138784600639,14.09563388785258,177.0,25.285714285714285,750.0,25.0,4,10,0.0,0.053714285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-24,AUG | Colony (Battle-Scarred),0.09,0.09,21.0,0.103,0.059,0.073,-0.12621359223300965,0.5254237288135593,0.3845714285714286,0.4988033844377267,0.5663666666666667,1.1809813852141033,14.097978630426969,150.0,21.428571428571427,754.0,25.133333333333333,5,10,0.0,0.05257142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-25,AUG | Colony (Battle-Scarred),0.093,0.093,36.0,0.09,0.104,0.093,0.03333333333333344,-0.10576923076923073,0.383,0.4997013393732586,0.5663666666666667,1.1809813852141033,14.100148685084612,158.0,22.571428571428573,769.0,25.633333333333333,6,10,0.0,0.05128571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-26,AUG | Colony (Battle-Scarred),0.09,0.09,14.0,0.093,1.482,0.06,-0.032258064516129115,-0.9392712550607287,0.18414285714285716,0.22333474463966707,0.5673666666666667,1.1805648219767049,14.096973744686846,136.0,19.428571428571427,764.0,25.466666666666665,0,10,0.0,0.052142857142857144,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-27,AUG | Colony (Battle-Scarred),0.069,0.069,15.0,0.09,0.083,0.073,-0.23333333333333328,-0.1686746987951807,0.18214285714285713,0.224292174611235,0.5672333333333334,1.1806208729120267,14.101203311509575,135.0,19.285714285714285,753.0,25.1,1,10,0.0,0.05099999999999999,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-28,AUG | Colony (Battle-Scarred),0.058,0.058,33.0,0.069,0.099,0.067,-0.1594202898550725,-0.41414141414141414,0.1762857142857143,0.2269069754551501,0.5669333333333333,1.180749082386074,14.101947985229911,152.0,21.714285714285715,765.0,25.5,2,10,0.0,0.05057142857142856,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-29,AUG | Colony (Battle-Scarred),0.058,0.058,19.0,0.058,0.731,0.071,0.0,-0.920656634746922,0.08014285714285715,0.01684745484320636,0.5664999999999999,1.1809333808475397,14.10250204654559,152.0,21.714285714285715,756.0,25.2,3,10,0.0,0.04914285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-30,AUG | Colony (Battle-Scarred),0.061,0.061,23.0,0.058,0.103,5.566,0.051724137931034475,-0.40776699029126207,0.07414285714285715,0.015018356115373055,0.3829999999999999,0.7323130478149353,3.6006351264077097,161.0,23.0,706.0,23.533333333333335,4,10,0.0,0.055,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-31,AUG | Colony (Battle-Scarred),0.057,0.057,26.0,0.061,0.09,3.864,-0.06557377049180324,-0.3666666666666666,0.06942857142857142,0.014470236870972111,0.25609999999999994,0.34613478588549856,3.597149358765202,166.0,23.714285714285715,681.0,22.7,5,10,0.0,0.05471428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2015-10-01,AUG | Condemned (Factory New),1.118,1.118,31.0,1.108,1.141,1.158,0.00902527075812265,-0.02015775635407524,1.1535714285714285,0.030765737635312675,1.1724999999999999,0.07153868417390224,0.06425283241273566,207.0,29.571428571428573,784.0,26.133333333333333,3,10,0.0,1.1657142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-10-02,AUG | Condemned (Factory New),1.176,1.176,36.0,1.118,1.143,1.107,0.051878354203935384,0.02887139107611536,1.1582857142857144,0.03130821108962711,1.1748000000000003,0.0704974704037906,0.06432350279760955,217.0,31.0,804.0,26.8,4,10,0.0,1.1691428571428573,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-10-03,AUG | Condemned (Factory New),1.273,1.273,25.0,1.176,1.183,1.176,0.08248299319727881,0.07607776838546054,1.1711428571428573,0.05106418530054266,1.1780333333333337,0.07266933481340129,0.06502950513566796,199.0,28.428571428571427,800.0,26.666666666666668,5,10,0.0,1.1642857142857146,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-10-04,AUG | Condemned (Factory New),1.177,1.177,25.0,1.273,1.192,1.263,-0.07541241162608003,-0.012583892617449632,1.169,0.05045507195232487,1.1751666666666667,0.07093663056246435,0.06525840647871253,186.0,26.571428571428573,803.0,26.766666666666666,6,10,0.0,1.169,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-10-05,AUG | Condemned (Factory New),1.149,1.149,19.0,1.177,1.182,1.121,-0.023789294817332274,-0.027918781725888242,1.1642857142857141,0.05056174241378912,1.1761000000000001,0.07039997632575358,0.0620378100076354,181.0,25.857142857142858,793.0,26.433333333333334,0,10,0.0,1.1711428571428573,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-10-06,AUG | Condemned (Factory New),1.183,1.183,15.0,1.149,1.149,1.252,0.02959094865100087,0.02959094865100087,1.1691428571428573,0.050493078935713136,1.1738000000000002,0.06899584528554357,0.058567609914086535,173.0,24.714285714285715,778.0,25.933333333333334,1,10,0.0,1.1582857142857144,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-10-07,AUG | Condemned (Factory New),1.084,1.084,30.0,1.183,1.108,1.381,-0.08368554522400673,-0.02166064981949456,1.1657142857142857,0.05513027243516491,1.1639000000000002,0.05916212189117851,0.05717452845880142,181.0,25.857142857142858,790.0,26.333333333333332,2,10,0.0,1.1535714285714287,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-10-08,AUG | Condemned (Factory New),1.045,1.045,33.0,1.084,1.118,1.314,-0.03597785977859791,-0.06529516994633289,1.1552857142857142,0.06846211524989418,1.1549333333333334,0.05603566324721742,0.05691029254840805,183.0,26.142857142857142,813.0,27.1,3,10,0.0,1.1568571428571428,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-10-09,AUG | Condemned (Factory New),1.128,1.128,26.0,1.045,1.176,1.299,0.07942583732057407,-0.04081632653061229,1.1484285714285714,0.06844780523008992,1.1492333333333333,0.04939479279798179,0.05892129272664512,173.0,24.714285714285715,820.0,27.333333333333332,4,10,0.0,1.1582857142857141,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-10-10,AUG | Condemned (Factory New),1.141,1.141,38.0,1.128,1.273,1.134,0.01152482269503552,-0.10369206598586012,1.1295714285714287,0.04604921945315577,1.1494666666666664,0.04933878348272841,0.05426050403651218,186.0,26.571428571428573,836.0,27.866666666666667,5,10,0.0,1.1704285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2015-10-11,AUG | Condemned (Factory New),1.126,1.126,36.0,1.141,1.177,1.217,-0.013146362839614456,-0.043330501274426614,1.1222857142857143,0.04180811365449224,1.1464333333333332,0.04786904590187226,0.052656871500743434,197.0,28.142857142857142,841.0,28.033333333333335,6,10,0.0,1.1572857142857145,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
