date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2016-02-01,AK-47 | Cartel (Factory New),3.568,3.568,217.0,3.545,3.838,3.34,0.006488011283497963,-0.07034914017717564,3.7074285714285717,0.155718479628974,3.694766666666666,0.16882529102266905,0.037765219427802706,1621.0,231.57142857142858,7109.0,236.96666666666667,0,2,0.0,3.597142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-02-16,Nova | Caged Steel (Field-Tested),0.03,0.03,88.0,0.03,0.03,0.033,0.0,0.0,0.03,0.0,0.03133333333333335,0.0020709632756012097,0.0855208405669211,847.0,121.0,3701.0,123.36666666666666,1,2,0.0,0.031857142857142855,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2016-02-17,Nova | Caged Steel (Field-Tested),0.03,0.03,136.0,0.03,0.03,0.032,0.0,0.0,0.03,0.0,0.031266666666666686,0.002080598204576965,0.08533293220270982,841.0,120.14285714285714,3770.0,125.66666666666667,2,2,0.0,0.031857142857142855,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2016-02-18,Nova | Caged Steel (Field-Tested),0.03,0.03,178.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.031266666666666686,0.0020805982045769655,0.08451018509030216,926.0,132.28571428571428,3859.0,128.63333333333333,3,2,0.0,0.03214285714285715,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2016-02-19,Nova | Caged Steel (Field-Tested),0.05,0.05,180.0,0.03,0.03,0.031,0.6666666666666667,0.6666666666666667,0.032857142857142856,0.006998542122237653,0.03190000000000002,0.003952636251077671,0.14605999467569974,975.0,139.28571428571428,3917.0,130.56666666666666,4,2,0.0,0.032285714285714286,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2016-02-20,Nova | Caged Steel (Field-Tested),0.03,0.03,178.0,0.05,0.03,0.03,-0.4,0.0,0.032857142857142856,0.006998542122237653,0.03190000000000002,0.003952636251077671,0.16456330223477406,1045.0,149.28571428571428,3980.0,132.66666666666666,5,2,0.0,0.032,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2016-02-21,Nova | Caged Steel (Field-Tested),0.03,0.03,164.0,0.03,0.03,0.035,0.0,0.0,0.032857142857142856,0.006998542122237653,0.03173333333333335,0.00392371705854991,0.16204827628427393,1060.0,151.42857142857142,4031.0,134.36666666666667,6,2,0.0,0.03242857142857143,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2016-02-22,Nova | Caged Steel (Field-Tested),0.03,0.03,130.0,0.03,0.03,0.031,0.0,0.0,0.032857142857142856,0.006998542122237653,0.03170000000000002,0.003934039484634931,0.16049695143559234,1054.0,150.57142857142858,4027.0,134.23333333333332,0,2,0.0,0.03142857142857143,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2016-02-23,Nova | Caged Steel (Field-Tested),0.031,0.031,118.0,0.03,0.03,0.032,0.03333333333333344,0.03333333333333344,0.033,0.006948792289723035,0.03166666666666668,0.003935592571505451,0.1605019407876685,1084.0,154.85714285714286,3976.0,132.53333333333333,1,2,0.0,0.03157142857142857,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2016-02-24,Nova | Caged Steel (Field-Tested),0.03,0.03,160.0,0.031,0.03,0.032,-0.032258064516129115,0.0,0.033,0.006948792289723034,0.031600000000000024,0.003946306289852999,0.16067645289419724,1108.0,158.28571428571428,4045.0,134.83333333333334,2,2,0.0,0.03157142857142857,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2016-02-25,Nova | Caged Steel (Field-Tested),0.03,0.03,169.0,0.03,0.03,0.034,0.0,0.0,0.033,0.006948792289723034,0.031466666666666684,0.003930507459462314,0.16037931724612503,1099.0,157.0,4108.0,136.93333333333334,3,2,0.0,0.031142857142857142,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2016-02-26,Nova | Caged Steel (Field-Tested),0.031,0.031,141.0,0.03,0.05,0.033,0.03333333333333344,-0.38,0.030285714285714284,0.000451753951452626,0.03140000000000002,0.003920884254008698,0.16029585943778588,1060.0,151.42857142857142,4145.0,138.16666666666666,4,2,0.0,0.031,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2016-02-27,Nova | Caged Steel (Field-Tested),0.03,0.03,181.0,0.031,0.03,0.031,-0.032258064516129115,0.0,0.030285714285714284,0.000451753951452626,0.03136666666666669,0.003928386720044531,0.159963576964309,1063.0,151.85714285714286,4170.0,139.0,5,2,0.0,0.031,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2016-02-28,Nova | Caged Steel (Field-Tested),0.03,0.03,123.0,0.03,0.03,0.032,0.0,0.0,0.030285714285714284,0.000451753951452626,0.03130000000000002,0.0039340394846349306,0.15992110732990406,1022.0,146.0,4116.0,137.2,6,2,0.0,0.03014285714285714,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2016-02-29,Nova | Caged Steel (Field-Tested),0.03,0.03,136.0,0.03,0.03,0.032,0.0,0.0,0.030285714285714284,0.000451753951452626,0.031233333333333353,0.003938555854907003,0.15992110732990406,1028.0,146.85714285714286,4087.0,136.23333333333332,0,2,0.0,0.03014285714285714,Nova | Caged Steel (Field-Tested),Nova | Caged Steel (Field-Tested),0,0
2016-02-01,Nova | Forest Leaves (Battle-Scarred),0.116,0.116,3.0,0.125,0.122,0.1,-0.07199999999999995,-0.0491803278688524,0.12114285714285714,0.0048234122903240365,0.12510000000000002,0.01680743882928033,0.11780685555902025,77.0,11.0,288.0,9.6,0,2,0.0,0.13142857142857142,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-02,Nova | Forest Leaves (Battle-Scarred),0.106,0.106,6.0,0.116,0.123,0.101,-0.0862068965517242,-0.1382113821138211,0.1187142857142857,0.007045044574821688,0.12526666666666667,0.01659102836542154,0.11910580974346188,77.0,11.0,281.0,9.366666666666667,1,2,0.0,0.12571428571428572,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-03,Nova | Forest Leaves (Battle-Scarred),0.148,0.148,5.0,0.106,0.122,0.09,0.39622641509433953,0.21311475409836067,0.12242857142857143,0.01252263257189207,0.12719999999999998,0.015725563052982658,0.13587436251764576,73.0,10.428571428571429,279.0,9.3,2,2,0.0,0.12242857142857143,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-04,Nova | Forest Leaves (Battle-Scarred),0.142,0.142,11.0,0.148,0.119,0.09,-0.04054054054054057,0.19327731092436973,0.12571428571428572,0.014108905857287298,0.12893333333333332,0.014333953474956663,0.13631826885880965,68.0,9.714285714285714,280.0,9.333333333333334,3,2,0.0,0.1187142857142857,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-05,Nova | Forest Leaves (Battle-Scarred),0.154,0.154,16.0,0.142,0.114,0.094,0.08450704225352124,0.3508771929824561,0.13142857142857142,0.016158652196774533,0.13093333333333332,0.013480685772203464,0.1367100258494454,75.0,10.714285714285714,272.0,9.066666666666666,4,2,0.0,0.12114285714285714,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-06,Nova | Forest Leaves (Battle-Scarred),0.138,0.138,11.0,0.154,0.129,0.126,-0.10389610389610382,0.06976744186046524,0.13271428571428573,0.01627192398593607,0.13133333333333333,0.01350637709462542,0.12534144357697874,77.0,11.0,267.0,8.9,5,2,0.0,0.122,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-07,Nova | Forest Leaves (Battle-Scarred),0.132,0.132,7.0,0.138,0.125,0.156,-0.0434782608695653,0.05600000000000005,0.13371428571428573,0.015979578804696644,0.13053333333333333,0.012708877037549601,0.11827434082951804,59.0,8.428571428571429,265.0,8.833333333333334,6,2,0.0,0.1217142857142857,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-08,Nova | Forest Leaves (Battle-Scarred),0.122,0.122,9.0,0.132,0.116,0.13,-0.0757575757575758,0.051724137931034475,0.1345714285714286,0.015145552320798368,0.13026666666666664,0.012800868026123156,0.11506331946079965,65.0,9.285714285714286,266.0,8.866666666666667,0,2,0.0,0.12057142857142857,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-09,Nova | Forest Leaves (Battle-Scarred),0.126,0.126,18.0,0.122,0.106,0.155,0.032786885245901676,0.18867924528301883,0.13742857142857143,0.01072856191743919,0.1293,0.011964252309832541,0.10980061425614986,77.0,11.0,271.0,9.033333333333333,1,2,0.0,0.12114285714285714,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-10,Nova | Forest Leaves (Battle-Scarred),0.11,0.11,23.0,0.126,0.148,0.15,-0.12698412698412698,-0.2567567567567567,0.132,0.013309502512973845,0.12796666666666667,0.011810964773839978,0.11198327644609937,95.0,13.571428571428571,291.0,9.7,2,2,0.0,0.12228571428571429,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-11,Nova | Forest Leaves (Battle-Scarred),0.101,0.101,16.0,0.11,0.142,0.124,-0.08181818181818179,-0.288732394366197,0.12614285714285714,0.016304500442941437,0.12719999999999998,0.012752516091605869,0.10853726665991477,100.0,14.285714285714286,304.0,10.133333333333333,3,2,0.0,0.12357142857142857,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-12,Nova | Forest Leaves (Battle-Scarred),0.122,0.122,19.0,0.101,0.154,0.146,0.20792079207920788,-0.20779220779220775,0.12157142857142857,0.011684631455244877,0.12639999999999998,0.012292545166346414,0.11033641714011734,103.0,14.714285714285714,321.0,10.7,4,2,0.0,0.12571428571428572,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-13,Nova | Forest Leaves (Battle-Scarred),0.137,0.137,10.0,0.122,0.138,0.145,0.12295081967213117,-0.007246376811594235,0.12142857142857143,0.01148734885312836,0.12613333333333332,0.011968662786163244,0.11252499481071444,102.0,14.571428571428571,323.0,10.766666666666667,5,2,0.0,0.125,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-14,Nova | Forest Leaves (Battle-Scarred),0.137,0.137,13.0,0.137,0.132,0.135,0.0,0.037878787878787845,0.12214285714285714,0.012252446652795183,0.12619999999999998,0.012023310692151309,0.11171550216858563,108.0,15.428571428571429,331.0,11.033333333333333,6,2,0.0,0.12471428571428571,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-15,Nova | Forest Leaves (Battle-Scarred),0.136,0.136,10.0,0.137,0.122,0.145,-0.007299270072992692,0.11475409836065587,0.12414285714285714,0.01317387643816972,0.12589999999999998,0.011657186624567698,0.11101901890634296,109.0,15.571428571428571,334.0,11.133333333333333,0,2,0.0,0.12814285714285714,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-16,Nova | Forest Leaves (Battle-Scarred),0.125,0.125,9.0,0.136,0.126,0.121,-0.08088235294117652,-0.007936507936507908,0.124,0.013158375931050808,0.12603333333333333,0.011623204759828027,0.10771605517002952,100.0,14.285714285714286,338.0,11.266666666666667,1,2,0.0,0.1305714285714286,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-17,Nova | Forest Leaves (Battle-Scarred),0.128,0.128,6.0,0.125,0.11,0.117,0.02400000000000002,0.16363636363636358,0.12657142857142858,0.011866605518454395,0.12639999999999998,0.011505361069229135,0.10750863268315208,83.0,11.857142857142858,336.0,11.2,2,2,0.0,0.13314285714285715,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-18,Nova | Forest Leaves (Battle-Scarred),0.132,0.132,3.0,0.128,0.101,0.138,0.03125,0.306930693069307,0.131,0.0056568542494923844,0.1262,0.01135311998233672,0.10282514303659401,70.0,10.0,330.0,11.0,3,2,0.0,0.1352857142857143,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-19,Nova | Forest Leaves (Battle-Scarred),0.134,0.134,14.0,0.132,0.122,0.131,0.015151515151515138,0.09836065573770503,0.13271428571428573,0.004333071682315176,0.1263,0.011408038101853155,0.10235207071544208,65.0,9.285714285714286,331.0,11.033333333333333,4,2,0.0,0.13328571428571429,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-20,Nova | Forest Leaves (Battle-Scarred),0.123,0.123,5.0,0.134,0.137,0.127,-0.08208955223880599,-0.10218978102189791,0.13071428571428573,0.005062870041905533,0.12616666666666668,0.01142244379378696,0.10336895961064503,60.0,8.571428571428571,329.0,10.966666666666667,5,2,0.0,0.138,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-21,Nova | Forest Leaves (Battle-Scarred),0.148,0.148,19.0,0.123,0.137,0.118,0.2032520325203251,0.0802919708029195,0.13228571428571428,0.007759128922285867,0.12716666666666668,0.011964066569895408,0.10836875488306157,66.0,9.428571428571429,342.0,11.4,6,2,0.0,0.14285714285714285,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-22,Nova | Forest Leaves (Battle-Scarred),0.143,0.143,10.0,0.148,0.136,0.121,-0.03378378378378377,0.051470588235293935,0.13328571428571429,0.00858094709581783,0.12789999999999999,0.012234786471369247,0.10866020197141382,66.0,9.428571428571429,335.0,11.166666666666666,0,2,0.0,0.14071428571428574,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-23,Nova | Forest Leaves (Battle-Scarred),0.138,0.138,6.0,0.143,0.125,0.123,-0.03496503496503478,0.10400000000000009,0.13514285714285715,0.007971889387602115,0.1284,0.012330450113438684,0.1089633552143226,63.0,9.0,329.0,10.966666666666667,1,2,0.0,0.1437142857142857,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-24,Nova | Forest Leaves (Battle-Scarred),0.133,0.133,18.0,0.138,0.128,0.122,-0.036231884057971064,0.0390625,0.13585714285714287,0.0075105368160542346,0.12876666666666664,0.012298193182559605,0.10922827707705406,75.0,10.714285714285714,341.0,11.366666666666667,2,2,0.0,0.14100000000000001,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-25,Nova | Forest Leaves (Battle-Scarred),0.158,0.158,4.0,0.133,0.132,0.123,0.18796992481203012,0.19696969696969702,0.1395714285714286,0.010513353995985197,0.12993333333333332,0.013313985962972254,0.11389508763587654,76.0,10.857142857142858,339.0,11.3,3,2,0.0,0.1335714285714286,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-26,Nova | Forest Leaves (Battle-Scarred),0.132,0.132,11.0,0.158,0.134,0.122,-0.16455696202531644,-0.014925373134328401,0.1392857142857143,0.01068663097672288,0.13026666666666667,0.013236145796853234,0.118293649731726,73.0,10.428571428571429,341.0,11.366666666666667,4,2,0.0,0.1287142857142857,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-27,Nova | Forest Leaves (Battle-Scarred),0.142,0.142,10.0,0.132,0.123,0.119,0.07575757575757569,0.154471544715447,0.14200000000000002,0.008366600265340751,0.13103333333333333,0.013227454613626748,0.11871501784537739,78.0,11.142857142857142,335.0,11.166666666666666,5,2,0.0,0.12014285714285713,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-28,Nova | Forest Leaves (Battle-Scarred),0.154,0.154,11.0,0.142,0.148,0.114,0.08450704225352124,0.04054054054054057,0.14285714285714285,0.009202927661946516,0.13236666666666666,0.013457298721841945,0.11895664994026786,70.0,10.0,337.0,11.233333333333333,6,2,0.0,0.11242857142857142,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-29,Nova | Forest Leaves (Battle-Scarred),0.153,0.153,8.0,0.154,0.143,0.129,-0.006493506493506551,0.06993006993007,0.1442857142857143,0.009866455228475431,0.13316666666666666,0.013938157059748687,0.11707307298613838,68.0,9.714285714285714,336.0,11.2,0,2,0.0,0.10814285714285712,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0
2016-02-18,Nova | Hyper Beast (Well-Worn),5.486,5.486,72.0,,,,,,,,,,,,,,,3,2,0.0,3.5097142857142853,Nova | Hyper Beast (Well-Worn),Nova | Hyper Beast (Well-Worn),0,0
2016-02-19,Nova | Hyper Beast (Well-Worn),4.962,4.962,63.0,5.486,,,-0.09551585854903388,,,,,,,,,,,4,2,0.0,3.5605714285714285,Nova | Hyper Beast (Well-Worn),Nova | Hyper Beast (Well-Worn),0,0
2016-02-20,Nova | Hyper Beast (Well-Worn),5.179,5.179,53.0,4.962,,,0.04373236598145924,,5.2090000000000005,0.21497131591602323,,,,188.0,62.666666666666664,,,5,2,0.0,3.6165714285714285,Nova | Hyper Beast (Well-Worn),Nova | Hyper Beast (Well-Worn),0,0
2016-02-21,Nova | Hyper Beast (Well-Worn),4.941,4.941,35.0,5.179,,,-0.04595481753234221,,5.142,0.21937752847545713,,,,223.0,55.75,,,6,2,0.0,3.674428571428572,Nova | Hyper Beast (Well-Worn),Nova | Hyper Beast (Well-Worn),0,0
2016-02-22,Nova | Hyper Beast (Well-Worn),5.203,5.203,35.0,4.941,,,0.05302570329892742,,5.1542,0.19772850072763917,,,,258.0,51.6,,,0,2,0.0,3.8975714285714287,Nova | Hyper Beast (Well-Worn),Nova | Hyper Beast (Well-Worn),0,0
2016-02-23,Nova | Hyper Beast (Well-Worn),5.062,5.062,26.0,5.203,,,-0.02709975014414756,,5.138833333333333,0.18374204442339506,,,,284.0,47.333333333333336,,,1,2,0.0,4.142142857142857,Nova | Hyper Beast (Well-Worn),Nova | Hyper Beast (Well-Worn),0,0
2016-02-24,Nova | Hyper Beast (Well-Worn),5.308,5.308,19.0,5.062,,,0.04859739233504534,,5.163000000000001,0.1801174220176541,,,,303.0,43.285714285714285,,,2,2,0.0,4.334714285714286,Nova | Hyper Beast (Well-Worn),Nova | Hyper Beast (Well-Worn),0,0
2016-02-25,Nova | Hyper Beast (Well-Worn),4.978,4.978,18.0,5.308,5.486,,-0.06217030896759612,-0.09259934378417789,5.090428571428572,0.13099929895434798,,,,249.0,35.57142857142857,,,3,2,0.0,4.5762857142857145,Nova | Hyper Beast (Well-Worn),Nova | Hyper Beast (Well-Worn),0,0
2016-02-26,Nova | Hyper Beast (Well-Worn),3.864,3.864,34.0,4.978,4.962,,-0.22378465247087187,-0.22128174123337363,4.933571428571428,0.4528528165633817,,,,220.0,31.428571428571427,,,4,2,0.0,4.742428571428571,Nova | Hyper Beast (Well-Worn),Nova | Hyper Beast (Well-Worn),0,0
2016-02-27,Nova | Hyper Beast (Well-Worn),3.841,3.841,46.0,3.864,5.179,,-0.00595238095238082,-0.25835103301795714,4.7424285714285705,0.5748611899885937,4.8824000000000005,0.5393553930387643,,213.0,30.428571428571427,401.0,40.1,5,2,0.0,4.933571428571428,Nova | Hyper Beast (Well-Worn),Nova | Hyper Beast (Well-Worn),0,0
2016-02-28,Nova | Hyper Beast (Well-Worn),3.778,3.778,16.0,3.841,4.941,,-0.016401978651392923,-0.23537745395668885,4.576285714285715,0.6558228668269057,4.782,0.6043674379051207,0.07893909745918237,194.0,27.714285714285715,417.0,37.90909090909091,6,2,0.0,5.09042857142857,Nova | Hyper Beast (Well-Worn),Nova | Hyper Beast (Well-Worn),0,0
2016-02-29,Nova | Hyper Beast (Well-Worn),3.512,3.512,36.0,3.778,5.203,,-0.07040762308099524,-0.3250048049202383,4.334714285714286,0.6909787497840011,4.676166666666667,0.6767786237430637,0.07602367057590088,195.0,27.857142857142858,453.0,37.75,0,2,0.0,5.162999999999999,Nova | Hyper Beast (Well-Worn),Nova | Hyper Beast (Well-Worn),0,0
2016-02-01,Nova | Moon in Libra (Well-Worn),0.377,0.377,17.0,0.359,0.455,0.282,0.050139275766016844,-0.17142857142857149,0.3558571428571428,0.028787043570867442,0.3488,0.04698680665889096,0.10878335015698606,65.0,9.285714285714286,290.0,9.666666666666666,0,2,0.0,0.36257142857142854,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2016-02-02,Nova | Moon in Libra (Well-Worn),0.387,0.387,5.0,0.377,0.378,0.309,0.02652519893899208,0.023809523809523725,0.35714285714285715,0.02992575847673979,0.35140000000000005,0.04687045978012164,0.10779005958695738,63.0,9.0,285.0,9.5,1,2,0.0,0.35842857142857143,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2016-02-03,Nova | Moon in Libra (Well-Worn),0.387,0.387,12.0,0.387,0.401,0.251,0.0,-0.034912718204488824,0.35514285714285715,0.0272786079003235,0.35593333333333343,0.04338811921354611,0.10118256650063655,65.0,9.285714285714286,270.0,9.0,2,2,0.0,0.35514285714285715,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2016-02-04,Nova | Moon in Libra (Well-Worn),0.352,0.352,6.0,0.387,0.329,0.292,-0.0904392764857882,0.06990881458966558,0.35842857142857143,0.025240880349471303,0.35793333333333344,0.041746802938135937,0.0994060135920001,65.0,9.285714285714286,263.0,8.766666666666667,3,2,0.0,0.35714285714285715,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2016-02-05,Nova | Moon in Libra (Well-Worn),0.352,0.352,2.0,0.352,0.323,0.343,0.0,0.08978328173374606,0.36257142857142854,0.021131270956686397,0.3582333333333334,0.04167067980673649,0.09466140479763271,54.0,7.714285714285714,258.0,8.6,4,2,0.0,0.35585714285714287,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2016-02-06,Nova | Moon in Libra (Well-Worn),0.308,0.308,10.0,0.352,0.324,0.342,-0.125,-0.04938271604938271,0.36028571428571426,0.025577413505525795,0.3571000000000001,0.04254985311373002,0.09751015061672103,59.0,8.428571428571429,258.0,8.6,5,2,0.0,0.367,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2016-02-07,Nova | Moon in Libra (Well-Worn),0.301,0.301,13.0,0.308,0.359,0.387,-0.022727272727272707,-0.1615598885793872,0.352,0.0329761818806934,0.3542333333333334,0.04332873052477869,0.09452489586923646,65.0,9.285714285714286,261.0,8.7,6,2,0.0,0.38571428571428573,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2016-02-08,Nova | Moon in Libra (Well-Worn),0.272,0.272,5.0,0.301,0.377,0.398,-0.09634551495016597,-0.2785145888594164,0.337,0.04107832240280233,0.3500333333333334,0.04495885773558853,0.09574927972733059,53.0,7.571428571428571,255.0,8.5,0,2,0.0,0.3951428571428572,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2016-02-09,Nova | Moon in Libra (Well-Worn),0.305,0.305,11.0,0.272,0.387,0.336,0.1213235294117645,-0.21188630490956073,0.3252857142857143,0.03659708921178719,0.3490000000000001,0.0456209016424124,0.09440730165445894,59.0,8.428571428571429,265.0,8.833333333333334,1,2,0.0,0.3971428571428572,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2016-02-10,Nova | Moon in Libra (Well-Worn),0.314,0.314,10.0,0.305,0.387,0.35,0.029508196721311553,-0.18863049095607232,0.31485714285714284,0.02654607084958186,0.34780000000000005,0.04605026239519887,0.09425871108209186,57.0,8.142857142857142,263.0,8.766666666666667,2,2,0.0,0.3942857142857143,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2016-02-11,Nova | Moon in Libra (Well-Worn),0.319,0.319,5.0,0.314,0.352,0.369,0.015923566878981,-0.09374999999999989,0.3101428571428571,0.022087026388671636,0.3461333333333334,0.046157508116833564,0.09378344024885991,56.0,8.0,261.0,8.7,3,2,0.0,0.3834285714285715,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2016-02-12,Nova | Moon in Libra (Well-Worn),0.31,0.31,7.0,0.319,0.352,0.357,-0.028213166144200663,-0.11931818181818177,0.30414285714285716,0.014196866570062673,0.3445666666666668,0.04655798057858132,0.09373756540898538,61.0,8.714285714285714,242.0,8.066666666666666,4,2,0.0,0.37642857142857145,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2016-02-13,Nova | Moon in Libra (Well-Worn),0.787,0.787,13.0,0.31,0.308,0.352,1.5387096774193552,1.5551948051948052,0.3725714285714286,0.16977704467318067,0.3590666666666668,0.09208942513786382,0.29164549954577174,64.0,9.142857142857142,251.0,8.366666666666667,5,2,0.0,0.35671428571428576,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2016-02-14,Nova | Moon in Libra (Well-Worn),0.35,0.35,12.0,0.787,0.301,0.303,-0.5552731893265566,0.16279069767441867,0.37957142857142856,0.16767899360969218,0.3606333333333334,0.09152030133011776,0.3097139682245452,63.0,9.0,256.0,8.533333333333333,6,2,0.0,0.33342857142857146,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2016-02-15,Nova | Moon in Libra (Well-Worn),0.332,0.332,7.0,0.35,0.272,0.305,-0.05142857142857127,0.22058823529411753,0.3881428571428572,0.16344105846401247,0.36153333333333343,0.09110057933710167,0.31008222480283804,65.0,9.285714285714286,256.0,8.533333333333333,0,2,0.0,0.3212857142857143,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2016-02-16,Nova | Moon in Libra (Well-Worn),0.345,0.345,14.0,0.332,0.305,0.327,0.03915662650602392,0.13114754098360648,0.3938571428571428,0.1611170192051449,0.3621333333333335,0.09093027854106439,0.31000928146320245,68.0,9.714285714285714,262.0,8.733333333333333,1,2,0.0,0.3164285714285714,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2016-02-17,Nova | Moon in Libra (Well-Worn),0.371,0.371,4.0,0.345,0.314,0.317,0.07536231884057987,0.18152866242038224,0.40199999999999997,0.15829087149927504,0.3639333333333335,0.09055272251873797,0.3098509719260168,62.0,8.857142857142858,257.0,8.566666666666666,2,2,0.0,0.32257142857142856,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
2016-02-18,Nova | Moon in Libra (Well-Worn),0.204,0.204,37.0,0.371,0.319,0.329,-0.45013477088948795,-0.3605015673981192,0.3855714285714286,0.17147166125119598,0.35976666666666685,0.09483869932094645,0.3220049355261591,94.0,13.428571428571429,286.0,9.533333333333333,3,2,0.0,0.3271428571428571,Nova | Moon in Libra (Well-Worn),Nova | Moon in Libra (Well-Worn),0,0
