date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2016-06-01,AK-47 | Cartel (Factory New),4.133,4.133,180.0,4.759,3.939,4.706,-0.13154023954612315,0.04925107895404923,4.109,0.2792510391335061,4.320266666666666,0.3031083341352102,0.049490620251666624,1142.0,163.14285714285714,4791.0,159.7,2,6,0.0,4.051857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-06-16,AK-47 | Cartel (Factory New),4.008,4.008,251.0,3.829,3.674,4.209,0.04674849830242889,0.09090909090909083,3.8325714285714283,0.07775025428136118,3.9512,0.22192902769429101,0.05037980023409242,1160.0,165.71428571428572,4893.0,163.1,3,6,0.0,4.1494285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-06-17,AK-47 | Cartel (Factory New),4.483,4.483,284.0,4.008,3.782,4.267,0.1185129740518962,0.1853516657852987,3.932714285714286,0.23682887992672447,3.9584,0.2351666926529634,0.05468548700454363,1271.0,181.57142857142858,5037.0,167.9,4,6,0.0,4.191857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-06-18,AK-47 | Cartel (Factory New),4.673,4.673,203.0,4.483,3.826,3.951,0.042382333258978555,0.22138003136434925,4.053714285714286,0.3436699888330224,3.982466666666667,0.2678509203933329,0.05318291122752697,1307.0,186.71428571428572,5106.0,170.2,5,6,0.0,4.242,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-06-19,AK-47 | Cartel (Factory New),4.43,4.43,197.0,4.673,3.757,4.13,-0.05200085598116844,0.17913228639872236,4.149857142857143,0.3413441617117448,3.9924666666666666,0.2785584000209332,0.05371144800427786,1333.0,190.42857142857142,5160.0,172.0,6,6,0.0,4.2909999999999995,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-06-20,AK-47 | Cartel (Factory New),4.296,4.296,184.0,4.43,3.848,4.173,-0.030248306997742502,0.11642411642411643,4.213857142857143,0.3200845551553207,3.996566666666667,0.2820685121660261,0.054037993512224554,1376.0,196.57142857142858,5171.0,172.36666666666667,0,6,0.0,4.358714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-06-21,AK-47 | Cartel (Factory New),4.177,4.177,180.0,4.296,3.778,4.017,-0.027700186219739464,0.1056114346214927,4.270857142857143,0.26881296130072535,4.001900000000001,0.28391106001704125,0.05382801064869674,1415.0,202.14285714285714,5165.0,172.16666666666666,1,6,0.0,4.412428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-06-22,AK-47 | Cartel (Factory New),3.797,3.797,197.0,4.177,3.829,3.979,-0.09097438352884835,-0.008357273439540402,4.266285714285714,0.2764518631752392,3.995833333333333,0.28627027827251333,0.056370893193567494,1496.0,213.71428571428572,5215.0,173.83333333333334,2,6,0.0,4.482285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-06-23,AK-47 | Cartel (Factory New),3.543,3.543,210.0,3.797,4.008,4.059,-0.06689491703976824,-0.11601796407185627,4.199857142857143,0.3704284887884872,3.9786333333333337,0.29724922016531663,0.05748824761729931,1455.0,207.85714285714286,5287.0,176.23333333333332,3,6,0.0,4.522571428571429,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-06-24,AK-47 | Cartel (Factory New),3.215,3.215,259.0,3.543,4.483,3.939,-0.0925769122212815,-0.2828463082757082,4.018714285714286,0.481160120151795,3.954500000000001,0.3273533004772265,0.05953830923686834,1430.0,204.28571428571428,5397.0,179.9,4,6,0.0,4.560857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-06-25,AK-47 | Cartel (Factory New),3.263,3.263,247.0,3.215,4.673,3.835,0.014930015552099496,-0.30173336186603894,3.8172857142857137,0.45975232906602287,3.935433333333334,0.349656563247742,0.05950556530957485,1474.0,210.57142857142858,5491.0,183.03333333333333,5,6,0.0,4.580285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-06-26,AK-47 | Cartel (Factory New),3.133,3.133,241.0,3.263,4.43,3.936,-0.03984063745019917,-0.29277652370203155,3.6319999999999992,0.4362368295187506,3.908666666666667,0.3781620757764527,0.059580265610741104,1518.0,216.85714285714286,5559.0,185.3,6,6,0.0,4.619571428571429,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-06-27,AK-47 | Cartel (Factory New),3.258,3.258,220.0,3.133,4.296,4.048,0.03989786147462504,-0.2416201117318436,3.483714285714285,0.3539930242596452,3.8823333333333334,0.39468749945016274,0.05983467038856161,1554.0,222.0,5608.0,186.93333333333334,0,6,0.0,4.651857142857144,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-06-28,AK-47 | Cartel (Factory New),3.383,3.383,170.0,3.258,4.177,4.038,0.03836709637814617,-0.19008858032080433,3.370285714285714,0.21267461013463365,3.8605000000000005,0.40349091274360405,0.06034945460166556,1544.0,220.57142857142858,5617.0,187.23333333333332,1,6,0.0,4.678714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-06-29,AK-47 | Cartel (Factory New),3.253,3.253,198.0,3.383,3.797,4.014,-0.038427431274017154,-0.14327100342375565,3.2925714285714283,0.12306079466537459,3.8351333333333333,0.41674682428970655,0.06066348613872043,1545.0,220.71428571428572,5638.0,187.93333333333334,2,6,0.0,4.677857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-06-30,AK-47 | Cartel (Factory New),3.192,3.192,199.0,3.253,3.543,4.759,-0.01875192130341219,-0.09906858594411516,3.2424285714285714,0.07152193897750564,3.7829000000000006,0.39533018689023314,0.04926028300940836,1534.0,219.14285714285714,5710.0,190.33333333333334,3,6,0.0,4.695714285714287,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-06-01,AUG | Colony (Battle-Scarred),0.129,0.129,9.0,0.129,0.133,0.107,0.0,-0.03007518796992481,0.12685714285714286,0.020608102230700923,0.12003333333333335,0.01707724281674949,0.17742483691151606,54.0,7.714285714285714,275.0,9.166666666666666,2,6,0.0,0.137,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-02,AUG | Colony (Battle-Scarred),0.124,0.124,7.0,0.129,0.099,0.115,-0.03875968992248069,0.2525252525252524,0.13042857142857142,0.017385191916087197,0.12033333333333335,0.017065234314893606,0.17744788828127747,58.0,8.285714285714286,267.0,8.9,3,6,0.0,0.14042857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-03,AUG | Colony (Battle-Scarred),0.161,0.161,5.0,0.124,0.105,0.142,0.2983870967741935,0.5333333333333334,0.13842857142857143,0.016714896203747144,0.1209666666666667,0.018174126908572223,0.18039057068660688,52.0,7.428571428571429,265.0,8.833333333333334,4,6,0.0,0.14114285714285715,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-04,AUG | Colony (Battle-Scarred),0.135,0.135,3.0,0.161,0.116,0.131,-0.16149068322981364,0.1637931034482758,0.14114285714285715,0.014206925589087793,0.12110000000000003,0.018261708572858124,0.1825113053062694,43.0,6.142857142857143,262.0,8.733333333333333,5,6,0.0,0.13842857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-05,AUG | Colony (Battle-Scarred),0.148,0.148,8.0,0.135,0.153,0.143,0.0962962962962961,-0.0326797385620915,0.14042857142857143,0.013709820701725802,0.1212666666666667,0.018482303848696882,0.18257760325284436,43.0,6.142857142857143,262.0,8.733333333333333,6,6,0.0,0.13042857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-06,AUG | Colony (Battle-Scarred),0.133,0.133,9.0,0.148,0.157,0.122,-0.1013513513513512,-0.15286624203821653,0.137,0.012035661297043167,0.12163333333333338,0.018601941356273063,0.18139807438507022,42.0,6.0,267.0,8.9,0,6,0.0,0.12685714285714286,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-07,AUG | Colony (Battle-Scarred),0.135,0.135,4.0,0.133,0.129,0.135,0.015037593984962516,0.04651162790697683,0.13785714285714287,0.011642638034748107,0.12163333333333336,0.018601941356273063,0.18065425450657238,45.0,6.428571428571429,256.0,8.533333333333333,1,6,0.0,0.12742857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-08,AUG | Colony (Battle-Scarred),0.13,0.13,5.0,0.135,0.129,0.111,-0.03703703703703709,0.007751937984496138,0.138,0.011538754575033526,0.1222666666666667,0.018552508066446313,0.17738145552561788,41.0,5.857142857142857,258.0,8.6,2,6,0.0,0.12114285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-09,AUG | Colony (Battle-Scarred),0.118,0.118,3.0,0.13,0.124,0.13,-0.09230769230769242,-0.048387096774193616,0.13714285714285715,0.012710272239734415,0.12186666666666666,0.018510777641387435,0.17618925301832672,37.0,5.285714285714286,254.0,8.466666666666667,3,6,0.0,0.11628571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-10,AUG | Colony (Battle-Scarred),0.122,0.122,7.0,0.118,0.161,0.131,0.033898305084745894,-0.2422360248447205,0.1315714285714286,0.009053131153002778,0.12156666666666666,0.018433092222654587,0.17623543467804081,39.0,5.571428571428571,256.0,8.533333333333333,4,6,0.0,0.10885714285714286,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-11,AUG | Colony (Battle-Scarred),0.125,0.125,9.0,0.122,0.135,0.126,0.024590163934426146,-0.07407407407407418,0.13014285714285714,0.00918739153760773,0.12153333333333334,0.018425947887572992,0.17600083174125836,45.0,6.428571428571429,254.0,8.466666666666667,5,6,0.0,0.10871428571428572,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-12,AUG | Colony (Battle-Scarred),0.144,0.144,7.0,0.125,0.148,0.125,0.1519999999999999,-0.027027027027027084,0.1295714285714286,0.008121525944886798,0.12216666666666669,0.018855738884723902,0.17766976234430815,44.0,6.285714285714286,255.0,8.5,6,6,0.0,0.10714285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-13,AUG | Colony (Battle-Scarred),0.15,0.15,8.0,0.144,0.133,0.119,0.04166666666666674,0.12781954887218028,0.132,0.010862780491200215,0.12320000000000002,0.019492562684264993,0.17726555044294223,43.0,6.142857142857143,254.0,8.466666666666667,0,6,0.0,0.10628571428571429,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-14,AUG | Colony (Battle-Scarred),0.142,0.142,3.0,0.15,0.135,0.105,-0.053333333333333344,0.051851851851851594,0.133,0.011401754250991377,0.12443333333333334,0.019472516244411986,0.17594373939922986,42.0,6.0,244.0,8.133333333333333,1,6,0.0,0.10242857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-15,AUG | Colony (Battle-Scarred),0.136,0.136,5.0,0.142,0.13,0.116,-0.042253521126760396,0.04615384615384621,0.13385714285714287,0.011369490143469448,0.12510000000000002,0.019514695317460973,0.17568640147978595,42.0,6.0,236.0,7.866666666666666,2,6,0.0,0.10628571428571429,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-16,AUG | Colony (Battle-Scarred),0.138,0.138,2.0,0.136,0.118,0.112,0.014705882352941124,0.16949152542372903,0.13671428571428573,0.009361231385946212,0.12596666666666667,0.019490995071798894,0.17540358364990333,41.0,5.857142857142857,232.0,7.733333333333333,3,6,0.0,0.10528571428571429,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-17,AUG | Colony (Battle-Scarred),0.123,0.123,7.0,0.138,0.122,0.106,-0.10869565217391308,0.008196721311475308,0.13685714285714287,0.009140624727455077,0.12653333333333333,0.019146337044516428,0.17646289135504536,41.0,5.857142857142857,230.0,7.666666666666667,4,6,0.0,0.10585714285714286,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-18,AUG | Colony (Battle-Scarred),0.11,0.11,7.0,0.123,0.125,0.093,-0.10569105691056913,-0.12,0.1347142857142857,0.012724714823796198,0.12709999999999996,0.01838178446179804,0.176033885036492,39.0,5.571428571428571,228.0,7.6,5,6,0.0,0.10642857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-19,AUG | Colony (Battle-Scarred),0.122,0.122,8.0,0.11,0.144,0.094,0.10909090909090913,-0.15277777777777768,0.1315714285714286,0.012759950099064346,0.1280333333333333,0.017359883512153982,0.17674645332271918,40.0,5.714285714285714,217.0,7.233333333333333,6,6,0.0,0.11085714285714286,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-20,AUG | Colony (Battle-Scarred),0.132,0.132,5.0,0.122,0.15,0.115,0.08196721311475419,-0.11999999999999988,0.129,0.010378549306829242,0.1286,0.01720193787532866,0.17319439698467173,37.0,5.285714285714286,209.0,6.966666666666667,0,6,0.0,0.11557142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-21,AUG | Colony (Battle-Scarred),0.124,0.124,14.0,0.132,0.142,0.101,-0.06060606060606066,-0.12676056338028163,0.12642857142857142,0.008973885014022524,0.12936666666666666,0.016450903386204124,0.17188706668537537,48.0,6.857142857142857,209.0,6.966666666666667,1,6,0.0,0.11914285714285713,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-22,AUG | Colony (Battle-Scarred),0.137,0.137,7.0,0.124,0.136,0.123,0.10483870967741948,0.007352941176470562,0.12657142857142858,0.009131689608283939,0.12983333333333333,0.016462246370272667,0.16873208764343528,50.0,7.142857142857143,202.0,6.733333333333333,2,6,0.0,0.1217142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-23,AUG | Colony (Battle-Scarred),0.132,0.132,13.0,0.137,0.138,0.085,-0.03649635036496357,-0.0434782608695653,0.12571428571428572,0.008258576247311224,0.1314,0.014202347223845313,0.15794382700766177,61.0,8.714285714285714,205.0,6.833333333333333,3,6,0.0,0.121,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-24,AUG | Colony (Battle-Scarred),0.115,0.115,7.0,0.132,0.123,0.133,-0.12878787878787878,-0.06504065040650397,0.12457142857142857,0.00906889728463079,0.1308,0.01449919537997425,0.12462087875900699,61.0,8.714285714285714,207.0,6.9,4,6,0.0,0.12528571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-25,AUG | Colony (Battle-Scarred),0.141,0.141,11.0,0.115,0.11,0.099,0.22608695652173894,0.28181818181818175,0.129,0.008417668492946418,0.13219999999999998,0.013342663402284667,0.12128490845234592,65.0,9.285714285714286,215.0,7.166666666666667,5,6,0.0,0.12571428571428572,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-26,AUG | Colony (Battle-Scarred),0.103,0.103,14.0,0.141,0.122,0.105,-0.2695035460992907,-0.15573770491803285,0.12628571428571428,0.01237179148263484,0.13213333333333335,0.013482663765822472,0.13153417804448617,71.0,10.142857142857142,218.0,7.266666666666667,6,6,0.0,0.12828571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-27,AUG | Colony (Battle-Scarred),0.103,0.103,13.0,0.103,0.132,0.116,0.0,-0.21969696969696972,0.12214285714285714,0.014446240948808116,0.13170000000000004,0.01418485107429754,0.13029825421575614,79.0,11.285714285714286,219.0,7.3,0,6,0.0,0.129,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-28,AUG | Colony (Battle-Scarred),0.277,0.277,20.0,0.103,0.124,0.153,1.6893203883495151,1.2338709677419355,0.144,0.0561808304876825,0.13583333333333333,0.029542154438850412,0.3259351184647627,85.0,12.142857142857142,231.0,7.7,1,6,0.0,0.1305714285714286,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-29,AUG | Colony (Battle-Scarred),0.119,0.119,4.0,0.277,0.137,0.157,-0.5703971119133575,-0.13138686131386867,0.14142857142857143,0.05685032263473507,0.1345666666666667,0.029421855066524203,0.34445355264324623,82.0,11.714285714285714,225.0,7.5,2,6,0.0,0.12842857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-30,AUG | Colony (Battle-Scarred),0.121,0.121,6.0,0.119,0.132,0.129,0.01680672268907557,-0.08333333333333337,0.13985714285714285,0.057239917568645285,0.1343,0.029507230752252353,0.34229169163698514,75.0,10.714285714285714,230.0,7.666666666666667,3,6,0.0,0.12785714285714286,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2016-06-01,AUG | Condemned (Factory New),0.639,0.639,18.0,0.804,0.816,1.079,-0.2052238805970149,-0.21691176470588225,0.7619999999999999,0.06131417920374185,0.8468333333333331,0.08519823289768919,0.0717058696249015,136.0,19.428571428571427,563.0,18.766666666666666,2,6,0.0,0.6808571428571428,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2016-06-02,AUG | Condemned (Factory New),0.695,0.695,23.0,0.639,0.827,1.029,0.08763693270735518,-0.15961305925030234,0.7431428571428571,0.058664734043615704,0.8356999999999997,0.08244438529497729,0.07373411416026703,139.0,19.857142857142858,571.0,19.033333333333335,3,6,0.0,0.6852857142857144,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2016-06-03,AUG | Condemned (Factory New),0.619,0.619,22.0,0.695,0.819,0.956,-0.10935251798561141,-0.2442002442002441,0.7145714285714286,0.06328361815296762,0.8244666666666665,0.08805556326673644,0.07509952904927339,133.0,19.0,580.0,19.333333333333332,4,6,0.0,0.7037142857142858,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2016-06-04,AUG | Condemned (Factory New),0.694,0.694,26.0,0.619,0.77,0.932,0.12116316639741509,-0.09870129870129873,0.7037142857142857,0.059232506243770994,0.816533333333333,0.08872870010443194,0.07871417796976284,147.0,21.0,584.0,19.466666666666665,5,6,0.0,0.7145714285714286,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2016-06-05,AUG | Condemned (Factory New),0.627,0.627,21.0,0.694,0.756,0.85,-0.09654178674351577,-0.17063492063492058,0.6852857142857143,0.06015863383164379,0.8090999999999998,0.09475032101968484,0.07902371598439849,150.0,21.428571428571427,587.0,19.566666666666666,6,6,0.0,0.743142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2016-06-06,AUG | Condemned (Factory New),0.688,0.688,19.0,0.627,0.719,0.846,0.09728867623604454,-0.04311543810848406,0.6808571428571427,0.05863550502024855,0.8038333333333332,0.09691923900283621,0.08120609662758811,140.0,20.0,585.0,19.5,0,6,0.0,0.7619999999999999,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2016-06-07,AUG | Condemned (Factory New),0.709,0.709,16.0,0.688,0.804,0.829,0.03052325581395343,-0.1181592039800996,0.6672857142857141,0.034652207869111024,0.7998333333333332,0.09826497624054847,0.08136812510906326,145.0,20.714285714285715,582.0,19.4,1,6,0.0,0.7872857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2016-06-08,AUG | Condemned (Factory New),0.602,0.602,21.0,0.709,0.639,0.881,-0.15091678420310295,-0.0579029733959312,0.6619999999999999,0.04083415936968177,0.7905333333333332,0.1032207128223573,0.0846947634536575,148.0,21.142857142857142,572.0,19.066666666666666,2,6,0.0,0.7868571428571428,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2016-06-09,AUG | Condemned (Factory New),0.682,0.682,14.0,0.602,0.695,0.975,0.1328903654485052,-0.01870503597122286,0.6601428571428573,0.0395670446256498,0.7807666666666666,0.0990833599663547,0.08600648757794022,139.0,19.857142857142858,565.0,18.833333333333332,3,6,0.0,0.8022857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2016-06-10,AUG | Condemned (Factory New),0.661,0.661,15.0,0.682,0.619,0.985,-0.030791788856304958,0.06785137318255252,0.6661428571428571,0.035886442212817324,0.7699666666666666,0.09374770515709822,0.08603173408664949,132.0,18.857142857142858,567.0,18.9,4,6,0.0,0.816,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2016-06-11,AUG | Condemned (Factory New),0.662,0.662,25.0,0.661,0.694,0.833,0.001512859304084735,-0.04610951008645525,0.6615714285714286,0.03403719454133813,0.7642666666666665,0.0949329353924244,0.08171947326767816,131.0,18.714285714285715,581.0,19.366666666666667,5,6,0.0,0.8225714285714286,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2016-06-12,AUG | Condemned (Factory New),0.652,0.652,18.0,0.662,0.627,0.869,-0.015105740181268867,0.03987240829346095,0.6651428571428571,0.031434415041155,0.7570333333333333,0.09494436382546476,0.08126146521906476,128.0,18.285714285714285,581.0,19.366666666666667,6,6,0.0,0.812857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
