date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2018-06-01,AK-47 | Cartel (Factory New),6.986,6.986,39.0,5.547,5.799,6.121,0.25941950603930053,0.20469046387308154,5.921714285714286,0.4485053636518629,6.085233333333334,1.188137946068927,0.22735971072620878,251.0,35.857142857142854,1153.0,38.43333333333333,4,6,0.0,5.8754285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-06-02,AK-47 | Cartel (Factory New),6.085,6.085,48.0,6.986,5.692,5.963,-0.128972230174635,0.06904427266338709,5.977857142857142,0.4407670030984717,6.089300000000001,1.1879213820787973,0.22888399284393768,266.0,38.0,1165.0,38.833333333333336,5,6,0.0,5.903571428571429,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-06-03,AK-47 | Cartel (Factory New),5.753,5.753,29.0,6.085,5.827,5.652,-0.05456039441248972,-0.012699502316801059,5.9672857142857145,0.445124288994727,6.092666666666668,1.1868198777498724,0.22891037960305685,263.0,37.57142857142857,1154.0,38.46666666666667,6,6,0.0,5.9471428571428575,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-06-04,AK-47 | Cartel (Factory New),5.614,5.614,42.0,5.753,5.755,5.976,-0.02416130714409881,-0.02450043440486538,5.9471428571428575,0.4572987234281105,6.080600000000001,1.1897812852229048,0.22895771741671264,256.0,36.57142857142857,1137.0,37.9,0,6,0.0,5.967285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-06-05,AK-47 | Cartel (Factory New),5.631,5.631,35.0,5.614,5.936,5.867,0.0030281439258996734,-0.05138140161725058,5.903571428571429,0.4706208231513704,6.072733333333334,1.1919458022727187,0.2288735635259412,257.0,36.714285714285715,1127.0,37.56666666666667,1,6,0.0,5.977857142857142,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-06-06,AK-47 | Cartel (Factory New),5.512,5.512,43.0,5.631,5.709,6.135,-0.02113301367430309,-0.034506918899982475,5.8754285714285714,0.48701917156246294,6.051966666666668,1.1960999256843978,0.22893715181103805,272.0,38.857142857142854,1133.0,37.766666666666666,2,6,0.0,5.921714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-06-07,AK-47 | Cartel (Factory New),5.74,5.74,33.0,5.512,5.547,6.048,0.04136429608127723,0.03479358211645933,5.903,0.4729040977981536,6.041700000000001,1.1974110447127169,0.22889647315125305,269.0,38.42857142857143,1123.0,37.43333333333333,3,6,0.0,5.752142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-06-08,AK-47 | Cartel (Factory New),5.561,5.561,45.0,5.74,6.986,5.497,-0.031184668989547082,-0.20397938734612076,5.699428571428571,0.1770608104924546,6.0438333333333345,1.1964953568187755,0.2281825400326897,275.0,39.285714285714285,1128.0,37.6,4,6,0.0,5.773714285714285,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-06-09,AK-47 | Cartel (Factory New),5.677,5.677,32.0,5.561,6.085,5.825,0.0208595576335191,-0.06705012325390314,5.6411428571428575,0.08238486090370288,6.038900000000001,1.1976919846104006,0.2280727162271535,259.0,37.0,1113.0,37.1,5,6,0.0,5.804714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-06-10,AK-47 | Cartel (Factory New),9.882,9.882,43.0,5.677,5.753,5.918,0.7407081204861723,0.7177124978272205,6.231,1.4920909585448965,6.171033333333335,1.3816054304885874,0.2621734336068657,273.0,39.0,1117.0,37.233333333333334,6,6,0.0,5.791428571428573,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-06-11,AK-47 | Cartel (Factory New),5.403,5.403,39.0,9.882,5.614,12.331,-0.45324833029751066,-0.03758460990381196,6.200857142857143,1.5063144642823165,5.9401,0.7812337827650141,0.19587129231567904,270.0,38.57142857142857,1115.0,37.166666666666664,0,6,0.0,5.774285714285713,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
