date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2016-12-01,AK-47 | Cartel (Factory New),4.609,4.609,61.0,4.462,4.09,3.949,0.032944867772299435,0.1268948655256723,4.109571428571429,0.2809396768717731,4.3731,0.2595752106808353,0.03967834116479502,727.0,103.85714285714286,2628.0,87.6,3,12,0.0,4.662714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-12-02,AK-47 | Cartel (Factory New),4.677,4.677,86.0,4.609,3.871,4.096,0.014753742677370285,0.20821493154223703,4.224714285714286,0.32176820152122554,4.3924666666666665,0.25985235979087984,0.03929109084187942,714.0,102.0,2621.0,87.36666666666666,4,12,0.0,4.639,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-12-03,AK-47 | Cartel (Factory New),4.593,4.593,76.0,4.677,4.003,4.149,-0.017960230917254627,0.14738945790657,4.309,0.3298250618563898,4.4072666666666676,0.25820301228985604,0.039479287279884125,677.0,96.71428571428571,2621.0,87.36666666666666,5,12,0.0,4.5404285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-12-04,AK-47 | Cartel (Factory New),4.732,4.732,107.0,4.593,3.974,4.173,0.03026344437187034,0.19073980875691987,4.417285714285714,0.326478051892232,4.4258999999999995,0.2607820737704185,0.03975620045234296,678.0,96.85714285714286,2634.0,87.8,6,12,0.0,4.417285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-12-05,AK-47 | Cartel (Factory New),4.678,4.678,90.0,4.732,3.816,4.301,-0.011411665257819115,0.22589098532494756,4.5404285714285715,0.22245182922720733,4.438466666666668,0.26352959774736673,0.03956713504889726,681.0,97.28571428571429,2616.0,87.2,0,12,0.0,4.309,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-12-06,AK-47 | Cartel (Factory New),4.722,4.722,87.0,4.678,4.032,4.423,0.009405728943993275,0.17113095238095255,4.639,0.08688909186839457,4.448433333333335,0.2683658800137521,0.03931689034188441,620.0,88.57142857142857,2618.0,87.26666666666667,1,12,0.0,4.224714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-12-07,AK-47 | Cartel (Factory New),4.628,4.628,75.0,4.722,4.462,4.318,-0.019906819144430377,0.037203047960555846,4.662714285714286,0.0502897725635124,4.458766666666666,0.2691118334241155,0.03923609424794178,582.0,83.14285714285714,2606.0,86.86666666666666,2,12,0.0,4.109571428571429,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-12-08,AK-47 | Cartel (Factory New),4.516,4.516,87.0,4.628,4.609,4.399,-0.02420051858254113,-0.020177912779344775,4.6494285714285715,0.07081940239159076,4.4626666666666654,0.26906521307833325,0.03942123322344754,608.0,86.85714285714286,2622.0,87.4,3,12,0.0,4.035428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-12-09,AK-47 | Cartel (Factory New),4.561,4.561,95.0,4.516,4.677,4.506,0.009964570416297613,-0.02480222364763729,4.632857142857143,0.07582390985779133,4.4645,0.2695411842372145,0.03922971236943197,617.0,88.14285714285714,2636.0,87.86666666666666,4,12,0.0,4.038857142857142,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-12-10,AK-47 | Cartel (Factory New),4.535,4.535,110.0,4.561,4.593,4.538,-0.00570050427537816,-0.012627912040060973,4.6245714285714286,0.08259342267631103,4.4643999999999995,0.26951445230265486,0.03923248939923124,651.0,93.0,2674.0,89.13333333333334,5,12,0.0,4.1124285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-12-11,AK-47 | Cartel (Factory New),4.517,4.517,91.0,4.535,4.732,4.447,-0.003969128996692328,-0.045435333896872376,4.593857142857144,0.0766987214857655,4.466733333333333,0.26965668708357465,0.03905413985405346,635.0,90.71428571428571,2666.0,88.86666666666666,6,12,0.0,4.202,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-12-12,AK-47 | Cartel (Factory New),4.401,4.401,92.0,4.517,4.678,4.622,-0.02568076156741217,-0.059213339033775125,4.554285714285714,0.09283736053014491,4.459366666666667,0.2683298322752968,0.038683759056884134,637.0,91.0,2654.0,88.46666666666667,0,12,0.0,4.305285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
