date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2013-11-06,AWP | Snake Camo (Battle-Scarred),3.343,3.343,18.0,3.154,3.494,4.133,0.05992390615091958,-0.04321694333142534,3.452428571428572,0.22675087471424113,3.8491999999999993,0.36004596002917927,0.07865794036437458,132.0,18.857142857142858,555.0,18.5,2,11,0.0,3.6904285714285714,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-11-07,AWP | Snake Camo (Battle-Scarred),3.23,3.23,24.0,3.343,3.303,4.105,-0.03380197427460363,-0.022101120193763202,3.442,0.2349151822619025,3.820033333333333,0.37333840621553466,0.0788401245620521,136.0,19.428571428571427,555.0,18.5,3,11,0.0,3.7351428571428573,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-11-08,AWP | Snake Camo (Battle-Scarred),3.022,3.022,23.0,3.23,3.513,4.139,-0.06439628482972137,-0.1397665812695702,3.3718571428571424,0.2733952808514382,3.7828,0.3947562454646327,0.07951423738086848,143.0,20.428571428571427,556.0,18.533333333333335,4,11,0.0,3.7922857142857143,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-11-09,AWP | Snake Camo (Battle-Scarred),3.0,3.0,31.0,3.022,3.636,4.718,-0.007279947054930402,-0.17491749174917492,3.2809999999999997,0.2761821345209922,3.7255333333333334,0.3792434339869607,0.07467877182462096,157.0,22.428571428571427,569.0,18.966666666666665,5,11,0.0,3.8592857142857144,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-11-10,AWP | Snake Camo (Battle-Scarred),2.663,2.663,28.0,3.0,3.883,4.23,-0.1123333333333334,-0.31419005923255217,3.1067142857142858,0.22065727419022751,3.6733,0.41260991666867797,0.07505754711764351,171.0,24.428571428571427,579.0,19.3,6,11,0.0,3.872857142857143,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-11-11,AWP | Snake Camo (Battle-Scarred),2.62,2.62,23.0,2.663,3.335,3.734,-0.016147202403304473,-0.2143928035982009,3.0045714285714284,0.25426974267658414,3.636166666666667,0.4535709487561516,0.07250173577656471,175.0,25.0,579.0,19.3,0,11,0.0,3.8827142857142856,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-11-12,AWP | Snake Camo (Battle-Scarred),2.701,2.701,25.0,2.62,3.154,3.813,0.030916030534351213,-0.1436271401395054,2.939857142857143,0.2654061193025988,3.5991,0.48214267252201054,0.07265834708457618,172.0,24.571428571428573,590.0,19.666666666666668,1,11,0.0,3.922714285714286,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-11-13,AWP | Snake Camo (Battle-Scarred),2.742,2.742,20.0,2.701,3.343,3.73,0.015179563124768647,-0.17977864193837867,2.854,0.2131753134997443,3.5661666666666667,0.5052654143011264,0.0727402278331082,174.0,24.857142857142858,587.0,19.566666666666666,2,11,0.0,3.986857142857143,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-11-14,AWP | Snake Camo (Battle-Scarred),2.79,2.79,21.0,2.742,3.23,3.555,0.017505470459518557,-0.13622291021671828,2.7911428571428574,0.14792317366160868,3.5406666666666666,0.5241372805753173,0.07249573847132476,171.0,24.428571428571427,595.0,19.833333333333332,3,11,0.0,4.061142857142857,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-11-15,AWP | Snake Camo (Battle-Scarred),2.508,2.508,24.0,2.79,3.022,3.848,-0.1010752688172043,-0.1700860357379218,2.717714285714286,0.14257901497136274,3.496,0.5523793986020841,0.07257210423784469,172.0,24.571428571428573,593.0,19.766666666666666,4,11,0.0,4.127285714285714,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-11-16,AWP | Snake Camo (Battle-Scarred),2.761,2.761,17.0,2.508,3.0,4.166,0.10087719298245612,-0.07966666666666666,2.6835714285714283,0.08970564107577812,3.4491666666666663,0.5531489903774167,0.07342927455855248,158.0,22.571428571428573,595.0,19.833333333333332,5,11,0.0,4.110857142857143,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-11-17,AWP | Snake Camo (Battle-Scarred),2.437,2.437,39.0,2.761,2.663,4.346,-0.11734878667149595,-0.08486669170108896,2.651285714285714,0.12501852923891418,3.3855333333333335,0.5561147803186757,0.0751241187629498,169.0,24.142857142857142,626.0,20.866666666666667,6,11,0.0,4.062285714285713,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-11-18,AWP | Snake Camo (Battle-Scarred),2.436,2.436,13.0,2.437,2.62,3.961,-0.0004103405826836326,-0.07022900763358786,2.625,0.14635573101180568,3.3346999999999998,0.5706966590638731,0.07395124080759694,159.0,22.714285714285715,622.0,20.733333333333334,0,11,0.0,3.9675714285714285,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-11-19,AWP | Snake Camo (Battle-Scarred),2.596,2.596,20.0,2.436,2.701,4.167,0.06568144499178996,-0.03887449092928541,2.6099999999999994,0.14314328485821476,3.2823333333333333,0.5639600064622392,0.07439310109804503,154.0,22.0,632.0,21.066666666666666,1,11,0.0,3.9170000000000003,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-11-20,AWP | Snake Camo (Battle-Scarred),2.743,2.743,15.0,2.596,2.742,4.393,0.05662557781201838,0.0003646973012398913,2.6101428571428573,0.14327538774923587,3.227333333333333,0.532543477619955,0.0744661191274993,149.0,21.285714285714285,636.0,21.2,2,11,0.0,3.884571428571429,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-11-21,AWP | Snake Camo (Battle-Scarred),2.777,2.777,12.0,2.743,2.79,3.895,0.012395187750638081,-0.004659498207885249,2.608285714285714,0.14099819075406034,3.190066666666667,0.5235594161336632,0.0721891926447292,140.0,20.0,628.0,20.933333333333334,3,11,0.0,3.8679999999999994,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-11-22,AWP | Snake Camo (Battle-Scarred),2.711,2.711,22.0,2.777,2.508,3.963,-0.023766654663305853,0.08094098883572554,2.637285714285714,0.13823862834731454,3.148333333333333,0.5100085838057586,0.07207315459295378,138.0,19.714285714285715,632.0,21.066666666666666,4,11,0.0,3.946857142857143,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-11-23,AWP | Snake Camo (Battle-Scarred),2.606,2.606,34.0,2.711,2.761,3.703,-0.03873109553670229,-0.056139080043462575,2.615142857142857,0.12873608504159484,3.111766666666666,0.5082525411206082,0.07154062261681736,155.0,22.142857142857142,646.0,21.533333333333335,5,11,0.0,3.9884285714285714,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-11-24,AWP | Snake Camo (Battle-Scarred),2.793,2.793,27.0,2.606,2.437,3.826,0.07175748273215676,0.14608124743537143,2.666,0.11820321484629769,3.0773333333333324,0.4934751823096635,0.07262567566608201,143.0,20.428571428571427,652.0,21.733333333333334,6,11,0.0,4.067,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-11-25,AWP | Snake Camo (Battle-Scarred),2.505,2.505,21.0,2.793,2.436,3.512,-0.10311493018259943,0.028325123152709297,2.6758571428571427,0.10010341591349933,3.043766666666665,0.49700306392974636,0.07343723649607677,151.0,21.571428571428573,649.0,21.633333333333333,0,11,0.0,4.1245714285714286,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-11-26,AWP | Snake Camo (Battle-Scarred),2.815,2.815,21.0,2.505,2.596,3.887,0.12375249500997998,0.08436055469953763,2.707142857142857,0.1043872304333774,3.0080333333333327,0.4730520396554931,0.07438226140139183,152.0,21.714285714285715,653.0,21.766666666666666,1,11,0.0,4.182714285714286,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-11-27,AWP | Snake Camo (Battle-Scarred),2.737,2.737,26.0,2.815,2.743,4.324,-0.027708703374777932,-0.0021873860736418838,2.706285714285715,0.10411355652873086,2.955133333333333,0.40706614805076696,0.0710034330831861,163.0,23.285714285714285,656.0,21.866666666666667,2,11,0.0,4.265857142857143,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-11-28,AWP | Snake Camo (Battle-Scarred),2.747,2.747,21.0,2.737,2.777,3.8,0.003653635367190322,-0.010803024846957276,2.7019999999999995,0.10170405245472915,2.920033333333333,0.37699005144551084,0.06811471815698877,172.0,24.571428571428573,661.0,22.033333333333335,3,11,0.0,4.309142857142857,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-11-29,AWP | Snake Camo (Battle-Scarred),2.628,2.628,25.0,2.747,2.711,3.494,-0.043319985438660225,-0.030616008852821786,2.690142857142857,0.10475608208927006,2.8911666666666656,0.3648968880230261,0.06712160407136838,175.0,25.0,664.0,22.133333333333333,4,11,0.0,4.278142857142857,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-11-30,AWP | Snake Camo (Battle-Scarred),2.658,2.658,25.0,2.628,2.606,3.303,0.011415525114155223,0.01995395241749809,2.697571428571429,0.10027370705489361,2.8696666666666664,0.3589514668524918,0.06660872047169872,166.0,23.714285714285715,669.0,22.3,5,11,0.0,4.359857142857143,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-11-01,CS:GO Case Key,2.341,2.341,626.0,2.354,2.374,2.397,-0.005522514868309236,-0.013900589721988155,2.3672857142857144,0.013697906886134915,2.3676666666666666,0.014199374008111082,0.003449118118482389,4843.0,691.8571428571429,20543.0,684.7666666666667,4,11,0.0,2.3404285714285713,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-02,CS:GO Case Key,2.349,2.349,650.0,2.341,2.378,2.396,0.0034173430158053186,-0.012195121951219523,2.3631428571428574,0.01420692558908768,2.3661000000000008,0.013565520017062807,0.003530352301854493,4644.0,663.4285714285714,20658.0,688.6,5,11,0.0,2.3452857142857146,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-03,CS:GO Case Key,2.342,2.342,504.0,2.349,2.384,2.383,-0.0029799914857386867,-0.017617449664429463,2.357142857142857,0.012944150045799102,2.3647333333333336,0.01385624608454808,0.0034464609735447094,4377.0,625.2857142857143,20362.0,678.7333333333333,6,11,0.0,2.3522857142857143,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-04,CS:GO Case Key,2.338,2.338,588.0,2.342,2.372,2.375,-0.0017079419299743659,-0.01433389544688024,2.3522857142857143,0.012836491350991524,2.3635,0.014518379156549525,0.0034146103047521478,4289.0,612.7142857142857,20121.0,670.7,0,11,0.0,2.357142857142857,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-05,CS:GO Case Key,2.323,2.323,613.0,2.338,2.372,2.371,-0.006415739948674171,-0.02065767284991571,2.3452857142857146,0.013519449330652585,2.3619,0.01615621655380157,0.003570572056093103,4154.0,593.4285714285714,19922.0,664.0666666666667,1,11,0.0,2.3631428571428574,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-06,CS:GO Case Key,2.336,2.336,517.0,2.323,2.37,2.372,0.005596211795092509,-0.014345991561181548,2.3404285714285713,0.00917850194526236,2.3606999999999996,0.016689617531068002,0.0037403367228089,4024.0,574.8571428571429,19700.0,656.6666666666666,2,11,0.0,2.3672857142857144,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-07,CS:GO Case Key,2.479,2.479,462.0,2.336,2.354,2.375,0.06121575342465757,0.05310110450297367,2.3582857142857145,0.04982172298940147,2.3641666666666667,0.026948201341751084,0.01169891230288456,3960.0,565.7142857142857,19537.0,651.2333333333333,3,11,0.0,2.372,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-08,CS:GO Case Key,2.662,2.662,1412.0,2.479,2.341,2.37,0.07382008874546186,0.1371208885091839,2.4041428571428574,0.11625025784478754,2.3739,0.05989287659368737,0.01744670755677262,4746.0,678.0,20386.0,679.5333333333333,4,11,0.0,2.375571428571429,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-09,CS:GO Case Key,2.382,2.382,1092.0,2.662,2.349,2.349,-0.10518407212622083,0.01404853128991057,2.4088571428571433,0.11457552539878733,2.375,0.05972827359523013,0.026193660767832364,5188.0,741.1428571428571,20856.0,695.2,5,11,0.0,2.377,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-10,CS:GO Case Key,2.35,2.35,1268.0,2.382,2.342,2.346,-0.013434089000839644,0.0034158838599487318,2.4099999999999997,0.11394108753461775,2.3751333333333333,0.05966782121787996,0.0263166539439508,5952.0,850.2857142857143,21389.0,712.9666666666667,6,11,0.0,2.378285714285714,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-11,CS:GO Case Key,2.33,2.33,878.0,2.35,2.338,2.346,-0.008510638297872353,-0.0034217279726261873,2.4088571428571433,0.11469515940891635,2.3746,0.059996444339088385,0.026365376958898692,6242.0,891.7142857142857,21522.0,717.4,0,11,0.0,2.3785714285714286,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-12,CS:GO Case Key,2.33,2.33,720.0,2.33,2.323,2.356,0.0,0.0030133448127422913,2.4098571428571427,0.11397045804120665,2.3737333333333326,0.060444979572794565,0.026354189710424206,6349.0,907.0,21397.0,713.2333333333333,1,11,0.0,2.3784285714285716,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-13,CS:GO Case Key,2.329,2.329,687.0,2.33,2.336,2.343,-0.00042918454935614303,-0.0029965753424656683,2.408857142857143,0.11464283489096351,2.373266666666666,0.06073380899923495,0.026334596355981715,6519.0,931.2857142857143,21335.0,711.1666666666666,2,11,0.0,2.3784285714285716,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-14,CS:GO Case Key,2.329,2.329,675.0,2.329,2.479,2.35,0.0,-0.0605082694634933,2.3874285714285715,0.11354276367815545,2.3725666666666663,0.06111774610445714,0.0263293424085443,6732.0,961.7142857142857,21350.0,711.6666666666666,3,11,0.0,2.3775714285714287,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-15,CS:GO Case Key,2.332,2.332,700.0,2.329,2.662,2.353,0.0012881064834691092,-0.12396694214876036,2.3402857142857143,0.018398092181483593,2.371866666666666,0.06145715761587269,0.02632936029428848,6020.0,860.0,21441.0,714.7,4,11,0.0,2.3744285714285716,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-16,CS:GO Case Key,2.406,2.406,735.0,2.332,2.382,2.357,0.03173241852487152,0.010075566750629816,2.3437142857142854,0.02636401381599162,2.3734999999999995,0.061691031222806864,0.02693679780188438,5663.0,809.0,21701.0,723.3666666666667,5,11,0.0,2.3705714285714286,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-17,CS:GO Case Key,2.345,2.345,672.0,2.406,2.35,2.368,-0.02535328345802157,-0.0021276595744680327,2.3430000000000004,0.026251530567623256,2.372733333333333,0.06189719074580218,0.027338690619992622,5067.0,723.8571428571429,21785.0,726.1666666666666,6,11,0.0,2.366142857142857,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-18,CS:GO Case Key,2.342,2.342,509.0,2.345,2.33,2.378,-0.0012793176972282216,0.0051502145922746045,2.3447142857142858,0.025733326283880482,2.3715333333333333,0.06213197423406261,0.027328572401055098,4698.0,671.1428571428571,21584.0,719.4666666666667,0,11,0.0,2.3617142857142857,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-19,CS:GO Case Key,2.35,2.35,442.0,2.342,2.33,2.383,0.0034158838599487318,0.008583690987124415,2.347571428571429,0.02504200552704051,2.3704333333333327,0.06221129765207886,0.027333161528117544,4420.0,631.4285714285714,21153.0,705.1,1,11,0.0,2.357857142857143,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-20,CS:GO Case Key,2.345,2.345,422.0,2.35,2.329,2.374,-0.0021276595744680327,0.006869901245169618,2.349857142857143,0.023948925245366744,2.3694666666666664,0.06237346301824908,0.027327337430055915,4155.0,593.5714285714286,21008.0,700.2666666666667,2,11,0.0,2.353285714285714,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-21,CS:GO Case Key,2.346,2.346,468.0,2.345,2.329,2.381,0.0004264392324093702,0.007299270072992581,2.3522857142857143,0.02253070467298407,2.3682999999999996,0.062474074622998595,0.027321926527282363,3948.0,564.0,20807.0,693.5666666666667,3,11,0.0,2.350142857142857,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-22,CS:GO Case Key,2.356,2.356,594.0,2.346,2.332,2.38,0.004262574595055302,0.010291595197255532,2.355714285714286,0.02095378783155437,2.3674999999999997,0.06247279407870274,0.027333100684485218,3842.0,548.8571428571429,20700.0,690.0,4,11,0.0,2.349,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-23,CS:GO Case Key,2.365,2.365,655.0,2.356,2.406,2.379,0.0038200339558576157,-0.01704073150457186,2.349857142857143,0.007472398188926861,2.3670333333333327,0.06243742645418868,0.02734130226799639,3762.0,537.4285714285714,20795.0,693.1666666666666,5,11,0.0,2.3514285714285714,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-24,CS:GO Case Key,2.372,2.372,552.0,2.365,2.345,2.374,0.0029598308668075113,0.011513859275053218,2.3537142857142856,0.01037461580306584,2.366966666666666,0.06243101971153618,0.02734229202436334,3642.0,520.2857142857143,20658.0,688.6,6,11,0.0,2.355,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-25,CS:GO Case Key,2.368,2.368,529.0,2.372,2.342,2.378,-0.001686340640809414,0.01110162254483349,2.357428571428571,0.010167976942442352,2.366633333333333,0.062397907728455805,0.027343514870157168,3662.0,523.1428571428571,20338.0,677.9333333333333,0,11,0.0,2.359142857142857,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-26,CS:GO Case Key,2.317,2.317,549.0,2.368,2.35,2.384,-0.02153716216216206,-0.014042553191489282,2.3527142857142858,0.017515008141707467,2.3643999999999994,0.06293308615770667,0.027616299885879995,3769.0,538.4285714285714,20116.0,670.5333333333333,1,11,0.0,2.361285714285714,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-27,CS:GO Case Key,2.367,2.367,544.0,2.317,2.345,2.372,0.021579628830384,0.009381663113006367,2.355857142857143,0.01781996129087156,2.3642333333333334,0.06291935755835046,0.027884532817608512,3891.0,555.8571428571429,19984.0,666.1333333333333,2,11,0.0,2.365428571428571,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-28,CS:GO Case Key,2.36,2.36,658.0,2.367,2.346,2.372,-0.0029573299535277098,0.0059676044330774225,2.3578571428571427,0.017381669913434365,2.3638333333333335,0.06290685353935785,0.027890736825092893,4081.0,583.0,19894.0,663.1333333333333,3,11,0.0,2.370714285714286,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-29,CS:GO Case Key,2.362,2.362,737.0,2.36,2.356,2.37,0.0008474576271186862,0.002546689303905003,2.358714285714286,0.017416857890432128,2.3635666666666664,0.0628971029186206,0.027890225232102443,4224.0,603.4285714285714,19984.0,666.1333333333333,4,11,0.0,2.3774285714285712,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-30,CS:GO Case Key,2.373,2.373,873.0,2.362,2.365,2.354,0.004657070279424191,0.0033826638477800763,2.3598571428571424,0.018043032461539314,2.3642000000000007,0.06289324288029674,0.027869484231612833,4442.0,634.5714285714286,20331.0,677.7,5,11,0.0,2.3812857142857142,CS:GO Case Key,CS:GO Case Key,0,0
2013-11-01,Dual Berettas | Black Limba (Minimal Wear),0.231,0.231,117.0,0.205,0.268,0.759,0.12682926829268304,-0.13805970149253732,0.23571428571428574,0.02167100950720166,0.39076666666666665,0.16574532337964237,0.08008699506614596,847.0,121.0,2943.0,98.1,4,11,0.0,0.20685714285714288,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-11-02,Dual Berettas | Black Limba (Minimal Wear),0.203,0.203,121.0,0.231,0.27,0.76,-0.12121212121212122,-0.24814814814814812,0.22614285714285717,0.019052023300340958,0.3722,0.15413487600150722,0.08121714411049574,836.0,119.42857142857143,3009.0,100.3,5,11,0.0,0.21328571428571433,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-11-03,Dual Berettas | Black Limba (Minimal Wear),0.224,0.224,94.0,0.203,0.26,0.707,0.10344827586206895,-0.13846153846153852,0.221,0.013169228201704587,0.3560999999999999,0.14315757052981867,0.08494443738716025,769.0,109.85714285714286,3053.0,101.76666666666667,6,11,0.0,0.21614285714285716,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-11-04,Dual Berettas | Black Limba (Minimal Wear),0.209,0.209,106.0,0.224,0.243,0.719,-0.06696428571428581,-0.13991769547325106,0.21614285714285716,0.010063066437346474,0.33909999999999996,0.12859428447641055,0.08460438726066227,764.0,109.14285714285714,3103.0,103.43333333333334,0,11,0.0,0.22100000000000003,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-11-05,Dual Berettas | Black Limba (Minimal Wear),0.196,0.196,120.0,0.209,0.216,0.679,-0.062200956937798924,-0.09259259259259256,0.2132857142857143,0.01229069666413568,0.3229999999999999,0.11449366794718387,0.08466158291207776,773.0,110.42857142857143,3162.0,105.4,1,11,0.0,0.22614285714285715,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-11-06,Dual Berettas | Black Limba (Minimal Wear),0.18,0.18,109.0,0.196,0.225,0.566,-0.08163265306122458,-0.20000000000000007,0.20685714285714285,0.015760969616914634,0.31013333333333326,0.10796565297455586,0.08165291825652687,759.0,108.42857142857143,3190.0,106.33333333333333,2,11,0.0,0.23571428571428574,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-11-07,Dual Berettas | Black Limba (Minimal Wear),0.203,0.203,85.0,0.18,0.205,0.516,0.127777777777778,-0.009756097560975507,0.20657142857142857,0.015810097522579343,0.29969999999999997,0.1025553996628164,0.08596849564545866,752.0,107.42857142857143,3211.0,107.03333333333333,3,11,0.0,0.24100000000000002,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-11-08,Dual Berettas | Black Limba (Minimal Wear),0.185,0.185,114.0,0.203,0.231,0.5,-0.08866995073891637,-0.19913419913419916,0.2,0.013711309200802092,0.2892,0.09751184543428558,0.08668080220390127,749.0,107.0,3247.0,108.23333333333333,4,11,0.0,0.2561428571428571,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-11-09,Dual Berettas | Black Limba (Minimal Wear),0.148,0.148,132.0,0.185,0.203,0.537,-0.20000000000000007,-0.2709359605911331,0.19214285714285714,0.022611176575367525,0.2762333333333333,0.08920862564174437,0.08974801795172263,760.0,108.57142857142857,3303.0,110.1,5,11,0.0,0.2651428571428572,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
