date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2018-03-01,AK-47 | Cartel (Factory New),7.157,7.157,59.0,6.721,6.811,7.347,0.06487129891385202,0.05080017618558208,6.834714285714284,0.140723349961866,7.005466666666667,0.1733550755594489,0.025596496470534445,415.0,59.285714285714285,1745.0,58.166666666666664,3,3,0.0,6.946857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-03-12,AK-47 | Cartel (Factory New),6.987,6.987,58.0,7.077,6.788,7.232,-0.012717253073336154,0.029316440777843233,7.078571428571429,0.12303409184084739,6.957400000000001,0.15015405422432,0.02246801220433374,388.0,55.42857142857143,1733.0,57.766666666666666,0,3,0.0,6.883428571428572,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-03-13,AK-47 | Cartel (Factory New),6.928,6.928,55.0,6.987,6.966,7.243,-0.008444253613854369,-0.00545506747057134,7.073142857142857,0.1285939662786141,6.9469,0.14052006974094494,0.022503443949314028,394.0,56.285714285714285,1734.0,57.8,1,3,0.0,6.937428571428572,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-03-14,AK-47 | Cartel (Factory New),6.75,6.75,53.0,6.928,6.981,6.979,-0.025692840646651227,-0.03308981521272025,7.040142857142857,0.17073908965053644,6.939266666666666,0.14472593256066993,0.022019938486700814,395.0,56.42857142857143,1739.0,57.96666666666667,2,3,0.0,6.966285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-03-15,AK-47 | Cartel (Factory New),6.574,6.574,29.0,6.75,7.032,6.834,-0.02607407407407414,-0.06513083048919233,6.974714285714286,0.2364376778565636,6.9306,0.15795075181840706,0.02219936917444768,361.0,51.57142857142857,1715.0,57.166666666666664,3,3,0.0,7.005999999999999,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-03-16,AK-47 | Cartel (Factory New),6.684,6.684,52.0,6.574,7.176,6.896,0.016732582902342585,-0.06856187290969895,6.904428571428572,0.23926605462948403,6.923533333333333,0.16396843869747896,0.022357789010506925,356.0,50.857142857142854,1718.0,57.266666666666666,4,3,0.0,6.997999999999999,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-03-17,AK-47 | Cartel (Factory New),6.42,6.42,73.0,6.684,7.331,7.089,-0.03949730700179532,-0.1242668121675079,6.774285714285715,0.21872534263364202,6.901233333333332,0.18419350030757214,0.022740697154579482,371.0,53.0,1723.0,57.43333333333333,5,3,0.0,6.968142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-03-18,AK-47 | Cartel (Factory New),6.947,6.947,46.0,6.42,7.077,7.04,0.08208722741433028,-0.018369365550374384,6.755714285714285,0.19663796631352348,6.898133333333332,0.1826077277177016,0.027375205887101545,366.0,52.285714285714285,1690.0,56.333333333333336,6,3,0.0,6.976999999999999,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-03-19,AK-47 | Cartel (Factory New),6.935,6.935,58.0,6.947,6.987,7.115,-0.001727364329926706,-0.007442393015600457,6.748285714285715,0.1885771644149299,6.892133333333333,0.1782896021147118,0.02730359206351821,366.0,52.285714285714285,1664.0,55.46666666666667,0,3,0.0,7.0280000000000005,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-03-20,AK-47 | Cartel (Factory New),6.778,6.778,33.0,6.935,6.928,6.886,-0.022638788752703642,-0.02165127020785229,6.726857142857143,0.17496973499227028,6.888533333333331,0.1794635958132519,0.026986083305936374,344.0,49.142857142857146,1631.0,54.36666666666667,1,3,0.0,7.044714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-03-21,AK-47 | Cartel (Factory New),6.759,6.759,45.0,6.778,6.75,6.917,-0.002803186780761191,0.0013333333333334085,6.728142857142856,0.17516802429294526,6.883266666666667,0.18086384074460246,0.0269757915688121,336.0,48.0,1617.0,53.9,2,3,0.0,7.051857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-03-22,AK-47 | Cartel (Factory New),6.748,6.748,37.0,6.759,6.574,7.043,-0.0016274596833851795,0.026467903863705455,6.752999999999999,0.1634870025414864,6.873433333333333,0.17992900142988502,0.02675326748153168,344.0,49.142857142857146,1606.0,53.53333333333333,3,3,0.0,7.041142857142858,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-03-23,AK-47 | Cartel (Factory New),6.392,6.392,53.0,6.748,6.684,6.952,-0.05275637225844698,-0.04368641532016748,6.711285714285714,0.20718364130521924,6.854766666666666,0.1988622108116293,0.028254752783057304,345.0,49.285714285714285,1622.0,54.06666666666667,4,3,0.0,7.085285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-03-24,AK-47 | Cartel (Factory New),7.759,7.759,65.0,6.392,6.42,6.811,0.21386107634543183,0.2085669781931465,6.902571428571429,0.38862426111416487,6.886366666666665,0.25639494058104106,0.047809538104169706,337.0,48.142857142857146,1626.0,54.2,5,3,0.0,7.081857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-03-25,AK-47 | Cartel (Factory New),6.382,6.382,49.0,7.759,6.947,6.838,-0.1774713236241785,-0.08133007053404351,6.821857142857143,0.4277213473985233,6.871166666666666,0.2718618623901158,0.057998879916238984,340.0,48.57142857142857,1617.0,53.9,6,3,0.0,7.118285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-03-26,AK-47 | Cartel (Factory New),6.247,6.247,47.0,6.382,6.935,6.737,-0.02115324349733627,-0.09920692141312182,6.723571428571428,0.46761671030353713,6.854833333333333,0.29330565210298215,0.05806197932752796,329.0,47.0,1599.0,53.3,0,3,0.0,7.112,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-03-27,AK-47 | Cartel (Factory New),6.115,6.115,51.0,6.247,6.778,6.868,-0.02113014246838474,-0.09781646503393326,6.628857142857143,0.5120349956152352,6.829733333333333,0.3219278318022363,0.05804586878682305,347.0,49.57142857142857,1585.0,52.833333333333336,1,3,0.0,7.124,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-03-28,AK-47 | Cartel (Factory New),6.157,6.157,61.0,6.115,6.759,6.749,0.006868356500408845,-0.08906642994525826,6.542857142857143,0.5330771663709885,6.810000000000001,0.34368085971338785,0.05799830284542056,363.0,51.857142857142854,1595.0,53.166666666666664,2,3,0.0,7.132,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-03-29,AK-47 | Cartel (Factory New),6.319,6.319,65.0,6.157,6.748,6.773,0.02631151534838394,-0.06357439241256668,6.48157142857143,0.5306243915407199,6.794866666666667,0.3547927783306132,0.05820663676742161,391.0,55.857142857142854,1607.0,53.56666666666667,3,3,0.0,7.149571428571429,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-03-30,AK-47 | Cartel (Factory New),5.912,5.912,72.0,6.319,6.392,6.721,-0.06440892546288968,-0.07509386733416779,6.412999999999999,0.5675020453078311,6.7679,0.3885236457840544,0.05931538079665873,410.0,58.57142857142857,1615.0,53.833333333333336,4,3,0.0,7.139285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-03-31,AK-47 | Cartel (Factory New),5.756,5.756,55.0,5.912,7.759,7.157,-0.026387009472259804,-0.25815182368861966,6.126857142857142,0.2074329003877284,6.7212000000000005,0.42172798500139086,0.058108196655648245,400.0,57.142857142857146,1611.0,53.7,5,3,0.0,7.216,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2018-03-01,AUG | Colony (Battle-Scarred),0.182,0.182,5.0,0.177,0.187,0.129,0.02824858757062154,-0.0267379679144385,0.18185714285714288,0.009818765872822616,0.15526666666666664,0.02090762752893998,0.08930838716793055,35.0,5.0,161.0,5.366666666666666,3,3,0.0,0.19085714285714284,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-02,AUG | Colony (Battle-Scarred),0.168,0.168,5.0,0.182,0.193,0.133,-0.07692307692307687,-0.1295336787564767,0.1782857142857143,0.009661621953663378,0.15643333333333334,0.020606929794502515,0.09077190018207336,34.0,4.857142857142857,157.0,5.233333333333333,4,3,0.0,0.18900000000000003,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-03,AUG | Colony (Battle-Scarred),0.183,0.183,12.0,0.168,0.196,0.137,0.08928571428571419,-0.06632653061224492,0.1764285714285714,0.006945854732081832,0.15796666666666667,0.02081423124264315,0.09178433187820738,45.0,6.428571428571429,163.0,5.433333333333334,5,3,0.0,0.18685714285714286,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-04,AUG | Colony (Battle-Scarred),0.195,0.195,8.0,0.183,0.171,0.131,0.06557377049180335,0.14035087719298245,0.17985714285714285,0.00903056035958806,0.1601,0.021216895782999613,0.09159433356359462,50.0,7.142857142857143,164.0,5.466666666666667,6,3,0.0,0.17985714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-05,AUG | Colony (Battle-Scarred),0.217,0.217,3.0,0.195,0.168,0.142,0.11282051282051286,0.2916666666666665,0.18685714285714286,0.01447587718959246,0.1626,0.023257400255975877,0.0924348914879706,44.0,6.285714285714286,156.0,5.2,0,3,0.0,0.1764285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-06,AUG | Colony (Battle-Scarred),0.201,0.201,5.0,0.217,0.186,0.13,-0.07373271889400912,0.08064516129032273,0.18900000000000003,0.015278369396914432,0.16496666666666662,0.023431436623097233,0.09205430655979549,44.0,6.285714285714286,157.0,5.233333333333333,1,3,0.0,0.17828571428571424,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-07,AUG | Colony (Battle-Scarred),0.19,0.19,2.0,0.201,0.177,0.149,-0.054726368159204064,0.07344632768361592,0.19085714285714284,0.01447587718959246,0.1663333333333333,0.02365492666561356,0.08982694809473632,40.0,5.714285714285714,155.0,5.166666666666667,2,3,0.0,0.18185714285714288,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-08,AUG | Colony (Battle-Scarred),0.236,0.236,2.0,0.19,0.182,0.139,0.2421052631578946,0.29670329670329676,0.19857142857142857,0.020735457160947022,0.16956666666666667,0.0261911986913331,0.09755294402138932,37.0,5.285714285714286,155.0,5.166666666666667,3,3,0.0,0.1825714285714286,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-09,AUG | Colony (Battle-Scarred),0.205,0.205,8.0,0.236,0.168,0.146,-0.1313559322033898,0.22023809523809512,0.20385714285714288,0.016565269791503728,0.17153333333333334,0.026560287816378966,0.10120341999465571,40.0,5.714285714285714,158.0,5.266666666666667,4,3,0.0,0.18242857142857144,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-10,AUG | Colony (Battle-Scarred),0.203,0.203,5.0,0.205,0.183,0.131,-0.009756097560975507,0.10928961748633892,0.2067142857142857,0.014289999357335636,0.17393333333333333,0.02603706759389177,0.09890602812960543,33.0,4.714285714285714,159.0,5.3,5,3,0.0,0.18128571428571427,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-11,AUG | Colony (Battle-Scarred),0.201,0.201,8.0,0.203,0.195,0.15,-0.009852216748768461,0.030769230769230882,0.2075714285714286,0.013730645004692888,0.1756333333333333,0.02608381788687299,0.09622251998590954,33.0,4.714285714285714,163.0,5.433333333333334,6,3,0.0,0.18157142857142855,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-12,AUG | Colony (Battle-Scarred),0.215,0.215,6.0,0.201,0.217,0.13,0.06965174129353224,-0.009216589861751112,0.2072857142857143,0.013551112613406486,0.17846666666666663,0.02558480451795992,0.09267456338724371,36.0,5.142857142857143,155.0,5.166666666666667,0,3,0.0,0.1784285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-13,AUG | Colony (Battle-Scarred),0.202,0.202,7.0,0.215,0.201,0.145,-0.0604651162790697,0.004975124378109541,0.20742857142857146,0.013489224724700424,0.18036666666666665,0.02514157689742012,0.09208302311814758,38.0,5.428571428571429,159.0,5.3,1,3,0.0,0.173,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-14,AUG | Colony (Battle-Scarred),0.221,0.221,1.0,0.202,0.19,0.142,0.09405940594059392,0.16315789473684217,0.21185714285714288,0.012052605781425392,0.183,0.025122367192072753,0.09289220748337797,37.0,5.285714285714286,157.0,5.233333333333333,2,3,0.0,0.16428571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-15,AUG | Colony (Battle-Scarred),0.242,0.242,1.0,0.221,0.236,0.143,0.09502262443438902,0.025423728813559254,0.21271428571428572,0.013822489807910723,0.1863,0.026133184523385842,0.09385126366419655,36.0,5.142857142857143,148.0,4.933333333333334,3,3,0.0,0.15928571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-16,AUG | Colony (Battle-Scarred),0.217,0.217,2.0,0.242,0.205,0.135,-0.10330578512396693,0.05853658536585371,0.21442857142857144,0.013499811034202794,0.1890333333333333,0.024883037506613928,0.09553182233587346,30.0,4.285714285714286,148.0,4.933333333333334,4,3,0.0,0.15342857142857144,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-17,AUG | Colony (Battle-Scarred),0.171,0.171,4.0,0.217,0.203,0.152,-0.21198156682027647,-0.1576354679802956,0.20985714285714288,0.020300799220217703,0.18966666666666665,0.02416379293258591,0.1021174708695126,29.0,4.142857142857143,149.0,4.966666666666667,5,3,0.0,0.1484285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-18,AUG | Colony (Battle-Scarred),0.209,0.209,6.0,0.171,0.201,0.132,0.2222222222222221,0.03980099502487544,0.21100000000000002,0.01999285586689119,0.1922333333333333,0.02188406320184216,0.10555914629442897,27.0,3.857142857142857,149.0,4.966666666666667,6,3,0.0,0.1444285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-19,AUG | Colony (Battle-Scarred),0.195,0.195,3.0,0.209,0.215,0.158,-0.06698564593301426,-0.09302325581395343,0.20814285714285716,0.020635811946562152,0.19346666666666665,0.020942354743968553,0.10143813911252417,24.0,3.4285714285714284,146.0,4.866666666666666,0,3,0.0,0.14385714285714288,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-20,AUG | Colony (Battle-Scarred),0.195,0.195,6.0,0.195,0.202,0.149,0.0,-0.034653465346534684,0.20714285714285716,0.021074212891104418,0.19499999999999998,0.01924577875795105,0.10065745351647282,23.0,3.2857142857142856,143.0,4.766666666666667,1,3,0.0,0.13985714285714287,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-21,AUG | Colony (Battle-Scarred),0.209,0.209,1.0,0.195,0.221,0.17,0.07179487179487176,-0.05429864253393668,0.20542857142857146,0.020353007098686506,0.19629999999999997,0.018825780196315898,0.09849315040553248,23.0,3.2857142857142856,139.0,4.633333333333334,2,3,0.0,0.14242857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-22,AUG | Colony (Battle-Scarred),0.212,0.212,1.0,0.209,0.242,0.178,0.014354066985645897,-0.12396694214876036,0.20114285714285715,0.014525136551397186,0.1974333333333333,0.018713067329780245,0.09827662458987674,23.0,3.2857142857142856,138.0,4.6,3,3,0.0,0.13942857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-23,AUG | Colony (Battle-Scarred),0.212,0.212,1.0,0.212,0.217,0.176,0.0,-0.02304147465437789,0.20042857142857143,0.01383429633563054,0.19863333333333333,0.01845261198012056,0.09821400698625941,22.0,3.142857142857143,135.0,4.5,4,3,0.0,0.141,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-24,AUG | Colony (Battle-Scarred),0.193,0.193,4.0,0.212,0.171,0.187,-0.08962264150943389,0.1286549707602338,0.20357142857142857,0.008103916916390185,0.1988333333333333,0.018357711065259616,0.09934442609033793,22.0,3.142857142857143,136.0,4.533333333333333,5,3,0.0,0.14042857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-25,AUG | Colony (Battle-Scarred),0.202,0.202,4.0,0.193,0.209,0.193,0.04663212435233155,-0.03349282296650713,0.20257142857142857,0.0077984823222606685,0.19913333333333327,0.01833345454505384,0.09950630105573273,20.0,2.857142857142857,134.0,4.466666666666667,6,3,0.0,0.14142857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-26,AUG | Colony (Battle-Scarred),0.194,0.194,1.0,0.202,0.195,0.196,-0.03960396039603964,-0.00512820512820511,0.2024285714285714,0.007943679299690191,0.19906666666666661,0.018348357480227544,0.09982943459988218,18.0,2.5714285714285716,134.0,4.466666666666667,0,3,0.0,0.1392857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-27,AUG | Colony (Battle-Scarred),0.194,0.194,5.0,0.194,0.195,0.171,0.0,-0.00512820512820511,0.20228571428571426,0.008083745343311485,0.19983333333333328,0.01762589635230566,0.09678152661352353,17.0,2.4285714285714284,136.0,4.533333333333333,1,3,0.0,0.14100000000000001,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-28,AUG | Colony (Battle-Scarred),0.209,0.209,1.0,0.194,0.209,0.168,0.07731958762886593,0.0,0.20228571428571426,0.008083745343311485,0.20119999999999996,0.016668133268805677,0.09741605527843286,17.0,2.4285714285714284,128.0,4.266666666666667,2,3,0.0,0.1382857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-29,AUG | Colony (Battle-Scarred),0.191,0.191,5.0,0.209,0.212,0.186,-0.08612440191387549,-0.09905660377358483,0.1992857142857143,0.007814168189244191,0.2013666666666666,0.016539817276970004,0.09730053197305809,21.0,3.0,128.0,4.266666666666667,3,3,0.0,0.13914285714285715,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-30,AUG | Colony (Battle-Scarred),0.197,0.197,4.0,0.191,0.212,0.177,0.03141361256544495,-0.070754716981132,0.19714285714285712,0.005841442371503104,0.20203333333333326,0.015936296795540532,0.09687973384470186,24.0,3.4285714285714284,126.0,4.2,4,3,0.0,0.1372857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-31,AUG | Colony (Battle-Scarred),0.198,0.198,4.0,0.197,0.193,0.182,0.0050761421319796,0.02590673575129543,0.19785714285714287,0.005591538797365976,0.20256666666666662,0.01551919957844332,0.09680917737453051,24.0,3.4285714285714284,125.0,4.166666666666667,5,3,0.0,0.13585714285714287,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2018-03-01,AUG | Condemned (Factory New),0.994,0.994,12.0,1.018,0.957,1.013,-0.023575638506876273,0.03866248693834895,1.0055714285714283,0.020020397761548403,0.9839,0.04758525682043407,0.051059009115496115,119.0,17.0,513.0,17.1,3,3,0.0,0.9547142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2018-03-02,AUG | Condemned (Factory New),0.935,0.935,23.0,0.994,1.027,1.066,-0.05935613682092544,-0.0895813047711781,0.9924285714285713,0.029562800673709335,0.9795333333333333,0.04582919981360743,0.05122874478432608,117.0,16.714285714285715,525.0,17.5,4,3,0.0,0.9668571428571429,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2018-03-03,AUG | Condemned (Factory New),0.937,0.937,19.0,0.935,0.999,0.929,0.002139037433155133,-0.062062062062061996,0.9835714285714287,0.03504632502787108,0.9798000000000001,0.045556850930092464,0.0456240302817864,127.0,18.142857142857142,530.0,17.666666666666668,5,3,0.0,0.972857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2018-03-04,AUG | Condemned (Factory New),0.915,0.915,19.0,0.937,0.979,0.954,-0.023479188900747072,-0.06537282941777323,0.9744285714285714,0.04258389079337443,0.9785,0.0468136376141255,0.0455780708211826,119.0,17.0,534.0,17.8,6,3,0.0,0.9744285714285713,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2018-03-05,AUG | Condemned (Factory New),0.975,0.975,14.0,0.915,0.986,1.036,0.06557377049180313,-0.011156186612576113,0.9728571428571428,0.04233009254294014,0.9764666666666667,0.04558050265433919,0.044423591625677834,119.0,17.0,527.0,17.566666666666666,0,3,0.0,0.9835714285714285,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2018-03-06,AUG | Condemned (Factory New),0.994,0.994,11.0,0.975,1.036,1.03,0.019487179487179596,-0.04054054054054057,0.9668571428571429,0.03535707070699707,0.9752666666666667,0.04461907912790471,0.04456520248152216,111.0,15.857142857142858,517.0,17.233333333333334,1,3,0.0,0.9924285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2018-03-07,AUG | Condemned (Factory New),0.933,0.933,17.0,0.994,1.018,1.044,-0.0613682092555331,-0.08349705304518662,0.9547142857142857,0.02987934922658256,0.9715666666666667,0.04335026592254717,0.045805551477040476,115.0,16.428571428571427,513.0,17.1,2,3,0.0,1.0055714285714286,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2018-03-08,AUG | Condemned (Factory New),0.961,0.961,16.0,0.933,0.994,1.042,0.030010718113612,-0.03319919517102621,0.9500000000000001,0.0256069187079251,0.9688666666666667,0.04135596154795043,0.04618091897352341,119.0,17.0,515.0,17.166666666666668,3,3,0.0,1.0002857142857142,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2018-03-09,AUG | Condemned (Factory New),0.868,0.868,14.0,0.961,0.935,1.003,-0.09677419354838712,-0.0716577540106953,0.9404285714285715,0.03863328373624092,0.9643666666666667,0.044613513149667494,0.04886453792938616,110.0,15.714285714285714,515.0,17.166666666666668,4,3,0.0,0.9872857142857142,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2018-03-10,AUG | Condemned (Factory New),0.958,0.958,16.0,0.868,0.937,1.002,0.1036866359447004,0.022411953041622024,0.9434285714285716,0.03906352753750573,0.9628999999999999,0.0440721756516134,0.0525278008224634,107.0,15.285714285714286,519.0,17.3,5,3,0.0,0.9804285714285713,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2018-03-11,AUG | Condemned (Factory New),0.884,0.884,17.0,0.958,0.915,0.96,-0.0772442588726513,-0.03387978142076509,0.9390000000000001,0.043536519973794076,0.9603666666666666,0.04629433610665083,0.05383118446871801,105.0,15.0,521.0,17.366666666666667,6,3,0.0,0.9645714285714284,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
