date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2014-08-01,AUG | Colony (Battle-Scarred),0.03,0.03,92.0,0.031,0.03,0.03,-0.032258064516129115,0.0,0.04942857142857144,0.0471830997069839,0.03476666666666669,0.024208377796861056,0.8272623828293418,481.0,68.71428571428571,1850.0,61.666666666666664,4,8,0.0,0.030714285714285715,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2014-08-08,Negev | Army Sheen (Factory New),0.03,0.03,642.0,0.03,0.032,0.031,0.0,-0.0625,0.03242857142857143,0.0020603150145508528,0.03236666666666669,0.0019913702708325132,0.07296242359792009,4922.0,703.1428571428571,18486.0,616.2,4,8,0.0,0.03314285714285715,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2014-08-09,Negev | Army Sheen (Factory New),0.03,0.03,717.0,0.03,0.032,0.03,0.0,-0.0625,0.03214285714285715,0.0022314999074019033,0.03236666666666669,0.0019913702708325132,0.07269372760957978,4922.0,703.1428571428571,18591.0,619.7,5,8,0.0,0.032857142857142856,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2014-08-10,Negev | Army Sheen (Factory New),0.03,0.03,599.0,0.03,0.035,0.032,0.0,-0.14285714285714302,0.03142857142857143,0.0019897697538834476,0.03230000000000002,0.0020355179521029374,0.07171387667471614,4736.0,676.5714285714286,18611.0,620.3666666666667,6,8,0.0,0.032,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2014-08-11,Negev | Army Sheen (Factory New),0.03,0.03,667.0,0.03,0.035,0.033,0.0,-0.14285714285714302,0.030714285714285715,0.0013850513878332382,0.03220000000000002,0.002072036035722674,0.07148458177626774,4719.0,674.1428571428571,18739.0,624.6333333333333,0,8,0.0,0.03142857142857143,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2014-08-12,Negev | Army Sheen (Factory New),0.032,0.032,748.0,0.03,0.031,0.03,0.06666666666666665,0.032258064516129004,0.030857142857142857,0.0014568627181693683,0.03226666666666669,0.0020319667538837563,0.0704415984856262,4715.0,673.5714285714286,18896.0,629.8666666666667,1,8,0.0,0.031285714285714285,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2014-08-13,Negev | Army Sheen (Factory New),0.032,0.032,662.0,0.032,0.034,0.036,0.0,-0.05882352941176472,0.030571428571428572,0.000903507902905252,0.032133333333333354,0.0019102065042525876,0.06037815542088593,4754.0,679.1428571428571,18882.0,629.4,2,8,0.0,0.031142857142857142,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2014-08-14,Negev | Army Sheen (Factory New),0.035,0.035,757.0,0.032,0.03,0.036,0.09375,0.16666666666666674,0.031285714285714285,0.0017496355305594144,0.03210000000000002,0.0018502252115170567,0.06278268986883109,4792.0,684.5714285714286,19060.0,635.3333333333334,3,8,0.0,0.031142857142857142,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2014-08-15,Negev | Army Sheen (Factory New),0.03,0.03,857.0,0.035,0.03,0.032,-0.14285714285714302,0.0,0.031285714285714285,0.0017496355305594144,0.03203333333333335,0.0018882678717691405,0.06489628129943269,5007.0,715.2857142857143,19357.0,645.2333333333333,4,8,0.0,0.031142857142857142,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2014-08-16,Negev | Army Sheen (Factory New),0.03,0.03,731.0,0.03,0.03,0.033,0.0,0.0,0.031285714285714285,0.0017496355305594144,0.03193333333333335,0.0019136933459209774,0.06463653931639861,5021.0,717.2857142857143,19405.0,646.8333333333334,5,8,0.0,0.031142857142857142,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2014-08-17,Negev | Army Sheen (Factory New),0.03,0.03,874.0,0.03,0.03,0.032,0.0,0.0,0.031285714285714285,0.0017496355305594144,0.03186666666666668,0.001944793619441977,0.06440780142244862,5296.0,756.5714285714286,19736.0,657.8666666666667,6,8,0.0,0.03142857142857143,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2014-08-18,Negev | Army Sheen (Factory New),0.03,0.03,753.0,0.03,0.03,0.033,0.0,0.0,0.031285714285714285,0.0017496355305594144,0.031766666666666686,0.001961008810677698,0.06414556890849367,5382.0,768.8571428571429,19906.0,663.5333333333333,0,8,0.0,0.032285714285714286,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2014-08-19,Negev | Army Sheen (Factory New),0.03,0.03,837.0,0.03,0.032,0.03,0.0,-0.0625,0.031,0.001772810520855838,0.031766666666666686,0.001961008810677698,0.06193962198795353,5471.0,781.5714285714286,20201.0,673.3666666666667,1,8,0.0,0.03314285714285715,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2014-08-20,Negev | Army Sheen (Factory New),0.031,0.031,800.0,0.03,0.032,0.03,0.03333333333333344,-0.03125,0.030857142857142857,0.0017261494247992257,0.031800000000000016,0.0019390719429665324,0.06219307585770383,5609.0,801.2857142857143,20471.0,682.3666666666667,2,8,0.0,0.03314285714285715,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2014-08-21,Negev | Army Sheen (Factory New),0.035,0.035,688.0,0.031,0.035,0.03,0.12903225806451624,0.0,0.030857142857142857,0.001726149424799226,0.031966666666666685,0.0019913702708325137,0.06616718817482804,5540.0,791.4285714285714,20633.0,687.7666666666667,3,8,0.0,0.03314285714285715,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2014-08-22,Negev | Army Sheen (Factory New),0.032,0.032,672.0,0.035,0.03,0.03,-0.08571428571428574,0.06666666666666665,0.031142857142857142,0.0017261494247992261,0.03203333333333335,0.001957606248003471,0.06824162728984061,5355.0,765.0,20785.0,692.8333333333334,4,8,0.0,0.03314285714285715,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2014-08-23,Negev | Army Sheen (Factory New),0.033,0.033,853.0,0.032,0.03,0.033,0.03125,0.10000000000000009,0.03157142857142857,0.0017612611437054235,0.03203333333333335,0.001957606248003471,0.06611769598973156,5477.0,782.4285714285714,21032.0,701.0666666666667,5,8,0.0,0.03271428571428572,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2014-08-24,Negev | Army Sheen (Factory New),0.037,0.037,822.0,0.033,0.03,0.032,0.1212121212121211,0.2333333333333334,0.03257142857142857,0.0024411439272335805,0.03220000000000002,0.0021509687739868916,0.06915770940338035,5425.0,775.0,21289.0,709.6333333333333,6,8,0.0,0.03257142857142857,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2014-08-25,Negev | Army Sheen (Factory New),0.034,0.034,767.0,0.037,0.03,0.033,-0.08108108108108092,0.13333333333333353,0.03314285714285715,0.0022314999074019015,0.03223333333333336,0.0021707653540219926,0.07077977180675606,5439.0,777.0,21444.0,714.8,0,8,0.0,0.032285714285714286,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2014-08-26,Negev | Army Sheen (Factory New),0.035,0.035,749.0,0.034,0.03,0.031,0.02941176470588247,0.16666666666666674,0.033857142857142856,0.0018844151368961313,0.03236666666666669,0.002213343373471205,0.06990014552839172,5351.0,764.4285714285714,21605.0,720.1666666666666,1,8,0.0,0.03142857142857143,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2014-08-27,Negev | Army Sheen (Factory New),0.038,0.038,836.0,0.035,0.031,0.031,0.08571428571428563,0.22580645161290325,0.03485714285714286,0.0019587584572574404,0.032600000000000025,0.002416609194718915,0.07131261257482094,5387.0,769.5714285714286,21846.0,728.2,2,8,0.0,0.031714285714285716,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2014-08-28,Negev | Army Sheen (Factory New),0.039,0.039,847.0,0.038,0.035,0.034,0.026315789473684292,0.1142857142857141,0.035428571428571434,0.002441143927233579,0.03276666666666669,0.0026668749918626155,0.06953376354162308,5546.0,792.2857142857143,22082.0,736.0666666666667,3,8,0.0,0.031285714285714285,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2014-08-29,Negev | Army Sheen (Factory New),0.036,0.036,827.0,0.039,0.032,0.036,-0.07692307692307698,0.125,0.036,0.0019999999999999987,0.03276666666666669,0.002666874991862616,0.07042730335742473,5701.0,814.4285714285714,22295.0,743.1666666666666,4,8,0.0,0.031,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2014-08-30,Negev | Army Sheen (Factory New),0.034,0.034,943.0,0.036,0.033,0.035,-0.05555555555555547,0.030303030303030276,0.03614285714285714,0.0018070158058105011,0.03273333333333336,0.002644911256650317,0.0709996535565676,5791.0,827.2857142857143,22595.0,753.1666666666666,5,8,0.0,0.031,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2014-08-31,Negev | Army Sheen (Factory New),0.03,0.03,828.0,0.034,0.037,0.032,-0.11764705882352955,-0.18918918918918914,0.03514285714285715,0.002747912008810192,0.03266666666666669,0.0026874192494328506,0.07252342194063231,5797.0,828.1428571428571,22756.0,758.5333333333333,6,8,0.0,0.030857142857142857,Negev | Army Sheen (Factory New),Negev | Army Sheen (Factory New),0,0
2014-08-01,Negev | Desert-Strike (Well-Worn),0.094,0.094,74.0,0.092,0.085,0.155,0.021739130434782705,0.10588235294117632,0.2152857142857143,0.3032399871321696,0.1433,0.15451605094617193,1.9357118941295177,488.0,69.71428571428571,1777.0,59.233333333333334,4,8,0.0,0.08985714285714284,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-02,Negev | Desert-Strike (Well-Worn),0.098,0.098,72.0,0.094,0.096,0.155,0.042553191489361764,0.02083333333333326,0.2155714285714286,0.3031283825815897,0.14140000000000003,0.1547108270290092,1.9354982647461947,500.0,71.42857142857143,1748.0,58.266666666666666,5,8,0.0,0.09042857142857141,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-03,Negev | Desert-Strike (Well-Worn),0.093,0.093,72.0,0.098,0.093,0.155,-0.05102040816326536,0.0,0.21557142857142858,0.3031283825815897,0.13933333333333336,0.15492930287356518,1.9357953798928165,489.0,69.85714285714286,1754.0,58.46666666666667,6,8,0.0,0.2157142857142857,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-04,Negev | Desert-Strike (Well-Worn),0.093,0.093,79.0,0.093,0.092,0.187,0.0,0.010869565217391353,0.21571428571428575,0.30307034274745726,0.13620000000000002,0.15488412873284768,1.9365245028537974,476.0,68.0,1798.0,59.93333333333333,0,8,0.0,0.21571428571428572,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-05,Negev | Desert-Strike (Well-Worn),0.082,0.082,55.0,0.093,0.082,0.172,-0.11827956989247312,0.0,0.21571428571428575,0.30307034274745726,0.13319999999999999,0.15503320074530272,1.936788890064498,468.0,66.85714285714286,1786.0,59.53333333333333,1,8,0.0,0.21557142857142858,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-06,Negev | Desert-Strike (Well-Worn),0.081,0.081,50.0,0.082,0.958,0.168,-0.012195121951219523,-0.9154488517745303,0.09042857142857141,0.005924697529522205,0.13029999999999997,0.1551687575942185,1.9367276758629743,467.0,66.71428571428571,1810.0,60.333333333333336,2,8,0.0,0.21557142857142858,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-07,Negev | Desert-Strike (Well-Worn),0.088,0.088,91.0,0.081,0.092,0.182,0.08641975308641969,-0.0434782608695653,0.08985714285714286,0.005938459911664722,0.12716666666666668,0.15504216272428034,1.9367160318852437,493.0,70.42857142857143,1878.0,62.6,3,8,0.0,0.2152857142857143,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-08,Negev | Desert-Strike (Well-Worn),0.09,0.09,79.0,0.088,0.094,0.151,0.022727272727272707,-0.042553191489361764,0.08928571428571429,0.005699982098074287,0.12513333333333335,0.1551162431497388,1.9354491698963587,498.0,71.14285714285714,1903.0,63.43333333333333,4,8,0.0,0.21400000000000002,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-09,Negev | Desert-Strike (Well-Worn),0.085,0.085,65.0,0.09,0.098,0.127,-0.05555555555555547,-0.13265306122448972,0.08742857142857142,0.004562491263620373,0.12373333333333332,0.15528252387896785,1.9347020295999204,491.0,70.14285714285714,1891.0,63.03333333333333,5,8,0.0,0.21428571428571433,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-10,Negev | Desert-Strike (Well-Worn),0.086,0.086,56.0,0.085,0.093,0.106,0.011764705882352677,-0.07526881720430112,0.08642857142857141,0.003958973274443146,0.12306666666666664,0.1554001144000723,1.9335000722797595,475.0,67.85714285714286,1880.0,62.666666666666664,6,8,0.0,0.09228571428571429,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-11,Negev | Desert-Strike (Well-Worn),0.086,0.086,74.0,0.086,0.093,0.11,0.0,-0.07526881720430112,0.08542857142857142,0.0029207211857515502,0.12226666666666665,0.15552704659390346,1.9336955000888738,470.0,67.14285714285714,1888.0,62.93333333333333,0,8,0.0,0.09328571428571429,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-12,Negev | Desert-Strike (Well-Worn),0.095,0.095,54.0,0.086,0.082,0.118,0.10465116279069786,0.15853658536585358,0.08728571428571429,0.004060762972443398,0.12149999999999998,0.15560285987089056,1.9335686522405582,469.0,67.0,1885.0,62.833333333333336,1,8,0.0,0.09385714285714285,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-13,Negev | Desert-Strike (Well-Worn),0.097,0.097,88.0,0.095,0.081,0.103,0.021052631578947434,0.19753086419753085,0.08957142857142855,0.004370588154508103,0.12129999999999998,0.15563036336139552,1.9326099671085608,507.0,72.42857142857143,1926.0,64.2,2,8,0.0,0.09471428571428571,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-14,Negev | Desert-Strike (Well-Worn),0.087,0.087,64.0,0.097,0.088,0.121,-0.10309278350515472,-0.011363636363636354,0.08942857142857141,0.004435478484645723,0.12016666666666666,0.15575217137776567,1.9339714275375912,480.0,68.57142857142857,1952.0,65.06666666666666,3,8,0.0,0.09299999999999999,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-15,Negev | Desert-Strike (Well-Worn),0.088,0.088,77.0,0.087,0.09,0.112,0.011494252873563315,-0.022222222222222254,0.08914285714285712,0.004453844933748544,0.11936666666666665,0.15585366712257867,1.9334558851683277,478.0,68.28571428571429,1988.0,66.26666666666667,4,8,0.0,0.0917142857142857,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-16,Negev | Desert-Strike (Well-Worn),0.085,0.085,77.0,0.088,0.085,0.098,-0.03409090909090895,0.0,0.08914285714285712,0.004453844933748544,0.11893333333333332,0.15593052584048092,1.9328299344666375,490.0,70.0,2017.0,67.23333333333333,5,8,0.0,0.09228571428571429,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-17,Negev | Desert-Strike (Well-Worn),0.073,0.073,95.0,0.085,0.086,0.076,-0.14117647058823546,-0.15116279069767435,0.08728571428571427,0.007225239209372454,0.1188333333333333,0.15595898677394499,1.9321034777535657,529.0,75.57142857142857,2051.0,68.36666666666666,6,8,0.0,0.09342857142857143,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-18,Negev | Desert-Strike (Well-Worn),0.067,0.067,82.0,0.073,0.086,0.084,-0.08219178082191769,-0.22093023255813937,0.08457142857142859,0.010167976942442425,0.11826666666666666,0.1561153277406019,1.9331038436445669,537.0,76.71428571428571,2063.0,68.76666666666667,0,8,0.0,0.098,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-19,Negev | Desert-Strike (Well-Worn),0.081,0.081,82.0,0.067,0.095,0.099,0.20895522388059695,-0.1473684210526316,0.08257142857142859,0.009255996401671464,0.11766666666666666,0.1562227754060065,1.9330385837138722,565.0,80.71428571428571,2072.0,69.06666666666666,1,8,0.0,0.09899999999999999,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-20,Negev | Desert-Strike (Well-Worn),0.095,0.095,50.0,0.081,0.097,0.096,0.17283950617283939,-0.020618556701030966,0.0822857142857143,0.008827138117585946,0.11763333333333334,0.15622750149132583,1.9321593227644425,527.0,75.28571428571429,2068.0,68.93333333333334,2,8,0.0,0.10171428571428572,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-21,Negev | Desert-Strike (Well-Worn),0.085,0.085,75.0,0.095,0.087,0.089,-0.10526315789473684,-0.022988505747126298,0.08199999999999999,0.008701395618766322,0.11750000000000001,0.15625358662550223,1.9323904202641669,538.0,76.85714285714286,2078.0,69.26666666666667,3,8,0.0,0.10542857142857143,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-22,Negev | Desert-Strike (Well-Worn),0.082,0.082,74.0,0.085,0.088,0.104,-0.03529411764705881,-0.06818181818181812,0.08114285714285716,0.008356837601262667,0.11676666666666667,0.15636680878271092,1.933285062627339,535.0,76.42857142857143,2082.0,69.4,4,8,0.0,0.10971428571428572,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-23,Negev | Desert-Strike (Well-Worn),0.09,0.09,71.0,0.082,0.085,0.094,0.09756097560975596,0.0588235294117645,0.08185714285714286,0.008854838409892419,0.11663333333333334,0.1563878689526638,1.9322151264818028,529.0,75.57142857142857,2114.0,70.46666666666667,5,8,0.0,0.11385714285714285,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-24,Negev | Desert-Strike (Well-Worn),0.093,0.093,94.0,0.09,0.073,0.085,0.03333333333333344,0.273972602739726,0.08471428571428571,0.008762163557254659,0.1169,0.15634051511577754,1.931418800026635,528.0,75.42857142857143,2164.0,72.13333333333334,6,8,0.0,0.11942857142857143,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-25,Negev | Desert-Strike (Well-Worn),0.095,0.095,78.0,0.093,0.067,0.096,0.021505376344086002,0.4179104477611939,0.08871428571428572,0.005573259772323187,0.11686666666666669,0.15634507418598845,1.9318866084566277,524.0,74.85714285714286,2182.0,72.73333333333333,0,8,0.0,0.12814285714285714,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-26,Negev | Desert-Strike (Well-Worn),0.094,0.094,62.0,0.095,0.081,0.093,-0.010526315789473717,0.16049382716049387,0.09057142857142855,0.004806458240360204,0.11690000000000002,0.15634008869555285,1.9317628402544946,504.0,72.0,2161.0,72.03333333333333,1,8,0.0,0.13742857142857143,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-27,Negev | Desert-Strike (Well-Worn),0.09,0.09,67.0,0.094,0.095,0.092,-0.042553191489361764,-0.052631578947368474,0.08985714285714284,0.0044538449337485405,0.11683333333333334,0.1563511183913381,1.931955821072008,521.0,74.42857142857143,2136.0,71.2,2,8,0.0,0.14514285714285716,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-28,Negev | Desert-Strike (Well-Worn),0.095,0.095,103.0,0.09,0.085,0.082,0.05555555555555558,0.11764705882352944,0.09128571428571428,0.004266624149448022,0.11726666666666669,0.15627197089973904,1.930952833780639,549.0,78.42857142857143,2176.0,72.53333333333333,3,8,0.0,0.15614285714285717,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-29,Negev | Desert-Strike (Well-Worn),0.099,0.099,95.0,0.095,0.082,0.958,0.04210526315789487,0.20731707317073167,0.09371428571428571,0.0029137254363387367,0.08863333333333333,0.007148348682660136,0.18099986812977095,570.0,81.42857142857143,2220.0,74.0,4,8,0.0,0.16314285714285717,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-30,Negev | Desert-Strike (Well-Worn),0.095,0.095,96.0,0.099,0.09,0.092,-0.04040404040404044,0.05555555555555558,0.09442857142857142,0.002498979383505131,0.08873333333333334,0.007215415595946101,0.07855029595102771,595.0,85.0,2251.0,75.03333333333333,5,8,0.0,0.16714285714285718,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-31,Negev | Desert-Strike (Well-Worn),0.088,0.088,75.0,0.095,0.093,0.094,-0.07368421052631591,-0.05376344086021512,0.09371428571428571,0.003368521749300459,0.08853333333333334,0.007149514358021499,0.07969477977847463,576.0,82.28571428571429,2252.0,75.06666666666666,6,8,0.0,0.16771428571428573,Negev | Desert-Strike (Well-Worn),Negev | Desert-Strike (Well-Worn),0,0
2014-08-01,Nova | Bloomstick (Factory New),13.035,13.035,6.0,12.451,21.83,,0.04690386314352257,-0.4028859367842418,14.377714285714287,3.843192672553296,16.917954545454545,5.18331380907894,0.336190392663988,15.0,2.142857142857143,36.0,1.6363636363636365,4,8,0.0,9.521,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2014-08-02,Nova | Bloomstick (Factory New),14.591,14.591,6.0,13.035,21.83,,0.1193709244342156,-0.33160787906550615,13.343571428571426,2.4027864096944294,16.816782608695654,5.091542945064559,0.3287213097296263,21.0,3.0,42.0,1.826086956521739,5,8,0.0,10.207999999999998,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2014-08-03,Nova | Bloomstick (Factory New),12.943,12.943,1.0,14.591,18.657,,-0.11294633678294841,-0.3062657447606797,12.527285714285712,1.0472655161058677,16.655375,5.0440912363915125,0.3234115945292955,21.0,3.0,43.0,1.7916666666666667,6,8,0.0,11.073857142857142,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2014-08-04,Nova | Bloomstick (Factory New),17.067,17.067,1.0,12.943,11.581,,0.3186278297149039,0.4737069337708315,13.310999999999998,1.8162539155399735,16.67184,4.942838097125981,0.3210565049139703,21.0,3.0,44.0,1.76,0,8,0.0,12.176142857142855,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2014-08-05,Nova | Bloomstick (Factory New),16.06,16.06,3.0,17.067,11.825,,-0.059002753852463896,0.35813953488372086,13.916,1.9227241834736162,16.648307692307693,4.848279478879641,0.31547754621900265,22.0,3.142857142857143,47.0,1.8076923076923077,1,8,0.0,12.673999999999998,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2014-08-06,Nova | Bloomstick (Factory New),13.925,13.925,1.0,16.06,11.265,,-0.13293897882938965,0.23612960497114965,14.295999999999998,1.5964048000786908,16.547444444444444,4.785366910607356,0.31152624956060015,19.0,2.7142857142857144,48.0,1.7777777777777777,2,8,0.0,13.538,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2014-08-07,Nova | Bloomstick (Factory New),16.127,16.127,1.0,13.925,12.451,,0.1581328545780969,0.29523733033491273,14.821142857142856,1.5051183559129568,16.53242857142857,4.6997847399685035,0.3063740572184169,19.0,2.7142857142857144,49.0,1.75,3,8,0.0,14.778714285714285,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2014-08-08,Nova | Bloomstick (Factory New),14.195,14.195,2.0,16.127,13.035,,-0.11979909468593031,0.08899117759877262,14.986857142857142,1.3557912216616146,16.451827586206896,4.637696061987777,0.30259269725429455,15.0,2.142857142857143,51.0,1.7586206896551724,4,8,0.0,14.768714285714283,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2014-08-09,Nova | Bloomstick (Factory New),13.064,13.064,1.0,14.195,14.591,,-0.07967594223318075,-0.10465355356041395,14.768714285714282,1.5153859210761849,16.338900000000002,4.60012070385115,0.29824884628076165,10.0,1.4285714285714286,52.0,1.7333333333333334,5,8,0.0,14.986857142857142,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2014-08-10,Nova | Bloomstick (Factory New),13.013,13.013,2.0,13.064,12.943,10.759,-0.00390385793018988,0.005408328826392639,14.778714285714285,1.5034893428560216,16.414033333333332,4.526184158010169,0.2933626009356106,11.0,1.5714285714285714,52.0,1.7333333333333334,6,8,0.0,14.821142857142856,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2014-08-11,Nova | Bloomstick (Factory New),8.382,8.382,3.0,13.013,17.067,18.417,-0.3558748943364328,-0.5088767797503955,13.538,2.412155526850266,16.079533333333334,4.731931485368551,0.2741453318132477,13.0,1.8571428571428572,52.0,1.7333333333333334,0,8,0.0,14.296000000000001,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2014-08-12,Nova | Bloomstick (Factory New),10.012,10.012,3.0,8.382,16.06,14.752,0.1944643283225962,-0.37658779576587786,12.674000000000001,2.4370995641775255,15.921533333333336,4.851250572332412,0.27339036075103157,13.0,1.8571428571428572,54.0,1.8,1,8,0.0,13.915999999999999,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2014-08-13,Nova | Bloomstick (Factory New),10.44,10.44,1.0,10.012,13.925,14.752,0.04274870155813004,-0.25026929982046686,12.176142857142855,2.4861589093316177,15.777800000000003,4.9467113142639185,0.2733935581546557,13.0,1.8571428571428572,55.0,1.8333333333333333,2,8,0.0,13.310999999999998,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2014-08-14,Nova | Bloomstick (Factory New),8.411,8.411,3.0,10.44,16.127,14.791,-0.19434865900383147,-0.4784522849879085,11.073857142857142,2.1820270673043862,15.565133333333335,5.118716438934885,0.27611906794468005,15.0,2.142857142857143,54.0,1.8,3,8,0.0,12.527285714285714,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2014-08-15,Nova | Bloomstick (Factory New),8.134,8.134,3.0,8.411,14.195,14.791,-0.03293306384496486,-0.4269813314547376,10.207999999999998,1.963304866799856,15.343233333333336,5.288928723811237,0.27624159041480667,16.0,2.2857142857142856,57.0,1.9,4,8,0.0,13.343571428571428,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2014-08-16,Nova | Bloomstick (Factory New),8.255,8.255,7.0,8.134,13.064,25.066,0.014875829850012456,-0.3681108389467238,9.521,1.6619975932593885,14.782866666666667,5.116879086144426,0.24564847822621683,22.0,3.142857142857143,63.0,2.1,5,8,0.0,14.377714285714287,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
2014-08-17,Nova | Bloomstick (Factory New),8.627,8.627,3.0,8.255,13.013,25.066,0.04506359781950331,-0.33704756781679857,8.894428571428572,0.8612848968078956,14.2349,4.860100776389998,0.24583571688822747,23.0,3.2857142857142856,66.0,2.2,6,8,0.0,15.634142857142857,Nova | Bloomstick (Factory New),Nova | Bloomstick (Factory New),0,0
