date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2016-04-01,AK-47 | Cartel (Factory New),4.271,4.271,234.0,4.162,3.819,3.56,0.026189332051898218,0.11835559046870903,4.019285714285714,0.1776543307225855,3.8780000000000006,0.23850436753513196,0.023013008179632616,1452.0,207.42857142857142,6037.0,201.23333333333332,4,4,0.0,4.393142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-04-02,AK-47 | Cartel (Factory New),4.503,4.503,250.0,4.271,3.804,3.554,0.05431983142121277,0.1837539432176658,4.119142857142857,0.21998664152393343,3.9096333333333337,0.2557445969886537,0.02450841450559453,1480.0,211.42857142857142,6064.0,202.13333333333333,5,4,0.0,4.318714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-04-03,AK-47 | Cartel (Factory New),4.305,4.305,247.0,4.503,3.802,3.583,-0.043970686209193977,0.1322987901104682,4.191,0.1838392154651916,3.933700000000001,0.25783769442551774,0.026237939654024624,1518.0,216.85714285714286,6036.0,201.2,6,4,0.0,4.269285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-04-04,AK-47 | Cartel (Factory New),4.411,4.411,217.0,4.305,3.863,3.544,0.024622531939605175,0.14185865907325912,4.269285714285714,0.1386122178553374,3.9626000000000006,0.261106695943759,0.026228796020506973,1539.0,219.85714285714286,5926.0,197.53333333333333,0,4,0.0,4.191,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-04-05,AK-47 | Cartel (Factory New),4.45,4.45,184.0,4.411,4.104,3.544,0.008841532532305685,0.084307992202729,4.318714285714285,0.13241138738871408,3.9928000000000012,0.2633295020818341,0.026190677492159493,1538.0,219.71428571428572,5831.0,194.36666666666667,1,4,0.0,4.119142857142856,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-04-06,AK-47 | Cartel (Factory New),4.65,4.65,180.0,4.45,4.129,3.526,0.04494382022471921,0.12618067328651028,4.393142857142857,0.1501003745797446,4.030266666666669,0.27399330081023676,0.026890592311363024,1519.0,217.0,5780.0,192.66666666666666,2,4,0.0,4.019285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-04-07,AK-47 | Cartel (Factory New),4.677,4.677,142.0,4.65,4.162,3.499,0.005806451612903052,0.12373858721768372,4.4667142857142865,0.14489869789981288,4.069533333333335,0.2794001590709799,0.026710149539834426,1454.0,207.71428571428572,5708.0,190.26666666666668,3,4,0.0,3.954714285714285,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-04-08,AK-47 | Cartel (Factory New),4.642,4.642,204.0,4.677,4.271,3.575,-0.007483429548855947,0.08686490283306036,4.519714285714286,0.13078194970005216,4.105100000000002,0.2820838350561762,0.0267999833846917,1424.0,203.42857142857142,5717.0,190.56666666666666,4,4,0.0,3.930714285714285,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-04-09,AK-47 | Cartel (Factory New),4.847,4.847,215.0,4.642,4.503,3.519,0.04416199913830243,0.07639351543415507,4.568857142857143,0.17306433863197385,4.149366666666668,0.29070345524071245,0.027107095863450982,1389.0,198.42857142857142,5753.0,191.76666666666668,5,4,0.0,3.9317142857142855,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-04-10,AK-47 | Cartel (Factory New),4.744,4.744,203.0,4.847,4.305,3.706,-0.021250257891479385,0.10197444831591174,4.631571428571429,0.14301933649770907,4.1839666666666675,0.2975653971071831,0.026544181118698842,1345.0,192.14285714285714,5781.0,192.7,6,4,0.0,3.926285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2016-04-11,AK-47 | Cartel (Factory New),4.659,4.659,161.0,4.744,4.411,3.818,-0.01791736930860033,0.05622307866696907,4.667000000000001,0.11116011617739263,4.2120000000000015,0.3013582585561577,0.026644407156963413,1289.0,184.14285714285714,5712.0,190.4,0,4,0.0,3.9724285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
