date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2015-07-01,AK-47 | Cartel (Factory New),4.671,4.671,253.0,4.432,4.228,4.57,0.05392599277978327,0.10477767265846749,4.376571428571429,0.15128767029627194,4.093266666666667,0.2991832140270499,0.03939839156146969,1987.0,283.85714285714283,9564.0,318.8,2,7,0.0,4.513714285714285,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-07-02,AK-47 | Cartel (Factory New),4.673,4.673,260.0,4.671,4.142,4.61,0.0004281738385785161,0.12819893771125046,4.452428571428571,0.14773611333615594,4.095366666666666,0.30299961312773244,0.03937564684679355,1975.0,282.14285714285717,9492.0,316.4,3,7,0.0,4.510714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-07-03,AK-47 | Cartel (Factory New),4.505,4.505,233.0,4.673,4.361,4.409,-0.035951209073400436,0.03301994955285492,4.473,0.14353894444166923,4.098566666666667,0.3067783872584392,0.039108411285691674,1914.0,273.42857142857144,9418.0,313.93333333333334,4,7,0.0,4.510428571428572,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-07-04,AK-47 | Cartel (Factory New),4.591,4.591,269.0,4.505,4.268,4.299,0.01908990011098788,0.0756794751640113,4.519142857142858,0.12024906126325435,4.1083,0.3174305330829619,0.03891493267799082,1891.0,270.14285714285717,9365.0,312.1666666666667,5,7,0.0,4.519142857142858,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-07-05,AK-47 | Cartel (Factory New),4.361,4.361,265.0,4.591,4.422,3.979,-0.05009801786103252,-0.013794663048394384,4.510428571428571,0.12887408821110985,4.121033333333333,0.31964245476608527,0.03752204310820433,1885.0,269.2857142857143,9295.0,309.8333333333333,6,7,0.0,4.473,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-07-06,AK-47 | Cartel (Factory New),4.342,4.342,267.0,4.361,4.34,4.077,-0.004356798899335046,0.0004608294930874557,4.510714285714286,0.12849759784938108,4.129866666666667,0.3219568017952442,0.03734492986548573,1879.0,268.42857142857144,9210.0,307.0,0,7,0.0,4.452428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-07-07,AK-47 | Cartel (Factory New),4.453,4.453,277.0,4.342,4.432,4.09,0.025564256103178362,0.004738267148014508,4.513714285714285,0.12685955596160486,4.141966666666667,0.3270126891863508,0.037568193700145094,1824.0,260.57142857142856,9133.0,304.43333333333334,1,7,0.0,4.376571428571429,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-07-08,AK-47 | Cartel (Factory New),4.485,4.485,241.0,4.453,4.671,4.223,0.007186166629238766,-0.039820166987797,4.4871428571428575,0.10941197188533237,4.1507,0.3325124709440735,0.03719009270371176,1812.0,258.85714285714283,9049.0,301.6333333333333,2,7,0.0,4.313285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-07-09,AK-47 | Cartel (Factory New),4.479,4.479,279.0,4.485,4.673,4.508,-0.0013377926421405117,-0.04151508666809334,4.459428571428571,0.07923177058092153,4.149733333333334,0.3315129895226162,0.03519141261299239,1831.0,261.57142857142856,9037.0,301.23333333333335,3,7,0.0,4.234428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-07-10,AK-47 | Cartel (Factory New),4.388,4.388,266.0,4.479,4.505,4.302,-0.02031703505246707,-0.025971143174250866,4.442714285714286,0.08019033480363078,4.1526000000000005,0.33318489361514175,0.03436857739025342,1864.0,266.2857142857143,8984.0,299.46666666666664,4,7,0.0,4.1375714285714285,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2015-07-11,AK-47 | Cartel (Factory New),4.532,4.532,286.0,4.388,4.591,4.133,0.03281677301731989,-0.012851230668699642,4.434285714285713,0.0660080390898701,4.1659,0.34003032707882597,0.03396906897064592,1881.0,268.7142857142857,8963.0,298.76666666666665,5,7,0.0,4.031714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
