date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2013-09-11,AWP | Snake Camo (Battle-Scarred),5.691,5.691,16.0,5.841,6.488,,-0.025680534155110513,-0.12284217016029597,6.183,0.29550731197141533,7.1909285714285724,1.4532471997115246,0.10798790023900398,92.0,13.142857142857142,317.0,11.321428571428571,2,9,0.0,6.3342857142857145,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-09-12,AWP | Snake Camo (Battle-Scarred),6.289,6.289,10.0,5.691,6.22,,0.10507819363907922,0.011093247588424449,6.192857142857143,0.2977196325267057,7.159827586206897,1.4374233669280339,0.10846871104164271,91.0,13.0,327.0,11.275862068965518,3,9,0.0,6.328714285714286,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-09-13,AWP | Snake Camo (Battle-Scarred),5.906,5.906,12.0,6.289,6.614,,-0.060899984099220816,-0.10704566071968558,6.091714285714285,0.2546076613625162,7.118033333333334,1.43107270915523,0.10693286058469605,92.0,13.142857142857142,339.0,11.3,4,9,0.0,6.347,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-09-14,AWP | Snake Camo (Battle-Scarred),5.638,5.638,22.0,5.906,6.419,10.918,-0.04537758211987808,-0.12167004206262655,5.980142857142857,0.2578423818489718,6.942033333333334,1.2683393994598693,0.10527583085066686,102.0,14.571428571428571,358.0,11.933333333333334,5,9,0.0,6.251428571428571,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-09-15,AWP | Snake Camo (Battle-Scarred),5.455,5.455,18.0,5.638,6.27,10.36,-0.03245831855267822,-0.12998405103668254,5.863714285714285,0.28340970559331546,6.778533333333333,1.1252755139174682,0.10512233614396575,102.0,14.571428571428571,371.0,12.366666666666667,6,9,0.0,6.268142857142857,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-09-16,AWP | Snake Camo (Battle-Scarred),4.851,4.851,17.0,5.455,6.226,9.228,-0.11072410632447294,-0.2208480565371025,5.667285714285713,0.4117033308743824,6.632633333333334,1.0811142857667217,0.10516599467303718,107.0,15.285714285714286,383.0,12.766666666666667,0,9,0.0,6.40957142857143,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-09-17,AWP | Snake Camo (Battle-Scarred),5.33,5.33,15.0,4.851,5.841,9.367,0.09874252731395594,-0.0874850196884095,5.594285714285713,0.41965622471110253,6.498066666666667,0.9787933024336083,0.10703398551413194,110.0,15.714285714285714,392.0,13.066666666666666,1,9,0.0,6.364857142857142,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-09-18,AWP | Snake Camo (Battle-Scarred),5.485,5.485,11.0,5.33,5.691,7.894,0.02908067542213888,-0.036197504832191085,5.564857142857142,0.4190647507320585,6.417766666666668,0.9596061929539406,0.10382707739663853,105.0,15.0,396.0,13.2,2,9,0.0,6.507714285714286,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-09-19,AWP | Snake Camo (Battle-Scarred),5.994,5.994,7.0,5.485,6.289,9.046,0.0927985414767547,-0.046907298457624425,5.522714285714286,0.35388767963284384,6.316033333333335,0.8283879720410131,0.10164104445039368,102.0,14.571428571428571,398.0,13.266666666666667,3,9,0.0,6.456142857142857,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-09-20,AWP | Snake Camo (Battle-Scarred),4.603,4.603,20.0,5.994,5.906,8.757,-0.23206539873206544,-0.22062309515746703,5.336571428571429,0.4363939429797208,6.177566666666667,0.7525019018063822,0.10925460157409414,110.0,15.714285714285714,415.0,13.833333333333334,4,9,0.0,6.549857142857143,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-09-21,AWP | Snake Camo (Battle-Scarred),3.924,3.924,30.0,4.603,5.638,8.721,-0.1475124918531392,-0.3040085136573253,5.0917142857142865,0.6344729453391587,6.017666666666668,0.7030941773491103,0.1117819438785074,118.0,16.857142857142858,434.0,14.466666666666667,5,9,0.0,6.631428571428572,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-09-22,AWP | Snake Camo (Battle-Scarred),3.731,3.731,23.0,3.924,5.455,6.428,-0.04918450560652399,-0.3160403299725023,4.845428571428571,0.7665191931513443,5.927766666666668,0.8092847328900311,0.10248111554052108,123.0,17.571428571428573,444.0,14.8,6,9,0.0,6.588142857142857,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-09-23,AWP | Snake Camo (Battle-Scarred),3.897,3.897,18.0,3.731,4.851,6.321,0.04449209327258097,-0.19666048237476808,4.709142857142857,0.8351501881306703,5.846966666666668,0.8835869126589768,0.10298789016649992,124.0,17.714285714285715,446.0,14.866666666666667,0,9,0.0,6.804,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-09-24,AWP | Snake Camo (Battle-Scarred),4.065,4.065,19.0,3.897,5.33,7.054,0.043110084680523686,-0.23733583489681043,4.528428571428572,0.8179402453101077,5.7473333333333345,0.9099898656334341,0.10081074399111258,128.0,18.285714285714285,447.0,14.9,1,9,0.0,7.172857142857141,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-09-25,AWP | Snake Camo (Battle-Scarred),4.152,4.152,17.0,4.065,5.485,5.826,0.021402214022140154,-0.24302643573381955,4.338,0.722694561050122,5.691533333333335,0.9537284286187317,0.0964120220930655,134.0,19.142857142857142,452.0,15.066666666666666,2,9,0.0,7.450428571428572,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-09-26,AWP | Snake Camo (Battle-Scarred),4.148,4.148,27.0,4.152,5.994,7.103,-0.0009633911368016612,-0.3079746413079747,4.074285714285714,0.2571712682717293,5.593033333333333,0.9554602201150095,0.08685811163843728,154.0,22.0,467.0,15.566666666666666,3,9,0.0,7.745857142857142,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-09-27,AWP | Snake Camo (Battle-Scarred),4.055,4.055,20.0,4.148,4.603,6.175,-0.02242044358727102,-0.11905279165761462,3.996,0.14187116892247198,5.522366666666667,0.9876601130393435,0.08413722048261388,154.0,22.0,482.0,16.066666666666666,4,9,0.0,8.076285714285714,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-09-28,AWP | Snake Camo (Battle-Scarred),4.558,4.558,23.0,4.055,3.924,7.21,0.12404438964241682,0.16156982670744147,4.086571428571429,0.2372851552414503,5.433966666666666,0.9506425014460249,0.08138578695057587,147.0,21.0,494.0,16.466666666666665,5,9,0.0,8.491571428571428,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-09-29,AWP | Snake Camo (Battle-Scarred),4.549,4.549,21.0,4.558,3.731,6.731,-0.00197455024133375,0.21924417046368272,4.203428571428572,0.23480986663551381,5.361233333333333,0.931912037456087,0.08076086524349924,145.0,20.714285714285715,508.0,16.933333333333334,6,9,0.0,9.053285714285714,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-09-30,AWP | Snake Camo (Battle-Scarred),5.173,5.173,19.0,4.549,3.897,5.75,0.13717300505605623,0.3274313574544523,4.385714285714286,0.3778743987418171,5.342,0.9296414362537848,0.08082517708735606,146.0,20.857142857142858,497.0,16.566666666666666,0,9,0.0,9.367142857142856,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0
2013-09-01,CS:GO Case Key,2.303,2.303,2367.0,2.308,1.665,,-0.002166377816291143,0.3831831831831831,2.0701428571428573,0.2781178725296311,1.8722631578947364,0.25690933115037484,0.07552618330200131,46514.0,6644.857142857143,187484.0,9867.578947368422,6,9,0.0,2.341142857142857,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-02,CS:GO Case Key,2.3,2.3,2177.0,2.303,1.651,,-0.0013026487190621605,0.3930950938824953,2.162857142857143,0.22628327920767716,1.8936499999999996,0.26719436277736097,0.07352354917726962,34059.0,4865.571428571428,189661.0,9483.05,0,9,0.0,2.337857142857143,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-03,CS:GO Case Key,2.295,2.295,1753.0,2.3,1.663,,-0.0021739130434782483,0.380036079374624,2.253142857142857,0.09926361521787547,1.9127619047619044,0.2744056616037311,0.07167567908038257,22410.0,3201.4285714285716,191414.0,9114.952380952382,1,9,0.0,2.334285714285715,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-04,CS:GO Case Key,2.29,2.29,1644.0,2.295,2.012,,-0.002178649237472685,0.13817097415506963,2.292857142857143,0.01276634606442789,1.9299090909090906,0.2793749369071979,0.06996049102494661,17319.0,2474.1428571428573,193058.0,8775.363636363636,2,9,0.0,2.3302857142857145,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-05,CS:GO Case Key,2.278,2.278,1522.0,2.29,2.266,,-0.005240174672489051,0.005295675198587757,2.294571428571428,0.009409070742900016,1.9450434782608692,0.2823047194635257,0.0683771360927877,15563.0,2223.285714285714,194580.0,8460.0,3,9,0.0,2.3272857142857144,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-06,CS:GO Case Key,2.297,2.297,1647.0,2.278,2.288,,0.008340649692712976,0.003933566433566682,2.2958571428571424,0.009030560359588005,1.9597083333333327,0.2851694641154429,0.06688219302712436,14062.0,2008.857142857143,196227.0,8176.125,4,9,0.0,2.3224285714285715,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-07,CS:GO Case Key,2.312,2.312,1814.0,2.297,2.308,,0.006530256856769556,0.0017331022530329143,2.2964285714285713,0.009868523450954536,1.9737999999999993,0.28780993728500753,0.06547682951261238,12924.0,1846.2857142857142,198041.0,7921.64,5,9,0.0,2.3155714285714284,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-08,CS:GO Case Key,2.319,2.319,1574.0,2.312,2.303,,0.003027681660899617,0.006947459834997893,2.298714285714286,0.012600615469257065,1.9870769230769225,0.2899233218359273,0.0641540287983661,12131.0,1733.0,199615.0,7677.5,6,9,0.0,2.309142857142857,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-09,CS:GO Case Key,2.317,2.317,1270.0,2.319,2.3,,-0.0008624407072013174,0.0073913043478262,2.301142857142857,0.01415655901924284,1.999296296296296,0.291246467448272,0.06291400756821092,11224.0,1603.4285714285713,200885.0,7440.185185185185,0,9,0.0,2.3044285714285713,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-10,CS:GO Case Key,2.318,2.318,1101.0,2.317,2.295,,0.0004315925766076312,0.01002178649237484,2.3044285714285713,0.014993876301030759,2.010678571428571,0.29204978215212213,0.06174050566766387,10572.0,1510.2857142857142,201986.0,7213.785714285715,1,9,0.0,2.3011428571428576,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-11,CS:GO Case Key,2.323,2.323,1001.0,2.318,2.29,,0.002157031924072461,0.014410480349345,2.3091428571428567,0.014903772977994235,2.0214482758620687,0.2925740208382165,0.060628344665913346,9929.0,1418.4285714285713,202987.0,6999.551724137931,2,9,0.0,2.298714285714286,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-12,CS:GO Case Key,2.323,2.323,972.0,2.323,2.278,,0.0,0.019754170324846276,2.3155714285714284,0.008347063518852263,2.0314999999999994,0.2927051702082945,0.05957682807009071,9379.0,1339.857142857143,203959.0,6798.633333333333,3,9,0.0,2.2964285714285713,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-13,CS:GO Case Key,2.345,2.345,1259.0,2.323,2.297,2.232,0.00947051226861828,0.02089682194166298,2.3224285714285715,0.009854036777703237,2.0352666666666663,0.2959699233968809,0.05858646037230536,8991.0,1284.4285714285713,204353.0,6811.766666666666,4,9,0.0,2.2958571428571433,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-14,CS:GO Case Key,2.346,2.346,1394.0,2.345,2.312,1.795,0.0004264392324093702,0.014705882352941346,2.327285714285715,0.01171951102971072,2.053633333333333,0.29758208764791083,0.045474142156833625,8571.0,1224.4285714285713,200620.0,6687.333333333333,5,9,0.0,2.294571428571429,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-15,CS:GO Case Key,2.34,2.34,1276.0,2.346,2.319,1.838,-0.002557544757033292,0.009055627425614388,2.3302857142857145,0.011900951771233452,2.0703666666666667,0.2990964708733436,0.04545000076881543,8273.0,1181.857142857143,191789.0,6392.966666666666,6,9,0.0,2.2928571428571423,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-16,CS:GO Case Key,2.345,2.345,970.0,2.34,2.317,1.739,0.002136752136752351,0.012084592145015005,2.334285714285714,0.011460669211503814,2.0905666666666667,0.2964871760389572,0.04395459923273818,7973.0,1139.0,180722.0,6024.066666666667,0,9,0.0,2.253142857142857,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-17,CS:GO Case Key,2.343,2.343,834.0,2.345,2.318,1.717,-0.0008528784648188514,0.010785159620362306,2.337857142857143,0.009568229742651696,2.1114333333333333,0.29144738614180243,0.04379477716432091,7706.0,1100.857142857143,169011.0,5633.7,1,9,0.0,2.162857142857143,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-18,CS:GO Case Key,2.346,2.346,617.0,2.343,2.323,1.71,0.001280409731114096,0.00990099009900991,2.3411428571428567,0.007661192958738304,2.132633333333333,0.28452515803625444,0.043742705641366515,7322.0,1046.0,158454.0,5281.8,2,9,0.0,2.0701428571428573,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-19,CS:GO Case Key,2.375,2.375,721.0,2.346,2.323,1.681,0.012361466325660597,0.02238484718037026,2.3485714285714288,0.010965623464225987,2.1557666666666666,0.27491522127537593,0.043423346846570766,7071.0,1010.1428571428571,148717.0,4957.233333333334,3,9,0.0,1.9790000000000003,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-20,CS:GO Case Key,2.374,2.374,772.0,2.375,2.345,1.665,-0.0004210526315788776,0.012366737739871958,2.3527142857142858,0.013915195042155356,2.1794000000000002,0.26187587390466754,0.043300601400343385,6584.0,940.5714285714286,139830.0,4661.0,4,9,0.0,1.8877142857142861,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-21,CS:GO Case Key,2.417,2.417,1044.0,2.374,2.346,1.676,0.018112889637742047,0.03026427962489331,2.3628571428571425,0.02597487011615299,2.2041,0.24779754505106244,0.043295584946259,6234.0,890.5714285714286,124889.0,4162.966666666666,5,9,0.0,1.8030000000000004,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-22,CS:GO Case Key,2.382,2.382,1105.0,2.417,2.34,1.695,-0.014480761274306864,0.017948717948718107,2.3688571428571428,0.024827568613646052,2.2270000000000008,0.23085652109770113,0.04357809905597505,6063.0,866.1428571428571,107847.0,3594.9,6,9,0.0,1.7187142857142859,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-23,CS:GO Case Key,2.37,2.37,938.0,2.382,2.345,1.669,-0.005037783375314908,0.010660980810234477,2.3724285714285713,0.022858928501679504,2.250366666666667,0.20748871187502113,0.04339951477646312,6031.0,861.5714285714286,91093.0,3036.4333333333334,0,9,0.0,1.6691428571428573,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-24,CS:GO Case Key,2.378,2.378,768.0,2.37,2.343,1.665,0.0033755274261604296,0.0149381135296629,2.3774285714285712,0.01944851917137088,2.274133333333334,0.17778615119169308,0.043345361201493425,5965.0,852.1428571428571,74687.0,2489.5666666666666,1,9,0.0,1.671714285714286,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-25,CS:GO Case Key,2.376,2.376,888.0,2.378,2.346,1.651,-0.000841042893187649,0.012787723785166127,2.3817142857142857,0.014800717026204965,2.2983000000000007,0.13574464998665692,0.043243145171920405,6236.0,890.8571428571429,60943.0,2031.4333333333334,2,9,0.0,1.6801428571428576,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-26,CS:GO Case Key,2.371,2.371,764.0,2.376,2.375,1.663,-0.002104377104377053,-0.0016842105263158436,2.3811428571428572,0.015122627997508173,2.3219,0.06776643712045072,0.04331754795058755,6279.0,897.0,48305.0,1610.1666666666667,3,9,0.0,1.6875714285714287,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-27,CS:GO Case Key,2.37,2.37,836.0,2.371,2.374,2.012,-0.000421762969211259,-0.0016849199663016012,2.380571428571429,0.015453683267448243,2.333833333333333,0.036410697451283336,0.02318878606008384,6343.0,906.1428571428571,42406.0,1413.5333333333333,4,9,0.0,1.6975714285714287,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-28,CS:GO Case Key,2.381,2.381,969.0,2.37,2.417,2.266,0.004641350210970341,-0.014894497310715793,2.3754285714285714,0.004776643856371528,2.337666666666667,0.03509732500094877,0.006096469792456052,6268.0,895.4285714285714,40097.0,1336.5666666666666,5,9,0.0,1.718,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-29,CS:GO Case Key,2.435,2.435,1159.0,2.381,2.382,2.288,0.022679546409071882,0.022250209907640706,2.383,0.0215936498602185,2.3425666666666674,0.0379654960311187,0.007038416005667494,6322.0,903.1428571428571,38108.0,1270.2666666666667,6,9,0.0,1.735,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-30,CS:GO Case Key,2.387,2.387,950.0,2.435,2.37,2.308,-0.019712525667351155,0.0071729957805906075,2.3854285714285717,0.02094112251635281,2.3452,0.03821552912974864,0.007939370650380799,6334.0,904.8571428571429,36106.0,1203.5333333333333,0,9,0.0,1.816,CS:GO Case Key,CS:GO Case Key,0,0
2013-09-21,Dual Berettas | Black Limba (Minimal Wear),6.151,6.151,6.0,,,,,,,,,,,,,,,5,9,0.0,0.7485714285714286,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-09-22,Dual Berettas | Black Limba (Minimal Wear),3.212,3.212,23.0,6.151,,,-0.47780848642497153,,,,,,,,,,,6,9,0.0,0.8145714285714286,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-09-23,Dual Berettas | Black Limba (Minimal Wear),1.658,1.658,32.0,3.212,,,-0.48381070983810714,,3.673666666666666,1.8630824518045952,,,,61.0,20.333333333333332,,,0,9,0.0,0.8998571428571428,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-09-24,Dual Berettas | Black Limba (Minimal Wear),1.357,1.357,36.0,1.658,,,-0.18154402895054278,,3.0944999999999996,1.899897168269904,,,,97.0,24.25,,,1,9,0.0,0.9589999999999999,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-09-25,Dual Berettas | Black Limba (Minimal Wear),1.159,1.159,53.0,1.357,,,-0.14591009579955783,,2.7074,1.867370622024455,,,,150.0,30.0,,,2,9,0.0,1.018857142857143,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-09-26,Dual Berettas | Black Limba (Minimal Wear),1.179,1.179,46.0,1.159,,,0.01725625539257991,,2.4526666666666666,1.7973145399610928,,,,196.0,32.666666666666664,,,3,9,0.0,1.076,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-09-27,Dual Berettas | Black Limba (Minimal Wear),1.121,1.121,39.0,1.179,,,-0.049194232400339266,,2.2624285714285715,1.7280062712471234,,,,235.0,33.57142857142857,,,4,9,0.0,1.1557142857142857,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-09-28,Dual Berettas | Black Limba (Minimal Wear),1.316,1.316,45.0,1.121,6.151,,0.17395182872435333,-0.7860510486099821,1.5717142857142858,0.6904631394497287,,,,274.0,39.142857142857146,,,5,9,0.0,1.2758571428571428,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-09-29,Dual Berettas | Black Limba (Minimal Wear),1.141,1.141,54.0,1.316,3.212,,-0.13297872340425532,-0.6447696139476962,1.275857142857143,0.17705239625717625,,,,305.0,43.57142857142857,,,6,9,0.0,1.5717142857142858,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-09-30,Dual Berettas | Black Limba (Minimal Wear),0.817,0.817,59.0,1.141,1.658,,-0.2839614373356705,-0.5072376357056695,1.1557142857142857,0.16164751271623992,1.9110999999999998,1.5462960550942373,,332.0,47.42857142857143,393.0,39.3,0,9,0.0,2.2624285714285715,Dual Berettas | Black Limba (Minimal Wear),Dual Berettas | Black Limba (Minimal Wear),0,0
2013-09-01,FAMAS | Contrast Spray (Factory New),2.011,2.011,2.0,1.795,1.13,,0.1203342618384402,0.7796460176991153,1.5890000000000002,0.28246820301457953,2.168722222222222,1.2975976009343642,1.2683130837574397,50.0,7.142857142857143,109.0,6.055555555555555,6,9,0.0,1.147142857142857,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2013-09-02,FAMAS | Contrast Spray (Factory New),1.79,1.79,3.0,2.011,1.509,,-0.10989557434112385,0.18621603711066936,1.6291428571428572,0.2881564201071696,2.1487894736842104,1.2658168396210188,1.2361735791048256,43.0,6.142857142857143,112.0,5.894736842105263,0,9,0.0,1.199,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2013-09-03,FAMAS | Contrast Spray (Factory New),1.731,1.731,9.0,1.79,1.763,,-0.03296089385474854,-0.018150879183210344,1.6245714285714286,0.2862440802346623,2.1279,1.2371211298817915,1.2052116810515585,49.0,7.0,121.0,6.05,1,9,0.0,1.2655714285714283,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2013-09-04,FAMAS | Contrast Spray (Factory New),1.652,1.652,6.0,1.731,1.598,,-0.04563835932986726,0.03379224030037542,1.6322857142857141,0.2861516652235386,2.105238095238095,1.21155291552626,1.1766085643891382,53.0,7.571428571428571,127.0,6.0476190476190474,2,9,0.0,1.314,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2013-09-05,FAMAS | Contrast Spray (Factory New),1.527,1.527,4.0,1.652,1.354,,-0.0756658595641646,0.12776957163958635,1.6569999999999998,0.2679408250235222,2.0789545454545455,1.1898095904682597,1.1503032985524735,49.0,7.0,131.0,5.954545454545454,3,9,0.0,1.3697142857142859,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
2013-09-06,FAMAS | Contrast Spray (Factory New),1.534,1.534,6.0,1.527,1.093,,0.004584151931892766,0.40347666971637697,1.72,0.15665977695083613,2.0552608695652173,1.1689514892077357,1.1248485472438092,45.0,6.428571428571429,137.0,5.956521739130435,4,9,0.0,1.3831428571428572,FAMAS | Contrast Spray (Factory New),FAMAS | Contrast Spray (Factory New),0,0
