date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2017-10-01,AK-47 | Cartel (Factory New),5.882,5.882,61.0,6.061,5.886,5.707,-0.029533080349777308,-0.0006795786612301402,6.046857142857142,0.11446575104923445,6.0077,0.12397234906757768,0.03406833604509802,435.0,62.142857142857146,1987.0,66.23333333333333,6,10,0.0,5.868714285714285,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2017-10-23,AK-47 | Cartel (Factory New),5.972,5.972,54.0,6.107,5.727,6.032,-0.022105780252169582,0.04277981491182126,5.8950000000000005,0.12440716561815442,5.898366666666667,0.132433752830949,0.022203003651401675,363.0,51.857142857142854,1728.0,57.6,0,10,0.0,6.041142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2017-10-24,AK-47 | Cartel (Factory New),6.145,6.145,38.0,5.972,5.877,5.886,0.02896851975887471,0.045601497362599996,5.933285714285715,0.15130641973512307,5.907000000000001,0.13959465128244225,0.022329039581897407,361.0,51.57142857142857,1697.0,56.56666666666667,1,10,0.0,5.982857142857142,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2017-10-25,AK-47 | Cartel (Factory New),5.972,5.972,45.0,6.145,5.901,6.013,-0.02815296989422278,0.012031859006948142,5.943428571428571,0.15118187452096726,5.905633333333335,0.138748329319271,0.0226346169807053,357.0,51.0,1686.0,56.2,2,10,0.0,6.007857142857142,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2017-10-26,AK-47 | Cartel (Factory New),5.73,5.73,51.0,5.972,5.704,6.29,-0.0405224380442063,0.004558204768583485,5.947142857142857,0.14546519325591112,5.886966666666667,0.12250019954632269,0.02209412206228463,361.0,51.57142857142857,1678.0,55.93333333333333,3,10,0.0,6.0081428571428575,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2017-10-27,AK-47 | Cartel (Factory New),5.462,5.462,68.0,5.73,5.76,6.068,-0.046771378708551636,-0.051736111111111094,5.90457142857143,0.21901588797088095,5.866766666666666,0.13973443463306467,0.022742308332614338,370.0,52.857142857142854,1689.0,56.3,4,10,0.0,6.035857142857142,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2017-10-28,AK-47 | Cartel (Factory New),5.679,5.679,65.0,5.462,5.944,6.022,0.03972903698279029,-0.044582772543741545,5.866714285714287,0.23147706722926403,5.855333333333333,0.1405950054431364,0.023992644166968627,376.0,53.714285714285715,1697.0,56.56666666666667,5,10,0.0,6.027714285714285,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2017-10-29,AK-47 | Cartel (Factory New),5.431,5.431,62.0,5.679,6.107,5.992,-0.04366966015143514,-0.11069264778123467,5.770142857142857,0.2512536729348753,5.836633333333334,0.15746946441206378,0.025148191175763317,383.0,54.714285714285715,1677.0,55.9,6,10,0.0,5.9877142857142855,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2017-10-30,AK-47 | Cartel (Factory New),5.795,5.795,63.0,5.431,5.972,6.061,0.06702264776284284,-0.02963831212324186,5.744857142857143,0.23823603456082226,5.827766666666667,0.15197953444095325,0.028022387011436802,392.0,56.0,1677.0,55.9,0,10,0.0,5.981142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2017-10-31,AK-47 | Cartel (Factory New),5.476,5.476,36.0,5.795,6.145,5.882,-0.055047454702329635,-0.1088689991863303,5.649285714285715,0.18728413424200024,5.814233333333334,0.16413788580201574,0.029233323500782765,390.0,55.714285714285715,1652.0,55.06666666666667,1,10,0.0,5.9562857142857135,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0
2017-10-01,AUG | Colony (Battle-Scarred),0.426,0.426,7.0,0.437,0.453,0.391,-0.02517162471395884,-0.0596026490066226,0.43314285714285716,0.04022944398404366,0.4627333333333332,0.09671364375768754,0.19468411415978215,16.0,2.2857142857142856,199.0,6.633333333333334,6,10,0.0,0.38,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-02,AUG | Colony (Battle-Scarred),0.411,0.411,7.0,0.426,0.426,0.386,-0.03521126760563387,-0.03521126760563387,0.431,0.040945957414272656,0.46356666666666657,0.09615497329253901,0.19485727913702847,21.0,3.0,199.0,6.633333333333334,0,10,0.0,0.39171428571428574,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-03,AUG | Colony (Battle-Scarred),,0.411,0.0,0.411,0.519,0.404,0.0,-0.20809248554913307,0.4155714285714286,0.01973291045695087,0.46379999999999993,0.09601853987642177,0.19483060810423886,19.0,2.7142857142857144,195.0,6.5,1,10,1.0,0.3995714285714286,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-04,AUG | Colony (Battle-Scarred),0.343,0.343,3.0,0.411,0.372,0.298,-0.16545012165450113,-0.07795698924731176,0.4114285714285714,0.029212801219705722,0.46529999999999994,0.09374118625236189,0.19089850284769944,21.0,3.0,195.0,6.5,2,10,0.0,0.4114285714285715,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-05,AUG | Colony (Battle-Scarred),,0.343,0.0,0.343,0.426,0.412,0.0,-0.19483568075117363,0.3995714285714285,0.03676122624589718,0.4629999999999999,0.09584362263604186,0.17881114663656533,19.0,2.7142857142857144,192.0,6.4,3,10,1.0,0.4155714285714286,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-06,AUG | Colony (Battle-Scarred),0.371,0.371,1.0,0.343,0.426,0.596,0.08163265306122436,-0.12910798122065725,0.39171428571428574,0.03614539799086969,0.45549999999999996,0.09392683322671962,0.16010781162113058,20.0,2.857142857142857,142.0,4.733333333333333,4,10,0.0,0.431,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-07,AUG | Colony (Battle-Scarred),0.355,0.355,2.0,0.371,0.437,0.882,-0.043126684636118684,-0.18764302059496574,0.37999999999999995,0.03269338071930069,0.43793333333333334,0.052791371348818825,0.1327781846324249,20.0,2.857142857142857,133.0,4.433333333333334,5,10,0.0,0.43314285714285716,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-08,AUG | Colony (Battle-Scarred),0.283,0.283,2.0,0.355,0.426,0.519,-0.20281690140845077,-0.335680751173709,0.35957142857142854,0.04115079288546018,0.43006666666666665,0.057498946850258824,0.11654988210795529,15.0,2.142857142857143,119.0,3.966666666666667,6,10,0.0,0.437,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-09,AUG | Colony (Battle-Scarred),0.297,0.297,3.0,0.283,0.411,0.445,0.049469964664311084,-0.2773722627737226,0.3432857142857143,0.040120227480177933,0.4251333333333333,0.06216576406851462,0.1145112237920583,11.0,1.5714285714285714,114.0,3.8,0,10,0.0,0.43185714285714283,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-10,AUG | Colony (Battle-Scarred),0.343,0.343,1.0,0.297,0.411,0.475,0.15488215488215507,-0.16545012165450113,0.3335714285714286,0.02932993177556307,0.42073333333333335,0.06314424404136577,0.11743387356548886,12.0,1.7142857142857142,112.0,3.7333333333333334,1,10,0.0,0.42971428571428577,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-11,AUG | Colony (Battle-Scarred),0.271,0.271,3.0,0.343,0.343,0.454,-0.20991253644314867,-0.20991253644314867,0.3232857142857143,0.0360702262883087,0.41463333333333335,0.06826735839493296,0.12297775251047126,12.0,1.7142857142857142,108.0,3.6,2,10,0.0,0.43085714285714294,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-12,AUG | Colony (Battle-Scarred),0.268,0.268,3.0,0.271,0.343,0.486,-0.011070110701106972,-0.21865889212827994,0.31257142857142856,0.039590248232387236,0.4073666666666667,0.07179530315804479,0.12208502455929643,15.0,2.142857142857143,110.0,3.6666666666666665,3,10,0.0,0.4428571428571429,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-13,AUG | Colony (Battle-Scarred),0.257,0.257,2.0,0.268,0.371,0.462,-0.04104477611940305,-0.30727762803234504,0.29628571428571426,0.03543490726756914,0.4005333333333334,0.07590816088464328,0.12200882213448104,16.0,2.2857142857142856,108.0,3.6,4,10,0.0,0.42642857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-14,AUG | Colony (Battle-Scarred),0.239,0.239,4.0,0.257,0.355,0.54,-0.07003891050583666,-0.3267605633802817,0.2797142857142857,0.03094102355733421,0.3905000000000001,0.07669930464700012,0.1176911834029965,18.0,2.5714285714285716,107.0,3.566666666666667,5,10,0.0,0.43400000000000005,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-15,AUG | Colony (Battle-Scarred),0.271,0.271,4.0,0.239,0.283,0.54,0.13389121338912147,-0.04240282685512353,0.27799999999999997,0.03104374793278489,0.38153333333333345,0.0743867072952031,0.1208452837839141,20.0,2.857142857142857,111.0,3.7,6,10,0.0,0.4288571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-16,AUG | Colony (Battle-Scarred),0.263,0.263,2.0,0.271,0.297,0.496,-0.029520295202952074,-0.1144781144781144,0.27314285714285713,0.03034293785300001,0.37376666666666675,0.07419329858926313,0.12025252991143334,19.0,2.7142857142857144,104.0,3.466666666666667,0,10,0.0,0.44242857142857145,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-17,AUG | Colony (Battle-Scarred),0.272,0.272,5.0,0.263,0.343,0.417,0.034220532319391594,-0.20699708454810495,0.263,0.010993504575754862,0.36893333333333345,0.07592229946172308,0.11740991511006363,23.0,3.2857142857142856,106.0,3.533333333333333,1,10,0.0,0.46085714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-18,AUG | Colony (Battle-Scarred),0.241,0.241,5.0,0.272,0.271,0.479,-0.11397058823529416,-0.11070110701107017,0.25871428571428573,0.012747148540688135,0.36100000000000004,0.07643951857514542,0.11525278636888006,25.0,3.5714285714285716,109.0,3.6333333333333333,2,10,0.0,0.476,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-19,AUG | Colony (Battle-Scarred),0.268,0.268,8.0,0.241,0.268,0.404,0.11203319502074693,0.0,0.25871428571428573,0.012747148540688135,0.35646666666666676,0.07777606029849773,0.11439006398446322,30.0,4.285714285714286,110.0,3.6666666666666665,3,10,0.0,0.4768571428571429,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-20,AUG | Colony (Battle-Scarred),0.249,0.249,5.0,0.268,0.257,0.456,-0.07089552238805974,-0.0311284046692607,0.25757142857142856,0.013200185527453166,0.3495666666666668,0.0778218835261365,0.1121006203605159,33.0,4.714285714285714,102.0,3.4,4,10,0.0,0.48857142857142855,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-21,AUG | Colony (Battle-Scarred),0.231,0.231,4.0,0.249,0.239,0.434,-0.07228915662650592,-0.0334728033472802,0.25642857142857145,0.014984345572793567,0.34280000000000005,0.07900270037578885,0.11243244666799782,33.0,4.714285714285714,105.0,3.5,5,10,0.0,0.485,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-22,AUG | Colony (Battle-Scarred),0.314,0.314,3.0,0.231,0.271,0.411,0.35930735930735924,0.158671586715867,0.2625714285714286,0.025098987702165787,0.3395666666666667,0.07812540488783971,0.13058285873928946,32.0,4.571428571428571,106.0,3.533333333333333,6,10,0.0,0.4932857142857143,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-23,AUG | Colony (Battle-Scarred),0.247,0.247,2.0,0.314,0.263,0.401,-0.213375796178344,-0.06083650190114076,0.2602857142857143,0.025677751824790082,0.33443333333333336,0.07897496790474534,0.13603125267045935,32.0,4.571428571428571,92.0,3.066666666666667,0,10,0.0,0.48600000000000004,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-24,AUG | Colony (Battle-Scarred),,0.247,0.0,0.247,0.272,0.453,0.0,-0.09191176470588247,0.2567142857142857,0.025538286583728618,0.3275666666666667,0.07730531820141627,0.1336674441705067,27.0,3.857142857142857,85.0,2.8333333333333335,1,10,1.0,0.483,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-25,AUG | Colony (Battle-Scarred),0.203,0.203,6.0,0.247,0.241,0.426,-0.17813765182186225,-0.15767634854771773,0.2512857142857143,0.031616967803083595,0.3201333333333333,0.07819920431536087,0.13675990608021682,28.0,4.0,89.0,2.966666666666667,2,10,0.0,0.5318571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-26,AUG | Colony (Battle-Scarred),0.194,0.194,1.0,0.203,0.268,0.519,-0.044334975369458185,-0.27611940298507465,0.2407142857142857,0.03628740153557542,0.30929999999999996,0.0721790135704278,0.12977112642681174,21.0,3.0,88.0,2.933333333333333,3,10,0.0,0.551,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-27,AUG | Colony (Battle-Scarred),0.142,0.142,3.0,0.194,0.249,0.372,-0.2680412371134021,-0.42971887550200805,0.22542857142857145,0.04965267117791389,0.30163333333333325,0.07715546354961232,0.12878328849011378,19.0,2.7142857142857144,90.0,3.0,4,10,0.0,0.5404285714285715,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-28,AUG | Colony (Battle-Scarred),0.163,0.163,6.0,0.142,0.231,0.426,0.14788732394366222,-0.2943722943722944,0.2157142857142857,0.05406798441569197,0.2928666666666666,0.07746729775990784,0.12890300278148809,21.0,3.0,94.0,3.1333333333333333,5,10,0.0,0.5181428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-29,AUG | Colony (Battle-Scarred),0.174,0.174,2.0,0.163,0.314,0.426,0.06748466257668695,-0.445859872611465,0.1957142857142857,0.03730842220393324,0.28446666666666665,0.07622848694695589,0.1298729977467331,20.0,2.857142857142857,96.0,3.2,6,10,0.0,0.508,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-30,AUG | Colony (Battle-Scarred),,0.174,0.0,0.174,0.247,0.437,0.0,-0.29554655870445345,0.18528571428571428,0.03122139507139426,0.27569999999999995,0.07324713873820146,0.12964569734129666,18.0,2.5714285714285716,94.0,3.1333333333333333,0,10,1.0,0.49957142857142856,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-31,AUG | Colony (Battle-Scarred),0.134,0.134,3.0,0.174,0.247,0.426,-0.2298850574712643,-0.4574898785425101,0.16914285714285718,0.023363149074854567,0.2659666666666667,0.07201873984518813,0.13492427260655251,21.0,3.0,90.0,3.0,1,10,0.0,0.48128571428571426,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0
2017-10-01,AUG | Condemned (Factory New),0.661,0.661,11.0,0.66,0.691,0.684,0.0015151515151514694,-0.04341534008683057,0.6571428571428571,0.011981277912149585,0.6847333333333335,0.031009604246999903,0.05521383494328053,106.0,15.142857142857142,512.0,17.066666666666666,6,10,0.0,0.6340000000000001,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2017-10-02,AUG | Condemned (Factory New),0.657,0.657,12.0,0.661,0.656,0.677,-0.00605143721633894,0.0015243902439023849,0.6572857142857144,0.011972758194146846,0.6840666666666668,0.03138145241309832,0.05519218705350422,110.0,15.714285714285714,514.0,17.133333333333333,0,10,0.0,0.6418571428571429,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2017-10-03,AUG | Condemned (Factory New),0.652,0.652,9.0,0.657,0.666,0.734,-0.007610350076103556,-0.02102102102102099,0.6552857142857142,0.011510421187704973,0.6813333333333336,0.030471115648904087,0.052966994510377396,101.0,14.428571428571429,501.0,16.7,1,10,0.0,0.6468571428571429,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2017-10-04,AUG | Condemned (Factory New),0.628,0.628,14.0,0.652,0.63,0.732,-0.036809815950920255,-0.0031746031746031633,0.655,0.012142016777643313,0.6778666666666668,0.03042557403822571,0.053322687856743725,96.0,13.714285714285714,499.0,16.633333333333333,2,10,0.0,0.655,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2017-10-05,AUG | Condemned (Factory New),0.6,0.6,16.0,0.628,0.657,0.696,-0.04458598726114649,-0.08675799086757996,0.6468571428571429,0.022642744479215,0.674666666666667,0.033265931855612,0.05319829247415563,98.0,14.0,500.0,16.666666666666668,3,10,0.0,0.6552857142857144,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2017-10-06,AUG | Condemned (Factory New),0.635,0.635,19.0,0.6,0.67,0.624,0.05833333333333335,-0.052238805970149294,0.6418571428571429,0.02076692818214696,0.6750333333333336,0.03276225809610129,0.05095010871816415,105.0,15.0,507.0,16.9,4,10,0.0,0.6572857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2017-10-07,AUG | Condemned (Factory New),0.605,0.605,15.0,0.635,0.66,0.641,-0.047244094488189003,-0.08333333333333337,0.6340000000000001,0.02272820777297298,0.6738333333333337,0.03459487759127866,0.05146441855098557,96.0,13.714285714285714,513.0,17.1,5,10,0.0,0.6571428571428571,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2017-10-08,AUG | Condemned (Factory New),0.579,0.579,18.0,0.605,0.661,0.744,-0.04297520661157028,-0.12405446293494715,0.6222857142857144,0.026595994788229136,0.6683333333333337,0.036086316273931614,0.04236476604244284,103.0,14.714285714285714,514.0,17.133333333333333,6,10,0.0,0.6614285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2017-10-09,AUG | Condemned (Factory New),0.621,0.621,17.0,0.579,0.657,0.727,0.07253886010362698,-0.0547945205479452,0.6171428571428572,0.022560576052856798,0.6648000000000002,0.035351001871705603,0.044607887112561855,108.0,15.428571428571429,507.0,16.9,0,10,0.0,0.668142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2017-10-10,AUG | Condemned (Factory New),0.62,0.62,12.0,0.621,0.652,0.663,-0.0016103059581320522,-0.049079754601227044,0.6125714285714284,0.017767202069762015,0.6633666666666668,0.036255099258203964,0.041806398934130566,111.0,15.857142857142858,500.0,16.666666666666668,1,10,0.0,0.6688571428571428,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
2017-10-11,AUG | Condemned (Factory New),0.613,0.613,9.0,0.62,0.628,0.672,-0.011290322580645218,-0.023885350318471388,0.6104285714285714,0.01664638221405261,0.6614000000000001,0.037318092127009914,0.041748475527170176,106.0,15.142857142857142,493.0,16.433333333333334,2,10,0.0,0.6797142857142856,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0
