date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2015-03-01,AK-47 | Cartel (Factory New),8.733,8.733,226.0,8.926,9.209,11.176,-0.0216222272014339,-0.0516885655337169,9.086857142857143,0.3709630049215259,9.8402,0.7743959968904797,0.0264892600556704,1302.0,186.0,5272.0,175.73333333333332,6,3,0.0,8.88942857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-03-01,AK-47 | Cartel (Factory New),8.733,8.733,226.0,8.926,9.209,11.176,-0.0216222272014339,-0.0516885655337169,9.086857142857143,0.3709630049215259,9.8402,0.7743959968904797,0.0264892600556704,1302.0,186.0,5272.0,175.73333333333332,6,3,0.0,8.88942857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-02,AK-47 | Cartel (Factory New),8.802,8.802,201.0,8.733,9.527,11.644,0.0079010649261421,-0.0760995066652671,8.983285714285715,0.3328713669554284,9.745466666666664,0.7198520094821957,0.0250256295422369,1345.0,192.14285714285717,5278.0,175.93333333333334,0,3,0.0,8.954714285714287,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-03-02,AK-47 | Cartel (Factory New),8.802,8.802,201.0,8.733,9.527,11.644,0.0079010649261421,-0.0760995066652671,8.983285714285715,0.3328713669554284,9.745466666666664,0.7198520094821957,0.0250256295422369,1345.0,192.14285714285717,5278.0,175.93333333333334,0,3,0.0,8.954714285714287,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-03,AK-47 | Cartel (Factory New),9.346,9.346,185.0,8.802,9.673,11.216,0.0618041354237672,-0.0338054378166029,8.936571428571428,0.2438394419887557,9.683133333333336,0.6689830457908148,0.0275081565225926,1367.0,195.28571428571428,5286.0,176.2,1,3,0.0,8.991285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-03-03,AK-47 | Cartel (Factory New),9.346,9.346,185.0,8.802,9.673,11.216,0.0618041354237672,-0.0338054378166029,8.936571428571428,0.2438394419887557,9.683133333333336,0.6689830457908148,0.0275081565225926,1367.0,195.28571428571428,5286.0,176.2,1,3,0.0,8.991285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-04,AK-47 | Cartel (Factory New),9.372,9.372,170.0,9.346,9.256,11.129,0.0027819387973464,0.0125324114088158,8.953142857142856,0.2677538467491729,9.624566666666668,0.6145329220002963,0.027546680700364,1379.0,197.0,5311.0,177.03333333333333,2,3,0.0,8.953142857142858,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-03-04,AK-47 | Cartel (Factory New),9.372,9.372,170.0,9.346,9.256,11.129,0.0027819387973464,0.0125324114088158,8.953142857142856,0.2677538467491729,9.624566666666668,0.6145329220002963,0.027546680700364,1379.0,197.0,5311.0,177.03333333333333,2,3,0.0,8.953142857142858,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-05,AK-47 | Cartel (Factory New),8.928,8.928,178.0,9.372,8.661,11.047,-0.0473751600512163,0.0308278489781781,8.991285714285715,0.241112134129516,9.553933333333331,0.5669138049317746,0.0285626989332784,1385.0,197.8571428571429,5355.0,178.5,3,3,0.0,8.93657142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2015-03-05,AK-47 | Cartel (Factory New),8.928,8.928,178.0,9.372,8.661,11.047,-0.0473751600512163,0.0308278489781781,8.991285714285715,0.241112134129516,9.553933333333331,0.5669138049317746,0.0285626989332784,1385.0,197.8571428571429,5355.0,178.5,3,3,0.0,8.93657142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-06,AK-47 | Cartel (Factory New),8.576,8.576,198.0,8.928,8.832,10.664,-0.039426523297491,-0.0289855072463768,8.954714285714285,0.2789453168560431,9.484333333333334,0.5543921195527783,0.0287304264211606,1366.0,195.14285714285717,5400.0,180.0,4,3,0.0,8.983285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2015-03-06,AK-47 | Cartel (Factory New),8.576,8.576,198.0,8.928,8.832,10.664,-0.039426523297491,-0.0289855072463768,8.954714285714285,0.2789453168560431,9.484333333333334,0.5543921195527783,0.0287304264211606,1366.0,195.14285714285717,5400.0,180.0,4,3,0.0,8.983285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-07,AK-47 | Cartel (Factory New),8.469,8.469,220.0,8.576,8.926,10.735,-0.0124766791044776,-0.0511987452386287,8.88942857142857,0.3273119338502895,9.4088,0.5327943568269718,0.0286363167096036,1378.0,196.8571428571429,5460.0,182.0,5,3,0.0,9.086857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2015-03-07,AK-47 | Cartel (Factory New),8.469,8.469,220.0,8.576,8.926,10.735,-0.0124766791044776,-0.0511987452386287,8.88942857142857,0.3273119338502895,9.4088,0.5327943568269718,0.0286363167096036,1378.0,196.8571428571429,5460.0,182.0,5,3,0.0,9.086857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-08,AK-47 | Cartel (Factory New),8.295,8.295,212.0,8.469,8.733,10.814,-0.02054551895147,-0.0501545860529027,8.826857142857143,0.3875566054771608,9.324833333333334,0.5023460350086272,0.0285930065016708,1364.0,194.8571428571429,5509.0,183.63333333333333,6,3,0.0,9.154857142857145,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2015-03-08,AK-47 | Cartel (Factory New),8.295,8.295,212.0,8.469,8.733,10.814,-0.02054551895147,-0.0501545860529027,8.826857142857143,0.3875566054771608,9.324833333333334,0.5023460350086272,0.0285930065016708,1364.0,194.8571428571429,5509.0,183.63333333333333,6,3,0.0,9.154857142857145,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-09,AK-47 | Cartel (Factory New),8.338,8.338,184.0,8.295,8.802,10.538,0.0051838456901747,-0.0527152919790957,8.76057142857143,0.4240969758179835,9.2515,0.4799749819869087,0.0285108979554308,1347.0,192.42857142857144,5499.0,183.3,0,3,0.0,9.214714285714283,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2015-03-09,AK-47 | Cartel (Factory New),8.338,8.338,184.0,8.295,8.802,10.538,0.0051838456901747,-0.0527152919790957,8.76057142857143,0.4240969758179835,9.2515,0.4799749819869087,0.0285108979554308,1347.0,192.42857142857144,5499.0,183.3,0,3,0.0,9.214714285714283,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-10,AK-47 | Cartel (Factory New),8.114,8.114,164.0,8.338,9.346,10.01,-0.0268649556248499,-0.1318210999358013,8.584571428571428,0.3995539860333044,9.188299999999998,0.5003344314889125,0.02764165211295,1326.0,189.42857142857144,5472.0,182.4,1,3,0.0,9.284857142857144,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2015-03-10,AK-47 | Cartel (Factory New),8.114,8.114,164.0,8.338,9.346,10.01,-0.0268649556248499,-0.1318210999358013,8.584571428571428,0.3995539860333044,9.188299999999998,0.5003344314889125,0.02764165211295,1326.0,189.42857142857144,5472.0,182.4,1,3,0.0,9.284857142857144,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-11,AK-47 | Cartel (Factory New),7.951,7.951,169.0,8.114,9.372,9.695,-0.0200887355188564,-0.1516218523260777,8.381571428571428,0.2952988109612062,9.130166666666666,0.5379844535135029,0.0273744660806711,1325.0,189.28571428571428,5468.0,182.26666666666668,2,3,0.0,9.372000000000002,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2015-03-11,AK-47 | Cartel (Factory New),7.951,7.951,169.0,8.114,9.372,9.695,-0.0200887355188564,-0.1516218523260777,8.381571428571428,0.2952988109612062,9.130166666666666,0.5379844535135029,0.0273744660806711,1325.0,189.28571428571428,5468.0,182.26666666666668,2,3,0.0,9.372000000000002,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-12,AK-47 | Cartel (Factory New),7.732,7.732,165.0,7.951,8.928,9.753,-0.0275437051943151,-0.1339605734767025,8.210714285714285,0.2750125785620485,9.0628,0.5806208975456073,0.0275376322471407,1312.0,187.42857142857144,5493.0,183.1,3,3,0.0,9.384142857142855,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-03-12,AK-47 | Cartel (Factory New),7.732,7.732,165.0,7.951,8.928,9.753,-0.0275437051943151,-0.1339605734767025,8.210714285714285,0.2750125785620485,9.0628,0.5806208975456073,0.0275376322471407,1312.0,187.42857142857144,5493.0,183.1,3,3,0.0,9.384142857142855,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-03-13,AK-47 | Cartel (Factory New),8.013,8.013,212.0,7.732,8.576,9.55,0.0363424728401449,-0.0656483208955224,8.130285714285714,0.2359780342596766,9.011566666666663,0.6027600231896235,0.0284992867628761,1326.0,189.42857142857144,5543.0,184.76666666666668,4,3,0.0,9.375285714285711,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-03-13,AK-47 | Cartel (Factory New),8.013,8.013,212.0,7.732,8.576,9.55,0.0363424728401449,-0.0656483208955224,8.130285714285714,0.2359780342596766,9.011566666666663,0.6027600231896235,0.0284992867628761,1326.0,189.42857142857144,5543.0,184.76666666666668,4,3,0.0,9.375285714285711,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-03-14,AK-47 | Cartel (Factory New),8.381,8.381,243.0,8.013,8.469,9.638,0.0459253712716836,-0.0103908371708583,8.117714285714285,0.2193573173000189,8.969666666666663,0.6014459428928108,0.029857401123713,1349.0,192.7142857142857,5638.0,187.9333333333333,5,3,0.0,9.40157142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-03-14,AK-47 | Cartel (Factory New),8.381,8.381,243.0,8.013,8.469,9.638,0.0459253712716836,-0.0103908371708583,8.117714285714285,0.2193573173000189,8.969666666666663,0.6014459428928108,0.029857401123713,1349.0,192.7142857142857,5638.0,187.9333333333333,5,3,0.0,9.40157142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-03-15,AK-47 | Cartel (Factory New),8.296,8.296,241.0,8.381,8.295,9.608,-0.0101419878296147,0.0001205545509341,8.117857142857142,0.2194730237711806,8.925933333333331,0.6011404679625405,0.0298755112621291,1378.0,196.8571428571429,5670.0,189.0,6,3,0.0,9.46714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-03-15,AK-47 | Cartel (Factory New),8.296,8.296,241.0,8.381,8.295,9.608,-0.0101419878296147,0.0001205545509341,8.117857142857142,0.2194730237711806,8.925933333333331,0.6011404679625405,0.0298755112621291,1378.0,196.8571428571429,5670.0,189.0,6,3,0.0,9.46714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-03-16,AK-47 | Cartel (Factory New),7.598,7.598,207.0,8.296,8.338,10.078,-0.0841369334619093,-0.0887502998320939,8.012142857142857,0.2620629305946126,8.843266666666665,0.6075149344300563,0.0314599664816386,1401.0,200.14285714285717,5686.0,189.53333333333333,0,3,0.0,9.571857142857144,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-03-16,AK-47 | Cartel (Factory New),7.598,7.598,207.0,8.296,8.338,10.078,-0.0841369334619093,-0.0887502998320939,8.012142857142857,0.2620629305946126,8.843266666666665,0.6075149344300563,0.0314599664816386,1401.0,200.14285714285717,5686.0,189.53333333333333,0,3,0.0,9.571857142857144,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-17,AK-47 | Cartel (Factory New),7.501,7.501,200.0,7.598,8.114,9.668,-0.0127665175046064,-0.0755484348040425,7.9245714285714275,0.3112072608145147,8.771033333333332,0.6334349997346918,0.0309133803150644,1437.0,205.28571428571428,5687.0,189.56666666666663,1,3,0.0,9.61257142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-03-17,AK-47 | Cartel (Factory New),7.501,7.501,200.0,7.598,8.114,9.668,-0.0127665175046064,-0.0755484348040425,7.9245714285714275,0.3112072608145147,8.771033333333332,0.6334349997346918,0.0309133803150644,1437.0,205.28571428571428,5687.0,189.56666666666663,1,3,0.0,9.61257142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-18,AK-47 | Cartel (Factory New),7.965,7.965,171.0,7.501,7.951,9.711,0.0618584188774828,0.0017607848069425,7.926571428571427,0.311415596059972,8.712833333333332,0.6245460262373694,0.0333054998491964,1439.0,205.57142857142856,5688.0,189.6,2,3,0.0,9.665,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-03-18,AK-47 | Cartel (Factory New),7.965,7.965,171.0,7.501,7.951,9.711,0.0618584188774828,0.0017607848069425,7.926571428571427,0.311415596059972,8.712833333333332,0.6245460262373694,0.0333054998491964,1439.0,205.57142857142856,5688.0,189.6,2,3,0.0,9.665,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-19,AK-47 | Cartel (Factory New),8.142,8.142,172.0,7.965,7.732,9.611,0.0222222222222221,0.0530263838592859,7.985142857142855,0.3078484917577979,8.663866666666667,0.6096159300922362,0.0336760143722196,1446.0,206.57142857142856,5683.0,189.4333333333333,3,3,0.0,9.694857142857144,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-03-19,AK-47 | Cartel (Factory New),8.142,8.142,172.0,7.965,7.732,9.611,0.0222222222222221,0.0530263838592859,7.985142857142855,0.3078484917577979,8.663866666666667,0.6096159300922362,0.0336760143722196,1446.0,206.57142857142856,5683.0,189.4333333333333,3,3,0.0,9.694857142857144,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-20,AK-47 | Cartel (Factory New),8.309,8.309,198.0,8.142,8.013,9.341,0.0205109309751903,0.0369399725446148,8.02742857142857,0.3284130052857471,8.629466666666668,0.5994683051579032,0.0336924634916012,1432.0,204.57142857142856,5715.0,190.5,4,3,0.0,9.715142857142856,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-03-20,AK-47 | Cartel (Factory New),8.309,8.309,198.0,8.142,8.013,9.341,0.0205109309751903,0.0369399725446148,8.02742857142857,0.3284130052857471,8.629466666666668,0.5994683051579032,0.0336924634916012,1432.0,204.57142857142856,5715.0,190.5,4,3,0.0,9.715142857142856,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-03-21,AK-47 | Cartel (Factory New),8.097,8.097,225.0,8.309,8.381,9.271,-0.0255145023468528,-0.0338861711013006,7.986857142857142,0.2983983093457601,8.590333333333332,0.5946113763534037,0.0339213352145348,1414.0,202.0,5756.0,191.86666666666667,5,3,0.0,9.712857142857144,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-03-21,AK-47 | Cartel (Factory New),8.097,8.097,225.0,8.309,8.381,9.271,-0.0255145023468528,-0.0338861711013006,7.986857142857142,0.2983983093457601,8.590333333333332,0.5946113763534037,0.0339213352145348,1414.0,202.0,5756.0,191.86666666666667,5,3,0.0,9.712857142857144,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-03-22,AK-47 | Cartel (Factory New),7.836,7.836,232.0,8.097,8.296,9.323,-0.0322341608002962,-0.0554484088717452,7.921142857142857,0.2726197920555439,8.540766666666666,0.5934473682550871,0.0342454840581325,1405.0,200.7142857142857,5799.0,193.3,6,3,0.0,9.761714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-03-22,AK-47 | Cartel (Factory New),7.836,7.836,232.0,8.097,8.296,9.323,-0.0322341608002962,-0.0554484088717452,7.921142857142857,0.2726197920555439,8.540766666666666,0.5934473682550871,0.0342454840581325,1405.0,200.7142857142857,5799.0,193.3,6,3,0.0,9.761714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-03-23,AK-47 | Cartel (Factory New),7.755,7.755,216.0,7.836,7.598,9.345,-0.0103369065849924,0.0206633324559093,7.943571428571429,0.250688114222124,8.487766666666667,0.5902474443447897,0.0342280784987099,1414.0,202.0,5835.0,194.5,0,3,0.0,9.827428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-03-23,AK-47 | Cartel (Factory New),7.755,7.755,216.0,7.836,7.598,9.345,-0.0103369065849924,0.0206633324559093,7.943571428571429,0.250688114222124,8.487766666666667,0.5902474443447897,0.0342280784987099,1414.0,202.0,5835.0,194.5,0,3,0.0,9.827428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-24,AK-47 | Cartel (Factory New),7.56,7.56,187.0,7.755,7.501,9.209,-0.0251450676982591,0.0078656179176108,7.952,0.2362420066674968,8.432800000000002,0.5972630576220164,0.0343728460081378,1401.0,200.14285714285717,5852.0,195.06666666666663,1,3,0.0,9.999714285714283,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-03-24,AK-47 | Cartel (Factory New),7.56,7.56,187.0,7.755,7.501,9.209,-0.0251450676982591,0.0078656179176108,7.952,0.2362420066674968,8.432800000000002,0.5972630576220164,0.0343728460081378,1401.0,200.14285714285717,5852.0,195.06666666666663,1,3,0.0,9.999714285714283,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-25,AK-47 | Cartel (Factory New),7.653,7.653,227.0,7.56,7.965,9.527,0.0123015873015872,-0.039171374764595,7.907428571428572,0.2580137632778845,8.370333333333333,0.5772188108122912,0.0337254485020485,1457.0,208.14285714285717,5921.0,197.36666666666667,2,3,0.0,10.156428571428572,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-03-25,AK-47 | Cartel (Factory New),7.653,7.653,227.0,7.56,7.965,9.527,0.0123015873015872,-0.039171374764595,7.907428571428572,0.2580137632778845,8.370333333333333,0.5772188108122912,0.0337254485020485,1457.0,208.14285714285717,5921.0,197.36666666666667,2,3,0.0,10.156428571428572,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-26,AK-47 | Cartel (Factory New),7.578,7.578,226.0,7.653,8.142,9.673,-0.0098000784006271,-0.0692704495210021,7.8268571428571425,0.2602347448919523,8.300500000000001,0.5409866757447298,0.0334791157037094,1511.0,215.8571428571429,5984.0,199.46666666666667,3,3,0.0,10.315571428571428,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-03-26,AK-47 | Cartel (Factory New),7.578,7.578,226.0,7.653,8.142,9.673,-0.0098000784006271,-0.0692704495210021,7.8268571428571425,0.2602347448919523,8.300500000000001,0.5409866757447298,0.0334791157037094,1511.0,215.8571428571429,5984.0,199.46666666666667,3,3,0.0,10.315571428571428,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-27,AK-47 | Cartel (Factory New),7.491,7.491,238.0,7.578,8.309,9.256,-0.0114806017418844,-0.0984474666024791,7.71,0.1922810443075447,8.241666666666667,0.5297315882176139,0.0328341795408805,1551.0,221.57142857142856,6064.0,202.13333333333333,4,3,0.0,10.500428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-03-27,AK-47 | Cartel (Factory New),7.491,7.491,238.0,7.578,8.309,9.256,-0.0114806017418844,-0.0984474666024791,7.71,0.1922810443075447,8.241666666666667,0.5297315882176139,0.0328341795408805,1551.0,221.57142857142856,6064.0,202.13333333333333,4,3,0.0,10.500428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
