date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2014-02-01,AUG | Colony (Battle-Scarred),0.03,0.03,94.0,0.03,0.03,0.032,0.0,0.0,0.03,0.0,0.0317666666666666,0.0036302739413009,0.1290909840215987,763.0,109.0,3018.0,100.6,5,2,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-25,Glock-18 | Sand Dune (Field-Tested),0.073,0.073,228.0,0.063,0.057,0.105,0.1587301587301586,0.2807017543859649,0.0611428571428571,0.0099488487694172,0.0852,0.0185407658957228,0.1172383056906574,2056.0,293.7142857142857,10119.0,337.3,1,2,0.0,0.1698571428571428,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-25,Glock-18 | Sand Dune (Field-Tested),0.073,0.073,228.0,0.063,0.057,0.105,0.1587301587301586,0.2807017543859649,0.0611428571428571,0.0099488487694172,0.0852,0.0185407658957228,0.1172383056906574,2056.0,293.7142857142857,10119.0,337.3,1,2,0.0,0.1698571428571428,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-26,Glock-18 | Sand Dune (Field-Tested),0.074,0.074,253.0,0.073,0.064,0.094,0.0136986301369863,0.15625,0.0625714285714285,0.0109264703862702,0.0845333333333333,0.0185719023138599,0.1157913117464013,2091.0,298.7142857142857,10021.0,334.03333333333336,2,2,0.0,0.1662857142857142,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-26,Glock-18 | Sand Dune (Field-Tested),0.074,0.074,253.0,0.073,0.064,0.094,0.0136986301369863,0.15625,0.0625714285714285,0.0109264703862702,0.0845333333333333,0.0185719023138599,0.1157913117464013,2091.0,298.7142857142857,10021.0,334.03333333333336,2,2,0.0,0.1662857142857142,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-27,Glock-18 | Sand Dune (Field-Tested),0.08,0.08,272.0,0.074,0.073,0.099,0.0810810810810811,0.0958904109589042,0.0635714285714285,0.0120931756771818,0.0839,0.0183908491737965,0.1163322416021589,2091.0,298.7142857142857,9939.0,331.3,3,2,0.0,0.1674285714285714,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-27,Glock-18 | Sand Dune (Field-Tested),0.08,0.08,272.0,0.074,0.073,0.099,0.0810810810810811,0.0958904109589042,0.0635714285714285,0.0120931756771818,0.0839,0.0183908491737965,0.1163322416021589,2091.0,298.7142857142857,9939.0,331.3,3,2,0.0,0.1674285714285714,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-28,Glock-18 | Sand Dune (Field-Tested),0.078,0.078,225.0,0.08,0.047,0.105,-0.025,0.6595744680851063,0.068,0.0108232553856433,0.083,0.0179925910678071,0.1158612935925861,2053.0,293.2857142857143,9800.0,326.6666666666667,4,2,0.0,0.1697142857142857,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-28,Glock-18 | Sand Dune (Field-Tested),0.078,0.078,225.0,0.08,0.047,0.105,-0.025,0.6595744680851063,0.068,0.0108232553856433,0.083,0.0179925910678071,0.1158612935925861,2053.0,293.2857142857143,9800.0,326.6666666666667,4,2,0.0,0.1697142857142857,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-01,M4A1-S | Blood Tiger (Field-Tested),0.243,0.243,294.0,0.24,0.31,0.348,0.0124999999999999,-0.2161290322580645,0.2587142857142857,0.0154338615269365,0.3171666666666667,0.0437112367958425,0.0475208447985518,1936.0,276.57142857142856,8564.0,285.46666666666664,5,2,0.0,0.2415714285714285,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-01,M4A1-S | Blood Tiger (Field-Tested),0.243,0.243,294.0,0.24,0.31,0.348,0.0124999999999999,-0.2161290322580645,0.2587142857142857,0.0154338615269365,0.3171666666666667,0.0437112367958425,0.0475208447985518,1936.0,276.57142857142856,8564.0,285.46666666666664,5,2,0.0,0.2415714285714285,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-02,M4A1-S | Blood Tiger (Field-Tested),0.241,0.241,334.0,0.243,0.29,0.348,-0.008230452674897,-0.1689655172413793,0.2517142857142857,0.0097058787151217,0.3136,0.0453832568245162,0.0474818291735943,1948.0,278.2857142857143,8671.0,289.03333333333336,6,2,0.0,0.2475714285714285,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-02,M4A1-S | Blood Tiger (Field-Tested),0.241,0.241,334.0,0.243,0.29,0.348,-0.008230452674897,-0.1689655172413793,0.2517142857142857,0.0097058787151217,0.3136,0.0453832568245162,0.0474818291735943,1948.0,278.2857142857143,8671.0,289.03333333333336,6,2,0.0,0.2475714285714285,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-03,M4A1-S | Blood Tiger (Field-Tested),0.232,0.232,254.0,0.241,0.261,0.374,-0.0373443983402488,-0.111111111111111,0.2475714285714285,0.0109656234642259,0.3088666666666666,0.046233994227432,0.0449306196135193,1927.0,275.2857142857143,8521.0,284.03333333333336,0,2,0.0,0.2517142857142857,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-03,M4A1-S | Blood Tiger (Field-Tested),0.232,0.232,254.0,0.241,0.261,0.374,-0.0373443983402488,-0.111111111111111,0.2475714285714285,0.0109656234642259,0.3088666666666666,0.046233994227432,0.0449306196135193,1927.0,275.2857142857143,8521.0,284.03333333333336,0,2,0.0,0.2517142857142857,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-04,M4A1-S | Blood Tiger (Field-Tested),0.223,0.223,232.0,0.232,0.265,0.395,-0.0387931034482759,-0.1584905660377359,0.2415714285714285,0.011273954089685,0.3031333333333332,0.045860464696972,0.0431335114042888,1885.0,269.2857142857143,8408.0,280.26666666666665,1,2,0.0,0.2587142857142857,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-04,M4A1-S | Blood Tiger (Field-Tested),0.223,0.223,232.0,0.232,0.265,0.395,-0.0387931034482759,-0.1584905660377359,0.2415714285714285,0.011273954089685,0.3031333333333332,0.045860464696972,0.0431335114042888,1885.0,269.2857142857143,8408.0,280.26666666666665,1,2,0.0,0.2587142857142857,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-05,M4A1-S | Blood Tiger (Field-Tested),0.212,0.212,258.0,0.223,0.26,0.385,-0.0493273542600897,-0.1846153846153846,0.2347142857142857,0.0125095881594226,0.2973666666666666,0.0460799908371904,0.0434848954402789,1909.0,272.7142857142857,8372.0,279.06666666666666,2,2,0.0,0.2682857142857143,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-05,M4A1-S | Blood Tiger (Field-Tested),0.212,0.212,258.0,0.223,0.26,0.385,-0.0493273542600897,-0.1846153846153846,0.2347142857142857,0.0125095881594226,0.2973666666666666,0.0460799908371904,0.0434848954402789,1909.0,272.7142857142857,8372.0,279.06666666666666,2,2,0.0,0.2682857142857143,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-06,M4A1-S | Blood Tiger (Field-Tested),0.206,0.206,276.0,0.212,0.252,0.368,-0.0283018867924528,-0.1825396825396825,0.2281428571428571,0.0137261853136735,0.2919666666666665,0.0469698366566837,0.0432682162524391,1931.0,275.85714285714283,8387.0,279.56666666666666,3,2,0.0,0.2764285714285714,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-06,M4A1-S | Blood Tiger (Field-Tested),0.206,0.206,276.0,0.212,0.252,0.368,-0.0283018867924528,-0.1825396825396825,0.2281428571428571,0.0137261853136735,0.2919666666666665,0.0469698366566837,0.0432682162524391,1931.0,275.85714285714283,8387.0,279.56666666666666,3,2,0.0,0.2764285714285714,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-07,M4A1-S | Blood Tiger (Field-Tested),0.199,0.199,317.0,0.206,0.24,0.362,-0.0339805825242717,-0.1708333333333332,0.2222857142857142,0.0159795788046966,0.2865333333333332,0.0479713340328251,0.043358927306121,1965.0,280.7142857142857,8437.0,281.2333333333333,4,2,0.0,0.2814285714285714,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-07,M4A1-S | Blood Tiger (Field-Tested),0.199,0.199,317.0,0.206,0.24,0.362,-0.0339805825242717,-0.1708333333333332,0.2222857142857142,0.0159795788046966,0.2865333333333332,0.0479713340328251,0.043358927306121,1965.0,280.7142857142857,8437.0,281.2333333333333,4,2,0.0,0.2814285714285714,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-08,M4A1-S | Blood Tiger (Field-Tested),0.197,0.197,401.0,0.199,0.243,0.375,-0.0100502512562814,-0.1893004115226336,0.2157142857142857,0.0155629072358815,0.2805999999999999,0.0476694171700612,0.0421961891151871,2072.0,296.0,8574.0,285.8,5,2,0.0,0.2875714285714285,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-08,M4A1-S | Blood Tiger (Field-Tested),0.197,0.197,401.0,0.199,0.243,0.375,-0.0100502512562814,-0.1893004115226336,0.2157142857142857,0.0155629072358815,0.2805999999999999,0.0476694171700612,0.0421961891151871,2072.0,296.0,8574.0,285.8,5,2,0.0,0.2875714285714285,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-09,M4A1-S | Blood Tiger (Field-Tested),0.194,0.194,349.0,0.197,0.241,0.366,-0.0152284263959391,-0.1950207468879667,0.209,0.0131583759310508,0.2748666666666667,0.0473960148348173,0.0421999335985803,2087.0,298.1428571428572,8621.0,287.3666666666667,6,2,0.0,0.2928571428571428,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-09,M4A1-S | Blood Tiger (Field-Tested),0.194,0.194,349.0,0.197,0.241,0.366,-0.0152284263959391,-0.1950207468879667,0.209,0.0131583759310508,0.2748666666666667,0.0473960148348173,0.0421999335985803,2087.0,298.1428571428572,8621.0,287.3666666666667,6,2,0.0,0.2928571428571428,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-10,M4A1-S | Blood Tiger (Field-Tested),0.192,0.192,288.0,0.194,0.232,0.38,-0.0103092783505154,-0.1724137931034483,0.2032857142857143,0.0103055364553551,0.2686,0.0454705765669771,0.0408437251093484,2121.0,303.0,8612.0,287.06666666666666,0,2,0.0,0.2998571428571428,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-10,M4A1-S | Blood Tiger (Field-Tested),0.192,0.192,288.0,0.194,0.232,0.38,-0.0103092783505154,-0.1724137931034483,0.2032857142857143,0.0103055364553551,0.2686,0.0454705765669771,0.0408437251093484,2121.0,303.0,8612.0,287.06666666666666,0,2,0.0,0.2998571428571428,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-11,M4A1-S | Blood Tiger (Field-Tested),0.195,0.195,268.0,0.192,0.223,0.325,0.015625,-0.1255605381165919,0.1992857142857143,0.0066700671599592,0.2642666666666666,0.0460795929765974,0.0343612268186223,2157.0,308.1428571428572,8579.0,285.96666666666664,1,2,0.0,0.3031428571428571,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-11,M4A1-S | Blood Tiger (Field-Tested),0.195,0.195,268.0,0.192,0.223,0.325,0.015625,-0.1255605381165919,0.1992857142857143,0.0066700671599592,0.2642666666666666,0.0460795929765974,0.0343612268186223,2157.0,308.1428571428572,8579.0,285.96666666666664,1,2,0.0,0.3031428571428571,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-12,M4A1-S | Blood Tiger (Field-Tested),0.18,0.18,210.0,0.195,0.212,0.308,-0.0769230769230769,-0.150943396226415,0.1947142857142857,0.0073234317817007,0.26,0.0477290966462457,0.0354871446344009,2109.0,301.2857142857143,8489.0,282.96666666666664,2,2,0.0,0.3022857142857143,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-12,M4A1-S | Blood Tiger (Field-Tested),0.18,0.18,210.0,0.195,0.212,0.308,-0.0769230769230769,-0.150943396226415,0.1947142857142857,0.0073234317817007,0.26,0.0477290966462457,0.0354871446344009,2109.0,301.2857142857143,8489.0,282.96666666666664,2,2,0.0,0.3022857142857143,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-13,M4A1-S | Blood Tiger (Field-Tested),0.163,0.163,271.0,0.18,0.206,0.323,-0.0944444444444443,-0.2087378640776698,0.1885714285714285,0.0118906583123913,0.2546666666666667,0.049304721432694,0.035939212448738,2104.0,300.57142857142856,8485.0,282.8333333333333,3,2,0.0,0.304,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-13,M4A1-S | Blood Tiger (Field-Tested),0.163,0.163,271.0,0.18,0.206,0.323,-0.0944444444444443,-0.2087378640776698,0.1885714285714285,0.0118906583123913,0.2546666666666667,0.049304721432694,0.035939212448738,2104.0,300.57142857142856,8485.0,282.8333333333333,3,2,0.0,0.304,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-14,M4A1-S | Blood Tiger (Field-Tested),0.162,0.162,302.0,0.163,0.199,0.332,-0.0061349693251533,-0.185929648241206,0.1832857142857142,0.0140987769045432,0.249,0.0498571292127147,0.0348731824827962,2089.0,298.42857142857144,8533.0,284.43333333333334,4,2,0.0,0.3098571428571429,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-14,M4A1-S | Blood Tiger (Field-Tested),0.162,0.162,302.0,0.163,0.199,0.332,-0.0061349693251533,-0.185929648241206,0.1832857142857142,0.0140987769045432,0.249,0.0498571292127147,0.0348731824827962,2089.0,298.42857142857144,8533.0,284.43333333333334,4,2,0.0,0.3098571428571429,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-15,M4A1-S | Blood Tiger (Field-Tested),0.164,0.164,356.0,0.162,0.197,0.328,0.0123456790123457,-0.1675126903553299,0.1785714285714285,0.0142413597149504,0.2435333333333333,0.0498863597478197,0.0353996467281575,2044.0,292.0,8680.0,289.3333333333333,5,2,0.0,0.314,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-15,M4A1-S | Blood Tiger (Field-Tested),0.164,0.164,356.0,0.162,0.197,0.328,0.0123456790123457,-0.1675126903553299,0.1785714285714285,0.0142413597149504,0.2435333333333333,0.0498863597478197,0.0353996467281575,2044.0,292.0,8680.0,289.3333333333333,5,2,0.0,0.314,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-16,M4A1-S | Blood Tiger (Field-Tested),0.17,0.17,349.0,0.164,0.194,0.309,0.0365853658536585,-0.1237113402061855,0.1751428571428571,0.0129441500457991,0.2389,0.0500455459223562,0.0362741704712664,2044.0,292.0,8781.0,292.7,6,2,0.0,0.317,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-16,M4A1-S | Blood Tiger (Field-Tested),0.17,0.17,349.0,0.164,0.194,0.309,0.0365853658536585,-0.1237113402061855,0.1751428571428571,0.0129441500457991,0.2389,0.0500455459223562,0.0362741704712664,2044.0,292.0,8781.0,292.7,6,2,0.0,0.317,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-17,M4A1-S | Blood Tiger (Field-Tested),0.174,0.174,290.0,0.17,0.192,0.304,0.0235294117647058,-0.0937500000000001,0.1725714285714285,0.0109786434610519,0.2345666666666667,0.0498488938916624,0.0370702759948865,2046.0,292.2857142857143,8711.0,290.3666666666667,0,2,0.0,0.3167142857142857,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-17,M4A1-S | Blood Tiger (Field-Tested),0.174,0.174,290.0,0.17,0.192,0.304,0.0235294117647058,-0.0937500000000001,0.1725714285714285,0.0109786434610519,0.2345666666666667,0.0498488938916624,0.0370702759948865,2046.0,292.2857142857143,8711.0,290.3666666666667,0,2,0.0,0.3167142857142857,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-18,M4A1-S | Blood Tiger (Field-Tested),0.177,0.177,235.0,0.174,0.195,0.313,0.0172413793103447,-0.0923076923076924,0.17,0.0066975475255605,0.2300333333333333,0.0486802378338022,0.036607689053542,2013.0,287.57142857142856,8590.0,286.3333333333333,1,2,0.0,0.3184285714285714,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-18,M4A1-S | Blood Tiger (Field-Tested),0.177,0.177,235.0,0.174,0.195,0.313,0.0172413793103447,-0.0923076923076924,0.17,0.0066975475255605,0.2300333333333333,0.0486802378338022,0.036607689053542,2013.0,287.57142857142856,8590.0,286.3333333333333,1,2,0.0,0.3184285714285714,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-19,M4A1-S | Blood Tiger (Field-Tested),0.159,0.159,279.0,0.177,0.18,0.31,-0.1016949152542372,-0.1166666666666665,0.167,0.0062335497797918,0.225,0.0479527545263738,0.0395097403045592,2082.0,297.42857142857144,8580.0,286.0,2,2,0.0,0.3292857142857143,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-19,M4A1-S | Blood Tiger (Field-Tested),0.159,0.159,279.0,0.177,0.18,0.31,-0.1016949152542372,-0.1166666666666665,0.167,0.0062335497797918,0.225,0.0479527545263738,0.0395097403045592,2082.0,297.42857142857144,8580.0,286.0,2,2,0.0,0.3292857142857143,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-20,M4A1-S | Blood Tiger (Field-Tested),0.158,0.158,282.0,0.159,0.163,0.302,-0.0062893081761006,-0.0306748466257669,0.1662857142857143,0.0069016413309606,0.2202,0.0472062142801842,0.0395891775750438,2093.0,299.0,8585.0,286.1666666666667,3,2,0.0,0.3374285714285714,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-20,M4A1-S | Blood Tiger (Field-Tested),0.158,0.158,282.0,0.159,0.163,0.302,-0.0062893081761006,-0.0306748466257669,0.1662857142857143,0.0069016413309606,0.2202,0.0472062142801842,0.0395891775750438,2093.0,299.0,8585.0,286.1666666666667,3,2,0.0,0.3374285714285714,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-21,M4A1-S | Blood Tiger (Field-Tested),0.147,0.147,305.0,0.158,0.162,0.303,-0.069620253164557,-0.0925925925925926,0.1641428571428571,0.0096721776456061,0.215,0.0463839052545887,0.0402823643367015,2096.0,299.42857142857144,8629.0,287.6333333333333,4,2,0.0,0.3441428571428572,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-21,M4A1-S | Blood Tiger (Field-Tested),0.147,0.147,305.0,0.158,0.162,0.303,-0.069620253164557,-0.0925925925925926,0.1641428571428571,0.0096721776456061,0.215,0.0463839052545887,0.0402823643367015,2096.0,299.42857142857144,8629.0,287.6333333333333,4,2,0.0,0.3441428571428572,M4A1-S | Blood Tiger (Field-Tested),M4A1-S | Blood Tiger (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
