date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2015-01-09,AK-47 | Cartel (Factory New),44.737,44.737,63.0,,,,,,,,,,,,,,,4,1,0.0,11.03557142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-01-09,AK-47 | Cartel (Factory New),44.737,44.737,63.0,,,,,,,,,,,,,,,4,1,0.0,11.03557142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-10,AK-47 | Cartel (Factory New),35.572,35.572,80.0,44.737,,,-0.2048639828330017,,,,,,,,,,,5,1,0.0,11.087285714285716,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-01-10,AK-47 | Cartel (Factory New),35.572,35.572,80.0,44.737,,,-0.2048639828330017,,,,,,,,,,,5,1,0.0,11.087285714285716,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-11,AK-47 | Cartel (Factory New),26.079,26.079,111.0,35.572,,,-0.2668671989204992,,35.46266666666667,7.617488927169869,,,,254.0,84.66666666666667,,,6,1,0.0,11.202142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-01-11,AK-47 | Cartel (Factory New),26.079,26.079,111.0,35.572,,,-0.2668671989204992,,35.46266666666667,7.617488927169869,,,,254.0,84.66666666666667,,,6,1,0.0,11.202142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-12,AK-47 | Cartel (Factory New),23.574,23.574,97.0,26.079,,,-0.0960542965604509,,32.490500000000004,8.367850814277224,,,,351.0,87.75,,,0,1,0.0,11.443857142857144,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-01-12,AK-47 | Cartel (Factory New),23.574,23.574,97.0,26.079,,,-0.0960542965604509,,32.490500000000004,8.367850814277224,,,,351.0,87.75,,,0,1,0.0,11.443857142857144,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-13,AK-47 | Cartel (Factory New),23.963,23.963,90.0,23.574,,,0.01650123016883,,30.785000000000004,8.225063087903948,,,,441.0,88.2,,,1,1,0.0,11.672571428571429,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-01-13,AK-47 | Cartel (Factory New),23.963,23.963,90.0,23.574,,,0.01650123016883,,30.785000000000004,8.225063087903948,,,,441.0,88.2,,,1,1,0.0,11.672571428571429,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-14,AK-47 | Cartel (Factory New),21.648,21.648,77.0,23.963,,,-0.0966072695405416,,29.26216666666667,8.244482547268944,,,,518.0,86.33333333333333,,,2,1,0.0,11.86,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-01-14,AK-47 | Cartel (Factory New),21.648,21.648,77.0,23.963,,,-0.0966072695405416,,29.26216666666667,8.244482547268944,,,,518.0,86.33333333333333,,,2,1,0.0,11.86,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,AK-47 | Cartel (Factory New),20.451,20.451,87.0,21.648,,,-0.0552937915742793,,28.00342857142857,8.23212055404478,,,,605.0,86.42857142857143,,,3,1,0.0,12.242857142857144,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-01-15,AK-47 | Cartel (Factory New),20.451,20.451,87.0,21.648,,,-0.0552937915742793,,28.00342857142857,8.23212055404478,,,,605.0,86.42857142857143,,,3,1,0.0,12.242857142857144,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-16,AK-47 | Cartel (Factory New),20.915,20.915,82.0,20.451,44.737,,0.0226883770964745,-0.5324898853298166,24.600285714285715,4.833490300993261,,,,624.0,89.14285714285714,,,4,1,0.0,12.728857142857144,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2015-01-16,AK-47 | Cartel (Factory New),20.915,20.915,82.0,20.451,44.737,,0.0226883770964745,-0.5324898853298166,24.600285714285715,4.833490300993261,,,,624.0,89.14285714285714,,,4,1,0.0,12.728857142857144,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-17,AK-47 | Cartel (Factory New),18.153,18.153,106.0,20.915,35.572,,-0.1320583313411427,-0.4896828966602947,22.11185714285714,2.4313852858325986,,,,650.0,92.85714285714286,,,5,1,0.0,13.135142857142856,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2015-01-17,AK-47 | Cartel (Factory New),18.153,18.153,106.0,20.915,35.572,,-0.1320583313411427,-0.4896828966602947,22.11185714285714,2.4313852858325986,,,,650.0,92.85714285714286,,,5,1,0.0,13.135142857142856,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-18,AK-47 | Cartel (Factory New),15.418,15.418,132.0,18.153,26.079,,-0.1506638021263703,-0.4087963495532805,20.58885714285714,2.782964474316215,25.051,8.323917899643174,,671.0,95.85714285714286,925.0,92.5,6,1,0.0,13.498714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2015-01-18,AK-47 | Cartel (Factory New),15.418,15.418,132.0,18.153,26.079,,-0.1506638021263703,-0.4087963495532805,20.58885714285714,2.782964474316215,25.051,8.323917899643174,,671.0,95.85714285714286,925.0,92.5,6,1,0.0,13.498714285714286,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-19,AK-47 | Cartel (Factory New),16.199,16.199,94.0,15.418,23.574,,0.0506550784796993,-0.3128446593704929,19.53528571428572,2.848656761868438,24.24627272727273,8.334542307234056,0.0974775975471867,668.0,95.42857142857144,1019.0,92.63636363636364,0,1,0.0,13.826285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2015-01-19,AK-47 | Cartel (Factory New),16.199,16.199,94.0,15.418,23.574,,0.0506550784796993,-0.3128446593704929,19.53528571428572,2.848656761868438,24.24627272727273,8.334542307234056,0.0974775975471867,668.0,95.42857142857144,1019.0,92.63636363636364,0,1,0.0,13.826285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-20,AK-47 | Cartel (Factory New),14.642,14.642,108.0,16.199,23.963,,-0.0961170442619916,-0.3889746692818094,18.203714285714288,2.638504214473784,23.445916666666665,8.409646083103352,0.0929517461834194,686.0,98.0,1127.0,93.91666666666669,1,1,0.0,14.111142857142855,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2015-01-20,AK-47 | Cartel (Factory New),14.642,14.642,108.0,16.199,23.963,,-0.0961170442619916,-0.3889746692818094,18.203714285714288,2.638504214473784,23.445916666666665,8.409646083103352,0.0929517461834194,686.0,98.0,1127.0,93.91666666666669,1,1,0.0,14.111142857142855,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-21,AK-47 | Cartel (Factory New),14.649,14.649,96.0,14.642,21.648,,0.000478076765469,-0.323309312638581,17.203857142857142,2.4642246203607,22.76923076923077,8.412896511664478,0.0925692255566668,705.0,100.71428571428572,1223.0,94.07692307692308,2,1,0.0,14.648,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2015-01-21,AK-47 | Cartel (Factory New),14.649,14.649,96.0,14.642,21.648,,0.000478076765469,-0.323309312638581,17.203857142857142,2.4642246203607,22.76923076923077,8.412896511664478,0.0925692255566668,705.0,100.71428571428572,1223.0,94.07692307692308,2,1,0.0,14.648,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-22,AK-47 | Cartel (Factory New),14.084,14.084,106.0,14.649,20.451,,-0.0385691856099391,-0.3113295193389076,16.294285714285714,2.264797418520865,22.148857142857143,8.409789812705046,0.089758372163819,724.0,103.42857142857144,1329.0,94.92857142857144,3,1,0.0,14.86542857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2015-01-22,AK-47 | Cartel (Factory New),14.084,14.084,106.0,14.649,20.451,,-0.0385691856099391,-0.3113295193389076,16.294285714285714,2.264797418520865,22.148857142857143,8.409789812705046,0.089758372163819,724.0,103.42857142857144,1329.0,94.92857142857144,3,1,0.0,14.86542857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-23,AK-47 | Cartel (Factory New),14.02,14.02,130.0,14.084,20.915,,-0.0045441635898892,-0.3296677026057852,15.309285714285712,1.359356540456415,21.60693333333333,8.373836249228242,0.0886789958294134,772.0,110.28571428571428,1459.0,97.26666666666668,4,1,0.0,15.309285714285712,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-01-23,AK-47 | Cartel (Factory New),14.02,14.02,130.0,14.084,20.915,,-0.0045441635898892,-0.3296677026057852,15.309285714285712,1.359356540456415,21.60693333333333,8.373836249228242,0.0886789958294134,772.0,110.28571428571428,1459.0,97.26666666666668,4,1,0.0,15.309285714285712,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-01-24,AK-47 | Cartel (Factory New),15.046,15.046,119.0,14.02,18.153,,0.0731811697574893,-0.1711562827080923,14.86542857142857,0.7109848013530969,21.196875,8.262008244632476,0.093314997173003,785.0,112.14285714285714,1578.0,98.625,5,1,0.0,16.29428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-01-24,AK-47 | Cartel (Factory New),15.046,15.046,119.0,14.02,18.153,,0.0731811697574893,-0.1711562827080923,14.86542857142857,0.7109848013530969,21.196875,8.262008244632476,0.093314997173003,785.0,112.14285714285714,1578.0,98.625,5,1,0.0,16.29428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-01-25,AK-47 | Cartel (Factory New),13.896,13.896,132.0,15.046,15.418,,-0.0764322743586334,-0.0987157867427681,14.647999999999998,0.7408514406700292,20.767411764705884,8.197344627871692,0.0903926917476664,785.0,112.14285714285714,1710.0,100.58823529411764,6,1,0.0,17.203857142857142,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-01-25,AK-47 | Cartel (Factory New),13.896,13.896,132.0,15.046,15.418,,-0.0764322743586334,-0.0987157867427681,14.647999999999998,0.7408514406700292,20.767411764705884,8.197344627871692,0.0903926917476664,785.0,112.14285714285714,1710.0,100.58823529411764,6,1,0.0,17.203857142857142,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-01-26,AK-47 | Cartel (Factory New),12.441,12.441,142.0,13.896,16.199,,-0.1047063903281519,-0.2319896289894438,14.111142857142855,0.7828304739983027,20.30483333333333,8.191517687692421,0.0881676233802532,833.0,119.0,1852.0,102.88888888888889,0,1,0.0,18.203714285714284,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-01-26,AK-47 | Cartel (Factory New),12.441,12.441,142.0,13.896,16.199,,-0.1047063903281519,-0.2319896289894438,14.111142857142855,0.7828304739983027,20.30483333333333,8.191517687692421,0.0881676233802532,833.0,119.0,1852.0,102.88888888888889,0,1,0.0,18.203714285714284,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-27,AK-47 | Cartel (Factory New),12.648,12.648,107.0,12.441,14.642,,0.016638533879913,-0.1361835814779401,13.826285714285714,0.8928875651959949,19.90184210526316,8.154297467323325,0.0878592715274515,832.0,118.85714285714286,1959.0,103.10526315789474,1,1,0.0,19.535285714285717,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-01-27,AK-47 | Cartel (Factory New),12.648,12.648,107.0,12.441,14.642,,0.016638533879913,-0.1361835814779401,13.826285714285714,0.8928875651959949,19.90184210526316,8.154297467323325,0.0878592715274515,832.0,118.85714285714286,1959.0,103.10526315789474,1,1,0.0,19.535285714285717,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-28,AK-47 | Cartel (Factory New),12.356,12.356,115.0,12.648,14.649,,-0.0230866540164452,-0.1565294559355586,13.498714285714284,0.9497742159189676,19.52455,8.116192219723485,0.085990285890588,851.0,121.57142857142856,2074.0,103.7,2,1,0.0,20.588857142857144,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-01-28,AK-47 | Cartel (Factory New),12.356,12.356,115.0,12.648,14.649,,-0.0230866540164452,-0.1565294559355586,13.498714285714284,0.9497742159189676,19.52455,8.116192219723485,0.085990285890588,851.0,121.57142857142856,2074.0,103.7,2,1,0.0,20.588857142857144,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-29,AK-47 | Cartel (Factory New),11.539,11.539,143.0,12.356,14.084,,-0.0661217222402071,-0.1807015052541891,13.135142857142856,1.126760771741142,19.14428571428571,8.101099020931592,0.0838194048671727,888.0,126.85714285714286,2217.0,105.57142857142856,3,1,0.0,22.111857142857144,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-01-29,AK-47 | Cartel (Factory New),11.539,11.539,143.0,12.356,14.084,,-0.0661217222402071,-0.1807015052541891,13.135142857142856,1.126760771741142,19.14428571428571,8.101099020931592,0.0838194048671727,888.0,126.85714285714286,2217.0,105.57142857142856,3,1,0.0,22.111857142857144,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-30,AK-47 | Cartel (Factory New),11.176,11.176,181.0,11.539,14.02,,-0.0314585319351763,-0.2028530670470756,12.728857142857144,1.2413656567980085,18.782090909090908,8.087002528800548,0.0820506956136927,939.0,134.14285714285714,2398.0,109.0,4,1,0.0,24.600285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-01-30,AK-47 | Cartel (Factory New),11.176,11.176,181.0,11.539,14.02,,-0.0314585319351763,-0.2028530670470756,12.728857142857144,1.2413656567980085,18.782090909090908,8.087002528800548,0.0820506956136927,939.0,134.14285714285714,2398.0,109.0,4,1,0.0,24.600285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-31,AK-47 | Cartel (Factory New),11.644,11.644,195.0,11.176,15.046,,0.0418754473872584,-0.2261066064070184,12.242857142857144,0.8401796455132048,18.47173913043478,8.04208614627579,0.0829337380502605,1015.0,145.0,2593.0,112.7391304347826,5,1,0.0,28.00342857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-01-31,AK-47 | Cartel (Factory New),11.644,11.644,195.0,11.176,15.046,,0.0418754473872584,-0.2261066064070184,12.242857142857144,0.8401796455132048,18.47173913043478,8.04208614627579,0.0829337380502605,1015.0,145.0,2593.0,112.7391304347826,5,1,0.0,28.00342857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,AUG | Colony (Battle-Scarred),0.03,0.03,62.0,0.15,0.03,0.03,-0.8,0.0,0.6261428571428572,1.2904790282871623,0.1706333333333334,0.6721484202829676,22.44597998501558,671.0,95.85714285714286,2008.0,66.93333333333334,3,1,0.0,0.1324285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-01-01,AUG | Colony (Battle-Scarred),0.03,0.03,62.0,0.15,0.03,0.03,-0.8,0.0,0.6261428571428572,1.2904790282871623,0.1706333333333334,0.6721484202829676,22.44597998501558,671.0,95.85714285714286,2008.0,66.93333333333334,3,1,0.0,0.1324285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02,AUG | Colony (Battle-Scarred),0.03,0.03,139.0,0.03,3.783,0.03,0.0,-0.9920697858842188,0.09,0.07055696786488,0.1706333333333334,0.6721484202829676,22.44597998501558,658.0,94.0,2096.0,69.86666666666666,4,1,0.0,0.1491428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-01-02,AUG | Colony (Battle-Scarred),0.03,0.03,139.0,0.03,3.783,0.03,0.0,-0.9920697858842188,0.09,0.07055696786488,0.1706333333333334,0.6721484202829676,22.44597998501558,658.0,94.0,2096.0,69.86666666666666,4,1,0.0,0.1491428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03,AUG | Colony (Battle-Scarred),0.03,0.03,97.0,0.03,0.03,0.03,0.0,0.0,0.09,0.07055696786488,0.1706333333333334,0.6721484202829676,22.44597998501558,660.0,94.28571428571428,2161.0,72.03333333333333,5,1,0.0,0.149,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-01-03,AUG | Colony (Battle-Scarred),0.03,0.03,97.0,0.03,0.03,0.03,0.0,0.0,0.09,0.07055696786488,0.1706333333333334,0.6721484202829676,22.44597998501558,660.0,94.28571428571428,2161.0,72.03333333333333,5,1,0.0,0.149,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04,AUG | Colony (Battle-Scarred),0.743,0.743,116.0,0.03,0.198,0.03,23.766666666666666,2.752525252525252,0.1678571428571428,0.2411759455971799,0.1944,0.6793228294902702,22.69387696315565,660.0,94.28571428571428,2224.0,74.13333333333334,6,1,0.0,0.1678571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-01-04,AUG | Colony (Battle-Scarred),0.743,0.743,116.0,0.03,0.198,0.03,23.766666666666666,2.752525252525252,0.1678571428571428,0.2411759455971799,0.1944,0.6793228294902702,22.69387696315565,660.0,94.28571428571428,2224.0,74.13333333333334,6,1,0.0,0.1678571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05,AUG | Colony (Battle-Scarred),0.03,0.03,148.0,0.743,0.162,0.03,-0.9596231493943472,-0.8148148148148149,0.149,0.2460087106471754,0.1944,0.6793228294902702,22.701882783503223,724.0,103.42857142857144,2323.0,77.43333333333334,0,1,0.0,0.09,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-01-05,AUG | Colony (Battle-Scarred),0.03,0.03,148.0,0.743,0.162,0.03,-0.9596231493943472,-0.8148148148148149,0.149,0.2460087106471754,0.1944,0.6793228294902702,22.701882783503223,724.0,103.42857142857144,2323.0,77.43333333333334,0,1,0.0,0.09,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,AUG | Colony (Battle-Scarred),0.031,0.031,110.0,0.03,0.03,0.03,0.0333333333333334,0.0333333333333334,0.1491428571428571,0.2459398466358497,0.1944333333333334,0.6793147863022626,22.70162979710452,756.0,108.0,2378.0,79.26666666666667,1,1,0.0,0.09,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-01-06,AUG | Colony (Battle-Scarred),0.031,0.031,110.0,0.03,0.03,0.03,0.0333333333333334,0.0333333333333334,0.1491428571428571,0.2459398466358497,0.1944333333333334,0.6793147863022626,22.70162979710452,756.0,108.0,2378.0,79.26666666666667,1,1,0.0,0.09,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,AUG | Colony (Battle-Scarred),0.033,0.033,68.0,0.031,0.15,0.03,0.0645161290322582,-0.78,0.1324285714285714,0.2492668433299412,0.1945333333333334,0.6792907935650402,22.70114146052224,740.0,105.71428571428572,2399.0,79.96666666666667,2,1,0.0,0.6261428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
