date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2014-12-15,AUG | Colony (Battle-Scarred),0.03,0.03,79.0,0.03,0.03,0.03,0.0,0.0,0.036,0.014696938456699,0.0317333333333333,0.0075847800817748,0.2813475750495188,428.0,61.142857142857146,1521.0,50.7,0,12,0.0,0.0305714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.0329999999999999,0.0112249721603218,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-20,AUG | Colony (Battle-Scarred),0.03,0.03,57.0,0.03,0.03,0.034,0.0,0.0,0.03,0.0,0.0316,0.0075789181285985,0.2807144669305877,445.0,63.57142857142857,1585.0,52.833333333333336,5,12,0.0,0.0304285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.0329999999999999,0.0112249721603218,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-21,AUG | Colony (Battle-Scarred),0.03,0.03,63.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0316,0.0075789181285985,0.2795217476465962,441.0,63.0,1610.0,53.66666666666666,6,12,0.0,0.031,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.0329999999999999,0.0112249721603218,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-21,AUG | Colony (Battle-Scarred),0.03,0.03,63.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0316,0.0075789181285985,0.2795217476465962,441.0,63.0,1610.0,53.66666666666666,6,12,0.0,0.031,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.0329999999999999,0.0112249721603218,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-22,AUG | Colony (Battle-Scarred),0.034,0.034,62.0,0.03,0.03,0.03,0.1333333333333335,0.1333333333333335,0.0305714285714285,0.0013997084244475,0.0317333333333333,0.0075847800817748,0.2800953320955714,424.0,60.57142857142857,1628.0,54.266666666666666,0,12,0.0,0.031,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.1333333333333335,0.1333333333333335,0.0332857142857142,0.0111936009977443,0.0334347760862373,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-22,AUG | Colony (Battle-Scarred),0.034,0.034,62.0,0.03,0.03,0.03,0.1333333333333335,0.1333333333333335,0.0305714285714285,0.0013997084244475,0.0317333333333333,0.0075847800817748,0.2800953320955714,424.0,60.57142857142857,1628.0,54.266666666666666,0,12,0.0,0.031,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.1333333333333335,0.1333333333333335,0.0332857142857142,0.0111936009977443,0.0334347760862373,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-23,AUG | Colony (Battle-Scarred),0.03,0.03,57.0,0.034,0.03,0.03,-0.1176470588235295,0.0,0.0305714285714285,0.0013997084244475,0.0317333333333333,0.0075847800817748,0.2813475750495188,420.0,60.0,1651.0,55.03333333333333,1,12,0.0,0.0317142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,-0.5833333333333333,0.0302857142857142,0.0010690449676497,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-23,AUG | Colony (Battle-Scarred),0.03,0.03,57.0,0.034,0.03,0.03,-0.1176470588235295,0.0,0.0305714285714285,0.0013997084244475,0.0317333333333333,0.0075847800817748,0.2813475750495188,420.0,60.0,1651.0,55.03333333333333,1,12,0.0,0.0317142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,-0.5833333333333333,0.0302857142857142,0.0010690449676497,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-24,AUG | Colony (Battle-Scarred),0.03,0.03,70.0,0.03,0.03,0.03,0.0,0.0,0.0305714285714285,0.0013997084244475,0.0317333333333333,0.0075847800817748,0.2813475750495188,406.0,58.0,1689.0,56.3,2,12,0.0,0.0317142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.0302857142857142,0.0010690449676497,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-24,AUG | Colony (Battle-Scarred),0.03,0.03,70.0,0.03,0.03,0.03,0.0,0.0,0.0305714285714285,0.0013997084244475,0.0317333333333333,0.0075847800817748,0.2813475750495188,406.0,58.0,1689.0,56.3,2,12,0.0,0.0317142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.0302857142857142,0.0010690449676497,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-25,AUG | Colony (Battle-Scarred),0.03,0.03,71.0,0.03,0.03,0.03,0.0,0.0,0.0305714285714285,0.0013997084244475,0.0317333333333333,0.0075847800817748,0.2813475750495188,433.0,61.85714285714285,1730.0,57.66666666666666,3,12,0.0,0.0312857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.0302857142857142,0.0010690449676497,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-25,AUG | Colony (Battle-Scarred),0.03,0.03,71.0,0.03,0.03,0.03,0.0,0.0,0.0305714285714285,0.0013997084244475,0.0317333333333333,0.0075847800817748,0.2813475750495188,433.0,61.85714285714285,1730.0,57.66666666666666,3,12,0.0,0.0312857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.0302857142857142,0.0010690449676497,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-26,AUG | Colony (Battle-Scarred),3.783,3.783,152.0,0.03,0.03,0.03,125.1,125.1,0.5667142857142857,1.3130438698237132,0.1568333333333333,0.6734048848121678,22.45254096252076,532.0,76.0,1851.0,61.7,4,12,0.0,0.032,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,125.1,125.1,0.2983571428571428,1.0029497730458627,1.5650679646981598,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-26,AUG | Colony (Battle-Scarred),3.783,3.783,152.0,0.03,0.03,0.03,125.1,125.1,0.5667142857142857,1.3130438698237132,0.1568333333333333,0.6734048848121678,22.45254096252076,532.0,76.0,1851.0,61.7,4,12,0.0,0.032,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,125.1,125.1,0.2983571428571428,1.0029497730458627,1.5650679646981598,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-27,AUG | Colony (Battle-Scarred),0.03,0.03,95.0,3.783,0.03,0.03,-0.9920697858842188,0.0,0.5667142857142856,1.3130438698237132,0.1568333333333333,0.6734048848121678,22.459430374701785,570.0,81.42857142857143,1906.0,63.53333333333333,5,12,0.0,0.032,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.2983571428571428,1.0029497730458627,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-27,AUG | Colony (Battle-Scarred),0.03,0.03,95.0,3.783,0.03,0.03,-0.9920697858842188,0.0,0.5667142857142856,1.3130438698237132,0.1568333333333333,0.6734048848121678,22.459430374701785,570.0,81.42857142857143,1906.0,63.53333333333333,5,12,0.0,0.032,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.2983571428571428,1.0029497730458627,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-28,AUG | Colony (Battle-Scarred),0.198,0.198,116.0,0.03,0.03,0.03,5.6000000000000005,5.6000000000000005,0.5907142857142856,1.3045221034414658,0.1624333333333333,0.6730252933995539,22.447299936017963,623.0,89.0,1958.0,65.26666666666667,6,12,0.0,0.0317142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,5.6000000000000005,5.6000000000000005,0.3103571428571429,1.0004940016075796,0.1806534996932576,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-28,AUG | Colony (Battle-Scarred),0.198,0.198,116.0,0.03,0.03,0.03,5.6000000000000005,5.6000000000000005,0.5907142857142856,1.3045221034414658,0.1624333333333333,0.6730252933995539,22.447299936017963,623.0,89.0,1958.0,65.26666666666667,6,12,0.0,0.0317142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,5.6000000000000005,5.6000000000000005,0.3103571428571429,1.0004940016075796,0.1806534996932576,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-29,AUG | Colony (Battle-Scarred),0.162,0.162,84.0,0.198,0.034,0.036,-0.1818181818181818,3.764705882352941,0.609,1.2974684141489865,0.1666333333333333,0.6726162097032419,22.449758813054647,645.0,92.14285714285714,1974.0,65.8,0,12,0.0,0.0318571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,3.764705882352941,4.4,0.3197857142857143,0.9982682064895748,0.1501426584297195,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-29,AUG | Colony (Battle-Scarred),0.162,0.162,84.0,0.198,0.034,0.036,-0.1818181818181818,3.764705882352941,0.609,1.2974684141489865,0.1666333333333333,0.6726162097032419,22.449758813054647,645.0,92.14285714285714,1974.0,65.8,0,12,0.0,0.0318571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,3.764705882352941,4.4,0.3197857142857143,0.9982682064895748,0.1501426584297195,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-30,AUG | Colony (Battle-Scarred),0.03,0.03,78.0,0.162,0.03,0.03,-0.8148148148148149,0.0,0.609,1.2974684141489865,0.1666333333333333,0.6726162097032419,22.45439662713849,666.0,95.14285714285714,1963.0,65.43333333333334,1,12,0.0,0.0311428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.3197857142857143,0.9982682064895748,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-30,AUG | Colony (Battle-Scarred),0.03,0.03,78.0,0.162,0.03,0.03,-0.8148148148148149,0.0,0.609,1.2974684141489865,0.1666333333333333,0.6726162097032419,22.45439662713849,666.0,95.14285714285714,1963.0,65.43333333333334,1,12,0.0,0.0311428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.3197857142857143,0.9982682064895748,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-31,AUG | Colony (Battle-Scarred),0.15,0.15,84.0,0.03,0.03,0.03,4.0,4.0,0.6261428571428571,1.2904790282871623,0.1706333333333334,0.6721484202829676,22.44023137875104,680.0,97.14285714285714,1987.0,66.23333333333333,2,12,0.0,0.0314285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,4.0,4.0,0.3283571428571428,0.9961014473469022,0.1397619423751587,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-31,AUG | Colony (Battle-Scarred),0.15,0.15,84.0,0.03,0.03,0.03,4.0,4.0,0.6261428571428571,1.2904790282871623,0.1706333333333334,0.6721484202829676,22.44023137875104,680.0,97.14285714285714,1987.0,66.23333333333333,2,12,0.0,0.0314285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,4.0,4.0,0.3283571428571428,0.9961014473469022,0.1397619423751587,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-15,AUG | Condemned (Factory New),1.152,1.152,17.0,1.019,1.306,1.052,0.1305201177625123,-0.1179173047473202,1.2091428571428573,0.1324704048580863,1.165266666666667,0.1655072875199827,0.1550184584921281,101.0,14.428571428571429,433.0,14.433333333333334,0,12,0.0,1.074,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,1.2562142857142855,0.1644586357025463,0.7663976422995379,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-15,AUG | Condemned (Factory New),1.152,1.152,17.0,1.019,1.306,1.052,0.1305201177625123,-0.1179173047473202,1.2091428571428573,0.1324704048580863,1.165266666666667,0.1655072875199827,0.1550184584921281,101.0,14.428571428571429,433.0,14.433333333333334,0,12,0.0,1.074,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,1.2562142857142855,0.1644586357025463,0.7663976422995379,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-16,AUG | Condemned (Factory New),1.038,1.038,18.0,1.152,1.265,1.028,-0.0989583333333332,-0.1794466403162055,1.1767142857142858,0.1422509997812862,1.1656000000000002,0.1652403501973211,0.1562404155031442,106.0,15.142857142857142,432.0,14.4,1,12,0.0,1.0661428571428573,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,1.2544285714285712,0.1668364995509602,0.7119689348005331,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-16,AUG | Condemned (Factory New),1.038,1.038,18.0,1.152,1.265,1.028,-0.0989583333333332,-0.1794466403162055,1.1767142857142858,0.1422509997812862,1.1656000000000002,0.1652403501973211,0.1562404155031442,106.0,15.142857142857142,432.0,14.4,1,12,0.0,1.0661428571428573,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,1.2544285714285712,0.1668364995509602,0.7119689348005331,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-17,AUG | Condemned (Factory New),1.234,1.234,15.0,1.038,1.345,0.86,0.188824662813102,-0.0825278810408921,1.160857142857143,0.1280897325777391,1.1780666666666666,0.1555373338533942,0.1557933080371639,113.0,16.142857142857142,423.0,14.1,2,12,0.0,1.0537142857142856,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,1.2578571428571428,0.1658121537453462,0.803793700647009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-17,AUG | Condemned (Factory New),1.234,1.234,15.0,1.038,1.345,0.86,0.188824662813102,-0.0825278810408921,1.160857142857143,0.1280897325777391,1.1780666666666666,0.1555373338533942,0.1557933080371639,113.0,16.142857142857142,423.0,14.1,2,12,0.0,1.0537142857142856,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,1.2578571428571428,0.1658121537453462,0.803793700647009,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-18,AUG | Condemned (Factory New),1.241,1.241,12.0,1.234,1.145,1.099,0.0056726094003243,0.0838427947598254,1.1745714285714288,0.1307689971371077,1.1828000000000003,0.1552195004931189,0.148528580940425,111.0,15.857142857142858,420.0,14.0,3,12,0.0,1.0442857142857145,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,1.2550714285714286,0.1657391204391891,0.80692219481879,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-18,AUG | Condemned (Factory New),1.241,1.241,12.0,1.234,1.145,1.099,0.0056726094003243,0.0838427947598254,1.1745714285714288,0.1307689971371077,1.1828000000000003,0.1552195004931189,0.148528580940425,111.0,15.857142857142858,420.0,14.0,3,12,0.0,1.0442857142857145,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,1.2550714285714286,0.1657391204391891,0.80692219481879,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-19,AUG | Condemned (Factory New),1.157,1.157,24.0,1.241,1.428,1.079,-0.0676873489121676,-0.1897759103641456,1.135857142857143,0.0804406233040932,1.1854000000000005,0.1541083168856676,0.1491664524010422,126.0,18.0,429.0,14.3,4,12,0.0,0.9938571428571428,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,1.2359285714285717,0.1599795488303303,0.7687183674070194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-19,AUG | Condemned (Factory New),1.157,1.157,24.0,1.241,1.428,1.079,-0.0676873489121676,-0.1897759103641456,1.135857142857143,0.0804406233040932,1.1854000000000005,0.1541083168856676,0.1491664524010422,126.0,18.0,429.0,14.3,4,12,0.0,0.9938571428571428,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,1.2359285714285717,0.1599795488303303,0.7687183674070194,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
