date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2013-09-30,AWP | Snake Camo (Battle-Scarred),5.173,5.173,19.0,4.549,3.897,5.75,0.1371730050560562,0.3274313574544523,4.385714285714286,0.3778743987418171,5.342,0.9296414362537848,0.080825177087356,146.0,20.857142857142858,497.0,16.566666666666666,0,9,0.0,9.367142857142856,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,1,0,0,0,0.3274313574544523,0.0663780663780664,4.547428571428571,0.693262933168574,1.8201849434117587,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-09-30,AWP | Snake Camo (Battle-Scarred),5.173,5.173,19.0,4.549,3.897,5.75,0.1371730050560562,0.3274313574544523,4.385714285714286,0.3778743987418171,5.342,0.9296414362537848,0.080825177087356,146.0,20.857142857142858,497.0,16.566666666666666,0,9,0.0,9.367142857142856,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,1,0,0,0,0.3274313574544523,0.0663780663780664,4.547428571428571,0.693262933168574,1.8201849434117587,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-15,CS:GO Case Key,2.34,2.34,1276.0,2.346,2.319,1.838,-0.0025575447570332,0.0090556274256143,2.3302857142857145,0.0119009517712334,2.0703666666666667,0.2990964708733436,0.0454500007688154,8273.0,1181.857142857143,191789.0,6392.966666666666,6,9,0.0,2.2928571428571423,CS:GO Case Key,CS:GO Case Key,0,0,1,0,0,0,,,2.3145,0.0207392233368414,1.205970806988609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-09-15,CS:GO Case Key,2.34,2.34,1276.0,2.346,2.319,1.838,-0.0025575447570332,0.0090556274256143,2.3302857142857145,0.0119009517712334,2.0703666666666667,0.2990964708733436,0.0454500007688154,8273.0,1181.857142857143,191789.0,6392.966666666666,6,9,0.0,2.2928571428571423,CS:GO Case Key,CS:GO Case Key,0,0,1,0,0,0,,,2.3145,0.0207392233368414,1.205970806988609,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2013-09-16,CS:GO Case Key,2.345,2.345,970.0,2.34,2.317,1.739,0.0021367521367523,0.012084592145015,2.334285714285714,0.0114606692115038,2.0905666666666667,0.2964871760389572,0.0439545992327381,7973.0,1139.0,180722.0,6024.066666666667,0,9,0.0,2.253142857142857,CS:GO Case Key,CS:GO Case Key,0,0,1,0,0,0,,,2.3177142857142856,0.0217801199806986,1.207466693580192,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-09-16,CS:GO Case Key,2.345,2.345,970.0,2.34,2.317,1.739,0.0021367521367523,0.012084592145015,2.334285714285714,0.0114606692115038,2.0905666666666667,0.2964871760389572,0.0439545992327381,7973.0,1139.0,180722.0,6024.066666666667,0,9,0.0,2.253142857142857,CS:GO Case Key,CS:GO Case Key,0,0,1,0,0,0,,,2.3177142857142856,0.0217801199806986,1.207466693580192,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-17,CS:GO Case Key,2.343,2.343,834.0,2.345,2.318,1.717,-0.0008528784648188,0.0107851596203623,2.337857142857143,0.0095682297426516,2.1114333333333333,0.2914473861418024,0.0437947771643209,7706.0,1100.857142857143,169011.0,5633.7,1,9,0.0,2.162857142857143,CS:GO Case Key,CS:GO Case Key,0,0,1,0,0,0,,,2.321142857142857,0.0217073441767708,1.2068686074379615,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-09-17,CS:GO Case Key,2.343,2.343,834.0,2.345,2.318,1.717,-0.0008528784648188,0.0107851596203623,2.337857142857143,0.0095682297426516,2.1114333333333333,0.2914473861418024,0.0437947771643209,7706.0,1100.857142857143,169011.0,5633.7,1,9,0.0,2.162857142857143,CS:GO Case Key,CS:GO Case Key,0,0,1,0,0,0,,,2.321142857142857,0.0217073441767708,1.2068686074379615,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-18,CS:GO Case Key,2.346,2.346,617.0,2.343,2.323,1.71,0.001280409731114,0.0099009900990099,2.3411428571428567,0.0076611929587383,2.132633333333333,0.2845251580362544,0.0437427056413665,7322.0,1046.0,158454.0,5281.8,2,9,0.0,2.0701428571428573,CS:GO Case Key,CS:GO Case Key,0,0,1,0,0,0,,,2.325142857142857,0.0206615851013684,1.2077656025646322,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-09-18,CS:GO Case Key,2.346,2.346,617.0,2.343,2.323,1.71,0.001280409731114,0.0099009900990099,2.3411428571428567,0.0076611929587383,2.132633333333333,0.2845251580362544,0.0437427056413665,7322.0,1046.0,158454.0,5281.8,2,9,0.0,2.0701428571428573,CS:GO Case Key,CS:GO Case Key,0,0,1,0,0,0,,,2.325142857142857,0.0206615851013684,1.2077656025646322,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-19,CS:GO Case Key,2.375,2.375,721.0,2.346,2.323,1.681,0.0123614663256605,0.0223848471803702,2.3485714285714288,0.0109656234642259,2.1557666666666666,0.2749152212753759,0.0434233468465707,7071.0,1010.1428571428572,148717.0,4957.233333333334,3,9,0.0,1.9790000000000003,CS:GO Case Key,CS:GO Case Key,0,0,1,0,0,0,,,2.332071428571429,0.0198860766355767,1.2163953243244932,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-09-19,CS:GO Case Key,2.375,2.375,721.0,2.346,2.323,1.681,0.0123614663256605,0.0223848471803702,2.3485714285714288,0.0109656234642259,2.1557666666666666,0.2749152212753759,0.0434233468465707,7071.0,1010.1428571428572,148717.0,4957.233333333334,3,9,0.0,1.9790000000000003,CS:GO Case Key,CS:GO Case Key,0,0,1,0,0,0,,,2.332071428571429,0.0198860766355767,1.2163953243244932,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-20,CS:GO Case Key,2.374,2.374,772.0,2.375,2.345,1.665,-0.0004210526315788,0.0123667377398719,2.3527142857142858,0.0139151950421553,2.1794,0.2618758739046675,0.0433006014003433,6584.0,940.5714285714286,139830.0,4661.0,4,9,0.0,1.887714285714286,CS:GO Case Key,CS:GO Case Key,0,0,1,0,0,0,,,2.3375714285714286,0.0200871726605435,1.2160989841237766,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
