date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2014-05-15,AUG | Colony (Battle-Scarred),0.03,0.03,221.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,1160.0,165.71428571428572,5638.0,187.9333333333333,3,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-15,AUG | Colony (Battle-Scarred),0.03,0.03,221.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,1160.0,165.71428571428572,5638.0,187.9333333333333,3,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-16,AUG | Colony (Battle-Scarred),0.03,0.03,270.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,1257.0,179.57142857142858,5733.0,191.1,4,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-16,AUG | Colony (Battle-Scarred),0.03,0.03,270.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,1257.0,179.57142857142858,5733.0,191.1,4,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-17,AUG | Colony (Battle-Scarred),0.03,0.03,202.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,1276.0,182.28571428571428,5730.0,191.0,5,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-17,AUG | Colony (Battle-Scarred),0.03,0.03,202.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,1276.0,182.28571428571428,5730.0,191.0,5,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-18,AUG | Colony (Battle-Scarred),0.03,0.03,177.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,1322.0,188.8571428571429,5693.0,189.76666666666668,6,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-18,AUG | Colony (Battle-Scarred),0.03,0.03,177.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,1322.0,188.8571428571429,5693.0,189.76666666666668,6,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-19,AUG | Colony (Battle-Scarred),0.03,0.03,155.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,1333.0,190.42857142857144,5655.0,188.5,0,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-19,AUG | Colony (Battle-Scarred),0.03,0.03,155.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,1333.0,190.42857142857144,5655.0,188.5,0,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-20,AUG | Colony (Battle-Scarred),0.03,0.03,132.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,1333.0,190.42857142857144,5614.0,187.13333333333333,1,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-20,AUG | Colony (Battle-Scarred),0.03,0.03,132.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,1333.0,190.42857142857144,5614.0,187.13333333333333,1,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-21,AUG | Colony (Battle-Scarred),0.03,0.03,175.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,1332.0,190.28571428571428,5579.0,185.96666666666667,2,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-21,AUG | Colony (Battle-Scarred),0.03,0.03,175.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,1332.0,190.28571428571428,5579.0,185.96666666666667,2,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,AUG | Colony (Battle-Scarred),0.031,0.031,195.0,0.03,0.03,0.03,0.0333333333333334,0.0333333333333334,0.0301428571428571,0.0003499271061118,0.0300333333333333,0.0001795054935711,0.0059835164523716,1306.0,186.57142857142856,5556.0,185.2,3,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0333333333333334,0.0333333333333334,0.0300714285714285,0.0002672612419124,0.0305292050348228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-22,AUG | Colony (Battle-Scarred),0.031,0.031,195.0,0.03,0.03,0.03,0.0333333333333334,0.0333333333333334,0.0301428571428571,0.0003499271061118,0.0300333333333333,0.0001795054935711,0.0059835164523716,1306.0,186.57142857142856,5556.0,185.2,3,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0333333333333334,0.0333333333333334,0.0300714285714285,0.0002672612419124,0.0305292050348228,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-23,AUG | Colony (Battle-Scarred),0.03,0.03,114.0,0.031,0.03,0.03,-0.0322580645161291,0.0,0.0301428571428571,0.0003499271061118,0.0300333333333333,0.0001795054935711,0.0084688749692366,1150.0,164.28571428571428,5414.0,180.46666666666667,4,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.0300714285714285,0.0002672612419124,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-23,AUG | Colony (Battle-Scarred),0.03,0.03,114.0,0.031,0.03,0.03,-0.0322580645161291,0.0,0.0301428571428571,0.0003499271061118,0.0300333333333333,0.0001795054935711,0.0084688749692366,1150.0,164.28571428571428,5414.0,180.46666666666667,4,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.0300714285714285,0.0002672612419124,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-24,AUG | Colony (Battle-Scarred),0.03,0.03,92.0,0.03,0.03,0.03,0.0,0.0,0.0301428571428571,0.0003499271061118,0.0300333333333333,0.0001795054935711,0.0084688749692366,1040.0,148.57142857142858,5338.0,177.93333333333334,5,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.0300714285714285,0.0002672612419124,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-24,AUG | Colony (Battle-Scarred),0.03,0.03,92.0,0.03,0.03,0.03,0.0,0.0,0.0301428571428571,0.0003499271061118,0.0300333333333333,0.0001795054935711,0.0084688749692366,1040.0,148.57142857142858,5338.0,177.93333333333334,5,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.0300714285714285,0.0002672612419124,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-25,AUG | Colony (Battle-Scarred),0.03,0.03,91.0,0.03,0.03,0.03,0.0,0.0,0.0301428571428571,0.0003499271061118,0.0300333333333333,0.0001795054935711,0.0084688749692366,954.0,136.28571428571428,5245.0,174.83333333333334,6,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.0300714285714285,0.0002672612419124,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-25,AUG | Colony (Battle-Scarred),0.03,0.03,91.0,0.03,0.03,0.03,0.0,0.0,0.0301428571428571,0.0003499271061118,0.0300333333333333,0.0001795054935711,0.0084688749692366,954.0,136.28571428571428,5245.0,174.83333333333334,6,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.0300714285714285,0.0002672612419124,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-26,AUG | Colony (Battle-Scarred),0.03,0.03,96.0,0.03,0.03,0.03,0.0,0.0,0.0301428571428571,0.0003499271061118,0.0300333333333333,0.0001795054935711,0.0084688749692366,895.0,127.85714285714286,5072.0,169.06666666666666,0,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.0300714285714285,0.0002672612419124,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-26,AUG | Colony (Battle-Scarred),0.03,0.03,96.0,0.03,0.03,0.03,0.0,0.0,0.0301428571428571,0.0003499271061118,0.0300333333333333,0.0001795054935711,0.0084688749692366,895.0,127.85714285714286,5072.0,169.06666666666666,0,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.0300714285714285,0.0002672612419124,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,AUG | Colony (Battle-Scarred),0.03,0.03,129.0,0.03,0.03,0.03,0.0,0.0,0.0301428571428571,0.0003499271061118,0.0300333333333333,0.0001795054935711,0.0084688749692366,892.0,127.42857142857144,4994.0,166.46666666666667,1,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.0300714285714285,0.0002672612419124,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-27,AUG | Colony (Battle-Scarred),0.03,0.03,129.0,0.03,0.03,0.03,0.0,0.0,0.0301428571428571,0.0003499271061118,0.0300333333333333,0.0001795054935711,0.0084688749692366,892.0,127.42857142857144,4994.0,166.46666666666667,1,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.0300714285714285,0.0002672612419124,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-28,AUG | Colony (Battle-Scarred),0.03,0.03,79.0,0.03,0.03,0.03,0.0,0.0,0.0301428571428571,0.0003499271061118,0.0300333333333333,0.0001795054935711,0.0084688749692366,796.0,113.71428571428572,4824.0,160.8,2,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.0300714285714285,0.0002672612419124,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-28,AUG | Colony (Battle-Scarred),0.03,0.03,79.0,0.03,0.03,0.03,0.0,0.0,0.0301428571428571,0.0003499271061118,0.0300333333333333,0.0001795054935711,0.0084688749692366,796.0,113.71428571428572,4824.0,160.8,2,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.0300714285714285,0.0002672612419124,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-29,AUG | Colony (Battle-Scarred),0.03,0.03,90.0,0.03,0.031,0.03,0.0,-0.0322580645161291,0.03,0.0,0.0300333333333333,0.0001795054935711,0.0084688749692366,691.0,98.71428571428572,4696.0,156.53333333333333,3,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,-0.0322580645161291,0.0,0.0300714285714285,0.0002672612419124,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-29,AUG | Colony (Battle-Scarred),0.03,0.03,90.0,0.03,0.031,0.03,0.0,-0.0322580645161291,0.03,0.0,0.0300333333333333,0.0001795054935711,0.0084688749692366,691.0,98.71428571428572,4696.0,156.53333333333333,3,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,-0.0322580645161291,0.0,0.0300714285714285,0.0002672612419124,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-30,AUG | Colony (Battle-Scarred),0.03,0.03,75.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0300333333333333,0.0001795054935711,0.0084688749692366,652.0,93.14285714285714,4610.0,153.66666666666666,4,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.0300714285714285,0.0002672612419124,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-30,AUG | Colony (Battle-Scarred),0.03,0.03,75.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0300333333333333,0.0001795054935711,0.0084688749692366,652.0,93.14285714285714,4610.0,153.66666666666666,4,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.0300714285714285,0.0002672612419124,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-31,AUG | Colony (Battle-Scarred),0.03,0.03,77.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0300333333333333,0.0001795054935711,0.0084688749692366,637.0,91.0,4503.0,150.1,5,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.0300714285714285,0.0002672612419124,0.0295588022415444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-31,AUG | Colony (Battle-Scarred),0.03,0.03,77.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0300333333333333,0.0001795054935711,0.0084688749692366,637.0,91.0,4503.0,150.1,5,5,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.0300714285714285,0.0002672612419124,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-15,AUG | Condemned (Factory New),2.968,2.968,5.0,2.677,2.791,3.436,0.1087037728800897,0.0634181297026155,2.7325714285714287,0.1614645977498802,3.4216000000000006,0.7148652367171497,0.0950276387994823,53.0,7.571428571428571,208.0,6.933333333333334,3,5,0.0,3.667142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,2.742857142857143,0.1503533566906042,1.3782621894226263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-15,AUG | Condemned (Factory New),2.968,2.968,5.0,2.677,2.791,3.436,0.1087037728800897,0.0634181297026155,2.7325714285714287,0.1614645977498802,3.4216000000000006,0.7148652367171497,0.0950276387994823,53.0,7.571428571428571,208.0,6.933333333333334,3,5,0.0,3.667142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,2.742857142857143,0.1503533566906042,1.3782621894226263,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-16,AUG | Condemned (Factory New),2.983,2.983,2.0,2.968,2.538,3.594,0.0050539083557952,0.1753349093774627,2.7961428571428573,0.1599387637918503,3.4012333333333347,0.7183586236847318,0.0946515178865205,45.0,6.428571428571429,200.0,6.666666666666667,4,5,0.0,3.669000000000001,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,2.7432857142857148,0.1510789037716232,1.3820353041995073,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-16,AUG | Condemned (Factory New),2.983,2.983,2.0,2.968,2.538,3.594,0.0050539083557952,0.1753349093774627,2.7961428571428573,0.1599387637918503,3.4012333333333347,0.7183586236847318,0.0946515178865205,45.0,6.428571428571429,200.0,6.666666666666667,4,5,0.0,3.669000000000001,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,2.7432857142857148,0.1510789037716232,1.3820353041995073,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-17,AUG | Condemned (Factory New),2.161,2.161,11.0,2.983,2.528,3.841,-0.2755615152531009,-0.1451740506329113,2.7437142857142858,0.2649332607527058,3.345233333333334,0.7468127245538573,0.1056922866913744,46.0,6.571428571428571,204.0,6.8,5,5,0.0,3.5844285714285715,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,2.700857142857142,0.2166954108856516,1.1508884332334808,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-17,AUG | Condemned (Factory New),2.161,2.161,11.0,2.983,2.528,3.841,-0.2755615152531009,-0.1451740506329113,2.7437142857142858,0.2649332607527058,3.345233333333334,0.7468127245538573,0.1056922866913744,46.0,6.571428571428571,204.0,6.8,5,5,0.0,3.5844285714285715,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,2.700857142857142,0.2166954108856516,1.1508884332334808,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-18,AUG | Condemned (Factory New),2.221,2.221,9.0,2.161,2.751,3.416,0.0277649236464601,-0.1926572155579788,2.668,0.3216866265704649,3.305400000000001,0.7733728984131781,0.1043318921310987,46.0,6.571428571428571,209.0,6.966666666666667,6,5,0.0,3.4655714285714287,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,2.655857142857143,0.246484468895291,1.1696918703490615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-18,AUG | Condemned (Factory New),2.221,2.221,9.0,2.161,2.751,3.416,0.0277649236464601,-0.1926572155579788,2.668,0.3216866265704649,3.305400000000001,0.7733728984131781,0.1043318921310987,46.0,6.571428571428571,209.0,6.966666666666667,6,5,0.0,3.4655714285714287,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,2.655857142857143,0.246484468895291,1.1696918703490615,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-19,AUG | Condemned (Factory New),2.143,2.143,9.0,2.221,2.724,3.33,-0.0351193156235931,-0.2132892804698973,2.585,0.3681307997360255,3.265833333333334,0.8009738274264785,0.1044011591137031,49.0,7.0,210.0,7.0,0,5,0.0,3.387571428571428,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,2.618357142857143,0.2818888507476387,1.1451777578154303,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-19,AUG | Condemned (Factory New),2.143,2.143,9.0,2.221,2.724,3.33,-0.0351193156235931,-0.2132892804698973,2.585,0.3681307997360255,3.265833333333334,0.8009738274264785,0.1044011591137031,49.0,7.0,210.0,7.0,0,5,0.0,3.387571428571428,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,2.618357142857143,0.2818888507476387,1.1451777578154303,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-20,AUG | Condemned (Factory New),2.482,2.482,7.0,2.143,2.942,3.855,0.1581894540363977,-0.1563562202583276,2.519285714285714,0.3383939860516413,3.220066666666668,0.805216572661597,0.104429411767764,49.0,7.0,208.0,6.933333333333334,1,5,0.0,3.361428571428571,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,2.605928571428572,0.2839299654399402,1.2476068413459973,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-20,AUG | Condemned (Factory New),2.482,2.482,7.0,2.143,2.942,3.855,0.1581894540363977,-0.1563562202583276,2.519285714285714,0.3383939860516413,3.220066666666668,0.805216572661597,0.104429411767764,49.0,7.0,208.0,6.933333333333334,1,5,0.0,3.361428571428571,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,2.605928571428572,0.2839299654399402,1.2476068413459973,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-21,AUG | Condemned (Factory New),2.5,2.5,10.0,2.482,2.677,3.619,0.0072522159548749,-0.0661187896899514,2.494,0.3322210967757122,3.182766666666668,0.8117639510487159,0.1039992901404675,53.0,7.571428571428571,215.0,7.166666666666667,2,5,0.0,3.3542857142857145,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,2.6006428571428573,0.2852557845817732,1.252762968495368,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-05-21,AUG | Condemned (Factory New),2.5,2.5,10.0,2.482,2.677,3.619,0.0072522159548749,-0.0661187896899514,2.494,0.3322210967757122,3.182766666666668,0.8117639510487159,0.1039992901404675,53.0,7.571428571428571,215.0,7.166666666666667,2,5,0.0,3.3542857142857145,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,2.6006428571428573,0.2852557845817732,1.252762968495368,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,AUG | Condemned (Factory New),2.353,2.353,7.0,2.5,2.968,4.028,-0.0587999999999999,-0.207210242587601,2.406142857142857,0.2709161328167966,3.1269333333333336,0.8093082203682076,0.1019877824821162,55.0,7.857142857142857,215.0,7.166666666666667,3,5,0.0,3.375285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,2.569357142857143,0.2867871382007272,1.2098554674840916,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
