date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2014-02-15,AUG | Colony (Battle-Scarred),0.03,0.03,105.0,0.03,0.03,0.031,0.0,0.0,0.03,0.0,0.0301333333333333,0.0007180219742846,0.0278038081544045,559.0,79.85714285714286,3069.0,102.3,5,2,0.0,0.0334285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-15,AUG | Colony (Battle-Scarred),0.03,0.03,105.0,0.03,0.03,0.031,0.0,0.0,0.03,0.0,0.0301333333333333,0.0007180219742846,0.0278038081544045,559.0,79.85714285714286,3069.0,102.3,5,2,0.0,0.0334285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-16,AUG | Colony (Battle-Scarred),0.03,0.03,94.0,0.03,0.03,0.034,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0211182933613117,563.0,80.42857142857143,3066.0,102.2,6,2,0.0,0.0337142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-16,AUG | Colony (Battle-Scarred),0.03,0.03,94.0,0.03,0.03,0.034,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0211182933613117,563.0,80.42857142857143,3066.0,102.2,6,2,0.0,0.0337142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-17,AUG | Colony (Battle-Scarred),0.03,0.03,72.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,560.0,80.0,2982.0,99.4,0,2,0.0,0.0337142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-17,AUG | Colony (Battle-Scarred),0.03,0.03,72.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,560.0,80.0,2982.0,99.4,0,2,0.0,0.0337142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-18,AUG | Colony (Battle-Scarred),0.03,0.03,69.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,542.0,77.42857142857143,2951.0,98.36666666666666,1,2,0.0,0.0338571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-18,AUG | Colony (Battle-Scarred),0.03,0.03,69.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,542.0,77.42857142857143,2951.0,98.36666666666666,1,2,0.0,0.0338571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-19,AUG | Colony (Battle-Scarred),0.03,0.03,58.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,539.0,77.0,2889.0,96.3,2,2,0.0,0.0342857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-19,AUG | Colony (Battle-Scarred),0.03,0.03,58.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,539.0,77.0,2889.0,96.3,2,2,0.0,0.0342857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-20,AUG | Colony (Battle-Scarred),0.03,0.03,65.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,538.0,76.85714285714286,2850.0,95.0,3,2,0.0,0.0341428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-20,AUG | Colony (Battle-Scarred),0.03,0.03,65.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,538.0,76.85714285714286,2850.0,95.0,3,2,0.0,0.0341428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-21,AUG | Colony (Battle-Scarred),0.03,0.03,83.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,546.0,78.0,2834.0,94.46666666666668,4,2,0.0,0.034,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-21,AUG | Colony (Battle-Scarred),0.03,0.03,83.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,546.0,78.0,2834.0,94.46666666666668,4,2,0.0,0.034,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-22,AUG | Colony (Battle-Scarred),0.03,0.03,126.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,567.0,81.0,2875.0,95.83333333333331,5,2,0.0,0.0315714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-22,AUG | Colony (Battle-Scarred),0.03,0.03,126.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,567.0,81.0,2875.0,95.83333333333331,5,2,0.0,0.0315714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-23,AUG | Colony (Battle-Scarred),0.03,0.03,84.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,557.0,79.57142857142857,2873.0,95.76666666666668,6,2,0.0,0.0321428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-23,AUG | Colony (Battle-Scarred),0.03,0.03,84.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,557.0,79.57142857142857,2873.0,95.76666666666668,6,2,0.0,0.0321428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-24,AUG | Colony (Battle-Scarred),0.03,0.03,66.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,551.0,78.71428571428571,2836.0,94.53333333333332,0,2,0.0,0.0327142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-24,AUG | Colony (Battle-Scarred),0.03,0.03,66.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,551.0,78.71428571428571,2836.0,94.53333333333332,0,2,0.0,0.0327142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-25,AUG | Colony (Battle-Scarred),0.03,0.03,103.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,585.0,83.57142857142857,2804.0,93.46666666666668,1,2,0.0,0.0331428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-25,AUG | Colony (Battle-Scarred),0.03,0.03,103.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,585.0,83.57142857142857,2804.0,93.46666666666668,1,2,0.0,0.0331428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-26,AUG | Colony (Battle-Scarred),0.03,0.03,64.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,591.0,84.42857142857143,2759.0,91.96666666666668,2,2,0.0,0.0332857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-26,AUG | Colony (Battle-Scarred),0.03,0.03,64.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,591.0,84.42857142857143,2759.0,91.96666666666668,2,2,0.0,0.0332857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-27,AUG | Colony (Battle-Scarred),0.03,0.03,66.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,592.0,84.57142857142857,2724.0,90.8,3,2,0.0,0.0328571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-27,AUG | Colony (Battle-Scarred),0.03,0.03,66.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,592.0,84.57142857142857,2724.0,90.8,3,2,0.0,0.0328571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-28,AUG | Colony (Battle-Scarred),0.03,0.03,90.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,599.0,85.57142857142857,2719.0,90.63333333333334,4,2,0.0,0.0331428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-28,AUG | Colony (Battle-Scarred),0.03,0.03,90.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,599.0,85.57142857142857,2719.0,90.63333333333334,4,2,0.0,0.0331428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,0.0,0.0,0.03,0.0,0.0295588022415444,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-15,AUG | Condemned (Factory New),4.139,4.139,7.0,4.967,6.683,3.995,-0.1667002214616467,-0.380667364955858,6.626428571428572,1.7860554988291824,4.523866666666667,1.6892026863451155,0.2207434537015282,36.0,5.142857142857143,130.0,4.333333333333333,5,2,0.0,3.9812857142857134,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,5.421857142857143,2.09338459317562,1.6368585080100926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-15,AUG | Condemned (Factory New),4.139,4.139,7.0,4.967,6.683,3.995,-0.1667002214616467,-0.380667364955858,6.626428571428572,1.7860554988291824,4.523866666666667,1.6892026863451155,0.2207434537015282,36.0,5.142857142857143,130.0,4.333333333333333,5,2,0.0,3.9812857142857134,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,5.421857142857143,2.09338459317562,1.6368585080100926,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-16,AUG | Condemned (Factory New),4.383,4.383,7.0,4.139,8.755,3.773,0.0589514375453006,-0.4993717875499714,6.001857142857143,1.694591769514452,4.5442,1.6837043564711711,0.2203238843270539,38.0,5.428571428571429,135.0,4.5,6,2,0.0,3.8531428571428568,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,5.544428571428571,1.9660389977463169,1.68324583957882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-16,AUG | Condemned (Factory New),4.383,4.383,7.0,4.139,8.755,3.773,0.0589514375453006,-0.4993717875499714,6.001857142857143,1.694591769514452,4.5442,1.6837043564711711,0.2203238843270539,38.0,5.428571428571429,135.0,4.5,6,2,0.0,3.8531428571428568,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,5.544428571428571,1.9660389977463169,1.68324583957882,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-17,AUG | Condemned (Factory New),5.306,5.306,7.0,4.383,9.043,3.598,0.2105863563769108,-0.4132478159902686,5.467999999999999,1.1552446865120332,4.601133333333334,1.6796191380455538,0.2222585051126639,42.0,6.0,139.0,4.633333333333334,0,2,0.0,3.854857142857142,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,5.7086428571428565,1.829034995970148,1.841501561122869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-17,AUG | Condemned (Factory New),5.306,5.306,7.0,4.383,9.043,3.598,0.2105863563769108,-0.4132478159902686,5.467999999999999,1.1552446865120332,4.601133333333334,1.6796191380455538,0.2222585051126639,42.0,6.0,139.0,4.633333333333334,0,2,0.0,3.854857142857142,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,5.7086428571428565,1.829034995970148,1.841501561122869,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-18,AUG | Condemned (Factory New),7.304,7.304,2.0,5.306,7.734,3.871,0.3765548435733132,-0.0555986552883371,5.406571428571428,1.0386706967689667,4.715566666666667,1.7417726350537897,0.230441322902678,40.0,5.714285714285714,137.0,4.566666666666666,1,2,0.0,3.745428571428572,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,5.984285714285714,1.7507619628463067,2.1167373264235327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-18,AUG | Condemned (Factory New),7.304,7.304,2.0,5.306,7.734,3.871,0.3765548435733132,-0.0555986552883371,5.406571428571428,1.0386706967689667,4.715566666666667,1.7417726350537897,0.230441322902678,40.0,5.714285714285714,137.0,4.566666666666666,1,2,0.0,3.745428571428572,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,5.984285714285714,1.7507619628463067,2.1167373264235327,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-19,AUG | Condemned (Factory New),5.002,5.002,4.0,7.304,6.447,4.027,-0.3151697699890471,-0.2241352567085466,5.200142857142858,0.951296473026068,4.748066666666667,1.7377129592912888,0.2394158724878071,40.0,5.714285714285714,138.0,4.6,2,2,0.0,3.760857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,6.0955,1.6217495182672328,1.7920927470181751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-19,AUG | Condemned (Factory New),5.002,5.002,4.0,7.304,6.447,4.027,-0.3151697699890471,-0.2241352567085466,5.200142857142858,0.951296473026068,4.748066666666667,1.7377129592912888,0.2394158724878071,40.0,5.714285714285714,138.0,4.6,2,2,0.0,3.760857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,6.0955,1.6217495182672328,1.7920927470181751,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-20,AUG | Condemned (Factory New),3.793,3.793,3.0,5.002,5.3,4.547,-0.2417033186725309,-0.2843396226415093,4.984857142857144,1.0677345080083516,4.722933333333333,1.745872884516192,0.2437489490447624,38.0,5.428571428571429,139.0,4.633333333333334,3,2,0.0,3.797428571428572,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,6.061214285714286,1.6676670105994662,1.5671565201774942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-20,AUG | Condemned (Factory New),3.793,3.793,3.0,5.002,5.3,4.547,-0.2417033186725309,-0.2843396226415093,4.984857142857144,1.0677345080083516,4.722933333333333,1.745872884516192,0.2437489490447624,38.0,5.428571428571429,139.0,4.633333333333334,3,2,0.0,3.797428571428572,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,6.061214285714286,1.6676670105994662,1.5671565201774942,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-21,AUG | Condemned (Factory New),4.797,4.797,4.0,3.793,4.967,4.547,0.264698128130767,-0.0342258908798067,4.960571428571428,1.0697958225945812,4.7312666666666665,1.7456098635020243,0.2475462613343531,34.0,4.857142857142857,143.0,4.766666666666667,4,2,0.0,4.079571428571429,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,5.975214285714286,1.7017081996345025,1.7573405423575958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-21,AUG | Condemned (Factory New),4.797,4.797,4.0,3.793,4.967,4.547,0.264698128130767,-0.0342258908798067,4.960571428571428,1.0697958225945812,4.7312666666666665,1.7456098635020243,0.2475462613343531,34.0,4.857142857142857,143.0,4.766666666666667,4,2,0.0,4.079571428571429,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,5.975214285714286,1.7017081996345025,1.7573405423575958,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-22,AUG | Condemned (Factory New),3.539,3.539,5.0,4.797,4.139,4.547,-0.2622472378569939,-0.1449625513409036,4.874857142857143,1.1529898312736362,4.697666666666666,1.7584869506355616,0.2530570498857035,32.0,4.571428571428571,148.0,4.933333333333334,5,2,0.0,4.097714285714285,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,5.750642857142857,1.805412103270986,1.5127067234743286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-22,AUG | Condemned (Factory New),3.539,3.539,5.0,4.797,4.139,4.547,-0.2622472378569939,-0.1449625513409036,4.874857142857143,1.1529898312736362,4.697666666666666,1.7584869506355616,0.2530570498857035,32.0,4.571428571428571,148.0,4.933333333333334,5,2,0.0,4.097714285714285,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,5.750642857142857,1.805412103270986,1.5127067234743286,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-23,AUG | Condemned (Factory New),3.474,3.474,8.0,3.539,4.383,3.277,-0.0183667702740887,-0.2073921971252565,4.745,1.2483209294316675,4.704233333333331,1.753530375810151,0.2469517765409057,33.0,4.714285714285714,154.0,5.133333333333334,6,2,0.0,4.316714285714285,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,5.373428571428572,1.6765013805902105,1.498282863067938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-23,AUG | Condemned (Factory New),3.474,3.474,8.0,3.539,4.383,3.277,-0.0183667702740887,-0.2073921971252565,4.745,1.2483209294316675,4.704233333333331,1.753530375810151,0.2469517765409057,33.0,4.714285714285714,154.0,5.133333333333334,6,2,0.0,4.316714285714285,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,5.373428571428572,1.6765013805902105,1.498282863067938,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-24,AUG | Condemned (Factory New),3.587,3.587,8.0,3.474,5.306,2.693,0.0325273459988486,-0.3239728609121749,4.499428571428572,1.2824219115344504,4.734033333333332,1.7264855725496877,0.2438790168591635,34.0,4.857142857142857,158.0,5.266666666666667,0,2,0.0,4.480142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,4.983714285714285,1.3626284232248431,1.523226215615035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-24,AUG | Condemned (Factory New),3.587,3.587,8.0,3.474,5.306,2.693,0.0325273459988486,-0.3239728609121749,4.499428571428572,1.2824219115344504,4.734033333333332,1.7264855725496877,0.2438790168591635,34.0,4.857142857142857,158.0,5.266666666666667,0,2,0.0,4.480142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,4.983714285714285,1.3626284232248431,1.523226215615035,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-25,AUG | Condemned (Factory New),3.262,3.262,6.0,3.587,7.304,3.547,-0.0906049623640926,-0.553395399780942,3.922,0.6373924559148332,4.724533333333332,1.733759878286366,0.2392639669820267,38.0,5.428571428571429,158.0,5.266666666666667,1,2,0.0,4.770285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,4.664285714285714,1.1802729429162655,1.4497385336764257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-02-25,AUG | Condemned (Factory New),3.262,3.262,6.0,3.587,7.304,3.547,-0.0906049623640926,-0.553395399780942,3.922,0.6373924559148332,4.724533333333332,1.733759878286366,0.2392639669820267,38.0,5.428571428571429,158.0,5.266666666666667,1,2,0.0,4.770285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1,0,0,0,,,4.664285714285714,1.1802729429162655,1.4497385336764257,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
