date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2016-04-15,AK-47 | Cartel (Factory New),4.584,4.584,174.0,4.743,4.642,4.037,-0.0335230866540166,-0.0124946143903491,4.700000000000001,0.082652456535959,4.3058,0.3173169183429504,0.0273899720579554,1195.0,170.71428571428572,5617.0,187.2333333333333,4,4,0.0,4.098285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.0124946143903491,0.0732849449777568,4.609857142857143,0.1471021921830363,1.7199053654600711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2016-04-15,AK-47 | Cartel (Factory New),4.584,4.584,174.0,4.743,4.642,4.037,-0.0335230866540166,-0.0124946143903491,4.700000000000001,0.082652456535959,4.3058,0.3173169183429504,0.0273899720579554,1195.0,170.71428571428572,5617.0,187.2333333333333,4,4,0.0,4.098285714285715,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.0124946143903491,0.0732849449777568,4.609857142857143,0.1471021921830363,1.7199053654600711,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2016-04-16,AK-47 | Cartel (Factory New),4.769,4.769,199.0,4.584,4.847,4.073,0.0403577661431064,-0.0160924283061688,4.688857142857144,0.0655774973848905,4.329,0.3248031198536533,0.0281260477411871,1179.0,168.42857142857142,5673.0,189.1,5,4,0.0,4.084142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.0160924283061688,0.0590717299578058,4.628857142857143,0.1493992365045146,1.7524987552747524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2016-04-16,AK-47 | Cartel (Factory New),4.769,4.769,199.0,4.584,4.847,4.073,0.0403577661431064,-0.0160924283061688,4.688857142857144,0.0655774973848905,4.329,0.3248031198536533,0.0281260477411871,1179.0,168.42857142857142,5673.0,189.1,5,4,0.0,4.084142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.0160924283061688,0.0590717299578058,4.628857142857143,0.1493992365045146,1.7524987552747524,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2016-04-17,AK-47 | Cartel (Factory New),4.548,4.548,182.0,4.769,4.744,4.051,-0.0463409519815475,-0.0413153456998313,4.660857142857144,0.0769181913676168,4.345566666666667,0.3228702198854656,0.0295852287760456,1158.0,165.42857142857142,5685.0,189.5,6,4,0.0,4.071428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.0413153456998313,0.056445993031359,4.646214285714286,0.1201276107193632,1.7134375024525852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2016-04-17,AK-47 | Cartel (Factory New),4.548,4.548,182.0,4.769,4.744,4.051,-0.0463409519815475,-0.0413153456998313,4.660857142857144,0.0769181913676168,4.345566666666667,0.3228702198854656,0.0295852287760456,1158.0,165.42857142857142,5685.0,189.5,6,4,0.0,4.071428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.0413153456998313,0.056445993031359,4.646214285714286,0.1201276107193632,1.7134375024525852,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2016-04-18,AK-47 | Cartel (Factory New),4.516,4.516,173.0,4.548,4.659,4.106,-0.0070360598065083,-0.0306932818201329,4.640428571428571,0.0921750774231256,4.359233333333333,0.3211130313283609,0.0296011797086447,1170.0,167.14285714285714,5643.0,188.1,0,4,0.0,4.028142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.0306932818201329,0.0238041260485151,4.653714285714286,0.1068575101362906,1.7076529599310557,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2016-04-18,AK-47 | Cartel (Factory New),4.516,4.516,173.0,4.548,4.659,4.106,-0.0070360598065083,-0.0306932818201329,4.640428571428571,0.0921750774231256,4.359233333333333,0.3211130313283609,0.0296011797086447,1170.0,167.14285714285714,5643.0,188.1,0,4,0.0,4.028142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.0306932818201329,0.0238041260485151,4.653714285714286,0.1068575101362906,1.7076529599310557,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-19,AK-47 | Cartel (Factory New),4.484,4.484,152.0,4.516,4.708,4.07,-0.0070859167404783,-0.0475785896346644,4.608428571428571,0.101566103939197,4.373033333333334,0.3172593558729024,0.0295792630887983,1170.0,167.14285714285714,5607.0,186.9,1,4,0.0,4.009428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.0475785896346644,0.0076404494382023,4.656142857142858,0.1021543757433644,1.701834761700068,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2016-04-19,AK-47 | Cartel (Factory New),4.484,4.484,152.0,4.516,4.708,4.07,-0.0070859167404783,-0.0475785896346644,4.608428571428571,0.101566103939197,4.373033333333334,0.3172593558729024,0.0295792630887983,1170.0,167.14285714285714,5607.0,186.9,1,4,0.0,4.009428571428571,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.0475785896346644,0.0076404494382023,4.656142857142858,0.1021543757433644,1.701834761700068,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-20,AK-47 | Cartel (Factory New),4.546,4.546,147.0,4.484,4.615,4.186,0.0138269402319357,-0.0149512459371614,4.598571428571428,0.1037742841016807,4.385033333333334,0.3167660002097588,0.0292844542318625,1172.0,167.42857142857142,5591.0,186.36666666666667,2,4,0.0,3.9682857142857135,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.0149512459371614,-0.0223655913978494,4.648714285714285,0.1063314329178987,1.7130769471935865,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2016-04-20,AK-47 | Cartel (Factory New),4.546,4.546,147.0,4.484,4.615,4.186,0.0138269402319357,-0.0149512459371614,4.598571428571428,0.1037742841016807,4.385033333333334,0.3167660002097588,0.0292844542318625,1172.0,167.42857142857142,5591.0,186.36666666666667,2,4,0.0,3.9682857142857135,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.0149512459371614,-0.0223655913978494,4.648714285714285,0.1063314329178987,1.7130769471935865,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-21,AK-47 | Cartel (Factory New),4.499,4.499,143.0,4.546,4.743,4.066,-0.0103387593488782,-0.0514442336074215,4.563714285714286,0.0893895396336639,4.399466666666667,0.311725170979538,0.0288008552362254,1170.0,167.14285714285714,5590.0,186.3333333333333,3,4,0.0,3.919,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.0514442336074215,-0.0380585845627539,4.636000000000001,0.1131146457224838,1.7045662575256777,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2016-04-21,AK-47 | Cartel (Factory New),4.499,4.499,143.0,4.546,4.743,4.066,-0.0103387593488782,-0.0514442336074215,4.563714285714286,0.0893895396336639,4.399466666666667,0.311725170979538,0.0288008552362254,1170.0,167.14285714285714,5590.0,186.3333333333333,3,4,0.0,3.919,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.0514442336074215,-0.0380585845627539,4.636000000000001,0.1131146457224838,1.7045662575256777,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-22,AK-47 | Cartel (Factory New),4.538,4.538,164.0,4.499,4.584,4.136,0.0086685930206713,-0.0100349040139614,4.557142857142857,0.0893475214644298,4.412866666666667,0.3087376160359401,0.0287087774350416,1160.0,165.71428571428572,5600.0,186.66666666666663,4,4,0.0,3.8398571428571424,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.0100349040139614,-0.022404136148212,4.628571428571428,0.1160667674465625,1.71163342474877,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2016-04-22,AK-47 | Cartel (Factory New),4.538,4.538,164.0,4.499,4.584,4.136,0.0086685930206713,-0.0100349040139614,4.557142857142857,0.0893475214644298,4.412866666666667,0.3087376160359401,0.0287087774350416,1160.0,165.71428571428572,5600.0,186.66666666666663,4,4,0.0,3.8398571428571424,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.0100349040139614,-0.022404136148212,4.628571428571428,0.1160667674465625,1.71163342474877,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-23,AK-47 | Cartel (Factory New),4.602,4.602,176.0,4.538,4.769,3.994,0.0141031291317761,-0.0350178234430698,4.533285714285714,0.0359074774771985,4.433133333333334,0.3004201206458863,0.0278855218223576,1137.0,162.42857142857142,5607.0,186.9,5,4,0.0,3.773857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.0350178234430698,-0.0505467299360429,4.611071428571429,0.0976008072836359,1.7231236768379168,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2016-04-23,AK-47 | Cartel (Factory New),4.602,4.602,176.0,4.538,4.769,3.994,0.0141031291317761,-0.0350178234430698,4.533285714285714,0.0359074774771985,4.433133333333334,0.3004201206458863,0.0278855218223576,1137.0,162.42857142857142,5607.0,186.9,5,4,0.0,3.773857142857143,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.0350178234430698,-0.0505467299360429,4.611071428571429,0.0976008072836359,1.7231236768379168,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-24,AK-47 | Cartel (Factory New),4.491,4.491,181.0,4.602,4.548,3.819,-0.0241199478487615,-0.0125329815303431,4.525142857142857,0.0380466952626398,4.455533333333333,0.2780109989830539,0.0269415141955793,1136.0,162.28571428571428,5588.0,186.26666666666668,6,4,0.0,3.705571428571429,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.0125329815303431,-0.0533305227655986,4.593000000000001,0.0944669254289554,1.7031103882967356,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2016-04-24,AK-47 | Cartel (Factory New),4.491,4.491,181.0,4.602,4.548,3.819,-0.0241199478487615,-0.0125329815303431,4.525142857142857,0.0380466952626398,4.455533333333333,0.2780109989830539,0.0269415141955793,1136.0,162.28571428571428,5588.0,186.26666666666668,6,4,0.0,3.705571428571429,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,-0.0125329815303431,-0.0533305227655986,4.593000000000001,0.0944669254289554,1.7031103882967356,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25,AK-47 | Cartel (Factory New),4.617,4.617,161.0,4.491,4.516,3.804,0.0280561122244489,0.0223649247121346,4.539571428571429,0.049323587932455,4.482633333333334,0.2515450235820397,0.0271682278824097,1124.0,160.57142857142858,5527.0,184.2333333333333,0,4,0.0,3.654571428571429,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.0223649247121346,-0.0090148100450739,4.590000000000001,0.0928630091130924,1.7257977135502958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2016-04-25,AK-47 | Cartel (Factory New),4.617,4.617,161.0,4.491,4.516,3.804,0.0280561122244489,0.0223649247121346,4.539571428571429,0.049323587932455,4.482633333333334,0.2515450235820397,0.0271682278824097,1124.0,160.57142857142858,5527.0,184.2333333333333,0,4,0.0,3.654571428571429,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.0223649247121346,-0.0090148100450739,4.590000000000001,0.0928630091130924,1.7257977135502958,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-26,AK-47 | Cartel (Factory New),4.68,4.68,161.0,4.617,4.484,3.802,0.0136452241715399,0.0437109723461195,4.567571428571429,0.0634414401360074,4.5119,0.2197151716806709,0.0271591774644827,1133.0,161.85714285714286,5479.0,182.63333333333333,1,4,0.0,3.598142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.0437109723461195,-0.0059473237043331,4.588,0.0903948603031753,1.7369512327330598,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2016-04-26,AK-47 | Cartel (Factory New),4.68,4.68,161.0,4.617,4.484,3.802,0.0136452241715399,0.0437109723461195,4.567571428571429,0.0634414401360074,4.5119,0.2197151716806709,0.0271591774644827,1133.0,161.85714285714286,5479.0,182.63333333333333,1,4,0.0,3.598142857142857,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.0437109723461195,-0.0059473237043331,4.588,0.0903948603031753,1.7369512327330598,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-27,AK-47 | Cartel (Factory New),4.628,4.628,143.0,4.68,4.546,3.863,-0.011111111111111,0.0180378354597448,4.579285714285715,0.0658997383166586,4.537400000000001,0.1844941914171465,0.0273053378179663,1129.0,161.28571428571428,5426.0,180.86666666666667,2,4,0.0,3.5590000000000006,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.0180378354597448,0.0028169014084507,4.588928571428572,0.0907595846057154,1.7277541392521427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2016-04-27,AK-47 | Cartel (Factory New),4.628,4.628,143.0,4.68,4.546,3.863,-0.011111111111111,0.0180378354597448,4.579285714285715,0.0658997383166586,4.537400000000001,0.1844941914171465,0.0273053378179663,1129.0,161.28571428571428,5426.0,180.86666666666667,2,4,0.0,3.5590000000000006,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.0180378354597448,0.0028169014084507,4.588928571428572,0.0907595846057154,1.7277541392521427,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-28,AK-47 | Cartel (Factory New),4.776,4.776,230.0,4.628,4.499,4.104,0.0319792566983576,0.0615692376083574,4.618857142857143,0.0859309167237239,4.559800000000001,0.1708005464472133,0.025727473428798,1216.0,173.71428571428572,5471.0,182.36666666666667,3,4,0.0,3.541428571428572,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.0615692376083574,0.0069576217583806,4.591285714285713,0.0953797499645313,1.753711401590525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2016-04-28,AK-47 | Cartel (Factory New),4.776,4.776,230.0,4.628,4.499,4.104,0.0319792566983576,0.0615692376083574,4.618857142857143,0.0859309167237239,4.559800000000001,0.1708005464472133,0.025727473428798,1216.0,173.71428571428572,5471.0,182.36666666666667,3,4,0.0,3.541428571428572,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.0615692376083574,0.0069576217583806,4.591285714285713,0.0953797499645313,1.753711401590525,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-29,AK-47 | Cartel (Factory New),5.08,5.08,215.0,4.776,4.538,4.129,0.0636515912897823,0.1194358748347288,4.696285714285715,0.1755958950754457,4.591500000000001,0.176073611500039,0.027772704635921,1267.0,181.0,5487.0,182.9,4,4,0.0,3.546428571428572,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.1194358748347288,0.1082024432809773,4.626714285714286,0.1615979953090756,1.805004695978076,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2016-04-29,AK-47 | Cartel (Factory New),5.08,5.08,215.0,4.776,4.538,4.129,0.0636515912897823,0.1194358748347288,4.696285714285715,0.1755958950754457,4.591500000000001,0.176073611500039,0.027772704635921,1267.0,181.0,5487.0,182.9,4,4,0.0,3.546428571428572,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.1194358748347288,0.1082024432809773,4.626714285714286,0.1615979953090756,1.805004695978076,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-30,AK-47 | Cartel (Factory New),4.807,4.807,230.0,5.08,4.602,4.162,-0.0537401574803149,0.0445458496305954,4.7255714285714285,0.1745204508219655,4.613,0.1610548560791219,0.0298552588278469,1321.0,188.7142857142857,5510.0,183.66666666666663,5,4,0.0,3.544285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.0445458496305954,0.0079681274900398,4.629428571428571,0.1644654344258364,1.759064086389913,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2016-04-30,AK-47 | Cartel (Factory New),4.807,4.807,230.0,5.08,4.602,4.162,-0.0537401574803149,0.0445458496305954,4.7255714285714285,0.1745204508219655,4.613,0.1610548560791219,0.0298552588278469,1321.0,188.7142857142857,5510.0,183.66666666666663,5,4,0.0,3.544285714285714,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.0445458496305954,0.0079681274900398,4.629428571428571,0.1644654344258364,1.759064086389913,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-15,AUG | Colony (Battle-Scarred),0.863,0.863,6.0,0.146,0.129,0.131,4.910958904109589,5.6899224806201545,0.3068571428571429,0.2820670784311666,0.1720666666666666,0.1556922034728207,1.1156631610961705,71.0,10.142857142857142,245.0,8.166666666666666,4,4,0.0,0.1397142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.2177142857142857,0.2268793066372951,0.6221880916194514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2016-04-15,AUG | Colony (Battle-Scarred),0.863,0.863,6.0,0.146,0.129,0.131,4.910958904109589,5.6899224806201545,0.3068571428571429,0.2820670784311666,0.1720666666666666,0.1556922034728207,1.1156631610961705,71.0,10.142857142857142,245.0,8.166666666666666,4,4,0.0,0.1397142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.2177142857142857,0.2268793066372951,0.6221880916194514,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2016-04-16,AUG | Colony (Battle-Scarred),0.137,0.137,6.0,0.863,0.618,0.137,-0.8412514484356894,-0.7783171521035599,0.2381428571428571,0.2552093978181326,0.1720666666666666,0.1556922034728207,1.132919392392465,66.0,9.428571428571429,245.0,8.166666666666666,5,4,0.0,0.1322857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.2168571428571428,0.2271813430662004,0.128393214768399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2016-04-16,AUG | Colony (Battle-Scarred),0.137,0.137,6.0,0.863,0.618,0.137,-0.8412514484356894,-0.7783171521035599,0.2381428571428571,0.2552093978181326,0.1720666666666666,0.1556922034728207,1.132919392392465,66.0,9.428571428571429,245.0,8.166666666666666,5,4,0.0,0.1322857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.2168571428571428,0.2271813430662004,0.128393214768399,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2016-04-17,AUG | Colony (Battle-Scarred),0.117,0.117,7.0,0.137,0.142,0.137,-0.145985401459854,-0.1760563380281689,0.2345714285714285,0.256700413012555,0.1714,0.1558836318112542,1.1342681181151957,53.0,7.571428571428571,237.0,7.9,6,4,0.0,0.1292857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.2170714285714285,0.2270782529592672,0.1106465200870636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2016-04-17,AUG | Colony (Battle-Scarred),0.117,0.117,7.0,0.137,0.142,0.137,-0.145985401459854,-0.1760563380281689,0.2345714285714285,0.256700413012555,0.1714,0.1558836318112542,1.1342681181151957,53.0,7.571428571428571,237.0,7.9,6,4,0.0,0.1292857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.2170714285714285,0.2270782529592672,0.1106465200870636,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2016-04-18,AUG | Colony (Battle-Scarred),0.133,0.133,9.0,0.117,0.127,0.124,0.1367521367521367,0.0472440944881891,0.2354285714285714,0.256349570003182,0.1717,0.1558007595189018,1.132757948664309,52.0,7.428571428571429,237.0,7.9,0,4,0.0,0.1364285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.2164285714285714,0.2273197389939196,0.1248689820458692,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2016-04-18,AUG | Colony (Battle-Scarred),0.133,0.133,9.0,0.117,0.127,0.124,0.1367521367521367,0.0472440944881891,0.2354285714285714,0.256349570003182,0.1717,0.1558007595189018,1.132757948664309,52.0,7.428571428571429,237.0,7.9,0,4,0.0,0.1364285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.2164285714285714,0.2273197389939196,0.1248689820458692,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-19,AUG | Colony (Battle-Scarred),0.135,0.135,6.0,0.133,0.128,0.133,0.0150375939849625,0.0546875,0.2364285714285714,0.2559418779683372,0.1717666666666666,0.1557846127047069,1.1330994665108531,50.0,7.142857142857143,235.0,7.833333333333333,1,4,0.0,0.134,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.2172857142857142,0.2269626972303288,0.126632650933366,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2016-04-19,AUG | Colony (Battle-Scarred),0.135,0.135,6.0,0.133,0.128,0.133,0.0150375939849625,0.0546875,0.2364285714285714,0.2559418779683372,0.1717666666666666,0.1557846127047069,1.1330994665108531,50.0,7.142857142857143,235.0,7.833333333333333,1,4,0.0,0.134,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.2172857142857142,0.2269626972303288,0.126632650933366,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-20,AUG | Colony (Battle-Scarred),0.13,0.13,4.0,0.135,0.124,0.131,-0.037037037037037,0.0483870967741935,0.2372857142857143,0.2555737043738008,0.1717333333333333,0.155793438743599,1.1332743449410203,43.0,6.142857142857143,235.0,7.833333333333333,2,4,0.0,0.1322857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.2182142857142857,0.2265470501552954,0.1222176327242492,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2016-04-20,AUG | Colony (Battle-Scarred),0.13,0.13,4.0,0.135,0.124,0.131,-0.037037037037037,0.0483870967741935,0.2372857142857143,0.2555737043738008,0.1717333333333333,0.155793438743599,1.1332743449410203,43.0,6.142857142857143,235.0,7.833333333333333,2,4,0.0,0.1322857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.2182142857142857,0.2265470501552954,0.1222176327242492,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-21,AUG | Colony (Battle-Scarred),0.116,0.116,5.0,0.13,0.146,0.133,-0.1076923076923076,-0.2054794520547944,0.233,0.2573141492972576,0.1711666666666666,0.1559641162433062,1.134315452334224,43.0,6.142857142857143,237.0,7.9,3,4,0.0,0.1285714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1,0,0,0,,,0.2175,0.2268756860553306,0.1097508639591192,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
