date,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2020-09-01,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2020-09-02,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2020-09-03,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2020-09-04,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2020-09-05,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2020-09-06,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2020-09-07,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2020-09-08,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2020-09-09,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2020-09-10,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2020-09-11,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2020-09-12,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2020-09-13,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2020-09-14,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2020-09-15,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2020-09-16,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2020-09-17,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2020-09-18,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2020-09-19,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2020-09-20,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2020-09-21,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2020-09-22,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2020-09-23,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2020-09-24,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2020-09-25,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2020-09-26,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2020-09-27,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2020-09-28,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2020-09-29,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2020-09-30,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
