date,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30
2015-11-01,0,0,0,1,0,0,0,1,0,0,0,1
2015-11-02,0,0,0,1,0,0,0,1,0,0,0,1
2015-11-03,0,0,0,1,0,0,0,1,0,0,0,1
2015-11-04,0,0,0,1,0,0,0,1,0,0,0,1
2015-11-05,0,0,0,1,0,0,0,1,0,0,0,1
2015-11-06,0,0,0,1,0,0,0,1,0,0,0,1
2015-11-07,0,0,0,1,0,0,0,1,0,0,0,1
2015-11-08,0,0,0,1,0,0,0,1,0,0,0,1
2015-11-09,0,0,0,1,0,0,0,1,0,0,0,1
2015-11-10,0,0,0,1,0,0,0,1,0,0,0,1
2015-11-11,0,0,0,1,0,0,0,1,0,0,0,1
2015-11-12,0,0,0,1,0,0,0,1,0,0,0,1
2015-11-13,0,0,0,1,0,0,0,1,0,0,0,1
2015-11-14,0,0,1,1,0,0,1,1,0,0,1,1
2015-11-15,0,0,1,1,0,0,1,1,0,0,1,1
2015-11-16,0,0,1,1,0,0,1,1,0,0,1,1
2015-11-17,0,0,1,1,0,0,1,1,0,0,1,1
2015-11-18,0,0,1,1,0,0,1,1,0,0,1,1
2015-11-19,0,0,1,1,0,0,1,1,0,0,1,1
2015-11-20,0,0,1,1,0,0,1,1,0,0,1,1
2015-11-21,1,1,1,1,1,1,1,1,1,1,1,1
2015-11-22,1,1,1,1,1,1,1,1,1,1,1,1
2015-11-23,0,1,1,1,0,1,1,1,0,1,1,1
2015-11-24,0,1,1,1,0,1,1,1,0,1,1,1
2015-11-25,0,1,1,1,0,1,1,1,0,1,1,1
2015-11-26,1,1,1,1,1,1,1,1,1,1,1,1
2015-11-27,1,1,1,1,1,1,1,1,1,1,1,1
2015-11-28,1,1,1,1,1,1,1,1,1,1,1,1
2015-11-29,1,1,1,1,1,1,1,1,1,1,1,1
2015-11-30,0,1,1,1,0,1,1,1,0,1,1,1
