date,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2020-08-01,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2020-08-02,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2020-08-03,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2020-08-04,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2020-08-05,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2020-08-06,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2020-08-07,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2020-08-08,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2020-08-09,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2020-08-10,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2020-08-11,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2020-08-12,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2020-08-13,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2020-08-14,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2020-08-15,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2020-08-16,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2020-08-17,1,5.0,1,4.0,1,2.0,45,45,0.5,0.4,0.25,0.4245283,0.4245283
2020-08-18,1,10.0,1,10.0,1,6.0,102,102,1.0,1.0,0.75,0.9622642,0.9622642
2020-08-19,1,10.0,1,10.0,1,6.0,102,102,1.0,1.0,0.75,0.9622642,0.9622642
2020-08-20,1,10.0,1,10.0,1,6.0,102,102,1.0,1.0,0.75,0.9622642,0.9622642
2020-08-21,1,10.0,1,10.0,1,8.0,106,106,1.0,1.0,1.0,1.0,1.0
2020-08-22,1,10.0,1,10.0,1,8.0,106,106,1.0,1.0,1.0,1.0,1.0
2020-08-23,1,10.0,1,10.0,1,8.0,106,106,1.0,1.0,1.0,1.0,1.0
2020-08-24,1,10.0,1,10.0,1,6.0,102,102,1.0,1.0,0.75,0.9622642,0.9622642
2020-08-25,1,10.0,1,10.0,1,6.0,102,102,1.0,1.0,0.75,0.9622642,0.9622642
2020-08-26,1,10.0,1,10.0,1,6.0,102,102,1.0,1.0,0.75,0.9622642,0.9622642
2020-08-27,1,10.0,1,10.0,1,6.0,102,102,1.0,1.0,0.75,0.9622642,0.9622642
2020-08-28,1,10.0,1,10.0,1,6.0,102,102,1.0,1.0,0.75,0.9622642,0.9622642
2020-08-29,1,10.0,1,10.0,1,6.0,102,102,1.0,1.0,0.75,0.9622642,0.9622642
2020-08-30,1,10.0,1,8.0,1,4.0,90,90,1.0,0.8,0.5,0.8490566,0.8490566
2020-08-31,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
