date,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30
2014-08-01,0,0,1,1,0,0,1,1,0,0,1,1
2014-08-02,1,1,1,1,1,1,1,1,1,1,1,1
2014-08-03,1,1,1,1,1,1,1,1,1,1,1,1
2014-08-04,0,1,1,1,0,1,1,1,0,1,1,1
2014-08-05,0,1,1,1,0,1,1,1,0,1,1,1
2014-08-06,0,1,1,1,0,1,1,1,0,1,1,1
2014-08-07,0,1,1,1,0,1,1,1,0,1,1,1
2014-08-08,0,1,1,1,0,1,1,1,0,1,1,1
2014-08-09,0,1,1,1,0,1,1,1,0,1,1,1
2014-08-10,0,1,1,1,0,1,1,1,0,1,1,1
2014-08-11,0,0,1,1,0,0,1,1,0,0,1,1
2014-08-12,0,0,1,1,0,0,1,1,0,0,1,1
2014-08-13,0,0,1,1,0,0,1,1,0,0,1,1
2014-08-14,1,1,1,1,1,1,1,1,1,1,1,1
2014-08-15,1,1,1,1,1,1,1,1,1,1,1,1
2014-08-16,1,1,1,1,1,1,1,1,1,1,1,1
2014-08-17,1,1,1,1,1,1,1,1,1,1,1,1
2014-08-18,0,1,1,1,0,1,1,1,0,1,1,1
2014-08-19,0,1,1,1,0,1,1,1,0,1,1,1
2014-08-20,0,1,1,1,0,1,1,1,0,1,1,1
2014-08-21,0,1,1,1,0,1,1,1,0,1,1,1
2014-08-22,0,1,1,1,0,1,1,1,0,1,1,1
2014-08-23,0,1,1,1,0,1,1,1,0,1,1,1
2014-08-24,0,1,1,1,0,1,1,1,0,1,1,1
2014-08-25,0,0,1,1,0,0,1,1,0,0,1,1
2014-08-26,0,0,1,1,0,0,1,1,0,0,1,1
2014-08-27,0,0,1,1,0,0,1,1,0,0,1,1
2014-08-28,0,0,1,1,0,0,1,1,0,0,1,1
2014-08-29,0,0,1,1,0,0,1,1,0,0,1,1
2014-08-30,1,1,1,1,1,1,1,1,1,1,1,1
2014-08-31,1,1,1,1,1,1,1,1,1,1,1,1
