date,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30
2023-06-01,0,0,1,1,0,0,1,1,0,0,1,1
2023-06-02,0,0,1,1,0,0,1,1,0,0,1,1
2023-06-03,0,0,1,1,0,0,1,1,0,0,1,1
2023-06-04,0,0,1,1,0,0,1,1,0,0,1,1
2023-06-05,0,0,1,1,0,0,1,1,0,0,1,1
2023-06-06,0,0,1,1,0,0,1,1,0,0,1,1
2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1
2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1
2023-06-09,1,1,1,1,1,1,1,1,1,1,1,1
2023-06-10,1,1,1,1,1,1,1,1,1,1,1,1
2023-06-11,1,1,1,1,1,1,1,1,1,1,1,1
2023-06-12,0,1,1,1,0,1,1,1,0,1,1,1
2023-06-13,0,1,1,1,0,1,1,1,0,1,1,1
2023-06-14,0,1,1,1,0,1,1,1,0,1,1,1
2023-06-15,0,1,1,1,0,1,1,1,0,1,1,1
2023-06-16,0,1,1,1,0,1,1,1,0,1,1,1
2023-06-17,0,1,1,1,0,1,1,1,0,1,1,1
2023-06-18,0,1,1,1,0,1,1,1,0,1,1,1
2023-06-19,0,0,0,1,0,0,0,1,0,0,0,1
2023-06-20,0,0,0,1,0,0,0,1,0,0,0,1
2023-06-21,0,0,0,1,0,0,0,1,0,0,0,1
2023-06-22,0,0,0,1,0,0,0,1,0,0,0,1
2023-06-23,0,0,0,1,0,0,0,1,0,0,0,1
2023-06-24,0,0,0,1,0,0,0,1,0,0,0,1
2023-06-25,0,0,0,1,0,0,0,1,0,0,0,1
2023-06-26,0,0,0,1,0,0,0,1,0,0,0,1
2023-06-27,0,0,0,1,0,0,0,1,0,0,0,1
2023-06-28,0,0,0,1,0,0,0,1,0,0,0,1
2023-06-29,0,0,0,1,0,0,0,1,0,0,0,1
2023-06-30,0,0,0,1,0,0,0,1,0,0,0,1
