date,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30
2018-09-01,0,0,1,1,0,0,1,1,0,0,1,1
2018-09-02,0,0,1,1,0,0,1,1,0,0,1,1
2018-09-03,0,0,1,1,0,0,1,1,0,0,1,1
2018-09-04,0,0,1,1,0,0,1,1,0,0,1,1
2018-09-05,1,1,1,1,1,1,1,1,1,1,1,1
2018-09-06,1,1,1,1,1,1,1,1,1,1,1,1
2018-09-07,1,1,1,1,1,1,1,1,1,1,1,1
2018-09-08,1,1,1,1,1,1,1,1,1,1,1,1
2018-09-09,1,1,1,1,1,1,1,1,1,1,1,1
2018-09-10,1,1,1,1,1,1,1,1,1,1,1,1
2018-09-11,1,1,1,1,1,1,1,1,1,1,1,1
2018-09-12,1,1,1,1,1,1,1,1,1,1,1,1
2018-09-13,1,1,1,1,1,1,1,1,1,1,1,1
2018-09-14,1,1,1,1,1,1,1,1,1,1,1,1
2018-09-15,1,1,1,1,1,1,1,1,1,1,1,1
2018-09-16,1,1,1,1,1,1,1,1,1,1,1,1
2018-09-17,1,1,1,1,1,1,1,1,1,1,1,1
2018-09-18,1,1,1,1,1,1,1,1,1,1,1,1
2018-09-19,1,1,1,1,1,1,1,1,1,1,1,1
2018-09-20,1,1,1,1,1,1,1,1,1,1,1,1
2018-09-21,1,1,1,1,1,1,1,1,1,1,1,1
2018-09-22,1,1,1,1,1,1,1,1,1,1,1,1
2018-09-23,1,1,1,1,1,1,1,1,1,1,1,1
2018-09-24,0,1,1,1,0,1,1,1,0,1,1,1
2018-09-25,0,1,1,1,0,1,1,1,0,1,1,1
2018-09-26,1,1,1,1,1,1,1,1,1,1,1,1
2018-09-27,1,1,1,1,1,1,1,1,1,1,1,1
2018-09-28,1,1,1,1,1,1,1,1,1,1,1,1
2018-09-29,1,1,1,1,1,1,1,1,1,1,1,1
2018-09-30,1,1,1,1,1,1,1,1,1,1,1,1
