date,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30
2019-12-01,0,0,1,1,0,0,1,1,0,0,1,1
2019-12-02,0,0,1,1,0,0,1,1,0,0,1,1
2019-12-03,1,1,1,1,1,1,1,1,1,1,1,1
2019-12-04,1,1,1,1,1,1,1,1,1,1,1,1
2019-12-05,1,1,1,1,1,1,1,1,1,1,1,1
2019-12-06,1,1,1,1,1,1,1,1,1,1,1,1
2019-12-07,1,1,1,1,1,1,1,1,1,1,1,1
2019-12-08,1,1,1,1,1,1,1,1,1,1,1,1
2019-12-09,0,1,1,1,0,1,1,1,0,1,1,1
2019-12-10,0,1,1,1,0,1,1,1,0,1,1,1
2019-12-11,0,1,1,1,0,1,1,1,0,1,1,1
2019-12-12,1,1,1,1,1,1,1,1,1,1,1,1
2019-12-13,1,1,1,1,1,1,1,1,1,1,1,1
2019-12-14,1,1,1,1,1,1,1,1,1,1,1,1
2019-12-15,0,1,1,1,0,1,1,1,0,1,1,1
2019-12-16,0,1,1,1,0,1,1,1,0,1,1,1
2019-12-17,1,1,1,1,1,1,1,1,1,1,1,1
2019-12-18,1,1,1,1,1,1,1,1,1,1,1,1
2019-12-19,1,1,1,1,1,1,1,1,1,1,1,1
2019-12-20,1,1,1,1,1,1,1,1,1,1,1,1
2019-12-21,1,1,1,1,1,1,1,1,1,1,1,1
2019-12-22,1,1,1,1,1,1,1,1,1,1,1,1
2019-12-23,0,1,1,1,0,1,1,1,0,1,1,1
2019-12-24,0,1,1,1,0,1,1,1,0,1,1,1
2019-12-25,0,1,1,1,0,1,1,1,0,1,1,1
2019-12-26,0,1,1,1,0,1,1,1,0,1,1,1
2019-12-27,0,1,1,1,0,1,1,1,0,1,1,1
2019-12-28,0,1,1,1,0,1,1,1,0,1,1,1
2019-12-29,0,1,1,1,0,1,1,1,0,1,1,1
2019-12-30,0,0,0,1,0,0,0,1,0,0,0,1
2019-12-31,0,0,0,1,0,0,0,1,0,0,0,1
