date,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2018-07-01,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2018-07-02,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2018-07-03,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2018-07-04,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2018-07-05,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2018-07-06,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2018-07-07,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2018-07-08,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2018-07-09,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2018-07-10,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2018-07-11,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2018-07-12,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2018-07-13,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2018-07-14,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2018-07-15,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2018-07-16,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2018-07-17,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2018-07-18,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2018-07-19,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2018-07-20,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2018-07-21,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2018-07-22,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2018-07-23,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2018-07-24,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2018-07-25,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2018-07-26,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2018-07-27,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2018-07-28,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2018-07-29,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2018-07-30,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2018-07-31,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
