date,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30
2020-06-01,0,0,0,1,0,0,0,1,0,0,0,1
2020-06-02,0,0,1,1,0,0,1,1,0,0,1,1
2020-06-03,0,0,1,1,0,0,1,1,0,0,1,1
2020-06-04,0,0,1,1,0,0,1,1,0,0,1,1
2020-06-05,0,0,1,1,0,0,1,1,0,0,1,1
2020-06-06,0,0,1,1,0,0,1,1,0,0,1,1
2020-06-07,0,0,1,1,0,0,1,1,0,0,1,1
2020-06-08,0,0,1,1,0,0,1,1,0,0,1,1
2020-06-09,1,1,1,1,1,1,1,1,1,1,1,1
2020-06-10,1,1,1,1,1,1,1,1,1,1,1,1
2020-06-11,1,1,1,1,1,1,1,1,1,1,1,1
2020-06-12,1,1,1,1,1,1,1,1,1,1,1,1
2020-06-13,1,1,1,1,1,1,1,1,1,1,1,1
2020-06-14,1,1,1,1,1,1,1,1,1,1,1,1
2020-06-15,1,1,1,1,1,1,1,1,1,1,1,1
2020-06-16,1,1,1,1,1,1,1,1,1,1,1,1
2020-06-17,1,1,1,1,1,1,1,1,1,1,1,1
2020-06-18,1,1,1,1,1,1,1,1,1,1,1,1
2020-06-19,1,1,1,1,1,1,1,1,1,1,1,1
2020-06-20,1,1,1,1,1,1,1,1,1,1,1,1
2020-06-21,1,1,1,1,1,1,1,1,1,1,1,1
2020-06-22,0,1,1,1,0,1,1,1,0,1,1,1
2020-06-23,0,1,1,1,0,1,1,1,0,1,1,1
2020-06-24,0,1,1,1,0,1,1,1,0,1,1,1
2020-06-25,0,1,1,1,0,1,1,1,0,1,1,1
2020-06-26,0,1,1,1,0,1,1,1,0,1,1,1
2020-06-27,0,1,1,1,0,1,1,1,0,1,1,1
2020-06-28,0,1,1,1,0,1,1,1,0,1,1,1
2020-06-29,0,0,0,1,0,0,0,1,0,0,0,1
2020-06-30,0,0,0,1,0,0,0,1,0,0,0,1
