date,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30
2016-03-01,0,0,1,1,0,0,1,1,0,0,1,1
2016-03-02,1,1,1,1,1,1,1,1,1,1,1,1
2016-03-03,1,1,1,1,1,1,1,1,1,1,1,1
2016-03-04,1,1,1,1,1,1,1,1,1,1,1,1
2016-03-05,1,1,1,1,1,1,1,1,1,1,1,1
2016-03-06,0,1,1,1,0,1,1,1,0,1,1,1
2016-03-07,0,1,1,1,0,1,1,1,0,1,1,1
2016-03-08,0,1,1,1,0,1,1,1,0,1,1,1
2016-03-09,0,1,1,1,0,1,1,1,0,1,1,1
2016-03-10,0,1,1,1,0,1,1,1,0,1,1,1
2016-03-11,0,1,1,1,0,1,1,1,0,1,1,1
2016-03-12,0,1,1,1,0,1,1,1,0,1,1,1
2016-03-13,0,0,0,1,0,0,0,1,0,0,0,1
2016-03-14,0,0,0,1,0,0,0,1,0,0,0,1
2016-03-15,0,0,0,1,0,0,0,1,0,0,0,1
2016-03-16,0,0,0,1,0,0,0,1,0,0,0,1
2016-03-17,0,0,0,1,0,0,0,1,0,0,0,1
2016-03-18,0,0,0,1,0,0,0,1,0,0,0,1
2016-03-19,0,0,0,1,0,0,0,1,0,0,0,1
2016-03-20,0,0,0,1,0,0,0,1,0,0,0,1
2016-03-21,0,0,0,1,0,0,0,1,0,0,0,1
2016-03-22,0,0,0,1,0,0,0,1,0,0,0,1
2016-03-23,0,0,0,1,0,0,0,1,0,0,0,1
2016-03-24,0,0,0,1,0,0,0,1,0,0,0,1
2016-03-25,0,0,0,1,0,0,0,1,0,0,0,1
2016-03-26,0,0,0,1,0,0,0,1,0,0,0,1
2016-03-27,0,0,0,1,0,0,0,1,0,0,0,1
2016-03-28,0,0,0,1,0,0,0,1,0,0,0,1
2016-03-29,0,0,0,1,0,0,0,1,0,0,0,1
2016-03-30,0,0,0,1,0,0,0,1,0,0,0,1
2016-03-31,0,0,0,1,0,0,0,1,0,0,0,1
