date,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30
2015-10-01,0,0,1,1,0,0,1,1,0,0,1,1
2015-10-02,1,1,1,1,1,1,1,1,1,1,1,1
2015-10-03,1,1,1,1,1,1,1,1,1,1,1,1
2015-10-04,1,1,1,1,1,1,1,1,1,1,1,1
2015-10-05,0,1,1,1,0,1,1,1,0,1,1,1
2015-10-06,0,1,1,1,0,1,1,1,0,1,1,1
2015-10-07,0,1,1,1,0,1,1,1,0,1,1,1
2015-10-08,1,1,1,1,1,1,1,1,1,1,1,1
2015-10-09,1,1,1,1,1,1,1,1,1,1,1,1
2015-10-10,1,1,1,1,1,1,1,1,1,1,1,1
2015-10-11,1,1,1,1,1,1,1,1,1,1,1,1
2015-10-12,0,1,1,1,0,1,1,1,0,1,1,1
2015-10-13,0,1,1,1,0,1,1,1,0,1,1,1
2015-10-14,0,1,1,1,0,1,1,1,0,1,1,1
2015-10-15,0,1,1,1,0,1,1,1,0,1,1,1
2015-10-16,0,1,1,1,0,1,1,1,0,1,1,1
2015-10-17,0,1,1,1,0,1,1,1,0,1,1,1
2015-10-18,0,1,1,1,0,1,1,1,0,1,1,1
2015-10-19,0,0,0,1,0,0,0,1,0,0,0,1
2015-10-20,0,0,0,1,0,0,0,1,0,0,0,1
2015-10-21,0,0,0,1,0,0,0,1,0,0,0,1
2015-10-22,0,0,0,1,0,0,0,1,0,0,0,1
2015-10-23,0,0,0,1,0,0,0,1,0,0,0,1
2015-10-24,0,0,0,1,0,0,0,1,0,0,0,1
2015-10-25,0,0,0,1,0,0,0,1,0,0,0,1
2015-10-26,0,0,0,1,0,0,0,1,0,0,0,1
2015-10-27,0,0,0,1,0,0,0,1,0,0,0,1
2015-10-28,0,0,0,1,0,0,0,1,0,0,0,1
2015-10-29,0,0,0,1,0,0,0,1,0,0,0,1
2015-10-30,0,0,0,1,0,0,0,1,0,0,0,1
2015-10-31,0,0,0,1,0,0,0,1,0,0,0,1
